smiles,IC50
O=c1ccoc2ccc(OCc3ccc(F)cc3)cc12,15.62
CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O,1.3
Cl.N[C@@H]1C[C@H]1c1ccccc1,35.0
Cl.N[C@@H]1C[C@]1(F)c1ccccc1,190.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O.Cl,30.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(Cl)c4)C3)cc2oc1=O.Cl,36.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(Br)c4)C3)cc2oc1=O,196.0
Cn1c(=O)c2c(nc3n2CCN(CCc2cccc(Cl)c2)C3)n(C)c1=O,10000.0
COc1cccc(N2CCn3c(nc4c3c(=O)n(C)c(=O)n4C)C2)c1,1160.0
O=C1c2ccccc2-c2nnc(-c3ccc(C(F)(F)F)cc3)cc21,90.0
C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21,256.0
N#Cc1ccc(OCc2ccccc2)cc1,785.0
N#Cc1ccc(SCc2ccccc2)cc1,1580.0
N#Cc1ccc(SCc2ccc(F)cc2)cc1C#N,34.0
Cc1ccc(-c2cccc(S(=O)(=O)c3cnc(CN)s3)c2)cc1.Cl,17000.0
Cc1ccc2oc(=O)c(-c3ccccc3OCc3ccccc3)cc2c1,256.4
Cc1ccc2oc(=O)c(-c3ccc(OCc4ccccc4)cc3)cc2c1,105.6
Cc1ccc2oc(=O)c(-c3ccc(OCc4cccc(F)c4)cc3)cc2c1,174.8
O=C(Nc1cccc(C(F)(F)F)c1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,22800.0
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cc(C)ccc3oc2=O)cc1,5090.0
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3cccc(OC)c3oc2=O)cc1,22350.0
COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,1.66
Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O,125.89
O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCCC2,1.778
C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,1500.0
C#CCN(C)[C@H](C)Cc1ccccc1,7.0
COc1ccc2oc(=O)c(-c3cccc(C)c3)cc2c1,17.05
Cc1ccc2oc(=O)c(-c3cccc(O)c3)cc2c1,650.03
C#CCN[C@@H]1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21,32000.0
N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1,5400.0
N[C@H]1C[C@]1(F)c1ccc(F)cc1,4900.0
O=C(Cl)C1=Cc2cc(Br)ccc2CC1=O,109.65
O=C(CN1CCOCC1)N1N=C(c2ccc(F)cc2)CC1c1cc(Cl)ccc1O,30170.0
N#Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,117.49
N#Cc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,33.11
Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O,2.344
CCN(CC)CCCCOc1ccc(/C=C/C(=O)c2ccc(OCCCCN(CC)CC)cc2O)cc1,660.0
CCOc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1,108.1
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3cc(F)cc(F)c3)cc2oc1=O,125.3
N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,890.0
Cl.N[C@H]1C[C@@H]1c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,42650.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cccc(O)c2oc1=O,157.8
Cc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1,162.7
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cc(OCc3ccccc3)ccc2oc1=O,100.2
CC(=O)c1cccc(OCc2cccc(C(F)(F)F)c2)c1,21.2
CC(=O)c1cccc(OCc2cccc(Br)c2)c1,96.3
CC(=O)c1ccc(OCc2ccc(F)cc2F)cc1,27.3
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,71500.0
CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc3c2OCO3)cc1,1000.0
Clc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,334.5
N[C@@H]1C[C@]1(F)c1ccccc1,19000.0
CC1Oc2ccccc2C2CC(c3ccccc3)=NN2C1=O,34670.0
O=C1c2ccccc2OCC1Cc1ccc(Cl)cc1,7413102.41
C#CCN(C)[C@H](C)Cc1ccccc1,10960.0
COc1cc(/C=C/C(=O)C2=Cc3cc(OC)ccc3OC2)cc(OC)c1,18300.0
C#CCN[C@@H]1CCc2ccccc21,45700.0
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,25300.0
Cc1ccc(C(=O)NNC(=O)Cn2c(=O)c(Cc3ccccc3)nc3ccccc32)cc1,28.64
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,25.3
COc1cc(OC)cc(-c2cc3cc(C)cc(Br)c3oc2=O)c1,7120.0
COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC,4890.0
O=c1c(/C=N/c2ncccc2O)coc2ccccc12,2230.0
CC(C)NNC(=O)c1ccncc1,1760.0
Fc1cccc(COc2cccc(Br)c2)c1,1060.0
NC(=O)C1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1,2500.0
NCC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1,100000.0
CCCN1C(=O)/C(=C\c2ccncc2)SC1=S,800.0
CC(=O)c1ccc(CC2SC(=N)NC2=O)cc1,308900.0
C#CCNC1CCc2c(OCCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cccc21,163.0
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(C)cc1,30000.0
Cc1cc(=O)oc2c(C)c(O)ccc12,71320.0
COc1cc(OCC(C)=O)cc2oc(=O)ccc12,44100.0
COc1ccc(C2CC(c3ccc(O)cc3O)=NN2C(C)=O)cc1,83000.0
O=C(/C=C/c1cccc(Cl)c1)c1ccco1,2100.0
Cn1c(=O)c2c(nc(OCCc3ccccc3)n2C)n(C)c1=O,2943.0
O=C(Nc1ccc(O)c(O)c1)c1coc2ccccc2c1=O,160.0
NCC1(c2ccccc2)CC1F,660.0
O=C(NCCC1CCN(Cc2ccccc2)CC1)c1coc2ccc(OCc3ccccc3)cc2c1=O,272.0
COc1ccc(-c2ncc3cc(-n4cnc(C)c4)ccc3n2)cc1,10000.0
O=C(Nc1ccc([N+](=O)[O-])cc1)c1coc2ccccc2c1=O,11780.0
COc1ccc(OC(=O)/C=C/c2ccccc2Cl)cc1,937.0
O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccccc1F,580.0
O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1,283.0
COc1ccc(C(=O)/C=C/c2ccccc2Cl)cc1,69.0
CC(C)OC(=O)Nc1cc2ccccc2oc1=O,6630.0
O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O,160.0
C#CCN(C)[C@H](C)Cc1ccc(OCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,2400.0
C#CCN(C)CC(=C)c1cccc(Cl)c1.O=C(O)C(=O)O,83.0
C#CCN(C)CC(=C)c1cccc(OC)c1.O=C(O)C(=O)O,200.0
O=C1c2ccccc2-c2nnc(-c3ccc(Cl)cc3)cc21,10.96
COc1ccc(C2=NN(C(=O)CN3CCOCC3)C(c3cc(Cl)ccc3O)C2)cc1,56500.0
O=c1oc2ccccc2cc1-c1c[nH]c2ccccc12,1920.0
COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1,45.95
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(C)c1,19000.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(-c3ccccc3)n2)cc1,12260.0
COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1,493.83
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0
Cl.N[C@]1(c2ccccc2)C[C@H]1c1ccccc1,5550.0
Cl.N[C@]1(Cc2ccccc2)C[C@H]1c1ccccc1,28100.0
C[C@@H]1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,810.0
COc1ccc(-c2csc(N/N=C3/CCCC(C)C3)n2)cc1,4510.0
C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,20.0
CC(=O)N1N=C(c2cc(O)c(O)c([N+](=O)[O-])c2)CC1c1ccc(C#N)cc1,83200.0
O=C1CCOc2cc(OCc3ccc(F)cc3)ccc21,8.62
CN(C)c1ccc(/C=C2\COc3cc(Cl)cc(Cl)c3C2=O)cn1,10510.0
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0
O=C1/C(=C/c2ccncc2)COc2ccccc21,12440.0
CC(=O)c1cccc(OCc2ccc(Cl)cc2)c1,11.7
CC(=O)c1ccc(OCc2cccc(Br)c2)cc1,214.0
CC1=C(/C=N/NC(=S)Nc2ccccc2)C(C)(C)CC=C1,224000.0
O=c1ccc2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2o1,8390.0
CCOc1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,31900.0
CC(C)NNC(=O)c1ccncc1,7970.0
C#CCN(C)[C@H](C)Cc1ccccc1,17.0
CC(=O)N1CCN(c2ccc(N3C[C@H](CN(C(=O)OC4CC4)C(=O)C4CC4)OC3=O)cc2F)CC1,110650.0
CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,630.0
Cc1cc(=O)oc2cc(O)ccc12,80410.0
O=C1Nc2ccccc2C1=O,18754.0
C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,22.0
COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,11956.0
O=C1CCOc2cc(OCc3cccc(F)c3)ccc21,52.65
CC1(C)CC(=O)c2ccc(OCc3cccc(Br)c3)cc2O1,52.23
CC(C)NNC(=O)c1ccncc1,7690.0
C#CCNC1CCc2c(SCc3ccc(Cl)cc3)cccc21,180.0
C#CCN(C)[C@H](C)Cc1ccccc1,79.0
O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,2.9
O=C1CCc2ccc(OCc3ccccc3)cc2N1,38.0
O=C1CCc2cc(OCCCc3ccccc3)ccc2N1,284.0
Cc1ccc2c(c1)C=C(C(=O)Cl)C(=O)C2,100.0
COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,13.05
COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1OC,2.73
CC(C)NNC(=O)c1ccncc1,7540.0
COc1ccc(-c2cc3cc(Br)cc(OC)c3oc2=O)cc1,1.35
Cc1cc2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2[nH]1,9830.0
O=c1[nH]c(SCCCc2ccccc2)nc2ccccc12,5990.0
COc1ccc(CN2CCC(CCNC(=O)/C=C/c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc1,6700.0
CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3F)CC2)cc(C(C)(C)C)c1O,7400.0
O=C1CC(c2ccc(F)cc2)Oc2cc(F)ccc21,670.0
O=c1cc(-c2ccccc2)oc2cc(F)ccc12,12940.0
C#CCN1CCC(/C=C/c2ccccc2)CC1,3540.2
C#CCN1CCC(CCc2ccc(C(F)(F)F)cc2)CC1,10.9
O=[N+]([O-])c1cccc(CN[C@H]2C[C@@H]2c2ccccc2)c1,1400.0
Cc1ccc(O)c2c1C[C@H](C)OC2=O,40900.0
O=C(Nc1c(F)c(F)c(F)c(F)c1F)c1cc2ccccc2oc1=O,460.0
O=C(Cl)c1cc2cc(Cl)ccc2oc1=O,10.0
CC1(C)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,28.18
O=c1c(/C=N/c2cc(F)ccc2O)coc2ccc(Br)cc12,825.0
N#Cc1cccc(/C=C/C(=O)Nc2cccc(Br)c2)c1,59.0
C#CCN(C)[C@H](C)Cc1ccccc1,19600.0
NC(=O)/C=C1\CCc2c(F)cc(F)cc21,200.0
COc1ccc2c(=O)c(/C=C/c3ccc(O)cc3)coc2c1,47.0
Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1C,18270.0
CCN(CC)S(=O)(=O)c1ccc([C@H]2C[C@@H]2N)cc1,897.5
Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1,155.59
O=C(/C=C/C=C/c1ccc(Cl)cc1)c1cc(Cl)ccc1O,1460.0
O=C1c2ccccc2-c2nnc(Cc3ccccc3)cc21,758.58
O=C1c2ccccc2-c2nnc(-c3ccccc3)c(Cc3ccccc3)c21,1288.25
O=C(CCc1ccccc1Br)Nc1nc2ccccc2c(=O)s1,2.09
Cc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,130.0
COc1ccc(C2CC(=O)c3ccccc3O2)cc1,2200.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,90000.0
Cc1ccc(NCc2coc3ccccc3c2=O)cc1,568.0
Cc1cc(-c2ccc(O)cc2)c(O)c2c1C[C@@H](C)OC2=O,38900.0
O=C1OCc2ccc(OCCc3ccc(Cl)cc3)cc21,48.0
O=C1OCc2ccc(OCCc3ccc(F)cc3)cc21,68.0
O=c1c2ccc(Cl)cc2oc2ccc(OCCCCCN3CCCCCC3)cc12,2111.0
Cc1ccc2occ(C(=O)NC3CCN(Cc4ccccc4)CC3)c(=O)c2c1,19460.0
C#CCN(C)Cc1ccccc1,120.0
COc1ccc(C2=NN(C(C)=O)C(c3ccccc3C)C2)c(OC)c1,40000.0
COc1ccc(C2=NN(C(C)=O)CC2)cc1OC,88000.0
COc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3cccs3)C2)cc1,92000.0
CNC(=S)N1CCC(c2ccc(F)cc2)=N1,50950.0
CNC(=S)N1CCC(c2cccc(OC)c2)=N1,71300.0
Clc1ccc(-c2csc(NN=C3CCCC3)n2)c(Cl)c1,251.19
c1ccc(-c2cnc3c4ncccc4nn3c2)cc1,88300.0
CC(C)NNC(=O)c1ccncc1,7585.78
Cc1ccc(Cc2noc(-c3ccc(C4=NCCN4)cc3)n2)cc1,3640.0
c1ncn(Cc2ccc(-c3noc(-c4ccc(C5=NCCN5)cc4)n3)cc2)n1,9020.0
Clc1ccccc1-c1noc(-c2ccc(C3=NCCN3)cc2)n1,30.0
CC(=O)c1cc2c(ccc3ccccc32)oc1=O,2010.0
Cl.NC[C@H]1C[C@]1(F)c1ccccc1,1240.0
C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(N)n2)cc1,1490.0
O=C(C/C=C/c1ccccc1)Nc1cccc(Br)c1,30900.0
Cc1cc2c(nn1)-c1ccccc1C2=O,2754.23
Cc1cc2c(nn1)-c1cc(OCCCC(F)(F)F)ccc1C2=O,0.014
CC(=O)N1N=C(c2cc(O)c(O)c([N+](=O)[O-])c2)CC1c1ccoc1,126000.0
O=C1Nc2cc(-c3ccccc3)ccc2C1=O,8520.0
Nc1cccc(OCc2ccccc2)c1,23400.0
C#CCN(C)c1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,3950.0
CCN(CC)Cc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1O,1210.0
COc1ccccc1CN(C)CCCCCCn1sc2cc(OC)c(OC)cc2c1=O,13700.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(C)n2)cc1,21080.0
C#CCN(C)[C@H](C)Cc1ccccc1,38.6
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,23.0
Cc1ccc(NC(=O)c2cc(=O)c3cc(/C=C/C(=O)OCCN(C)C)ccc3o2)cc1,3810.0
CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,330.0
Cc1ccc2oc(=O)c(C(=O)Nc3ccc(O)cc3)cc2c1,621.7
COc1ccc2oc(=O)c(C(=O)Nc3cccc(C)c3)cc2c1,47.24
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,23.07
O=C(/C=C/c1cccc2c1OCO2)c1cccc(C(F)(F)F)c1,550.0
CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,264.9
C#CCN(C)[C@H](C)Cc1ccccc1,85.2
COc1ccc([C@@]2(F)C[C@@H]2N)cc1,5100.0
O=C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O,8.0
CCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,55.0
COc1ccccc1/C=C1\SC(=O)N(CCN)C1=O,27000.0
CC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,351.0
O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCCC3)n2)c1,10.0
O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,8.6
CC1CCC(=NNc2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1,237.0
COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1Br,0.74
O=C(O)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O,410.0
Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2F)n(C)c1=O,583.0
C#CCN[C@@H]1CCc2ccccc21,15400.0
CC[C@@]1(N)C[C@H]1c1ccccc1.Cl,33300.0
c1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccccc2c2cnccc21,3900.0
COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(Br)c1,1540.0
COc1cc(NC(C)CCCN)c2ncccc2c1,94500.0
CC1(c2ccccc2)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,1513.56
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2cn[nH]c2c1,67.1
O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,27.82
O=C1O[C@@H](CNO)CN1c1ccc(N2CCOCC2)c(F)c1,112130.0
CCOC(=O)N(C[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1)C(=O)CC,167980.0
O=C(C1CC1)N(O)C[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,90880.0
Cc1ccc2oc(=O)c(-c3cccc(OC(=O)N(C)C)c3)cc2c1,4430.0
Cc1ccc2oc(=O)c(-c3c[nH]c4ccccc34)cc2c1,5670.0
O=C(/C=C/c1cccc(Cl)c1)c1ccc[nH]1,3270.0
COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)c(O)c1,4.4
NC1CC1c1cccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)c1,500000.0
