SMILES,pXC50
CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3oc4ccccc4c3C(=O)c3ccc(C)cc3)cc2)c1,6.47
CC(CC(=O)CC(C)C1CC(O)C2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3C(=O)CC12C)C(=O)O,4.64
COc1ccc2c(c1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7.07
COc1cc2c(c(OC)c1OC)C(=O)OC21C(O)C(O)C=C2CCN(C)C21,3.95
COc1ccc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C(=O)CCC24C)O3)cc1,7.22
Clc1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,9.0
CCNC1CCCc2nc3ccccc3c(N)c21,5.32
Nc1c2c(nc3ncccc13)CCCC2,6.37
COc1cc2oc(Cc3cccc(CN4CCCCC4)c3)c(O)c2cc1OC,6.62
Cc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,4.98
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,2.6
Cc1ccccc1CNc1c2c(nc3ccccc13)CCCC2O,5.23
c1ccc(CN2CCC(CCc3noc4cc(C5CCCCC5)ccc34)CC2)cc1,9.10018
c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1,6.92082
CCOC(=O)C[n+]1ccc(C=Cc2cccc3ccccc23)cc1,4.49
CCN(CCCCCCCN=C1CC(=O)C(=NCCCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,8.11
CC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12,6.36
c1cc(C[n+]2cccc3ccccc32)cc(C[n+]2cccc3ccccc32)c1,4.4
CCN(CC)CCCc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,6.56
O=C(C=NO)c1ccnc(OCC2CCN(Cc3ccccc3)CC2)c1,5.3
COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,7.28
Nc1c2c(nc3c1CCCO3)CCC2,5.95
CC1=CC2Cc3nc(O)ccc3C3(C1)C2CCCN3C(=O)CN(CC(=O)N1CCCC2C3C=C(C)CC21c1ccc(=O)[nH]c1C3)C1CC1,6.0
NCCCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.74
CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1C2,6.3
c1ccc2c(c1)c(OCC1CCCCC1)nn2CC1CCCCC1,5.15
COc1cc(OC)c2c(c1)OC(c1cc(OC)c(O)c(OC)c1)CC2=O,6.97062
c1ccc2c[n+](CCCCCC[n+]3ccc4ccccc4c3)ccc2c1,6.52288
CNC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)(O)C1N2C,7.0
COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(CN3CCCC3)cc1)C2,6.70226
CN(C)C(=O)Oc1cccc(-c2cn3c(Cl)cccc3[n+]2C)c1,4.9
COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,4.88
CCN(CC)c1cccc(-c2cc(=O)c3cc(OC)c(OC)cc3o2)c1,5.22257
C#CCNC1CCc2ccc(OC(=O)N(CC)C3CCCCC3)cc21,4.75
N#CC(c1ccc2c(c1)OCO2)N1CCCC1,4.29
C[n+]1ccn(COCC(C)(C)[N+](=O)[O-])c1C=NO,4.97
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,4.68
Cn1cc[n+](COC[n+]2ccn(C)c2C=NO)c1C=NO,5.11
O=C(CNc1c2c(nc3ccccc13)CCCC2)NCCC1CCN(Cc2ccccc2)CC1,8.22185
O=C(O)c1ccc(-n2c(O)c3c(c2O)C(c2ccccc2[N+](=O)[O-])N(c2ccccc2)O3)cc1,7.58336
CN1CCC2(C)c3cc(OC(=O)Nc4cccc(C#N)c4)ccc3N(C)C12,6.35477
CC1=CC2Cc3nc(O)ccc3C3(C1)C2CCCN3C(=O)CCN1CCCN(CCC(=O)N2CCCC3C4C=C(C)CC32c2ccc(=O)[nH]c2C4)CC1,6.75
C=CCCCn1cc[n+](C)c1C=NO,3.78
CN=C1CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,6.64
CC(CN1CCN(Cc2ccccc2)CC1)N(C(=O)c1cccc([N+](=O)[O-])c1)c1ccccn1,7.21183
CC1=CC2Cc3nc(O)ccc3C(N)(C1)C2=CCF,5.0
COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN(C)C)c1)=C2,7.21
COc1cc(N)c(Cl)cc1C(=O)NCCNCc1ccc(CN(C)C)o1,5.51
CC[N+](C)(CCCCCCOCCCCCCCCOCCCCCC[N+](C)(CC)Cc1ccccc1OC)Cc1ccccc1OC,7.11
COc1cc2oc(-c3cccc(N4CCCC4)c3)cc(=O)c2cc1OC,6.15243
CC(c1cccc(OC(=O)N(C)C)c1)N1CCCCC1,7.49485
OCCN1CCC(CCc2cccc3ccccc23)CC1,2.9
CC1CCN(C(=O)c2ccccc2)CC1,5.0
CCN(CCCCCC(=O)NC1CCCCC1NC(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,5.26201
COc1cc(CCCOC(=O)Nc2ccccc2)cc2cc(-c3ccc4c(c3)OCO4)oc12,5.35
Clc1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,5.85
Clc1ccc2nc(-c3ccc(OCCN4CCCC4)cc3)[nH]c2c1,5.85387
O=C(CCC1CCN(Cc2ccc(O)cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1,9.31
COc1cc2c(cc1OC)C(=O)CC(c1ccc(N3CCCCC3)cc1)O2,6.61
COc1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1,3.76
OC1CCCc2nc3ccccc3c(NCc3cccc(C(F)(F)F)c3)c21,4.85
CSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,7.0
C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CC)cc21,4.59
COc1ccc2c(=O)cc(-c3ccc(CN(C)Cc4ccccc4)cc3)oc2c1,4.09
Cc1cccc2nc3c(c(N)c12)CCCO3,6.82
c1ccc2c(NCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,6.15
c1ccc2c(c1)CN1CCCCCCCC1=N2,4.87
CC1(CO)CCCC2(C)C1CC(O)C13CC(CCC21)C1(C)OC13,4.84
COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC,5.98
C#CCNC1CCc2ccc(OC(=O)N(CC)CCCC)cc21,4.14
COc1ccc(-c2nnc3sc(-c4ccoc4)nn23)cc1,5.75
CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,7.71
O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1ccc2c(c1)CCCN2,7.27
O=c1c2ccc(OCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2oc2ncccc12,6.55
CCN(CCCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)CC1CCCCC1,5.96
CN(C)Cc1ccc(CSCCSCc2ccc(CN(C)C)o2)o1,6.3
CNC(CCOc1ccc([N+](=O)[O-])cc1)c1ccc(OC(=O)N(C)C)cc1,6.99568
COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2)C(c2ccccc2)NC12C(=O)Nc1ccccc12,5.29073
CC(=CCCC(C)C1CCC2(C)C3C(=O)CC4C(C)(CCC(O)C4(C)C)C3=CCC12C)CO,4.51
CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1,8.30103
CC1(C)Oc2cc3oc(=O)ccc3cc2CC1O,4.55
CCN(CC)CCCCCOc1ccc2c(c1)C(=O)C(=Cc1ccc(CN(C)Cc3ccccc3)cc1)C2,6.72
O=C(NCCC1CCN(Cc2ccccc2)CC1)NCc1ccccc1,5.85
c1ccc2c(NCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,6.6
COc1cc2cc(-c3ccc(CN(C)Cc4cccc(C)c4)cc3)c(=O)oc2cc1OC,6.91364
CC(=O)OC1C(O)C=C2CCN3Cc4cc5c(cc4C1C23)OCO5,6.47
O=c1ccc2cc(OCCCN3CCCCC3)c(O)cc2o1,4.72
COc1cc2occ(-c3ccc(OC4CCN(Cc5ccccc5)CC4)cc3)c(=O)c2cc1OC,7.03152
CCN(CC)Cc1ccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)cc1,6.34376
Nc1c2c(nc3ccccc13)C(O)CCC2,5.84
CCN(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,4.92
O=C(O)c1ccc(-n2c(O)c3c(c2O)C(c2ccccc2Cl)N(c2ccccc2)O3)cc1,7.66154
Cc1ccccc1NC(=S)NCCC1CCN(Cc2ccccc2)CC1,6.4
CCN(C)C(=O)Oc1cccc2c1C(N)CC2,4.98
CC(=O)Nc1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C,6.15
CSc1cccc(Nc2nc(O)c(CC(=O)Nc3ccc(F)c(F)c3)s2)c1,6.89
CC(=O)Nc1cccc([N+](C)(C)C)c1,3.0
CC(C)(C)OC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,4.29
O=C(CCc1c[nH]c2ccccc12)NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,8.36
C=CC(=O)N1CC(=Cc2ccccc2F)C(=O)C2(C1)C(c1ccccc1F)CN(C)C21C(=O)Nc2ccccc21,5.16241
CC(=O)n1cc(C=C2CN(Cc3ccccc3)CCC2=O)c2ccccc21,4.96
CC1(C)C=Cc2c(cc(O)c3c(=O)c4c(oc23)-c2ccc(O)cc2OC(C(C)(C)O)C4)O1,5.51
CN(C)Cc1ccc(CSCc2ccc(CSCc3ccc(CN(C)C)o3)cc2)o1,6.59
CC1CCN(CC2CCCCC2)CC1,8.05
COc1cc2c(cc1OC)C(=O)C1(C2)C(c2ccccc2Cl)C(c2ccccc2)NC12C(=O)Nc1ccc([N+](=O)[O-])cc12,5.38
COc1cc2c(cc1OC)C[N+](C)(CCCCCCc1cccc(OC)[n+]1C)CC2,6.82391
COc1cc2c(cc1OC)C(=O)C(CCCCCCCCCNC1CCCc3nc(O)ccc31)C2,5.59
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C=O,6.41173
CC(=O)c1ccc(NC(=S)NCCC2CCN(Cc3ccccc3)CC2)cc1,6.4
c1ccc2c(c1)ccc[n+]2CCCCCCC[n+]1cccc2ccccc21,7.05
OC1CCCc2nc3ccccc3c(NCCCC(c3ccccc3)c3ccccc3)c21,4.31
COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,8.97469
COc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,8.24
CCN(CCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCN(CC)Cc3ccccc3OC)C4=O)cc2C1=O)Cc1ccccc1OC,7.85387
Nc1c2c(nc3ccccc13)CCCC2N,5.07
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.67
CC(CCC(O)C(C)(C)O)C1CCC2(C)C3=CCC4C(C)(CCC(O)C4(C)C)C3=CCC12C,4.79
CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc(OC)c(OC)cc1Br,7.08355
CCCN=C1CCc2c1n(C)c1ccc(OC(=O)NC)cc21,5.42
COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccccc4)cc3)sc2cc1OC,8.34
COC(=O)c1cc2c(N)c3c(nc2nc1C)CCCCC3,5.7
Nc1c2c(nc3c1CCCC3)CCCC2,6.44
NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,6.88
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,7.74
CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3Cc2ccccc2)cc1,4.89
COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,4.4
O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,7.48
CC(C)C1=NC2CCC34CC35C(=O)CC3(C)C(C(C)N(C)CCCN6C(=O)c7ccccc7C6=O)C(O)CC3(C)C5CCC4C2(C)CS1,7.85387
COc1c(C2=C(C)C3C4C5CCC[N+]4(O)CCCC3(O2)O5)oc(O)c1C,8.86
c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1,6.72125
COc1cc(OC)c2c(c1)OC(c1ccc(OC(=O)Nc3ccccc3)cc1)CC2=O,7.73
COc1cc2c(cc1OC)C(=O)CC(c1cccc(N3CCCC3)c1)O2,5.27084
CCN(CCCCCCN=C1CC(=O)C(=NCCCCCCN(CC)Cc2cccs2)CC1=O)Cc1cccs1,7.22
COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCC3)cc1)=C2,6.7
COc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,3.9
CCN(CC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,5.3019
CCN(CCCN=C1CC(=O)C(=NCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,8.65
COc1ccccc1CN(C)CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,5.25026
CN1CC=C(C=Cc2cccc3ccccc23)CC1,3.32
CN(CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,5.451
CN1CCC(CC2Cc3ccccc3C2=O)CC1,8.11
CC(=O)c1c(-c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)oc2ccccc12,4.76
Fc1ccc(Cc2nnc3sc(-c4ccoc4)nn23)cc1,5.75
CCN(Cc1ccccc1)Cc1ccc(C=C2Cc3ccc(OC)cc3C2=O)cc1,5.31
COc1cc(OC)c2c(c1)OC(c1cccc(OC(=O)Nc3ccccc3)c1)CC2=O,7.71
CC1=CC2Cc3nc(O)ccc3C3(C1)C2CCCN3CCN(C)CCCCCCN(C)CCN1CCCC2C3C=C(C)CC21c1ccc(=O)[nH]c1C3,7.11
CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(OC(=O)C(C)(C)C)CC5(C)C4CCC3C2(C)CO1,6.08
ON=Cc1cc[n+](CC=CC[n+]2cccc(C=NO)c2)cc1,4.5
CC1C2C3C4CC1(O)OC(=O)C42CCCC3(C)C,4.89
O=C(Nc1ccc(Cl)cc1)Oc1ccc2c(c1)CCCN2Cc1ccc(Cl)cc1Cl,2.46
NC12CC(C(F)(F)F)=CC(Cc3nc(O)ccc31)C2=CC(F)(F)F,5.52
CN1CCC2(C)c3cc(OC(=O)NCCN4CCOCC4)ccc3N(C)C12,6.15
COc1ccc(OC)c2c1CC(CC1CCN(Cc3ccccc3)CC1)C2=O,7.44
O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(Cl)cc1,3.92
COc1cc2c(cc1OC)C(=O)C(CC1CCN(CC3CCCCC3)CC1)C2,8.05
