SMILES,pXC50
c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,5.34
CC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,7.66
C=CCN1CCC2c3c(Br)cccc3CCC21,8.49
COc1ccccc1N1CCN(Cc2c(C)[nH]c3nc(N(C)C)ncc23)CC1,6.4
NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2csc3cc(F)ccc23)CC1,8.42
Cc1ccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cc1NC(=O)c1ccc(-c2ccccc2)cc1,5.31
Fc1ccc(C2CC(N3CCN(CCN4CCCNC4=S)CC3)c3ccc(Cl)cc32)cc1,7.48
C1=CN(CCCCc2ccncc2)CCC1c1ccccn1,6.49
COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,6.47
O=c1cc(-c2ccncc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,5.74
COc1ccc(CCCCNCCOc2cc(F)cc3c2OCCC3=O)c2ccccc12,6.82
Nc1ccccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,7.4
OCCN1CCN(C2CC(c3ccc(F)cc3)c3c(Cl)cccc32)CC1,6.66
Fc1ccc2[nH]c3c(c2c1)CCN(CCCCc1ccnc2ccccc12)C3,6.71
COc1cccc(C(=O)NCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,5.4
FC(F)(F)c1cccc(N2CCN(CCCc3ccc4nc(S)[nH]c4c3)CC2)c1,8.23657
FC(F)(F)c1cccc(N2CCN(CCCc3ccc4[nH]c(S)nc4c3)CC2)c1,8.24
COc1ccc(S(=O)(=O)NC2CCC(N3CCC(c4cc(F)ccc4OC(C)C)CC3)CC2)cc1OC,7.02687
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccc(Cl)cc2)CC1,6.75203
CC1CCN(C2=Cc3cc(Cl)ccc3Cc3ccccc32)CC1,5.85
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCCN(c2nsc3ccccc23)CC1,6.63
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,5.6
c1ccc(N2CCN(CCCCCCN3CCN(c4ccnc5ccccc45)CC3)CC2)cc1,7.39
Cc1cc(CN2CCC3(CC2)OC=C(c2ccccc2)C3=O)on1,4.49
COc1c(C)ccc2c1-c1cccc3c1C(C2)N(C)CC3,6.61
c1ccc(CNCC2CCc3ccc4[nH]ccc4c3O2)cc1,6.97
Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5ccc(F)cc54)C3)n2C)s1,6.4
Cc1cnc(-c2nnc(SCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C)cn1,6.3
COC(=O)c1ccc(CCc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,7.62
O=C1NCCN1CCCCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,8.38
C(#Cc1cccnc1)CCN1CCN(c2ccccn2)CC1,5.27
CCCN(CCC)CC1CCc2sccc2C1,5.69
COc1c(C(=O)NCC2CCCN2C2CCC2)cc(Br)c2ccccc12,7.93
O=[N+]([O-])c1cccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)c1,5.83
N#Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,6.07
O=C(CCCCN1C2CCC1c1c([nH]c3ccccc13)C2)c1ccc(F)cc1,8.77
Oc1ccc2c(c1)OC(CNC1CCCCC1)CC2,7.66
COc1cccc2c1CCCC21CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,6.4
O=S(=O)(NC1CCN(CCOc2cccc(Cl)c2Cl)C1)c1ccc(Cl)s1,7.17393
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,5.71
CCCN(CCC)C1Cc2cccc3c2N(C1)C(=O)CN3,7.1
FC(F)(F)c1ccc2c(c1)N(Cc1ccc(CN3CCN(c4ncccn4)CC3)cc1)c1ccccc1S2,5.41
Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,5.09
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,7.77
Cc1cccc(S(=O)(=O)N(C)C(C)CCN2CCC(C)CC2)c1,5.40001
FC(F)(F)c1cccc(N2CCN(CCCN3CCc4c([nH]c5ccccc45)C3)CC2)c1,6.39
O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2nsc3ccccc23)CC1,7.68
COc1ccc2[nH]c3c(c2c1)CCN(C)CCc1ccccc1C3,7.92445
CN1CCc2ccc3c4c2C1(C)Cc1cccc(c1-4)C3,7.08
C1=CN(Cc2ccccc2)CCC1c1nc2ccccc2o1,6.62
CCCCN1CCCC1CNC(=O)c1cc(Cl)cc2c1OCCN2C,7.92
COCc1ccc2n1CC(N1CCN(C)CC1)c1cc(Cl)ccc1S2,5.84
Cc1cccc(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1N,8.4
CCCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2nc(N)sc2C1,6.11407
c1ccc(N2CCN(CCCSc3nc4ccccc4o3)CC2)nc1,6.37
CCCN1CCCC(c2cccc(OS(C)(=O)=O)c2)C1,6.72
Cc1cc(-c2ccccc2)n(C2CCN(Cc3ccccc3)CC2)n1,6.51
c1ccc(CCCNCCCOc2ccccc2)cc1,6.28
Cc1ccc2c3c(ccc2n1)OCC(CN1CCN(c2ccc4cc(C#N)ccc4n2)CC1)O3,5.88406
COc1ccccc1N1CCN(CC=CCNC(=O)c2cc(Br)cc(OC)c2OCCF)CC1,7.24
COc1cccc2[nH]cc(CN3CCC(n4c(O)nc5ccccc54)CC3)c12,7.63264
COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1,6.68
Oc1nc2cccc(N3CCN(Cc4ccc(O)c(-c5ccccc5)c4)CC3)c2o1,9.39
c1ccc2nc(CCN3CCc4[nH]c5ccccc5c4C3)ccc2c1,6.48
COc1cc(C(C)=O)ccc1OCCN1CCC(c2noc3cc(Cl)ccc23)CC1,6.03
O=C(NCCCCN1CCCC2c3cccc(O)c3CCC21)c1ccc(-c2ccccc2)cc1,7.6
CCN1CCCC1CNC(=O)c1cc(C)cc(O)c1OC,7.72
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCCN6)n3C)cccc2n1,5.9
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4ccnn4C)cc32)CC1,9.07
CN1CCc2cc(Cl)c(O)cc2C(c2cccc(Br)c2)C1,5.95
CCCCCCN1CCC2(CCc3ccccc32)CC1,5.26
Cc1cc(F)ccc1N1CCN(CC2CC2c2ccccc2)CC1,7.17
CCCN(CCC)C1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,6.67
O=S(=O)(Nc1ccc(C23CNCC2C3)cc1)c1ccc(OC(F)(F)F)cc1,6.0
O=c1c2ccccc2ncn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,7.14
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)c(F)c1,7.62
CN(CCOCCCNCC(O)c1ccc(O)c2nc(O)sc12)CCc1ccccc1,5.6
c1ccc(CN2CCN(CC3CCc4ccccc4O3)CC2)cc1,8.44
CN(CCCCN1CCN(c2nsc3ccccc23)CC1)C(=O)c1nsc2ccccc12,6.68
CN(C)CCCN1CCCC(c2cccc(C#N)c2)C1,5.63
CCOC(=O)c1oc2c(c1C)C(=O)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,5.0
O=C1CC(c2ccccc2)c2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2O1,6.29
O=C(Cc1ccccc1)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,7.59
COc1ccccc1N1CCN(CCCN=C2COc3ccccc3N2)CC1,6.55284
Fc1ccc(C2CN3CCCC3c3cc(F)ccc32)cc1,6.62
CN1CCN(C2Cc3ccccc3Sc3ccc(Cc4nnnn4C)cc32)CC1,8.72125
Oc1nc2cc(C#CCN3CCC(O)(Cc4ccccc4)CC3)ccc2[nH]1,4.07
N#CCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncccn4)cc23)CC1,6.31
Cc1cccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)c1C,8.7
Cc1ccc(CCCNCCCOc2ccccc2)cc1,6.44
Cn1cc2c(n1)Nc1ccc(F)cc1N=C2N1CCN(CCO)CC1,5.29
Oc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1,5.35
O=S(=O)(NC1CCN(CCOc2ccccc2)C1)c1ccc(Cl)s1,6.5
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(-c4cccc(C#N)c4)c3CCC21,6.23
COc1cc(N)c(Cl)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccco1,7.74
CN1CCN(C2=Nc3cc(F)c(F)cc3Nc3nn(C)cc32)CC1,6.12
Cc1cccc(C(=O)NCN2CCC(c3ccccc3)CC2)c1,6.63
Cn1c(CN2CCC(c3ccccc3F)CC2)nc2ccccc21,7.40001
FC(F)(F)c1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1,8.8
CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(F)c2)CC1,7.12
O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNC(CCO)C3)cc12,5.08
O=c1cc(-c2ccccc2)oc2cccc(OCCCCCCCN3CCC(O)CC3)c12,5.62
Fc1ccc2[nH]cc(CCCCN3CCN(c4ccc5c(c4)OCO5)CC3)c2c1,7.0
c1ccc(CCN2CCN(c3ccccc3)CC2)cc1,6.32057
COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4cccs4)ccc3C2=O)CC1,8.16115
COc1ccc2c(c1)C(SCCN1CCN(c3ccccc3OC)CC1)CCC2,7.3
CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(F)cc21,7.82391
CCCC[n+]1cccc2c1CCC1C(O)CCCC21,5.85
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCCO5)CC3)nc2N1,9.0
C1=C(c2ccccc2)CCN(CCc2c[nH]c3ccccc23)C1,7.09
Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,6.3
CCCN(CCc1ccccc1)C1CCc2n[nH]cc2C1,6.85387
CCCN(CCc1ccccc1)C1CCc2[nH]ncc2C1,6.85
Nc1ccccc1C#CCCN1CC=C(c2ccccc2)CC1,6.74
Clc1cccc(N2CCN(CCCCOc3cc4ccccn4n3)CC2)c1Cl,8.03
OCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,8.35
c1ccc2cc(OCC3CCN(CC4CC4)CC3)ccc2c1,5.53
CCCN1CCC2c3ccccc3CCC21,6.26
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,7.11351
CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN3C(=O)CCCC3=O)c2)CC1,7.2
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4=C(Cc5c(Br)[nH]c6cccc4c56)N(C)C3)(C(C)C)C(=O)N12,9.28
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cc5ccccc5[nH]4)n2C)CC3)o1,6.0
CCCN1CCCC2c3cccc(O)c3CCC21,6.8
Nc1cscc1C(=O)NCCCCN1CCN(c2nsc3ccccc23)CC1,8.22185
COc1ccc(OC)c(S(=O)(=O)NC2CCC(N3CCN(c4ccccc4OC(C)C)CC3)CC2)c1,7.21
Clc1ccc(N2CCN(CC3CC3c3ccccc3)CC2)c(Cl)c1,7.19
Cc1ccc2c(c1)c(-c1ccc(F)cc1)cn2C1CCN(CCN2CCN(C(C)C)C2=O)CC1,5.96
FC(F)(F)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,5.96178
Cc1cccc(C#N)c1-c1cccc2c1-c1cccc3c1C(C2)N(C)CC3,6.3
O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2ncncc21,6.2
C(=CCn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc21)Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc21,7.25
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccsc2)CC1,7.89
CCN1CCCC1CNC(=O)c1cc(I)cc(OC)c1OC,10.0
CC(C)N1CCN(CCN2CCC(c3cn(-c4ccc(F)cc4)c4cc(F)ccc34)CC2)C1=O,7.55
CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,7.47
N#Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,5.62
COc1cccc(CCc2ccccc2OCCCN2CCc3ccccc3C2)c1,3.94
CCC(=O)Nc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2)cc1Cl,7.49
Cc1cc2nc(C)c(CN3CCN(c4ccc(Cl)cc4)CC3)n2c(C)n1,4.59
CCOc1cc2c3c(c1)-c1c(ccc(O)c1O)CC3N(C)CC2,7.36
CCCN(CC=CI)C1CCc2cc(O)ccc2C1,8.01
COc1ccc2[nH]cc(CCCCN3CCN(c4ccc(OCc5ccccc5)cc4)CC3)c2c1,6.66
Oc1nc2ccccc2n1C1CCN(C2CCN(Cc3ccccc3Cl)CC2)CC1,5.69
CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)cc2)CC1,7.64
COCC1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,7.10002
CCCN(CCN1CCN(c2ccc(-c3ccncc3)cc2)CC1)C1CCc2ccc(O)cc2C1,7.61
CN(CCCC12CCC(c3ccccc31)c1ccccc12)Cc1ccc(OCCCN2CCCCC2)cc1,6.84
COc1ccccc1N1CCN(CCc2cc(Cl)ccc2OCCc2ccccc2)CC1,7.06
CCN1CCCC1CNC(=O)c1cc(CCF)cc(OC)c1OC,8.85
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc4c(c3)OCO4)c3ccccc32)CC1,6.08197
O=C1NCCN1CCCCCCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,8.66
O=C1N(CC2CCCCN2)CCN1c1cccc(C(F)(F)F)c1,7.7
Cc1cccc(N2CCN(CCCC(=O)N=CC3Nc4ccccc4C(=O)N3c3ccccc3)CC2)c1C,5.16
COc1ccc(CN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1,10.0
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1,7.77
CCCCCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,7.23
CC(C)c1ccccc1N1CCN(Cc2ccc(CN3CCCC3=O)n2C)CC1,8.34
Fc1ccc(CCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1,6.55
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C1CCCCCC1,7.92
Cc1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1,8.43
COc1c(C(=O)NCCN2CCN(c3ccccc3)CC2)cc(Cl)c2ccccc12,5.6
O=c1cc(-c2cccs2)oc2ccc(OCCCCCCN3CCCCC3)cc12,5.85
NC(=O)c1ccc2c(c1)CCOC2CCN1CCC(c2c[nH]c3cc(F)ccc23)C1,7.55
C=CCN1CCC2Cc3c(cccc3OC)CC21,6.37
CN(CCc1ccc(Cl)c(Cl)c1)CCN1CCCC1,5.95
c1ccc(CN2CCC(n3ccc(-c4cnco4)c3)CC2)cc1,5.49485
CC1c2ccccc2C=C(N2CCN(C)CC2)c2cc(Cl)ccc21,5.58
OC1(c2cccc(Cl)c2Cl)CCN(Cc2c[nH]c3ccccc23)CC1,7.58336
CC(=O)OC1CCCc2ccc(N=CN3CCc4ccccc4C3)cc21,5.62
CCCN1CCC2c3cccc(OS(=O)(=O)C(F)(F)F)c3CCC21,7.09
CCCN1CCC2c3c(ccc4ccoc34)CCC21,6.82391
CCOc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,6.9
O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2nc(N3CCCC3)sc21,4.63
CC(=O)c1cccc(NC(=O)NC2CCCCC2CN2CCCC(Cc3ccc(F)cc3)C2)c1,6.0
NC1CCc2cc(O)c(O)cc2C1,6.92
CCCN(CCC)C1CCc2cccc(O)c2C1,5.29482
CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCCC3=O)o2)CC1,6.91
COc1ccc2c(c1)CCN(C)CCc1ccccc1C2,9.26
CN(C)C(=O)NCC1CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.36998
COC(=O)c1ccc2[nH]cc(CCCCN3CCC(c4ccccc4)CC3)c2c1,6.95
CCCN1CCc2cccc(OC)c2CC1,5.4437
CCN1CCN(C)CC(NC(=O)c2cc(Cl)c(N)cc2OC)C1,6.9
c1cnc(N2CCN(CCCN3CCc4c([nH]c5ccccc45)C3)CC2)nc1,6.24
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1,6.0
Cc1ccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)cc1,7.31
O=c1[nH]c2ccccc2c(=O)n1CCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1,7.72
Cc1cncc2c1CNC1CCc3cc(O)c(O)cc3C21,6.4
CN1CCN(C2=Nc3ccccc3N(NC(=O)c3ccc(C#N)cc3)c3ccc(Cl)cc32)CC1,5.71
COc1cccc(C(=O)NCCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,5.63
COc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,7.33255
O=C(CC1CCN(Cc2ccc(C(F)(F)F)cc2)CC1)c1ccc(F)cc1,6.71
CC(C)(C)OC(=O)NC1CCC(CCN2CCCN(c3cccc(Cl)c3Cl)CC2)CC1,7.98005
Fc1ccccc1N1CCN(CCCCNc2ccc(-c3ccccc3)cn2)CC1,8.60206
O=C1c2ccccc2CCC1C1CCN(CC2CC2)CC1,5.97
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)c(F)cc2F)CC1,6.15
O=c1cc(-c2ccccc2)oc2cccc(OCCCCCN3CCC(O)CC3)c12,5.29
C=CCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,6.81
CCN(CC)C(=S)SSC(=S)N(CC)CC,5.12
CNC(=O)N(C)CCN1CCC(n2cc(-c3ccc(F)cc3)c3cc(C)ccc32)CC1,5.92
COc1ccc(Cl)cc1NC(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,8.92082
Fc1ccc(C2CC(N3CCN(CCN4CCNC4=S)CC3)c3ccc(F)cc32)cc1,6.64
O=C1Nc2ccccc2CCN1CCC1CCN(CC2COc3ccccc3O2)CC1,7.55
COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1,6.9
O=C(NC1CC2CCC(C1)N2CC1CCCO1)c1cccc2ccccc12,5.4
Nc1cc(OCCCNCC2CCc3ccc(O)cc3O2)ccc1Cl,9.52
CN1CCc2cc(Cl)c(O)cc2C1c1ccccc1,5.73283
O=C(NC1CCN(Cc2ccc(C(F)(F)F)cc2)C1)c1cccc(-c2cccs2)c1,5.89
Oc1cc2c(cc1O)C1c3cc(C4CCCCC4)sc3CNC1CC2,5.51
CN1CC(C(=O)N2CCN(c3cccc(=O)n3C)CC2)CC2c3cccc4[nH]c(Br)c(c34)CC21,7.25003
C#CCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2nc(N)sc2C1,7.46
CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccccc32)CC1,6.82
COCc1coc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2c1=O,7.32
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCOc1ccc(F)cc1,7.66
Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(C(F)(F)F)cc5)C4)n3C)cccc2n1,6.2
c1cnc(N2CCN(Cc3c[nH]c4ncccc34)CC2)nc1,5.93181
C1=C(c2ccccc2)CC(CN2CCN(c3ccccn3)CC2)CC1,6.85
Cc1cccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)c1,7.7
O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1O,8.24
CN1CC(C(N)=O)=CC2c3cccc4[nH]c(Br)c(c34)CC21,8.7
CCCN1CCN(c2cccc(O)c2)CC1,7.16115
O=c1cc(-c2ccccc2)oc2c(OCCCCCCN3CCC(O)CC3)cccc12,6.03
CN1CCc2cc(Cl)c(O)cc2C(c2ccc(CN(Cc3ccccc3)c3ccc(F)cc3F)cc2)C1,6.26
CC1CN(Cc2ccc(CN3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)CC(C)O1,5.48
CN1CCc2cc(O)c(O)cc2C2c3ccccc3CCC21,5.62
Cc1cc(C)c2c(N)c(C(=O)NCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)sc2n1,5.77
CC(C)Oc1ccccc1N1CCN(CCc2ccc(C(=O)C(=O)N3CCOCC3)n2C)CC1,6.52
O=C1CCc2ccccc2N1CCCN1CCC(n2c(O)nc3ccccc32)CC1,8.02228
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,7.66
NCCCCCCN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,5.6
CON=C(c1ccc(Cl)cc1)C(CNOC)CN1CCN(c2ccccn2)CC1,6.79
OC(COc1ccccc1)CN1CCC(Oc2ccccc2)CC1,6.15
Nc1c(F)cccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,7.85
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2Cc1c[nH]c2ccccc12,7.48
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccn1)CC3,5.30103
Oc1cc2c(OCCNCCCCc3ccccc3)cccc2[nH]1,9.64
C#Cc1cccc(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)c1,6.48
OC(CC1CCN(Cc2ccccc2)CC1)c1ccc2ccccc2c1,5.48
Cc1csc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)n1,4.73
CCCN(CCC)C1CCc2ccc3[nH]cc(Cl)c3c2C1,8.01
Cc1ccc(OCCCNCCOc2ccc(C)cc2)cc1,6.56
CCCN(CCC)C1Cc2cccc3cc(O)n(c23)C1,5.97
O=C(CCCN1CCC2(CC1)C(=O)N(CCc1ccc(Nc3ccc([N+](=O)[O-])c4nonc34)cc1)CN2c1ccccc1)c1ccc(F)cc1,9.18
Cn1c(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)CC2)nnc1-c1ccnnc1,6.4
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5nc(O)oc45)CC3)cc2N1,8.08092
NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3cc(F)ccc23)CC1,8.33
Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(NC2CCN(Cc3ccccc3)CC2)n1,7.21
CN1CCN(C2=Nc3ccccc3Nc3c2cnn3C)CC1,2.82
COc1ccccc1N1CCN(CCCOc2ccc3ccc(O)nc3c2)CC1,8.59
CN(C)c1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,7.49
CSc1ccc2c(c1)C(c1ccc(F)cc1)CC2N1CCN(CCN2CCN(C(C)C)C2=O)CC1,6.14
Oc1ccc2c(c1)OC(CNCc1ccc(F)cc1)CC2,9.1
