SMILES,D2R_Activity,D2R_pIC50
c1ccc2[nH]c(CN3CCC(OCc4ccccn4)CC3)cc2c1,0.471143901348114,1336.7874740781774
O=C(Nc1ccc(Br)cc1)c1ccc(-n2cnc3ccccc32)cc1,0.062160417437553406,6507.499955098301
Fc1ccc2c(CN3CCN(Cc4ccc(Cl)cc4)CC3)c[nH]c2c1,0.8989455103874207,1058.3466417065363
C#CCN(C)[C@H](C)Cc1ccccc1,0.06661509722471237,2285.6849166889215
O=S(=O)(NCCCCN1CC=C(c2c[nH]c3cc(F)ccc23)CC1)c1cnc2ccccc2c1,0.621308445930481,-189.95991610788178
Cl.O=c1c2c(cnc3ccc(Cl)cn23)NC1c1ccc2c(c1)OCO2,Invalid SMILES,Invalid SMILES
Fc1ccc(CN2CCN(c3noc(-c4ccccc4)n3)CC2)cc1,0.11882346868515015,332.34095694388907
Cc1cccc(OCCCN(C)C(=O)CN2CCC(=O)N(C3CC3)CC2)c1,0.38412705063819885,4199.831686626523
OC(c1ccc2c(c1)C(O)(c1ccccc1)C(F)(F)F)C(F)(F)F,Invalid SMILES,Invalid SMILES
Cl.O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,0.46756651997566223,1764.1344831400725
Fc1cc2c(cc1Cl)C(C1CC1)NCC2,0.5978386998176575,-1522.5433639029147
COc1cccc2c1C=[N+](c1ccc(C(F)(F)F)cc1)CC2.[Br-],0.18404412269592285,2004.5716130410515
CCN(Cc1ccccc1)C(=O)c1cc2cc(OC)c(OC)cc2oc1=O,0.041436806321144104,3656.7935138304188
COc1ccc2cc(CNC(=O)c3csc(-c4ccccc4)n3)ccc2c1,0.007580390200018883,1845.7866908304625
O=C1Nc2ccc(OCCCCN3CCN(c4cccc5c4ccn5Cc4cccc(F)c4)CC3)cc2C1=O,0.822422444820404,814.8389304811942
CC(C)Oc1ccc(-c2cc(N3CCN(CCO)CC3)nc3[nH]nc(N(C)C)c23)cc1,0.3545653223991394,726.9866712002251
O=S(=O)(c1cncc2ccccc12)N1CCCC1,0.445983350276947,759.6715402229775
O=C1c2ccc(F)cc2C(=O)N1CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.7312687635421753,-318.5515597082235
CC(C)Oc1ccc2cc(CCN3CCO[C@H](COc4ccccc4)C3)c(=O)oc2c1,0.5398406386375427,588.5986620426638
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1,0.704271674156189,-287.0975484713331
c1ccc(Oc2ccc(NCCCN3CCOCC3)cc2)cc1,0.3312274217605591,602.5650245835002
COc1ccccc1C1=CCN(CCCCN2Cc3ccccc3C(O)C2)CC1,0.45890453457832336,660.5318272931518
COC(=O)c1c(=O)c(O)cn1Cc1ccc(OC)c(OC)c1,Invalid SMILES,Invalid SMILES
Fc1ccc(OCCNCc2ccc(-n3cc(-c4ccc(C(F)(F)F)cc4)cn3)cc2)cc1,0.13112300634384155,2081.8009455937417
O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.509962797164917,-854.3737928705573
COc1cc2c(c(OC)c1)[C@@H]1Cc3cccc(OC)c3CN1CC2,0.3567838668823242,2558.5524661602967
COc1ccc(CN2CCC(c3ccc4c(c3)OCCO4)C2)cc1F,0.6976664066314697,2799.1767643596027
CC1CCN(C(=O)CN(C)c2cc(Br)ccc2F)CC1,0.338297575712204,1952.3484905546975
COc1ccc2c(CN3CCC(F)(F)[C@H](CCc4ccccc4F)C3)c[nH]c2c1,0.902004063129425,870.2593782142665
COc1cccc2c1C=[N+](c1ccccc1)CC2.[Br-],0.0692085549235344,1748.1351968599063
COc1cccc2cc[n+](-c3ccccc3)cc12.[Br-],0.03354288637638092,600.1011571625004
COc1ccc2c3c1C=[N+](c1ccccc1Br)CC3.[Br-],Invalid SMILES,Invalid SMILES
O=C1NC(=S)NC(=O)C1=CNNNCN1c1nc2ccccc2s1,Invalid SMILES,Invalid SMILES
O=C(Nc1ccc(-c2csnn2)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.07024308294057846,6713.873777194487
O=C(Cc1ccc2ccccc2c1)OCC(=O)c1c[nH]c2ccccc12,0.04778939485549927,2295.083907413176
COc1ccc(-c2noc(-c3ccc4c(c3)OCO4)n2)cc1,0.004686766769737005,2248.9509308156303
CCN(CC)C(=O)C1(c2cccc(Br)c2)CC1,0.03004963882267475,1695.9068023428263
COc1cc2c(cc1O)[C@@H]1Cc3cc4c(cc3CN1CC2)OCO4,0.8416576385498047,1744.9141654069972
COc1ccc(/C=C2\NC(=O)N(CCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC,0.5477896928787231,1387.7132107718867
Cc1ccc2c(CCNC(=O)CN3CCC(O)CC3)c[nH]c2c1,0.8417308330535889,10409.040256614515
CC1CCN(C(=O)CCC2CCN(CC3CCCCC3)CC2)CC1,0.3308276832103729,-1507.4350866796235
CN1CCC(c2ccc(OC(=O)CCN3CCN(c4ccccc4Cl)CC3)cc2)CC1=O,0.4324498176574707,1633.3538349995827
CCOc1ccccc1C(=O)Nc1nc2ccc(N3CCNCC3)cc2s1,0.05892724171280861,1352.114379187908
COc1ccc2c(c1O)[C@@H]1Cc3sc(CC(C)C)cc3CN1CC2,0.8942831158638,1555.9772800922606
O=C1NCCN(CCCCN2CCN(c3ccccc3)CC2)C1,0.7742442488670349,4249.487473605856
O=C1CCN(c2nc(N3CCN(c4ccccc4Cl)CC3)nc3ccccc23)CC1,0.22979088127613068,1107.5184060553925
CN(C)S(=O)(=O)c1ccc(CNC(=O)CCC2CCCC2)cc1.Cl,0.08198502659797668,-67.53690709868897
Cl.Cc1ccc(OCCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1,0.04130212962627411,3405.680808622209
COc1ccc2c(CN3CCC(F)(F)[C@H](CCc4ccccc4)C3)c[nH]c2c1,0.8752670288085938,1554.7647130252444
Cc1nc(C(=O)Nc2ccccc2N2CCCC2)cs1,0.03597905486822128,4196.782659659074
CC(=O)c1c(C)[nH]c(C(=O)Cn2nc(-c3ccc(N(C)C)cc3)ccc2=O)c1C,0.16181756556034088,2151.3223899040177
O=C1CCc2cc(OCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)ccc2N1,0.4031726121902466,1089.0860955271821
COc1ccccc1N1CCN(CCCCN2C(=O)NC3(CCc4ccccc43)C2=O)CC1,0.5843970775604248,199.21895333451175
COc1ccc(/C=C2\NC(=O)N(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)C2=O)cc1OC,0.6437405943870544,591.0232223502226
COc1cc2c(cc1O)CCN1Cc3cc4c(cc3[C@@H]1C2)OCO4,0.8185197710990906,1918.71888797148
COc1cccc(NC(=O)CNc2ccc3c(c2)COC3)c1,0.24200180172920227,25228.608740072017
COc1cc2c(cc1O)[C@@H]1Cc3sc(CC4CC4)cc3CN1CC2,0.9101375937461853,1012.9091965912203
O=C1NC2(CCCc3ccccc32)C(=O)N1CCCN1CCN(c2cccc(Cl)c2)CC1,0.680448591709137,1070.2446467232985
COc1ccc(/C=C2\NC(=O)N(CCCN3CCN(c4ccccc4OC)CC3)C2=O)cc1OC,0.5477896928787231,1387.7132107718867
CC1CCCCC1Nc1ccc2c(c1)CCN2C(=O)c1cccc(OCCNS(=O)(=O)c3cccc3)c1,Invalid SMILES,Invalid SMILES
O=C1OC(C(=O)NCc2ccc(OCc3ccc(F)cc3)cc2)Cc2ccccc21,0.022247225046157837,2733.7690820385315
CC1CCCC/C1=N\Nc1ncnc2sc3c(c12)CCC3,0.04386512190103531,590.467327953927
Fc1ccc(-n2ncc3c(=O)n4c(nc32)CCC4)cc1,0.0660376027226448,-419.2231024093121
COc1cc(Br)c(NC(=O)NCCCCCN(C)c2ccccc2)cc1OC,0.17724759876728058,8736.150166306728
COc1cccc(CNC(C)C(=O)N2CCN(c3ccccn3)CC2)c1,0.033370111137628555,3532.054254260559
O=C(NCc1cccc(OCc2cccc(F)c2)c1)Nc1nccs1,0.02802128531038761,16450.549904630316
O=S(=O)(NCCN1CCC(CO)CC1)c1ccc(F)cc1,0.6134946346282959,-2173.3701774238
COc1cc2c(cc1O)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,0.8227449655532837,2422.868544772754
CCN(CC)Cc1c(O)c(=O)ccn1Cc1cccc(Cl)c1,0.5465049147605896,11718.053208180147
c1cnc(N2CCN(Cc3ccc4[nH]ccc4c3)CC2)nc1,0.41655972599983215,1956.1201085090213
O=C(CCc1ccccc1)N1CCN(Cc2ccccc2)CC1,0.09569495171308517,6911.027355512946
O=S1(=O)N=C(N2CCN(c3cccc(Cl)c3Cl)CC2)c2ccccc21,0.3675193786621094,-600.4507007796051
O=C1CCCN1CCCOc1ccc(Cl)cc1Cl,0.3941671848297119,1865.2615006045771
CC(C)CC[C@@]1(c2ccc(F)cc2)CCCN(CCCCC(c2ccc(F)cc2)CC1,Invalid SMILES,Invalid SMILES
Cl.O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cc2N1,0.35775819420814514,1614.0303719578787
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCC(c2ccccc2)c2ccc(F)cc2)CC1,0.5410230159759521,856.7311321860202
COc1cccc(Nc2nc(Nc3ccc(OC)cc3)c3cn[nH]c3n2)c1,0.04134434089064598,12287.950691910753
Cc1ccccc1N1CCN(CCCCCCCN2C(=O)NC3(CCc4ccccc43)C2=O)CC1,0.5749901533126831,33.69382950091767
CC(NC(=O)CSc1ncccc1C#N)c1cn(Cc2ccccc2)nn1,0.00729448301717639,4893.2248045020915
CCN1CCN(c2ccc3cc(OC)ccc3c2)CC1,0.3892894685268402,2602.085096538023
CCOC(=O)c1c(NCCCN2CCC(O)(C(F)(F)F)CC2)c2ccccc2n1C,0.8744174838066101,164.35698667093902
c1ccc2[nH]c(C[C@H]3CN(Cc4ccc5c(c4)OCO5)CCO3)cc2c1,0.6381685733795166,2060.272123957393
O=C(c1csc(-c2ccc3c(c2)NC(=O)CS3)n1)N1CCCCC1,0.10106891393661499,6164.226629717059
O=C(CCCCCCN1CCN(c2cccc(Cl)c2)CC1)Nc1ccccn1,0.4598243236541748,9088.862937178612
O=C(CCCCCCN1CCN(c2ccccc2F)CC1)c1ccccc1,0.18786993622779846,-470.55474960478114
COc1ccc(OC)c(-c2nc3cc(Cl)cnc3o2)c1,0.00991060957312584,5664.855288723684
COc1cc2c(cc1O)[C@@H]1Cc3sc(CC(C)C)cc3CN1CC2,0.933220386505127,1744.915456516563
CC1CCN(Cc2ccc3c(c2)OCO3)CC1,0.664801836013794,1663.529217396684
O=C1CN(C(=O)C2CCN(S(=O)(=O)c3cccc4c3CO4)CC2)CCN1,0.19170823693275452,3192.1141434078136
O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCN(c2cnccn2)CC1,0.49138474464416504,632.2324270948516
CCOc1cccc(NC(=O)c2cc3c([nH]c2=O)CCCC3)c1,0.6338129639625549,10393.618096310167
O=S(=O)(c1cncc2ccccc12)N1CCOCC1,0.4517900347709656,1134.3202626142272
COc1ccc(/C=C2\NC(=O)N(CCCN3CCN(c4ccccc4Cl)CC3)C2=O)cc1O,0.7893801331520081,1359.3443058419723
CCN1CCN(c2cccc3c2CN(S(=O)(=O)c2ccccc2)C3)CC1,0.18321391940116882,1161.70914365555
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],0.49329495429992676,974.1677325962878
O=S(=O)(NCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cncn1CCc1cccccc1,Invalid SMILES,Invalid SMILES
CCCCCN1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)C3=O)cc2C1,0.20422105491161346,747.0843696114275
O=C(c1cc(=O)c2ccccc2o1)c1cncc(Br)c1,0.0929543524980545,6981.408320152357
C#CCN1CCc2ccc(OC(=O)OC(C)(C)C)cc21,0.6776989698410034,-241.16216543355495
COc1cccc2cc[n+](-c3ccc(F)cc3)cc12.[Br-],0.0906270295381546,186.5299285238989
C#CCOc1ccc(C2=C(C)Nc3nc(NC)nn3C2CC)cc1,0.017624713480472565,2009.3353411040666
O=S(=O)(CC=Cc1ccccc1)N1CCN(c2cccc3ncccc23)CC1,0.394572913646698,559.860858418537
C#CCN(C)c1nc(C)c2c(n1)-c1ccccc1CN(CC)CC2,0.10386911034584045,2460.453748423392
O=C(OCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(-n2cccn2)cc1,0.07798377424478531,1791.2751842315652
O=S(=O)(c1cncc2ccc(Cl)cc12)N1CCCC1,0.6265298128128052,1021.7017961895028
CCN1CCN(c2cccc3c2CN(S(=O)(=O)c2ccccc2)C3)CC1,0.18321391940116882,1161.70914365555
CCN1C(=O)C(C)(C)c2cc(S(=O)(=O)NCc3ccc(O)cc3)ccc21,0.5580371618270874,1607.9230650710947
CCOC(=O)C1=C(C)Nc2ncnn2C1c1ccc(C)c(O)c1OC,0.08536624163389206,2309.368815375167
Fc1ccc(CN2Cc3cnc(CC(C4CCCC4)nc3C2)c(F)c1,Invalid SMILES,Invalid SMILES
COc1ccc(OC)c(CCC(=O)Nc2ccc3c(c2)COC3)c1,0.181662455201149,16758.068102441834
O=C(c1cnc(-c2ccccc2)s1)N1CCC(CN2CCN(c3nccs3)CC2)CC1,0.04624176397919655,-293.20507054304517
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCN(c2ccccc2)c2ccc(F)cc2)CC1,0.5880141854286194,578.2144112632463
c1ccc(-c2nnc3sc(-c4cccc5cnn(CCN5Cc4ccccc4)c4)nn23)cc1,0.018729934468865395,741.2872876619308
O=S(=O)(c1ccccc1)N1CCc2ccc3ccn(c2CN2CCN(c3ccc(F)c3)CC2)CC1,Invalid SMILES,Invalid SMILES
O=C1c2ccccc2C(=O)N1CCCN1CCN(c2cccc3ccccc23)CC1,0.4075956642627716,-460.237923436011
CN(C)c1ccccc1NC(=O)COc1ccc(C(=O)NCc2ccccc2)cc1,0.03339812159538269,19797.02900589073
O=S(=O)(NCc1ccccc1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0.14489692449569702,1189.6867706587816
CN1CCc2c(-c3ccc(Cl)cc3)csc2C1,0.567319393157959,1592.530026460282
Cc1ccc(-c2csc3ncc(C(=O)NCc4ccccc4F)c(N)n23)cc1,Invalid SMILES,Invalid SMILES
COc1cc(O)c2c(=O)c3c(oc2c1)C(C)Sc1nnc(C)o1,Invalid SMILES,Invalid SMILES
COc1cccc(CNC(=O)c2c(Cl)cnn2C)c1,0.043605152517557144,7322.811545056153
COc1cc2c(cc1O)[C@@H]1Cc3sc(CCC(C)C)cc3CN1CC2,0.9110304713249207,1658.0084328942237
C#CCN(C)Cc1cc(OC)c(OC)c(OC)c1,0.54819256067276,11850.263975349455
COc1cc2c(cc1OC)[C@@H]1Cc3cc4c(cc3CN1CC2)OCO4,0.5822931528091431,1950.7959313020763
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(Cl)c4)[nH]3)ccc21,0.05057623237371445,551.0770096739766
COc1ccc(Sc2nnc(NC(=O)c3ccncc3)s2)cc1,0.003860769560560584,13266.340896532027
CC(C)=CCC/C(C)=C/CCCC1CCN(Cc2coc(-c3ccc([N+](=O)[O-])cc3)c2)C1,0.0794975683093071,-315.02740442063805
O=C(CC1CCN(CCN2CCN(c3cccc(Cl)c3)CC2)CC1)N1CCN(c2ccc(Cl)cc2)CC1,0.4303772747516632,1592.372439364971
OC1(c2ccc(Cl)cc2)CCN(CCCCNc2c3c(nc4ccc(F)cc24)CCCC3)CC1,0.46492117643356323,1045.7026622741005
Cl.O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1,0.46756651997566223,1764.1344831400725
CCN(CCCCCOc1ccc(CCO)cc1)CC(F)(F)F,0.8440290689468384,28068.999287639148
CCN1CCC(c2ccc3c(c2)N(S(=O)(=O)c2ccccc2)CC3)CC1,0.2732197940349579,2000.0127410291097
CCOc1ccccc1N1CCN(Cc2cc3c([nH]c2=O)CCC3)CC1,0.696587085723877,1652.0466627468052
COc1cccc2c1C=[N+](c1ccccc1Cl)CC2.[Br-],0.13821659982204437,1380.3388233030948
COc1ccc(F)c(NC(=O)CCN2CCN(c3cccc(C)c3C)CC2)c1,0.6076478362083435,6260.267105862997
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(=O)[nH]c1,0.34334760904312134,-457.39490017258277
O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2cc(-c3cccc(-c3)ccc3)cnc2cc1.O,Invalid SMILES,Invalid SMILES
O=C1CCc2ccc(OCCN3CCN(c4cccc5[nH]ccc45)CC3)cc2N1,0.8128105401992798,3059.454213566299
COc1cc2c(cc1OC)C(=O)N(CCCN1CCN(c3ccc(C)c(C)c3)CC1)C2,0.5218055844306946,3256.391674489139
CCC1CN(Cc2ccc(OCCCCCN3CCn4c(nn(C)c4=O)C3)cc2)CC1=O,0.6913901567459106,2680.1929215576333
COc1cc2c(cc1O)[C@@H]1Cc3sc(CCCc4ccc(OC)cc4)cc3CN1C2,0.5800473093986511,4208.873613827583
COc1cc(OC)c2c(c1O)C(=O)OC2NCc1ccc(O)c(OC)c1,0.6445714235305786,3411.9193783148276
COc1ccc(CN2CCN(c3ncnc4sccc34)CC2)cc1OC,0.2217784821987152,3932.9175935432277
COc1cc(C)sc1C(=O)OCc1nnc(-c2ccccc2)o1,0.004060538485646248,1226.9398722378262
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cc2N1,0.40461328625679016,1255.7234385232223
Fc1ccccc1N1CCN(Cc2cccc(CN3CCCC(c4ncc[nH]4)C3)c2)CC1,0.7327778935432434,4768.077554309504
Cc1c(C(=O)NCc2ccc(F)cc2)sc2nc[nH]c(=O)c12,0.0961170420050621,112.24522238461714
CN1CCc2cc(O)c(O)c3c2[C@@H]1Cc1ccccc1N3,0.9505255818367004,1526.6879574986992
Brc1ccc(-c2nc3c(nn2-c2ccccc2)CCCC3)cc1,Invalid SMILES,Invalid SMILES
Fc1ccccc1CN1CCC2(CC1)CCN(Cc1cccc3ccccc13)C2,0.5926081538200378,-923.2034176386051
C#CCOc1cc2c(cc1OC)C(c1ccc(C)cc1)NCC2,0.17903923988342285,3392.960223355548
COc1ccc(Cl)c2c1CCNC2C1Cc2cccc(O)c2CN1CCCC1,Invalid SMILES,Invalid SMILES
Cl.NCc1ccc2c(c1)OCCO2,0.15403969585895538,6447.585011510793
O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.509962797164917,-854.3737928705573
CCN1CCc2cc(O)c(OCCCCN3CCN(c4cccc5c4ncn5S(=O)(=O)c4ccccc4)CC3)ccc2C1,Invalid SMILES,Invalid SMILES
O=S(=O)(c1ccncc1)N1CCC2(CCCN(CC3CCC3)C2=O)CC1,0.2616937458515167,41.14611391350036
COc1ccc(CN2CCN(C(=O)c3ccccc3O)CC2)cc1F,0.5705462694168091,2996.3656509382636
CO[C@@H]1C[C@H]2C[C@@H]3[C@H]2n2CCN1CCc1c[nH]c2cc(OC3CCC3)ccc12,Invalid SMILES,Invalid SMILES
Fc1ccc2c(NCCCN3CCN(c4cccc5ccccc45)CC3)c3c(nc2c1)CCCC3,0.45497792959213257,-510.5048356097236
C#CCOc1ccc(NC(=O)c2ccc(C)cc2C)cc1,0.3586292564868927,20719.40915607731
Fc1ccc(C[C@@H]2CN(Cc3cccc4c3oc3ccccc34)CCO2)cc1,0.6804715394973755,1085.6068421611553
O=C(NC1CC1)c1cccc2c1-c1ccccc1C2=O,0.21861155331134796,-973.2227236889617
CC(C)=CC1C(C(=O)Nc2ccc(CC(N)=O)cc2)C1(C)C,0.9218525290489197,28135.20968146847
Brc1ccc(NCc2cc3cc(Br)ccc3o2)cc1,0.12330383062362671,2909.8678373199073
O=C(CCCN1CCC(O)CC1)c1ccc2c(c1)CCCC2,0.22017882764339447,-24.910494420897976
O=C1CCc2ccc(OCCCCN3CCC(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cc2N1,0.3462987542152405,1221.8685373208093
COc1ccc2c(c1O)[C@@H]1Cc3sc(CCC(C)C)cc3CN1CC2,0.8455888032913208,1469.3678572247895
CCCN1CCN(c2ccc(Cl)cn2)CC1,0.621206521987915,10221.590657791028
CN1CCN(c2nc(Nc3ccc(F)c(F)c3F)nc3ccccc23)CC1,0.30509015917778015,-928.4765960177092
O=C1c2ccccc2C(=O)N1CCC-c1ccnc(Nc2ccccc2)c1,0.2638850212097168,10271.89515559876
O=C(CCCCN1CCN(c2ccccc2OC(F)(F)F)CC1)c1ccc(F)cc1,0.6648831963539124,2242.92568111457
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccccc21.[I-].[I-].[I-],0.2849496901035309,425.285065438306
COc1cccc2cc[n+](-c3ccccc3F)cc12.[Br-],0.09427203983068466,-166.9718537491799
C#CCNCCC[C@H](C)Cc1cccc(OCC(=O)N2CCCCC2)c1,0.07889424264431,1710.681112558485
COc1ccc2c(c1O)[C@@H]1Cc3sc4c(c3CN1CC2)CCCCC4,0.7630558609962463,870.8521409614905
COc1cccc(CCCNC(=O)c2ccc3c(c2)nc2n3CCN(CCCCN(c2ccc(Cl)cc2)C3=O)c1,Invalid SMILES,Invalid SMILES
O=S(=O)(c1cncc2ccccc12)N1CCCC1CCN1CCN(c2cccc3sccc23)CC1,0.5447444915771484,-280.22224657795095
COc1cc2c(cc1O)[C@@H]1Cc3sc(CC4CC4)cc3CN1CC2,0.9101375937461853,1012.9091965912203
C#CCN(C)Cc1ccc(OCCCCCN2CCN(c3cccc4c3ccn4S(=O)(=O)c3ccccc3)CC2)cc1,0.2424773871898651,3096.0717305975277
Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,0.21138033270835876,745.0669391868846
Cn1c2ccccc2n2c(-c3ccc4c(c3)OCCO4)c(-c3cccnc3)nc12,0.060373853892087936,882.8782527384826
CC(C)Oc1cccc(CNc2cccc3c2O[C@H](CO)C3)c1,0.17324432730674744,1346.276125188931
Cc1cc(OCCN2CCCC2)cc(C)c1NC(=O)CCCN1CCN(c2ccccc2Cl)CC1,0.7937193512916565,6992.39336724963
CCNC(=O)c1cc(S(=O)(=O)N(C)c2cccc3c2CCN3C)cs1,0.0918688252568245,126.73778380174053
CCCCN(C)c1ccc(-n2nnc(C(=O)OCC)c2C2CC2)cc1,0.016639085486531258,1442.9541942753422
CCCN1CCN(c2ccc(NCCN3CCOCC3)nc2)CC1,0.668840229511261,4083.8947817049966
Fc1ccc(OC[C@@H]2CN(Cc3cnc(-c4ccccc4)s3)CCO2)cc1,0.3999057710170746,1638.9832161621712
