SMILES,AChE_Activity,AChE_pXC50,AChE_inhibition,MAOB_Activity,MAOB_pXC50,MAOB_inhibition,AChE_MAOB_Activity,AChE_MAOB_inhibition,AChE_MAOB_pXC50
CC1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c(O)cc(O)c3c(O)c2C(=O)C1C,0.3113093972206116,6.635939095947515,50.32934581665094,0.04522894322872162,4.173870875504897,31.406581326499083,0.1782691702246666,40.86796357157501,5.404904985726207
Oc1ccc(-c2noc(-c3ccc(N4CCOCC4)c([N+](=O)[O-])c3)n2)cc1,0.16924254596233368,5.6008088469326855,48.04789118713802,0.41476351022720337,5.099129173229581,58.26928246499767,0.2920030280947685,53.15858682606785,5.349969010081134
CCCC(NC(=O)Oc1ccccc1)c1nc(-c2ccc(OC)c(OC)c2)cs1,0.06944505870342255,5.250404928881757,25.678404548947817,0.027142927050590515,4.6224818542711175,29.11135842904946,0.04829399287700653,27.39488148899864,4.936443391576438
CCc1ccc(C(=O)NC(C)Cc2ccccc2)cc1,0.05338982120156288,4.259611192894762,16.68279095443718,0.07967320084571838,3.9694291833760897,34.27205196478298,0.06653151102364063,25.47742145961008,4.114520188135426
O=C(CCCc1ccc(-c2ccccc2)cc1)NCCc1ccccc1,0.29762348532676697,4.672507282727343,36.540281024480656,0.15457676351070404,5.363044114360001,41.90060746150826,0.2261001244187355,39.22044424299446,5.017775698543672
Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(C(C)(C)C)cc1,0.02103661559522152,5.3216201217289765,17.464493710015834,0.014914466068148613,4.796531059678354,31.91921155440931,0.017975540831685066,24.691852632212573,5.0590755907036655
Cc1ccc2c(c1)C(=O)N(Cc1ccc3c(c1)OCCO3)C2=O,0.06752509623765945,6.078981192616421,26.052431579841645,0.0847552940249443,5.094332542270531,34.96716059241291,0.07614019513130188,30.509796086127277,5.586656867443477
Oc1cc(-c2ccccc2)nc2cc(Cl)ccc12,0.09653452038764954,5.201409191827144,30.19915356572513,0.3131222128868103,4.588963986182833,45.07123668672575,0.20482836663722992,37.63519512622544,4.895186589004989
CCn1c(-c2ccc(OC)cc2)nc2ccccc21,0.06572919338941574,5.1035342835012765,23.760563868945766,0.12268538028001785,4.15463765217013,36.69012635906421,0.0942072868347168,30.225345114004988,4.629085967835703
Cc1c(O)c2ccccc2c2c(Cl)cccc12,0.30302244424819946,5.622363250098246,43.09427882414698,0.1973799616098404,5.841943311890873,40.061155976441135,0.25020120292901993,41.57771740029406,5.7321532809945595
Nc1cc(N)c2cc(CNc3ccc(C(=O)N(CCCC(=O)O)C(CO)Cc4ccccc4)cc3)cnc2n1,0.0816740021109581,5.230995291296976,25.17590692504093,0.23331953585147858,4.428172646442174,50.525602934417236,0.15749676898121834,37.850754929729085,4.829583968869574
COc1ccc(OC)c(C2CC(=O)N3CN(c4cccc(Cl)c4)CSC3=C2C#N)c1,0.04941118136048317,6.416628465167686,22.176959992703438,0.08665101230144501,5.2844468543770775,28.561043110578016,0.06803109683096409,25.36900155164073,5.850537659772382
Oc1nc(SCc2cccc(C3CCCC3)c2)nc2c1C1(O)CCCC1,,,,,,,,,
Cc1ccc2c(c1)N(Cc1ccco1)C(=O)CO2,0.13574309647083282,5.561826514165404,23.169286504150136,0.10523828119039536,4.891982046717434,37.4005515035519,0.12049068883061409,30.28491900385102,5.226904280441419
CN(C)c1ccc(C=Cc2ccc3cccc(O)c3n2)cc1,0.07914788275957108,5.2471438665933565,33.64060574650038,0.09267005324363708,5.858968154273865,40.146091700886345,0.08590896800160408,36.893348723693364,5.553056010433611
COc1ccccc1NC(=O)CN(c1ccc(OC)cc1)S(=O)(=O)c1cccc2cccnc12,0.18587103486061096,5.298261504402014,37.35115724647492,0.04194998741149902,3.6732104304312054,29.052230517420902,0.11391051113605499,33.20169388194791,4.485735967416609
O=c1c2cnn(-c3ccccc3)c2ncn1Cc1ccccc1Cl,0.05153654143214226,5.2211668231082395,30.42998120751208,0.2990071475505829,4.098859805933305,46.27870817824885,0.17527184449136257,38.35434469288046,4.660013314520772
CCC(=O)NC(c1ccc(OC)c(OC)c1)c1cc(Cl)c2cccnc2c1O,0.10059141367673874,5.15684447886189,33.71923158943943,0.03203388303518295,4.1559110847653535,28.260314181938178,0.06631264835596085,30.989772885688804,4.656377781813622
Cc1c(C(=O)NCCCN2CCOCC2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,0.15767836570739746,6.935607398128243,32.873789808561995,0.02614985965192318,3.545736830517253,31.807097162038826,0.09191411267966032,32.34044348530041,5.240672114322749
O=C(c1ccc(OCc2ccccc2)cc1)c1cc2ccccc2c(=O)o1,0.03302062302827835,5.839972334272015,21.29720801615622,0.2584153711795807,6.710005723520926,52.14612611692718,0.14571799710392952,36.7216670665417,6.274989028896471
CC(Oc1ccc(OCc2ccccc2)cc1)C(=O)N(CC1CC1)CC(=O)N1CCCC1,0.0584198422729969,6.494866880961162,24.82449796185145,0.28071722388267517,5.256298165297892,50.637085788020435,0.16956853307783604,37.730791874935946,5.875582523129527
Cc1ccc(NC(=O)c2ccc(-n3cccc3)c3c2OCCO3)cc1,0.10749109089374542,5.895143222157717,26.8703312883909,0.09105419367551804,4.810860138656253,32.824127949204424,0.09927264228463173,29.847229618797662,5.353001680406985
O=C(N=Nc1c(O)[nH]c2ccc([N+](=O)[O-])cc12)Nc1ccc(Cl)cc1,0.24325613677501678,5.7538391421367185,40.000491852704684,0.23367322981357574,4.802289735158235,43.28293369659595,0.23846468329429626,41.641712774650316,5.278064438647476
O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc(C(=O)c2ccccc2)cc1,0.01815827563405037,5.960819360291153,16.29190645164459,0.28456130623817444,4.7961368148443775,46.23145243911135,0.1513597909361124,31.261679445377972,5.378478087567766
CC1CC(=Cc2cccs2)C(=O)C(=Cc2cccs2)C1,0.04083715006709099,4.664565117911289,24.406305837321106,0.3230360150337219,6.643705591572701,59.17078249977864,0.18193658255040646,41.788544168549876,5.654135354741995
COc1ccc(C2=NOC(CNC3CC3c3ccc(OC)cc3)C2)cc1,0.10129374265670776,5.074237446506145,22.01977002186117,0.08244016766548157,4.7069232602714095,37.76185180697881,0.09186695516109467,29.89081091441999,4.890580353388778
COc1ccc(-c2cc(C(=O)N3CCC(c4ccccc4)C3)no2)cc1,0.023327233269810677,4.9827617306886305,14.017004263253352,0.2273366004228592,4.394933668456332,51.37259171940856,0.12533191684633493,32.69479799133096,4.688847699572481
CSc1ccc(CSc2nc(C)c(Cc3ccccc3)c(O)n2)cc1,0.2282070517539978,5.287575067214774,31.337154180064168,0.11120719462633133,5.294390928852969,37.38502699488455,0.16970712319016457,34.36109058747436,5.290982998033871
COc1ccc(-c2csc(NN=Cc3ccccc3O)n2)cc1,0.049318842589855194,4.529374543355182,21.513782442253337,0.20736423134803772,4.870207969881399,50.02481311297624,0.12834153696894646,35.76929777761479,4.6997912566182904
CCOC(=O)c1c(C)nc(-c2ccccc2F)nc1N,0.05785102769732475,5.311002054856976,35.28070967643923,0.06966223567724228,5.131433682051488,34.98662106245145,0.06375663168728352,35.13366536944534,5.221217868454232
CN(Cc1ccccc1)Cc1csc(C(C#N)CCC#N)n1,0.03220149502158165,4.404513221526312,6.935536333499812,0.18761546909809113,4.949569150019969,38.020784876024464,0.10990848205983639,22.478160604762138,4.67704118577314
COc1ccc(-c2cn(Cc3ccc(C)cc3)c3ccccc23)cc1,0.2219608873128891,4.492221441559733,32.485822031317156,0.19008004665374756,4.545710840910286,40.817599025174104,0.20602046698331833,36.65171052824563,4.518966141235009
O=C1CC(=O)C(=O)C(c2ccc(O)cc2)O1,0.0350269116461277,4.380577962235678,29.247504952630933,0.08741679787635803,4.965353493409337,40.00092031934308,0.061221854761242867,34.62421263598701,4.672965727822508
O=C(Nc1nc2c(F)cc(F)cc2s1)c1cccc(F)c1,0.011416024528443813,7.174663913944846,18.424022524779183,0.3217983841896057,6.280758831236573,58.19611019005215,0.16660720435902476,38.310066357415664,6.72771137259071
CCN(CC)CCCNC(=O)c1cn(CC)c2ccc(N3CCC(C)OC3)cc2c1=O,0.17617054283618927,6.283996778554232,37.553910264960464,0.015867944806814194,4.935278057947619,33.13281161914354,0.09601924382150173,35.343360942052,5.609637418250926
Nc1c(C(=O)c2ccc(Cl)cc2)oc2ccc(S(=O)(=O)N3CCCCCC3)cc12,0.10542871803045273,5.987924485957082,46.18096521453264,0.2979990541934967,3.8221938542350165,56.07262272627375,0.20171388611197472,51.1267939704032,4.905059170096049
COc1ccccc1CNC(=O)c1ccc(-c2ccccc2C#N)cc1,0.02625242993235588,5.4218072020337225,12.391312704293448,0.11806337535381317,4.880164024172688,35.77816150000922,0.07215790264308453,24.084737102151333,5.150985613103205
CCOCCCNC(=O)C(=O)Nc1c2c(nn1-c1ccc(OC)c(Cl)c1)C=S(O)(O)=C2,0.030148478224873543,5.875998166484661,26.0517619815614,0.03779204934835434,4.523483273607766,30.532013583890766,0.03397026378661394,28.291887782726082,5.199740720046213
COc1ccc(CNC(=O)c2c(N)cc3nonc3c2OC)cc1OC,0.11666285246610641,6.1524770846810135,31.68228496927208,0.019266407936811447,3.859590568734042,24.742810397956138,0.06796463020145893,28.21254768361411,5.006033826707528
CCOC(=O)C1CCCN(c2cc3ccc(OC)cc3nc2C)C1,0.10626759380102158,5.681223209653989,28.315967159970278,0.10879546403884888,4.543971023210913,40.45946965142604,0.10753152891993523,34.38771840569816,5.112597116432451
Nc1ccc2c(c1)C(=O)c1ccc(OCCN3CCCCC3)cc1S2(=O)=O,0.2601056694984436,6.51350539105604,60.77155985128836,0.2531105875968933,5.136681233262083,39.7043525032083,0.25660812854766846,50.23795617724833,5.825093312159062
CC(=O)Nc1c(O)nc2nc(C)nn2c1-c1ccccc1,0.19710619747638702,5.041158677502981,47.95525001729745,0.09893480688333511,3.815361787295559,33.73425510608001,0.14802050217986107,40.844752561688736,4.42826023239927
CCCCC(=O)N1CCN(c2nc3cc(C)ccc3o2)CC1,0.039735302329063416,5.783943645511535,33.36734756342413,0.2510104477405548,5.7556314210774495,56.47453399777233,0.1453728750348091,44.92094078059823,5.769787533294492
CC(=O)Nc1ccc(NC(=O)C2C(c3ccc(Br)cc3)=Nc3ccccc3N2C(C)=O)cc1,0.08085915446281433,5.688084092330424,27.012341332142523,0.05682674050331116,4.294524518983684,29.181106780642306,0.06884294748306274,28.096724056392414,4.991304305657054
CN1CCN(C(=O)c2ccc(N3CCCC3=O)cc2)CC1,0.036944594234228134,5.949297925410506,24.035054997176957,0.2662481963634491,4.986975796875033,41.45211358800137,0.15159639529883862,32.74358429258916,5.468136861142769
CCN(CC)CCOc1ccc(C(C)(C)c2ccccc2)cc1,0.2383778691291809,4.156089479359119,43.54876648796716,0.006006504874676466,4.361401947345152,28.69615988442079,0.12219218700192869,36.122463186193976,4.258745713352136
Cc1ccc(-n2nc(C)c3c2OC(=N)C(C#N)C3c2ccc(F)cc2)cc1,0.03347877040505409,5.895456234910776,15.705259489090828,0.3068538308143616,5.609222492274689,41.510805094996726,0.17016630060970783,28.608032292043777,5.752339363592733
Cc1cc(N)nc(NC2CCCCC2)n1,0.46730276942253113,5.021535724534656,47.960885999995526,0.6357594132423401,4.714621620334452,44.28520765395503,0.5515310913324356,46.123046826975276,4.868078672434555
CC(C)NC1=NN=C(c2cccc(F)c2)CS1,0.3344653844833374,5.42210278596052,35.75072389684849,0.05247199535369873,6.120913243467806,43.16694233689482,0.19346868991851807,39.45883311687166,5.771508014714163
O=C(Nc1cccc(Cl)c1)c1ccc(COc2ccc3c(c2)CCC3)o1,0.024868767708539963,6.006394272684675,10.460694448627887,0.28869324922561646,6.401534363891655,50.426052760013334,0.1567810084670782,30.443373604320612,6.203964318288165
Cn1cc(C=Cc2ccc([N+](=O)[O-])cc2)c2ccccc21,0.4798930883407593,5.131946386200727,54.84445411858686,0.3090061843395233,6.282914936630252,45.460578824087705,0.3944496363401413,50.15251647133728,5.70743066141549
CC(=O)NCCNC(=O)CCc1nc(-c2cc(Cl)ccc2Cl)no1,0.06018255278468132,6.853412560315647,36.395846151621114,0.056918639689683914,5.754875004642538,37.436517825432105,0.05855059623718262,36.91618198852661,6.304143782479093
N#Cc1ccc(NC(=O)Oc2ccc3c(c2)OCO3)cc1,0.014455974102020264,6.396558392754199,13.704247446728719,0.06300604343414307,5.317848060844877,29.317889757963314,0.038731008768081665,21.511068602346015,5.8572032267995375
COc1ccc(CC(=O)Nc2ccc3nc(C)sc3c2)cc1,0.12048923224210739,5.009529538514845,26.505501966736492,0.10136914253234863,4.710929223414254,40.51863916141651,0.11092918738722801,33.5120705640765,4.860229380964549
COC(=O)C(Cc1cccnc1)(c1ccccc1)N(C)CCCCCCCN(C)C,0.233376607298851,4.790523503093526,44.10153445908819,0.010252631269395351,5.131833198004238,24.868726370476768,0.12181461928412318,34.48513041478248,4.961178350548883
COc1ccc(Cn2c(N3CCC(N(C)C)CC3)nc3c2c(=O)[nH]c(=O)n3C)cc1,0.179057776927948,5.021124964647303,42.26753868317921,0.06924952566623688,4.307436146203804,27.735692280788115,0.12415365129709244,35.00161548198366,4.664280555425553
Cc1[nH]c2c(C)cccc2c1CCC1CN(C)CCC1N,0.31527194380760193,5.695940558879214,42.59240426577766,0.12273822724819183,4.341857335935991,33.111987479167986,0.21900508552789688,37.85219587247282,5.018898947407603
CCOc1ccccc1C(=O)c1c(C)[nH]c2ccc([N+](=O)[O-])cc12,0.3725501000881195,5.51954308324644,55.478547127481306,0.12945710122585297,4.989778115292712,36.80580800005252,0.25100360065698624,46.142177563766914,5.254660599269576
COc1ccc(-c2c(C#N)c(C)nc3c2CCC3)cc1,0.052292291074991226,4.8807590486421075,16.43449854902498,0.313118577003479,4.875011658040792,44.883007880721436,0.18270543403923512,30.658753214873208,4.8778853533414495
O=C(Nc1ccc2oc3ccccc3c(=O)c2c1)c1cccc(N2CCCCC2)c1,0.08385993540287018,6.227262127060047,34.85948365652073,0.4634031355381012,5.460981414068069,58.7554432770533,0.2736315354704857,46.80746346678701,5.844121770564058
COc1ccc(-c2ccc(-c3noc(CCC(=O)NCCN4CCCCC4C)n3)cc2)cc1,0.16248191893100739,6.412435638773318,44.49668972123007,0.20099325478076935,5.287711332291292,52.06090090569972,0.18173758685588837,48.2787953134649,5.850073485532305
COc1cc(OC)cc(-c2nc3ccccc3o2)c1,0.05261741951107979,4.684229317233725,30.20581366310742,0.09256910532712936,5.137002292314724,41.850896284516885,0.07259326241910458,36.02835497381216,4.910615804774224
COc1cc2c(cc1OC)C(Cc1ccc([N+](=O)[O-])cc1)=NCC2,0.5182422399520874,5.753825176659213,49.03807798111203,0.09846894443035126,4.6227843555006345,38.739993680078925,0.30835559219121933,43.889035830595475,5.1883047660799235
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(Br)c(F)c3)c3ccccc32)CC1,0.037638045847415924,5.914434926552836,28.603263073689085,0.18372519314289093,5.129017244378489,39.35605383870479,0.11068161949515343,33.97965845619694,5.521726085465662
COc1cc(C=Cc2nc(O)c3ccccc3n2)cc(OC)c1OC,0.08152152597904205,5.263229675698698,33.0799944326703,0.026330675929784775,4.455693549631588,27.307915904183503,0.053926100954413414,30.1939551684269,4.859461612665143
Cc1oc(-c2ccccc2)nc1CN1CCC(C(=O)c2ccc(Cl)cc2)CC1,0.043893229216337204,6.241521865919606,29.635797423918177,0.36004093289375305,4.933776094037585,50.07927066306232,0.20196708105504513,39.85753404349025,5.587648979978596
O=C(Nc1ccc(F)c(Cl)c1)c1ccc(Br)o1,0.006638131104409695,5.955802632369294,16.46949590366312,0.1318141371011734,6.754611411733283,47.02620578287681,0.06922613410279155,31.747850843269966,6.355207022051289
CC(NC(=O)Nc1ccc(Br)cn1)C(c1ccccc1)c1ccccc1,0.06354505568742752,4.183128616462595,23.45330264820061,0.0647125095129013,3.865351160984387,28.91002992071062,0.06412878260016441,26.181666284455616,4.024239888723491
CN(CCOc1ccc(-c2nnno2)cc1)Cc1ccccn1,0.07659581303596497,5.235727234439371,30.10440738079624,0.12326130270957947,5.377482754195077,47.07360673811409,0.09992855787277222,38.58900705945516,5.306604994317224
COc1cc(C)c2nc(NC(C)=O)sc2c1,0.15937760472297668,4.785157890419605,31.73269392885107,0.03172165900468826,4.2559526499386555,33.15255117637385,0.09554963186383247,32.44262255261246,4.5205552701791305
O=[N+]([O-])c1cc(Cl)cc2c1OCC3CCCCN3Cc1ccco1,,,,,,,,,
Cc1cc(NC(=O)NC(=O)NCc2ccco2)n(Cc2ccc(F)cc2)n1,0.09086557477712631,5.253438329228661,24.67636767940167,0.05305987223982811,4.195803085904172,28.87152420791886,0.07196272350847721,26.773945943660266,4.724620707566417
COc1ccc(-c2ccc3c(n2)CCC3=O)cc1,0.16255266964435577,5.565242115782741,38.714744062352416,0.2610226273536682,5.9309204502523505,51.23303375318077,0.211787648499012,44.97388890776659,5.748081283017546
Cc1ccc2cc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2n1,0.03403575345873833,6.212990944578871,20.75553613243781,0.3221181333065033,5.494606294580073,49.54401395160476,0.1780769433826208,35.14977504202129,5.853798619579472
COc1cc(OC)c(OC)cc1CN1CCN(c2ccc(C)cc2)CC1,0.11432380229234695,5.153923160998983,35.96039116824731,0.036867547780275345,3.8359062558792405,21.622359953134655,0.07559567503631115,28.791375560690984,4.4949147084391115
Cc1cc(SCC(=O)N2CCOCC2)nc(N)c1C#N,0.024383794516324997,5.388925877534368,13.178905400928521,0.13565723598003387,5.056368115210581,29.129179923628477,0.08002051524817944,21.1540426622785,5.222646996372474
CCN(CC)Cc1ccc2c(c1)OCO2,0.1926823854446411,5.338864325722928,34.91811964443995,0.007457875646650791,4.364091176305482,28.875657572425688,0.10007013054564595,31.896888608432818,4.851477751014205
CNC(=O)c1noc2c1CN(C(=O)c1ccc(F)cc1)CC2,0.0061945840716362,6.643324972978993,9.555418079685253,0.18284161388874054,4.589629889667049,52.84185493831659,0.09451809898018837,31.19863650900092,5.6164774313230215
COc1cc(OC)c(C(=O)OCC=N[SH](=O)(O)c2cccc(C(F)(F)F)c2)c(OC)c1,0.07457832992076874,5.3585894979166575,36.884089968320254,0.06255703419446945,4.69882969698916,34.703855062821134,0.0685676820576191,35.793972515570694,5.028709597452909
O=[N+]([O-])c1cccc(Nc2nc(-c3cccc(Cl)c3)ns2)c1,0.23918108642101288,6.099081426426352,50.58508819303515,0.35071489214897156,6.247386027822006,54.10395680221119,0.2949479892849922,52.34452249762317,6.173233727124179
O=C(Nc1cccc(F)c1)c1cnc(Nc2cccc(Cl)c2)cc1C(F)(F)F,0.012054488994181156,5.622528190681696,19.70411776993175,0.4391467869281769,6.487229599152886,48.89585474790185,0.22560063796117902,34.2999862589168,6.054878894917291
COc1ccc(N=C2SC(C#N)C(=O)N2Cc2csc(C)n2)cc1,0.0834331288933754,6.257278690517919,19.854137754948635,0.11676766723394394,4.894982402374367,37.45309288182132,0.10010039806365967,28.65361531838498,5.576130546446143
COc1ccccc1NC(=O)c1sc2nc(-c3ccncc3)cc(C)c2c1N,0.036125537008047104,5.660748990219705,21.9174878986899,0.1160120964050293,4.610270632403557,42.44002873624408,0.0760688167065382,32.178758317466986,5.135509811311631
CCN(CC(=O)NCc1ccc(Cl)cc1)C(=O)c1ccc2c(c1)NC(=O)CO2,0.059880658984184265,4.576183416648025,20.58446993999047,0.04131641611456871,4.6808023836537425,33.59716732621623,0.05059853754937649,27.09081863310335,4.628492900150883
O=C(Nc1ccc(-c2nn(CCC#CCO)c(=O)c3ccccc23)cc1)c1cccc(Cl)c1,0.03683837503194809,6.284519889923545,16.053819701999675,0.337403267621994,6.192208740621777,47.402908447053804,0.18712082132697105,31.728364074526738,6.238364315272661
CC(C)=NOCc1ccc(-c2cc(C(=O)O)ccc2Cl)o1,0.03705223649740219,4.858926098087316,21.063759555658706,0.11325369775295258,5.224473154032624,45.56919592872176,0.07515296712517738,33.31647774219023,5.04169962605997
COc1cc(-c2csc(NC(=O)C3COc4ccccc4O3)n2)cc(OC)c1OC,0.10798873007297516,5.986370804168034,27.059796054079293,0.012193356640636921,4.108029810082686,22.348068335790586,0.06009104335680604,24.70393219493494,5.04720030712536
N#Cc1cc(C(=O)NCC2CCN(Cc3ccccc3)CC2)c(N)n1,,,,,,,,,
COc1ccc(Cc2nccc3c2[nH]c2cc(OC)c(OC)cc23)cc1OC,0.24552255868911743,5.778132886044169,41.68342814944675,0.022317273542284966,3.9540061512190965,23.717189927221643,0.1339199161157012,32.7003090383342,4.866069518631633
O=C(Nc1ccc2c(c1)OCO2)c1csc(COc2cccc(Cl)c2Cl)n1,0.01773841865360737,5.778333737855492,17.083494654625653,0.07815693318843842,6.742027987892078,38.74532952087034,0.04794767592102289,27.914412087747998,6.260180862873785
Cc1ccc(Nc2nc(N)nc(CSc3nc(C)cc(C)n3)n2)cc1,0.23586858808994293,5.106135673121862,35.62300433441537,0.09419234097003937,6.031218601289975,29.23252084330378,0.16503046452999115,32.42776258885958,5.568677137205919
COc1cc2c(cc1OC)C(CC(=O)Oc1ccc(C#N)cc1)N(C(=O)c1ccc(C(C)(C)C)cc1)CC2,0.017957402393221855,5.4766067046087,17.375696617934906,0.015887459740042686,3.9857835917264977,27.466007831479864,0.01692243106663227,22.420852224707385,4.731195148167599
CN1C2CCC1C(c1ccc(OCc3ccccc3)cc1)C(c1ccc(Cl)cc1)C2,0.0611630342900753,4.643021340165212,17.739573201400223,0.11332462728023529,6.013948782572855,38.23169528340565,0.0872438307851553,27.985634242402938,5.328485061369033
O=C(NNc1ccccc1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.17371447384357452,5.862820584008096,34.001221180788406,0.09878024458885193,3.3288887544373265,33.5577335917868,0.13624735921621323,33.7794773862876,4.595854669222711
CC1=NN2C(=O)CC(=COc3ccccc3C)N=C2S1,0.8680300116539001,6.630067632606816,69.91490938297183,0.03542347624897957,5.572560173131727,29.220333279596005,0.45172674395143986,49.56762133128392,6.101313902869272
CCCNC(=O)Oc1ccc2c(c1)-c1nc(NC(=O)c3ccc(Cl)cc3)sc1CC2,0.04016675427556038,6.594032979502679,19.29789323586607,0.08064649254083633,4.919509658603471,39.800287023627774,0.06040662340819836,29.549090129746922,5.756771319053075
CN(C)C=Nc1nc(-c2ccc(OCCCn3ccnc3)cc2)cc2c1ncn2C(C)C,0.04916134104132652,5.409683239739727,25.847993523987725,0.06586332619190216,5.266700304351602,34.15396745114358,0.05751233361661434,30.000980487565652,5.338191772045665
Cc1c(C(=O)Nc2ccc(F)cc2)cnn1-c1ccc(C(C)(C)C)cc1,0.026758911088109016,5.831098270851013,29.390847489073344,0.02200017124414444,5.634905517530336,32.155454702405706,0.024379541166126728,30.773151095739525,5.733001894190674
COc1cc(C=NNc2nc(Nc3ccccc3)nc(-n3nc(C)cc3C)n2)ccc1O,0.04758446663618088,5.532364781419816,31.09070316992265,0.13622084259986877,4.352806277327388,38.25136469067109,0.09190265461802483,34.67103393029687,4.942585529373602
CCOC(=O)c1sc2nc3c(cc2c1N)COC(C(C)C)C3,0.04410791024565697,4.9613453683103605,18.699113057831326,0.03408314660191536,4.568284036777752,45.01276943271781,0.03909552842378616,31.85594124527457,4.764814702544056
Cc1c(C(=O)NCCCN2CCC(Cc3ccccc3)CC2)oc2ccccc12,0.0980638638138771,6.64716823652227,36.8496778220731,0.19292983412742615,4.354830561188734,44.84754036101731,0.14549684897065163,40.8486090915452,5.500999398855502
