SMILES,_5HT2A_Activity,_5HT2A_pXC50,_5HT2A_inhibition,D2R_Activity,D2R_inhibition,D2R_pXC50,D2R__5HT2A_Activity,D2R__5HT2A_inhibition,D2R__5HT2A_pXC50
O=C(c1cc(-c2ccc(F)cc2F)on1)N1CCC(Cc2ccccc2F)CC1,0.43703213334083557,7.2350861143000875,53.83633775678891,0.13685907423496246,11.21893296316916,5.929227250753896,0.286945603787899,32.52763535997903,6.582156682526992
CN(C)CCC=C1c2ccccc2CCc2ccccc21,0.1795186698436737,7.6300476655687275,35.59649830023572,0.4417480528354645,48.41782106970186,6.309192719684289,0.3106333613395691,42.00715968496879,6.9696201926265084
Nc1ccc(S(=O)(=O)N2CCCCC2)cc1N1CCNCC1,0.6203204393386841,6.463450063051776,65.8429063668179,0.5380305647850037,51.968916350125504,5.7076617291211535,0.5791755020618439,58.9059113584717,6.085555896086465
CN1CC2CC1CN2c1cnc(-c2ccc3sccc3c2)cn1,0.49983495473861694,7.010946393744492,58.964707799083406,0.05091650411486626,22.07283428776354,5.8349309454928004,0.2753757294267416,40.51877104342347,6.422938669618646
COc1c(OCCN2CCN(C)CC2)ccc2c1C(=O)c1ccccc1-2,0.3322097063064575,5.874637408350612,58.24042810738826,0.9213587045669556,66.33424218173889,6.531856879773146,0.6267842054367065,62.28733514456357,6.203247144061879
O=S(=O)(c1ccc(Cl)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,0.5714775919914246,9.37297073948231,66.53212914019483,0.8419542908668518,51.68375034652574,6.138644424741649,0.7067159414291382,59.107939743360284,7.75580758211198
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1,0.5406035780906677,8.188391776803183,69.80821535355918,0.485719233751297,58.97950072014196,7.418209974381982,0.5131614059209824,64.39385803685056,7.803300875592583
COc1ccc(CCNCc2ccc(CCNCC(O)c3ccc(O)c4nc(O)ccc34)cc2)cc1,0.10092291980981827,7.191982794613154,28.462805343710755,0.09333831071853638,22.835850280723694,5.4988140721527285,0.09713061526417732,25.649327812217223,6.345398433382941
CC1CN(CCCC(=O)c2cccc(F)c2)CC(C)N1c1ccc(-c2cccc(O)c2)cn1,0.35500356554985046,7.331312711842603,52.686873454620034,0.23900091648101807,38.89569519123096,7.004291445097825,0.29700224101543427,45.7912843229255,7.1678020784702134
CC1OC(OCC2CC(O)C3(CO)C4C(O)CC5(C)C(c6coc(O)c6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0.008429773151874542,4.925384103334545,2.113680005531613,0.6997913718223572,62.66899710724539,4.772936745252671,0.35411057248711586,32.391338556388504,4.849160424293608
COc1cccc(OC)c1OCCNCC1COc2ccccc2O1,0.0694793239235878,7.1120037666141505,26.329050373430704,0.29420536756515503,20.815109912994057,7.25777726607129,0.18184234574437141,23.572080143212382,7.184890516342721
CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)nc23)CC1,0.448180228471756,6.093609785777153,53.68017330282948,0.23943999409675598,30.726036299700453,5.952987811016795,0.343810111284256,42.20310480126497,6.023298798396974
CC1CNCCc2ccc(F)c(F)c21,0.439332515001297,6.289816243139819,56.62216800443534,0.6331698298454285,31.507980171330995,5.5844193925906165,0.5362511724233627,44.06507408788317,5.937117817865218
Fc1ccc(-c2[nH]c(C3CCNC3)nc2-c2ccc3c(c2)OCO3)cc1,0.23986950516700745,6.587007529860683,48.71472884870976,0.14051270484924316,16.804074641250008,5.94041858051596,0.1901911050081253,32.75940174497988,6.2637130551883216
Cc1ccccc1CN1CC(C)(C)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)C1=O,0.5356895327568054,7.872196392166406,63.98755915670686,0.23960375785827637,26.07105918430467,7.372195359563085,0.3876466453075409,45.02930917050576,7.622195875864746
Fc1ccc(C2(CCCc3ccccc3)c3ccc(F)cc32)cc1,0.21983900666236877,7.506260897990975,43.4706421817817,0.168646901845932,27.165847032540217,7.2220765066868085,0.1942429542541504,35.318244607160956,7.364168702338892
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccc(F)cc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,0.5792147517204285,7.211350557323095,63.12821474879435,0.15708796679973602,25.027682483652548,5.305538001836771,0.36815135926008224,44.07794861622345,6.258444279579933
O=C(c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1,0.6033599972724915,8.842193412728346,78.02106631449473,0.13811759650707245,25.13343374055308,7.504917507509498,0.37073879688978195,51.5772500275239,8.173555460118923
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c4CCCC5)CC3)c(Cl)c12,0.4166366755962372,8.24152574523275,62.84178260959208,0.7295593619346619,60.79410799659277,8.257914230038317,0.5730980187654495,61.81794530309243,8.249719987635533
COc1cc(CC(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(OC)c1OC,0.29917576909065247,6.521100530335559,56.733380538918794,0.5434283018112183,48.87941358409392,6.963112464750506,0.42130203545093536,52.80639706150636,6.742106497543032
CNCCc1c[nH]c2ccc(OC)cc12,0.14468273520469666,7.06889082170506,37.1785477179374,0.2351481169462204,27.01349707774358,7.819492003393037,0.18991542607545853,32.096022397840485,7.444191412549049
COc1cc(CN2CCN(C(=O)c3ccco3)CC2)ccc1F,0.40114399790763855,5.681357759637987,54.671301089806704,0.3143753409385681,34.205608858850034,5.784917572632327,0.35775966942310333,44.438454974328366,5.733137666135157
O=C(c1cnccn1)N1CCN(CCCc2ccc(F)cc2F)CC1,0.6824571490287781,7.925468430192725,77.87281026299642,0.22266839444637299,25.23077215272521,5.677790308563466,0.45256277173757553,51.551791207860816,6.801629369378096
NC(=O)c1ccc2nc(-c3ccc(OCCN4CCCCC4)cc3)cc(C(F)(F)F)c2c1,0.5828857421875,6.524630754260304,60.965735580953194,0.3416236937046051,41.27734041489941,6.510664372570761,0.46225471794605255,51.1215379979263,6.517647563415533
OCc1cn(CCCN2CCN(c3ncccn3)CC2)c2ccccc12,0.5799435377120972,6.803731329401918,69.20899239974563,0.1979473978281021,30.486076561909528,5.763095932893137,0.38894546777009964,49.847534480827576,6.2834136311475275
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,0.49885037541389465,8.413417131280353,68.47005766844552,0.41408130526542664,59.5791223446782,7.796541310493681,0.45646584033966064,64.02459000656185,8.104979220887017
COC(=O)N1CCN(CCCCN2CCN(S(=O)(=O)c3cccc4nonc34)CC2)CC1,0.6108434796333313,5.728900242900441,74.77243055599419,0.14096881449222565,33.34915377454637,5.693004336987813,0.3759061470627785,54.060792165270286,5.710952289944127
COc1cc(CC(=O)NCc2ccc(F)cc2)cc(OC)c1OC,0.12621648609638214,5.780731035919739,32.233654612337254,0.26454728841781616,23.232535531462933,6.637103995856171,0.19538188725709915,27.733095071900095,6.208917515887954
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,0.40849730372428894,8.376201334873379,63.78616783881168,0.38761669397354126,54.62715556107075,7.838545095803096,0.3980569988489151,59.206661699941215,8.107373215338237
CC(C)NCc1cccc(OCCC#Cc2ccc(C(F)(F)F)cn2)c1,0.1574840098619461,5.92410419493015,23.424027203381126,0.11319954693317413,14.482775380307018,5.501355824249651,0.13534177839756012,18.953401291844074,5.712730009589901
c1ccc(COc2ccc(N3CCNCC3)cc2)cc1,0.4451039135456085,7.059879390423172,61.84804534974209,0.04107006639242172,13.883100613408551,4.304162262484539,0.24308698996901512,37.86557298157532,5.682020826453855
Oc1ccc2[nH]cc(CCCCN3CCN(c4cccc5ccccc45)CC3)c2c1,0.49721547961235046,7.4574082728437,70.63091916306516,0.5591761469841003,61.527897734263476,8.585074209069425,0.5281958132982254,66.07940844866431,8.021241240956563
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,0.4202449321746826,5.9667391674261605,48.06486737414358,0.7807394862174988,51.6257710073644,5.476419273722327,0.6004922091960907,49.84531919075399,5.7215792205742435
Cc1ccc2c(c1)C(=NNC(=O)CCN1CCCCC1)CC2,0.5628310441970825,6.380601894360314,66.11280984489659,0.4945219159126282,40.762449688080515,6.026356776739212,0.5286764800548553,53.437629766488556,6.203479335549764
O=C(CCCN1CCC2C(C1)c1cccc3c1N2CCN3)c1ccc(F)cc1,0.516769528388977,8.70966231146758,68.07110425913126,0.5290337204933167,51.55691792331601,7.449444324360703,0.5229016244411469,59.814011091223634,8.079553317914142
COc1cc(CCNCC(C)c2nc(O)c3ccccc3n2)cc(Br)c1OC,0.12290006875991821,6.8221302148409135,29.190863272182213,0.14513523876667023,15.124375383130868,7.333549499201561,0.13401765376329422,22.15761932765654,7.077839857021237
CN(C)CCCOc1ccc(Br)cc1C1=CCNCC1,0.1784260869026184,7.152818608673881,35.659489575666974,0.7210841178894043,55.05806858096007,5.63512899916424,0.44975510239601135,45.35877907831352,6.39397380391906
Cc1cc(=O)oc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,0.2771899700164795,7.594003645004096,49.805761454388474,0.5743510723114014,51.80997980831787,7.344681078569412,0.42577052116394043,50.80787063135317,7.4693423617867545
CN(C)CC(=O)NC1CCCc2c1cnn2-c1ccccc1,0.17216703295707703,6.10304498622396,22.207278992915402,0.3675905764102936,44.64629178173277,5.202433368991825,0.2698788046836853,33.42678538732409,5.652739177607892
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,0.45433077216148376,8.597130031755382,66.60541433620001,0.23845352232456207,49.99985079785343,7.810571188611053,0.3463921472430229,58.30263256702672,8.203850610183217
O=C(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2cc(Cl)ccc2o1,0.33413395285606384,7.9066760686364095,54.45922992929587,0.221329003572464,36.59294524946877,7.215435951729106,0.2777314782142639,45.52608758938232,7.5610560101827575
COc1ccccc1N1CCN(CCN=C2CC(c3cccs3)=NN(C)C2=O)CC1,0.500086784362793,5.426416362415422,64.09071631841795,0.2842068672180176,23.136914026378232,6.023298176988514,0.3921468257904053,43.61381517239809,5.7248572697019675
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,0.3137543797492981,8.133916910244752,56.77236866311277,0.4332192540168762,54.73271877576646,7.926715569451667,0.37348681688308716,55.752543719439615,8.03031623984821
COc1ccccc1N1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1,0.5131893754005432,5.853461252602344,68.13480339157168,0.440106064081192,42.382511463139885,6.606843186160579,0.4766477197408676,55.258657427355786,6.230152219381461
O=S(=O)(NC1CCC(N2CCC(c3c[nH]c4ncccc34)CC2)CC1)c1ccc(Cl)cc1,0.5143954157829285,6.483164481982231,63.737623644993995,0.2678801119327545,45.55654328810918,6.911820131667185,0.3911377638578415,54.64708346655159,6.697492306824708
COC1Cc2ccccc2C2OCCC2(C)C(=O)N(C)C12,,,,,,,,,
O=c1cc(N2CCNCC2)oc2ccc(-c3cc(F)c(F)c(F)c3)cc12,0.44166943430900574,6.152519925060955,54.80545399021566,0.5200696587562561,36.149777789274665,5.366567836770602,0.4808695465326309,45.47761588974517,5.759543880915778
COc1cc(F)c(CC(C)N)c(F)c1F,0.25215697288513184,7.7008924133243175,36.11141428450028,0.7318275570869446,28.864742436062155,6.164103285430572,0.4919922649860382,32.488078360281214,6.9324978493774445
CC(F)(F)CN1CCN(CC(O)COc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2)CC1,0.5431592464447021,5.7180824937003045,57.754639239293134,0.9465089440345764,80.01976376192763,5.11333595497254,0.7448340952396393,68.88720150061039,5.415709224336423
Oc1ccc2c(c1)OC(CNCc1ccc(Cl)cc1)CC2,0.14556631445884705,7.444340722919637,35.412033563082254,0.49483177065849304,49.19936943952119,8.849649763903283,0.32019904255867004,42.305701501301726,8.14699524341146
CCCCCCCSc1nsnc1C1C=CCN(C)C1,0.15074151754379272,6.720945062283557,35.42533687574317,0.24542175233364105,34.99711758920558,5.671500331962778,0.1980816349387169,35.21122723247437,6.196222697123168
OC1CCN(CCOc2ccc3c(c2)-c2n[nH]c(-c4ccc(F)cc4)c2C3)CC1,0.37091365456581116,7.6528103247296215,56.26969020680324,0.5037904381752014,45.865247270302774,5.741344496495229,0.4373520463705063,51.067468738553,6.697077410612425
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc(Cl)c2)CC1,0.7048174142837524,7.652599774152928,71.04975655571026,0.7362345457077026,65.67672399749017,6.950080202413707,0.7205259799957275,68.36324027660021,7.301339988283317
CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6noc(-c7ccccn7)n6)CC5)cc4)nc3n2)CC1,0.489986389875412,7.210210315894826,59.41475688680203,0.0659158006310463,26.09918886738887,5.66664146497336,0.27795109525322914,42.75697287709545,6.438425890434093
Cn1nncc1-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,0.3319634199142456,7.650632560317046,39.818936345555585,0.3429725766181946,43.87705455550195,7.443227788142969,0.3374679982662201,41.84799545052877,7.546930174230008
COc1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3C(N)=O)CC2)CC2CCCCC2)cc1,0.4963145852088928,7.088332223386056,65.27405927692017,0.3142666220664978,47.985908564615215,6.924748817100247,0.4052906036376953,56.62998392076769,7.006540520243151
COc1ccccc1N1CCN(CCCN=C2C(c3ccc(F)cc3)N(C)C(=O)N2C)CC1,0.5192887187004089,5.951616359285678,66.08425561300153,0.4570215046405792,43.95994335499007,6.266134468049921,0.4881551116704941,55.0220994839958,6.1088754136678
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc12,0.4589279294013977,7.989082199695106,68.54042745337907,0.7350233197212219,59.64421560659882,8.185966123295206,0.5969756245613098,64.09232152998894,8.087524161495155
O=C(CCN1CCCC1Cc1ccc(F)cc1)c1ccc2c(c1)OCCO2,0.30562958121299744,7.02096713008317,61.045919383403614,0.3098088800907135,30.577728230338806,6.731473294721031,0.30771923065185547,45.81182380687121,6.8762202124021
COc1cc(CC(C)N)c(OC)cc1CCCc1ccccc1,0.10539461672306061,8.402585597353971,24.080996492131483,0.08247842639684677,16.502553053705487,7.121398542363475,0.09393652155995369,20.291774772918487,7.761992069858723
NCCc1c[nH]c2ccc(O)cc12,0.18308328092098236,6.516636465319079,36.066841288479765,0.6881299018859863,64.59301633177957,9.393974641289537,0.43560659140348434,50.329928810129665,7.955305553304308
COc1cccc(C(=O)Nc2ccc(C(C)(C)C)cc2)c1,0.14219100773334503,7.148694909670173,27.582187233197992,0.14562658965587616,28.82914829502166,5.263496653356276,0.1439087986946106,28.205667764109826,6.206095781513224
CCC(N)(C#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12)CC,0.1026931181550026,6.917602571081836,18.426534723131148,0.4415726661682129,39.74593951744113,6.689881566271027,0.27213289216160774,29.08623712028614,6.803742068676431
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1,0.4972291588783264,8.858729155309046,66.42487480613408,0.6709670424461365,55.04345851922086,8.771874847272183,0.5840981006622314,60.734166662677474,8.815302001290615
NC(=NN=Cc1ccc(O)cc1)Nc1cccc2[nH]ncc12,0.4255565106868744,6.342729211280859,54.55011257052462,0.15823158621788025,27.440554210465724,6.4189738858563645,0.2918940484523773,40.99533339049517,6.380851548568612
CN(CC(F)(F)F)C(=O)C1CCCN1C(=O)NC1CCN(c2cccc(C(F)(F)F)c2)C1=O,0.6019936800003052,4.824288106829199,50.93931846991286,0.3536977469921112,25.470549469138092,5.216541610493028,0.4778457134962082,38.20493396952548,5.0204148586611135
CC(=NNC(=O)c1cc(O)n(CCCN2CCN(c3ccccc3C(N)=O)CC2)c1)c1ccc(C(F)(F)F)cc1,0.5541521310806274,5.581104854776592,60.66831866073443,0.16981467604637146,23.490764489223146,5.815661713112706,0.36198340356349945,42.07954157497879,5.698383283944649
O=C(c1ccccc1)N1CCN(c2ccc(-c3ccccc3)nn2)CC1,0.5554986000061035,6.760693616859657,60.66498733368,0.010411104187369347,3.3693707032274034,5.804599258072246,0.28295485209673643,32.0171790184537,6.282646437465951
Clc1ccc(C2=CCNCC2)c(Cl)c1Cl,0.4055817723274231,7.055007999715622,53.27096146577156,0.6124487519264221,50.40666069056598,6.189968866918023,0.5090152621269226,51.838811078168774,6.622488433316823
COc1cccc(Cn2c(=O)c3c(c4cc(F)ccc4n3C)n(C)c2=O)c1,0.22209128737449646,6.515498150788027,32.769651338181205,0.5055239796638489,33.99550312050239,7.015607974190425,0.36380763351917267,33.3825772293418,6.765553062489227
COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C,0.29898330569267273,9.244604848890782,40.02445732923657,0.7256109714508057,49.23464677032531,7.143787979443606,0.5122971385717392,44.62955204978094,8.194196414167195
COc1ccc(N2CCN(CCCCNS(=O)(=O)c3ccc4ccccc4c3)CC2)cc1,0.4137420952320099,7.061845131294354,67.94534166383659,0.2596670687198639,51.22143530040106,6.289775594962763,0.3367045819759369,59.58338848211882,6.675810363128559
CN(C)CCN(C)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12,0.19887055456638336,7.6306975487109385,37.03180136147277,0.7277346253395081,56.52245133881965,5.965213038401515,0.4633025899529457,46.77712635014621,6.797955293556226
O=C(CCCN1CCC2C(C1)c1cccc3c1N2CCN3)c1ccc(F)cc1,0.516769528388977,8.70966231146758,68.07110425913126,0.5290337204933167,51.55691792331601,7.449444324360703,0.5229016244411469,59.814011091223634,8.079553317914142
O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCN(CCCc2ccc(F)cc2F)CC1,0.7021323442459106,7.489438566504935,70.91578561854378,0.6676385998725891,49.407332876391436,6.060123302566574,0.6848854720592499,60.16155924746761,6.774780934535755
Cc1c(O)ccc2c1CCCC2=NNC(=O)Cc1cccc2ccccc12,0.18302516639232635,6.079728937004577,31.37423122037994,0.2005757987499237,21.711796320427027,6.081231714123831,0.19180048257112503,26.543013770403483,6.080480325564205
O=S(=O)(c1cccc2ccccc12)N(CCCN1CCN(c2ccc(F)cc2)CC1)CC1CCCCC1,0.6033501029014587,8.089133373240148,75.77604981962747,0.5102848410606384,53.58584425876606,6.238130685660771,0.5568174719810486,64.68094703919677,7.16363202945046
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,0.47595834732055664,8.15077385176927,66.38733039030342,0.26072195172309875,49.975701682093955,7.914259837724488,0.3683401495218277,58.18151603619869,8.03251684474688
Cc1noc(C)c1-c1cc2nccn2n1,,,,,,,,,
COc1ccc(NC(=O)Nc2ccc(OCCN3CCOCC3)cc2)cc1OC,0.21934084594249725,7.294614120587723,43.733171149550245,0.7625688910484314,65.75860207012741,6.3535827779327745,0.4909548684954643,54.74588660983883,6.824098449260249
N#Cc1cccc(N1CCN(CC2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)CC1)c1ccc(F)cc1,,,,,,,,,
CN(C)CC1CC2c3ccccc3Oc3ccc(Cl)cc3C2O1,0.07338125258684158,7.607793336716013,25.895491954510298,0.6606645584106445,46.758162613954426,7.556272296951555,0.36702290549874306,36.326827284232365,7.5820328168337845
Fc1ccc2[nH]cc(CCCN3CCN(c4cccc5c4CCC5)CC3)c2c1,0.609928548336029,7.35731374411127,75.49446270170544,0.5912050008773804,51.87285744252091,8.66144344035406,0.6005667746067047,63.68366007211318,8.009378592232665
COc1ccccc1CCOCCOCCN1CCN(c2nsc3ccccc23)CC1,0.27716466784477234,8.332439720396767,58.93333213713205,0.20118480920791626,36.98151803437862,7.521399242379001,0.2391747385263443,47.95742508575533,7.926919481387884
Cc1cc(C(=O)NN=Cc2ccc(C)o2)c(C)n1-c1cccc(F)c1,0.20631784200668335,6.274067045180887,30.639095721614883,0.42096203565597534,25.254317285098573,5.944252384308953,0.31363993883132935,27.94670650335673,6.10915971474492
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cnc2ccccn12,0.3768223524093628,8.090119203501033,59.4889838925567,0.3912010192871094,52.56354259261212,7.96367253703953,0.3840116858482361,56.02626324258441,8.02689587027028
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2ccccc2c1,0.42859435081481934,7.785562278056049,64.59354474443282,0.22980055212974548,48.2033129465293,7.18374952864925,0.3291974514722824,56.398428845481064,7.48465590335265
O=C1NCCN1CCCCC1CCc1ccc(OCCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,,,,,,,,,
FC(F)(F)c1cccc(N2CCN(Cc3ccc4n[nH]cc4c3)CC2)c1,0.6821667551994324,6.77344949115884,63.503266986270944,0.5297167301177979,48.391618819217,6.460803073230547,0.6059417426586151,55.94744290274397,6.617126282194693
COc1ccc(CNCC2(c3ccc(F)cc3)CCN(C)CC2)cc1,0.47093579173088074,6.211147922125302,64.4337070324908,0.4046608805656433,35.705572599905615,5.6631027040411785,0.437798336148262,50.069639816198205,5.93712531308324
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2cc(Cl)ccc2s1,0.31805115938186646,8.178487969775444,56.63384564549047,0.531846284866333,58.04929272379546,8.159318526490273,0.42494872212409973,57.341569184642964,8.168903248132859
Cc1ccc(S(=O)(=O)NC(=O)NN2CC=C(c3c[nH]c4ncccc34)CC2)cc1,0.21884533762931824,5.604395409663562,30.834260297344713,0.5558752417564392,59.98659345101309,6.802966352645012,0.3873602896928787,45.4104268741789,6.203680881154288
CN1CCN(c2cccc(Nc3nccc(-c4c(C(N)=O)nc5ccccn45)n3)c2)CC1,0.5097680687904358,6.019498428458416,54.01656335027168,0.05862360820174217,20.19403103773899,5.6781306025693326,0.284195838496089,37.10529719400534,5.848814515513874
COc1ccc(CC(C)N)cc1OC,0.09216301888227463,6.812203118295848,23.94276041654538,0.2793196439743042,25.151444913475004,6.146476784261115,0.1857413314282894,24.547102665010193,6.479339951278481
O=C(c1ccc(F)c(F)c1)N1CCN(CCc2ccc(F)cc2F)CC1,0.7351598739624023,8.269976679090203,85.8225943648203,0.5728461742401123,39.12150730803093,5.388352452845658,0.6540030241012573,62.472050836425616,6.829164565967931
O=C1c2cc(F)ccc2S(=O)(=O)N1CCCCN1CCC(n2c(=O)oc3ccccc32)CC1,0.38310080766677856,6.295604938825966,54.366766607372924,0.5660912394523621,44.55280516885381,7.502370158028016,0.4745960235595703,49.459785888113366,6.898987548426991
CN(C)CCC1(c2ccccc2)CCN(CCCC2CCc3ccccc3C2=O)CC1,0.4497019052505493,6.597015759895307,62.3921794317973,0.35361936688423157,44.839534784265325,5.597160928122167,0.40166063606739044,53.615857108031314,6.097088344008737
