SMILES,D2R_Activity,D2R_pXC50,D2R_inhibition,_5HT2A_Activity,_5HT2A_pXC50,_5HT2A_inhibition,D2R__5HT2A_Activity,D2R__5HT2A_inhibition,D2R__5HT2A_pXC50
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(O)c(Cl)c2)CC1,0.3708146810531616,7.998861877558876,57.04085303843549,0.41875022649765015,6.730961926299944,62.97072456263979,0.3947824537754059,60.005788800537644,7.3649119019294105
COc1ccccc1N1CCN(CCCCC(=O)NCc2ccc(Cl)cc2)CC1,0.21868331730365753,7.558747959447656,38.40356153132246,0.5096839666366577,5.963570755509658,73.8581732407776,0.3641836419701576,56.13086738605003,6.7611593574786575
CC1C(=NCCCCCN)CC(CCc2ccc(Cl)c(Cl)c2)N1C,0.41601887345314026,5.939474982868304,52.61820564397662,0.2491484135389328,7.44584674131773,55.513225016747946,0.33258364349603653,54.06571533036228,6.6926608620930175
O=C(O)C(C1CCN(C(=O)C=Cc2ccco2)CC1)N1CCC(N2CCc3ccccc3C2)CC1,0.15874235332012177,5.064864223208794,39.58491356102621,0.37319910526275635,4.955320971392172,51.737444244311135,0.26597072929143906,45.661178902668674,5.010092597300483
CC1(C)CN(C(=O)NCCCOCC2CC2)c2ccccc2S1,0.46730828285217285,5.822230007858898,34.009150232418314,0.13557328283786774,5.760266646358926,21.61882186434856,0.3014407828450203,27.813986048383438,5.791248327108912
CN1CCC23c4c5ccc(O)c4OC2c2ncc(-c4ccc(Cl)cc4)cc2CC3(OCc2ccccc2)C1C5,0.5849946737289429,6.0333133816094175,42.22335468711955,0.11138863861560822,7.643710700844331,31.55288713094691,0.34819165617227554,36.88812090903323,6.838512041226874
CCc1ccccc1N1CCN(CCCCNC(=O)C=Cc2cccc(OC)c2OC)CC1,0.1703472137451172,7.979149372784697,37.649259736053445,0.34622669219970703,6.566869230598163,59.48498270081846,0.2582869529724121,48.56712121843596,7.27300930169143
O=[N+]([O-])c1ccccc1OCCCN1CCN(c2nsc3ccccc23)CC1,0.02934708632528782,7.257777299790475,24.1941016093991,0.5998948216438293,8.791782668846682,76.03821686050716,0.3146209539845586,50.11615923495313,8.02477998431858
Cc1c(N)cccc1-c1nnc2ccc3ccccc3n12,0.021556880325078964,5.595588535129547,14.990963526689669,0.33059927821159363,6.971447293614621,41.0540675925513,0.1760780792683363,28.022515559620484,6.283517914372084
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccco3)cc2)CC1,0.07950065284967422,6.9776292141669956,32.26204806355856,0.41638073325157166,6.677011713092464,64.86536983433582,0.24794069305062294,48.563708948947195,6.82732046362973
COc1ccc(C=CC(=O)N2CCC(c3nc4ccccc4o3)CC2)cc1,0.022849056869745255,5.778192416241735,5.042345408587451,0.24544592201709747,6.4712223512001525,40.6041402302435,0.13414748944342136,22.823242819415476,6.124707383720944
CN1CCN(c2ccc(-c3cccnc3)cc2)CC1,0.2512798011302948,5.863181080240933,41.96993971199941,0.6612225770950317,6.156170580061774,74.54295491128065,0.45625118911266327,58.25644731164003,6.0096758301513535
CCCN(CCC)C1CCc2ccc3oc(=O)cc(-c4ccccc4)c3c2C1,0.11859532445669174,5.9714382741687455,27.442234326686993,0.16387838125228882,6.053863232209702,44.49286375015164,0.14123685285449028,35.96754903841932,6.012650753189224
COc1ccc2[nH]cc(CCCN3CCN(c4cccc5cc(F)ccc45)CC3)c2c1,0.6021673679351807,7.8289712078636,49.76528347687609,0.5257017016410828,7.474969421189667,72.71155086452475,0.5639345347881317,61.23841717070042,7.651970314526634
CN1CCC(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.8389619588851929,5.07108365927636,62.96209154250245,0.4011569321155548,5.728060263936611,45.985092749549956,0.6200594455003738,54.473592146026206,5.399571961606486
COc1cc2c(cc1OC)CN(Cc1ccc(OC)c3oc(-c4cccc(F)c4)cc13)CC2,0.384708434343338,5.720697295937994,35.228206129393875,0.1459416002035141,5.850798132425332,35.16356775448163,0.26532501727342606,35.19588694193776,5.785747714181663
CCCN(CCC)C1CCc2c(cccc2NS(=O)(=O)c2ccc(F)cc2)C1,0.17246834933757782,6.945963848717606,37.98721718344792,0.23593339323997498,5.8154071817944635,51.78983366137351,0.2042008712887764,44.88852542241071,6.380685515256035
COc1cccc(C(=O)Nc2cccc(C3CCN(CCCOc4ccccc4C)CC3)c2)c1,0.23138751089572906,5.140221069710224,42.20714524467092,0.2923455834388733,7.199752859418587,50.54886684319384,0.2618665471673012,46.37800604393238,6.169986964564405
CC(C)(C)OC(=O)N1CCCC(c2cc(C(=O)Nc3cccnc3)no2)C1,0.11363858729600906,5.3825226756694695,10.616173895324351,0.1436482071876526,5.1450901098208135,17.14175425553897,0.12864339724183083,13.87896407543166,5.263806392745142
c1ccc(CN2CCC(n3c(OCc4ccccc4)nc4ccccc43)CC2)cc1,0.05408713221549988,6.632602484779769,14.91845894917498,0.3321932554244995,6.498239821750884,45.168355656610856,0.1931401938199997,30.043407302892916,6.565421153265326
NC(=O)NC(=O)COC(=O)c1cnccn1,0.025937357917428017,5.46950400857182,4.760744031131114,0.09390602260828018,5.5483360407011535,-3.3037576435868345,0.0599216902628541,0.72849319377214,5.5089200246364864
CCC1CCCCN1CCCNC(=O)c1ccc2nc(N3CCC(C)CC3)sc2c1,0.07525788247585297,5.640195104259093,22.570371478393113,0.5367971658706665,5.069523129877355,62.06299992778743,0.30602752417325974,42.31668570309027,5.354859117068225
CCCc1cc(O)nc(SCCN2CCN(c3ccccn3)CC2)n1,0.3256710171699524,7.2285706192279955,38.8136260104834,0.4547881782054901,7.2149878722662555,59.14882360672247,0.39022959768772125,48.98122480860293,7.2217792457471255
CN1CCc2c(sc3ncn4nc(-c5ccccc5Cl)nc4c23)C1,0.030303955078125,6.013834213589162,23.639144096380107,0.26717835664749146,5.119646173182208,36.05288510770164,0.14874115586280823,29.846014602040874,5.566740193385685
COc1ccc(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)cc1,0.26049283146858215,7.441704085652179,50.322472969108745,0.4343460202217102,7.709288497391042,65.7532344810102,0.3474194258451462,58.03785372505947,7.575496291521611
O=S(=O)(Nc1ccc2c(c1)C(=NO)c1ccccc1-2)c1cccc(Br)c1,0.5292114019393921,6.1467037143700605,52.21897466969287,0.14517298340797424,5.1164128396517725,25.835102153567522,0.33719219267368317,39.027038411630194,5.6315582770109165
COc1ccc(CN(CCN2CCCC2)c2cnc(-c3ccccc3)nc2)cc1,0.046316903084516525,5.832112763524684,21.506382694975315,0.5249420404434204,5.962692683270074,70.0193127107834,0.28562947176396847,45.762847702879355,5.897402723397379
O=C1CCCc2cc(NC(=O)N3CCc4ccccc43)ccc2N1,0.7331646680831909,6.538376281702403,64.58854828547823,0.3048889636993408,6.575424431908168,35.58823097027983,0.5190268158912659,50.088389627879025,6.5569003568052855
CCOC(=O)C1(CCc2ccccc2)CCN(Cc2cc(O)ccc2C)CC1,0.20300862193107605,5.446116787115197,35.045186516541364,0.265758752822876,5.207372615680413,46.147419583676204,0.234383687376976,40.59630305010879,5.326744701397805
Fc1cc2[nH]c(C3CCN(CCCOc4ccc5c(c4)OCO5)CC3)nc2cc1F,0.5398837327957153,6.659393050925257,45.80692659366095,0.35624459385871887,7.070688709447983,62.70046315686437,0.4480641633272171,54.25369487526266,6.865040880186619
O=C(NC1CCN(Cc2ccccc2F)C1)C1CCC(Nc2ncnc3c2nc2n3CCCCC2)CC1,0.04917125776410103,6.686076794695537,15.942739146353478,0.4619896113872528,5.749900161664768,48.00223652590414,0.2555804345756769,31.972487836128806,6.217988478180152
CN(C)C(=O)c1ccc(COCC(F)(F)C(F)F)cc1,0.8043556213378906,5.669756578076598,41.05205001302095,0.14942555129528046,5.475902788524289,17.330778071734507,0.47689058631658554,29.19141404237773,5.572829683300443
CC(=O)Nc1ccccc1C(=O)OCC(=O)N1CCc2ccccc21,0.12114478647708893,5.806760792649336,11.725128270968188,0.1352350264787674,5.2732498224101025,15.952862417939503,0.12818990647792816,13.838995344453846,5.54000530752972
CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(C)(=O)=O)cc32)CC1,0.8420314788818359,6.952665924326686,68.78151950022192,0.41563695669174194,6.394460843204903,63.19668091826823,0.6288342177867889,65.98910020924507,6.673563383765794
Cc1ccc2cnn(CCCNC3CCCC3)c2c1,0.1493394523859024,6.002367128339586,35.40209451753241,0.4486784040927887,7.0493736410854275,58.245623057980936,0.29900892823934555,46.82385878775668,6.525870384712507
Cc1ccc(S(=O)(=O)Nc2ccc(CCNCC(O)COc3ccc(O)c(CO)c3)cc2)cc1,0.23428256809711456,5.988731360045891,42.85742380403432,0.0782562866806984,6.060233109741125,19.312187816550896,0.15626942738890648,31.084805810292607,6.024482234893508
O=C(N1CC2CCCC(C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1ccccc1,0.10248667001724243,6.856082990530413,22.15955853504875,0.49333712458610535,6.89955764183935,59.00918681408857,0.2979118973016739,40.58437267456866,6.877820316184882
CC(C)(C(=O)NC1CCCC1)c1ccccc1,0.006345593370497227,6.9083641597617484,-1.696976839331903,0.21316544711589813,5.6705063638479825,31.270081259219552,0.10975552024319768,14.786552209943824,6.289435261804865
Fc1ccc(-c2cn3cccnc3n2)cc1,0.020952187478542328,5.733203808756417,14.104334311308708,0.47671976685523987,6.730189926046593,53.64202300938929,0.2488359771668911,33.873178660349,6.231696867401505
Fc1ccc(C2=NNC(c3ccccc3)=N2)cc1,0.011256862431764603,6.46436705611243,9.145867808013143,0.4856603443622589,6.698963796999948,54.81151876509925,0.24845860339701176,31.978693286556197,6.581665426556189
N#Cc1cccc(C2CCCN(CCCn3cccn3)C2)c1,0.14013758301734924,6.020124325066586,29.185460679993728,0.43118399381637573,5.65093590637308,54.44421496239811,0.2856607884168625,41.814837821195916,5.835530115719833
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,0.43679144978523254,6.324752437183956,36.7026434126064,0.29676637053489685,6.318032540205364,51.83945813696859,0.3667789101600647,44.2710507747875,6.321392488694659
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3n2)CC1,0.0813458040356636,6.986843217254667,28.018622008259456,0.46967044472694397,6.3803714448642825,66.6557001781956,0.2755081243813038,47.33716109322753,6.683607331059475
COc1cccc2c(CN3CCN(Cc4ccccc4)CC3)cn(CCNC(C)=O)c12,0.5998421907424927,6.0454758913117255,47.97558055090953,0.28108564019203186,5.61743427846366,41.49439564397036,0.44046391546726227,44.73498809743994,5.831455084887693
CN1CCN(c2ccc3nc(-c4c(O)nc5ccccc5c4N)[nH]c3c2)CC1,0.34903785586357117,6.9973353122961965,34.96254873806715,0.44855085015296936,5.628530834868837,54.19463637858394,0.39879435300827026,44.57859255832554,6.312933073582517
CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN(C)C(=O)Nc3ccc(F)cc3Cl)n2)CC1,,,,,,,,,
CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)n2C)CC1,0.6708005666732788,8.001991422472905,49.76854253443669,0.40362319350242615,5.404951023861713,55.283014520478275,0.5372118800878525,52.52577852745748,6.703471223167309
CC(CN1CCN(c2ccccc2)CC1)OC(=O)c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O,0.7653043270111084,5.791073414318694,60.83990240527589,0.2793760299682617,5.175814485948818,45.003043902016735,0.5223401784896851,52.92147315364632,5.483443950133756
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0.8746713399887085,7.0067592510240315,82.7292965940783,0.04033718630671501,5.878406493418856,7.239336595957653,0.45750426314771175,44.98431659501798,6.442582872221443
CCN1CC=C(c2ccccc2)C(C(=O)OCCNC(=O)c2ccc(OC)c(OC)c2)C1,0.03817284479737282,6.526760090220768,13.575516708695805,0.11573420464992523,5.4330105011383525,28.405077005138594,0.07695352472364902,20.990296856917197,5.97988529567956
CC1CCC(NC(=O)C2CCCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)C2)CC1,0.05873267725110054,7.138511567797565,21.04055207719542,0.28294217586517334,5.531318573816158,33.22064523504341,0.17083742655813694,27.130598656119417,6.334915070806861
O=C(O)CCCCCc1ccc2ccccc2c1,0.10435126721858978,7.194998147305088,25.971911887879713,0.11226873844861984,5.897581788741372,29.974951882161484,0.10831000283360481,27.9734318850206,6.54628996802323
CN(C)CCCN1c2ccccc2CCc2ccccc21,0.354348361492157,6.651179091399411,48.21780139401648,0.2610943615436554,6.730155186313111,42.20462167457891,0.3077213615179062,45.211211534297696,6.690667138856261
N#Cc1cc2sn(-c3cccc(F)c3)c(=O)c2cc1OCCCN1CCOCC1,0.39614996314048767,5.532971740515568,34.72311978516821,0.24933628737926483,6.221230708259945,42.822429374176124,0.32274312525987625,38.772774579672166,5.877101224387756
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=N)N)c3cccc(Cl)c32)CC1,0.8307648301124573,5.842015346070718,54.98631617226464,0.6257762908935547,8.1876629649865,64.70715379480745,0.728270560503006,59.846734983536045,7.014839155528609
CCCC1Cc2ccccc2N1C(=O)CNC(=O)OCCCC(F)(F)F,0.3453294634819031,5.876689120265283,22.813670498272234,0.25431910157203674,4.956334519328411,36.86215813029719,0.2998242825269699,29.83791431428471,5.416511819796847
O=C1CCC2C3CCC4NC(=O)C=CC4(Cc4ccc(F)cc4)C3CC21,0.8041988015174866,6.457898064363392,62.31914049731575,0.24297505617141724,7.538562254212668,43.033044203873445,0.5235869288444519,52.6760923505946,6.998230159288029
O=C(Cc1ccccc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,0.17801664769649506,5.913253259358464,36.21416415238713,0.5298780202865601,6.470597851223206,49.2830220504958,0.35394733399152756,42.748593101441465,6.191925555290835
Cc1nn(C(C)(C)C)c(=O)n1Cc1cccc2ccccc12,0.06970057636499405,6.319508699427301,-4.520728959410732,0.21544329822063446,5.694363278293942,29.610277548293812,0.14257193729281425,12.54477429444154,6.006935988860621
O=S(=O)(NCc1ccco1)c1ccc2c(c1)CCN2Cc1ccccc1,0.15553514659404755,6.054943226629487,37.040248137152524,0.16678328812122345,5.765646617500736,29.110651475386796,0.1611592173576355,33.07544980626966,5.910294922065112
CN1CCN(CCCNC(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,0.25591251254081726,6.214807564373109,40.32043451334341,0.5131095051765442,5.844074224585968,60.57204210910393,0.3845110088586807,50.44623831122367,6.029440894479539
CN1CCC(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.7545908689498901,5.504203072154455,59.786485886036346,0.6641370058059692,5.3998818019518895,63.91819916778921,0.7093639373779297,61.85234252691278,5.452042437053173
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOCC5CC5)c4)n[nH]c2-3)CC1,0.37983688712120056,5.781297750781587,39.5492821181353,0.1864699274301529,5.953152170479205,32.225012358118036,0.2831534072756767,35.88714723812667,5.867224960630396
OC1CN(c2ncco2)CCN1C(c1ccc(F)cc1)c1cc(F)cc(F)c1,0.7135336995124817,6.242375121677648,51.19892644409118,0.29855823516845703,6.093037645526513,43.068515413502645,0.5060459673404694,47.13372092879691,6.167706383602081
COc1cccc(N2CCN(CCCCOc3ccc4ccc(=O)oc4c3)CC2)c1,0.28100791573524475,6.73238829007078,41.98464328385678,0.34913942217826843,6.535968172817629,63.233553469819,0.3150736689567566,52.60909837683789,6.634178231444205
c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,0.3807462155818939,5.83477334202635,46.40105207158041,0.5505333542823792,5.896657767414301,62.84905913969475,0.46563978493213654,54.625055605637584,5.8657155547203255
Cc1c(C(=O)N2CCN(C3CCc4ccccc4C3)CC2)oc2c(F)cccc12,0.17110575735569,5.674400046918031,17.968342040227153,0.4728407859802246,7.0088444684860916,61.405580729921084,0.3219732716679573,39.68696138507412,6.341622257702062
Oc1nc2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21,0.034243881702423096,5.550058464986066,9.138141726119716,0.2764795422554016,5.801123907949221,40.109876574100106,0.15536171197891235,24.624009150109913,5.675591186467644
CCOC(=O)CCCNC(=O)CCN1CCN(c2ncccn2)CC1,0.128624826669693,5.815402277710295,23.615311790856996,0.42484959959983826,4.958681776584668,61.66474337770396,0.2767372131347656,42.640027584280475,5.387042027147482
CCOC(=O)C1(c2ccc(F)c(F)c2)CCN(CCCC(=O)c2ccc3c(c2)sc2nc(-c4ccccc4)cn23)CC1,0.061625607311725616,6.077928582850092,14.326694218500737,0.2977784276008606,5.966393363487107,50.47869551817035,0.1797020174562931,32.402694868335544,6.022160973168599
Cc1nc2ccc(-n3cnc4ccc(C#N)cc43)cc2c(=O)n1CC1CCN(CCO)CC1,0.1265515387058258,5.098152341252246,23.80228297267792,0.3351714313030243,5.172143894972945,45.730238793888624,0.23086148500442505,34.76626088328327,5.135148118112595
O=C(OCCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2)c1ccc(F)cc1,0.07234269380569458,6.168112428980849,25.53402393294771,0.4472391903400421,7.204446299315344,64.08438159806477,0.25979094207286835,44.80920276550624,6.686279364148096
c1ccc2c(c1)cn1c3ccccc3ccn21,,,,,,,,,
Cc1cn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc2c(C)n1,0.12528081238269806,5.534042661802358,16.03117212497808,0.14881479740142822,5.551110179802448,20.240382316382934,0.13704780489206314,18.13577722068051,5.542576420802403
Fc1ccc(SCCCN2CCN(c3cccc(Cl)c3)CC2)cc1,0.6242166757583618,7.181379171165072,54.295696428157704,0.6971206068992615,7.853912583252563,84.76287243422065,0.6606686413288116,69.52928443118918,7.5176458772088175
O=C1NC(c2ccc(Br)cc2)CN1C1CCN(Cc2ccccc2F)CC1,0.18795345723628998,5.728095419804712,27.48044981694133,0.5777914524078369,6.281614849803462,62.65528828242647,0.38287245482206345,45.0678690496839,6.004855134804087
Cc1ccc(N2C(=O)C(=CN3CCN(C)CC3)C2=O)cc1C,0.9658138155937195,4.886240487148563,93.10600096718662,0.4897794723510742,5.422958619470616,53.64733593615016,0.7277966439723969,73.3766684516684,5.154599553309589
Cc1cccc2cc3c(N)c(C(=O)N4CCN(c5cccc(Cl)c5)CC4)sc3nc12,0.08419915288686752,6.342989525338966,13.000937400391916,0.40565574169158936,5.931533717708161,50.96506776841922,0.24492744728922844,31.98300258440557,6.137261621523564
Oc1ccc2c(c1)CC1C3CCCC(C3)C1C2,0.7317661046981812,6.575428000197567,75.38248765201268,0.30160757899284363,7.377984089340027,48.111831387166085,0.5166868418455124,61.74715951958939,6.976706044768797
CC(C)Cc1ccc(CCCCN2CCC(CCc3ccccc3)CC2)cc1,0.2634899318218231,6.423868225427449,47.04282580905001,0.36053454875946045,6.968769920882952,57.270703996755906,0.3120122402906418,52.15676490290296,6.6963190731552
COc1ccccc1N1CCN(C(=O)c2ccc3c(c2)N(Cc2cc(C)ccc2C)C(=O)c2ccccc2S3=O)CC1,0.27217650413513184,6.643152543098754,32.51419068789069,0.30995973944664,5.770251234846924,47.751436438840045,0.2910681217908859,40.13281356336537,6.206701888972839
O=C(NC1CC=CCC(CC(=O)N(CCO)Cc2ccccc2)C(=O)N2CCCC2CON1)NC1CCCC1,0.0108601413667202,5.22255306663311,1.1639790221818842,0.21432358026504517,5.472083974685555,29.363717354748935,0.11259186081588268,15.26384818846541,5.347318520659332
FC(F)(F)c1nnc(NCCN2CCN(c3ncc(Cl)cn3)CC2)s1,0.20587339997291565,5.730066103799837,35.42594994509294,0.7907298803329468,6.2299457679275445,79.80702554134311,0.4983016401529312,57.61648774321802,5.980005935863691
Oc1nc2cc(-c3ccccc3)cnc2[nH]1,0.012876803055405617,7.4536621222221475,10.807308576832288,0.24373681843280792,5.173957401700042,34.50086362419942,0.12830681074410677,22.654086100515855,6.313809761961094
Oc1nc(CN2CCC(c3ccc(Cl)cc3)CC2)nc2ccc(Br)cc12,0.3870750963687897,7.45546562650254,32.467038338557316,0.3589802086353302,6.030138903114571,47.243596025273014,0.37302765250205994,39.85531718191517,6.742802264808555
Cc1ccc(Br)cc1S(=O)(=O)NCCc1c(-c2ccccc2)[nH]c2ccc(C)cc12,0.4892665445804596,7.609005594077698,50.61526285775149,0.1685757339000702,7.615484398735542,32.24846262104166,0.3289211392402649,41.43186273939658,7.61224499640662
Cc1cccc(C(N)=NOC(=O)c2ccco2)c1,0.008137253113090992,5.990074057956471,-1.4245200360531314,0.13355259597301483,4.454604871677777,22.393107454589348,0.07084492454305291,10.484293709268108,5.222339464817123
Cc1cc2n(n1)C(c1ccc(F)cc1)Nc1ccccc1-2,0.14253823459148407,4.498333239946322,31.255123701998524,0.34234505891799927,7.446452639325387,47.22781521308003,0.24244164675474167,39.241469457539274,5.972392939635855
COc1ccccc1N1CCN(Cc2nc(-c3cccs3)no2)CC1,0.06147925928235054,5.906924640572805,23.825153605838366,0.3665163218975067,5.443027253987592,51.24772666983535,0.21399779058992863,37.53644013783686,5.674975947280198
Cc1cccc(C)c1-n1c(=O)c2c3c(sc2n(C)c1=O)CCC3,0.7861636877059937,6.524737175209483,53.14357512485561,0.1758856177330017,5.456339297523941,25.419050198249447,0.4810246527194977,39.281312661552526,5.990538236366712
