SMILES,AChE_Activity,AChE_pXC50,AChE_inhibition,MAOB_Activity,MAOB_inhibition,MAOB_pXC50,AChE_MAOB_Activity,AChE_MAOB_inhibition,AChE_MAOB_pXC50
O=C(c1ccc2c(c1)oc(=O)n2CCc1ccccc1)n1cc2ccccc2c1O,0.11326273530721664,5.549204233147556,34.18275842337441,0.21003319323062897,44.631185768020266,4.8580503304608875,0.1616479642689228,39.40697209569734,5.203627281804222
CCN(CC)C(=S)NC(=O)C1CCC1,0.270560622215271,6.019002336739944,33.534155587843635,0.003089863806962967,24.548140652859402,4.78008682449395,0.13682524301111698,29.04114812035152,5.399544580616947
COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(O)c(OC)c1)O2,0.0598655641078949,6.984772872896621,37.35576438234544,0.015807973220944405,25.413374479387436,4.761305436232995,0.03783676866441965,31.38456943086644,5.8730391545648075
COc1cc2c(cc1OC)-c1c(OC)c(OC)c(OC)c3ccncc3c1C2=O,,,,,,,,,
N#Cc1c(N)nc2c(c1N)CCc1ccccc1C2,0.052146781235933304,4.330029837944709,9.354792553968817,0.529765784740448,51.51460171998788,3.874658127095981,0.29095628298819065,30.43469713697835,4.102343982520345
c1ccc2c(CCCCN3CCCCC3)c[nH]c2c1,0.5263280272483826,6.1445778586645785,65.34712917108519,0.5302510857582092,48.174988414573036,4.298713533705796,0.5282895565032959,56.76105879282911,5.221645696185187
COc1cccc(CN2C3CCC2CC(NC(=O)c2ccc4ccccc4c2)C3)c1,0.06095750629901886,6.100998675772866,18.11329737512136,0.20428960025310516,45.64238635567976,4.022536968357219,0.132623553276062,31.877841865400562,5.061767822065042
CCCCCCCCCCCCC(=O)OCC1C(CC)CCCC1N,0.582680344581604,5.512295740165182,57.14985497069687,0.07788191735744476,43.1441078615379,5.865179993497994,0.3302811309695244,50.146981416117384,5.6887378668315876
COc1cc2c(cc1OC)C(=O)C(Cc1ccc([N+](=O)[O-])cc1)N2,0.47967442870140076,6.817130115255889,58.95173999939493,0.05158089101314545,30.116573768762983,4.537037018933168,0.2656276598572731,44.53415688407895,5.677083567094528
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,0.2495991438627243,9.140702048414898,46.41916553561731,0.3469357490539551,53.31698386479188,4.702835311628284,0.2982674464583397,49.868074700204595,6.921768680021591
CCN(CC)CCc1ccc(C=C2SC(=O)N(CCCCCCCCN(C)C(=O)CCCCCCN(CC)Cc3ccccc3OC)C2=O)o1,0.42600154876708984,7.236683725305941,55.189074033488495,0.009032567963004112,33.38748435413679,5.36697499673253,0.21751705836504698,44.28827919381264,6.3018293610192355
CN(CCC1CCN(Cc2ccccc2Cl)CC1)Cc1cccc(OC(=O)N2CCOCC2)c1,0.059216391295194626,6.848081379380809,23.496449542332055,0.1362220197916031,30.969857520413097,4.516105449841784,0.09771920554339886,27.233153531372576,5.6820934146112965
COc1ccccc1CNCCCCCCNCCCCCCNCc1ccccc1OC,0.4171690046787262,5.479044364136662,56.59991839866429,0.03766155242919922,30.96520757988465,4.332150723182752,0.2274152785539627,43.78256298927447,4.905597543659708
COC1COC(=O)C=CCC(C)C(OCCCCCCC[n+]2ccc(CO)cc2)COC(=O)C1CCCN1C(=O)c1cccs1,,,,,,,,,
O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccc(-c2cc(Cl)ccc2Cl)o1,0.047931332141160965,7.312519540972449,27.655600108308953,0.26168033480644226,43.765840760415834,4.666181084306086,0.1548058334738016,35.71072043436239,5.989350312639267
CCCOc1cccc(C2(C)NC(=O)N(CC(=O)Nc3ccc(F)c(F)c3F)C2=O)c1,0.04493461176753044,4.617976015953069,27.918412306818198,0.031519655138254166,26.821376925201356,6.061895074980904,0.0382271334528923,27.369894616009777,5.339935545466986
CCN(CCCCCCCCN=C1CC(=O)C(=NCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,0.4069565236568451,7.481489534555685,53.4491643085148,0.06384053081274033,41.4158625064255,5.050173243761352,0.2353985272347927,47.432513407470154,6.265831389158518
CCN(CC)CCCCC(=O)N1c2ccccc2Sc2ccccc21,0.3696848452091217,5.531780428181248,50.71789421802292,0.023812545463442802,34.85446911731256,4.533255840690137,0.19674869533628225,42.78618166766774,5.032518134435692
Nc1nc2c(c(=O)[nH]1)CCN(Cc1cccc(Cl)c1)C2,0.14488016068935394,5.284280290515187,23.93162690663089,0.3699059784412384,36.06258708519654,4.227121372759628,0.2573930695652962,29.997106995913715,4.755700831637407
COc1cccc2c(=O)n(CCCCCCCCNC(=O)C3CCN(Cc4ccccc4)CC3)c(=O)[nH]c12,0.35013097524642944,7.839642297554269,53.35584013265457,0.113024041056633,33.3599295992031,4.772244183890562,0.23157750815153122,43.35788486592884,6.305943240722415
Oc1cc2c(nc1CN1CCCCC1)CCCC2,0.3227062225341797,6.564247418044325,45.753327731928955,0.8155615329742432,59.52171233157969,4.423911055820239,0.5691338777542114,52.63752003175432,5.494079236932282
COc1cc2c(cc1OC)C(Cc1ccc(OCCN3CCCCCC3)cc1)N(CC1CCCCC1)CC2,0.2890911102294922,5.335993444977819,47.29851212521984,0.30799227952957153,38.41896519989691,4.174686199959337,0.29854169487953186,42.85873866255837,4.755339822468578
COc1cc2c(cc1OC)C(=O)C(=Cc1ccc(CN3CCCC3)o1)C2,0.05860653147101402,6.520572415837043,38.6138224303866,0.1336781084537506,35.23854603655663,4.410173561908128,0.09614231996238232,36.926184233471616,5.465372988872586
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,0.049986619502305984,6.295113634896518,26.13119652807714,0.007777819409966469,27.30217230490357,4.842998977521958,0.028882219456136227,26.716684416490356,5.569056306209238
CCc1cc(=O)oc2c(C)[n+](O)ccc12,0.5028334856033325,5.40108292657764,51.23331769141745,0.10453006625175476,45.420205723012806,5.130138947166339,0.30368177592754364,48.32676170721513,5.2656109368719894
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,0.18690764904022217,9.194493391462817,41.80904762610751,0.35000061988830566,51.76076872446992,4.715567633684134,0.2684541344642639,46.78490817528871,6.955030512573476
COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1CNC2,0.1298026591539383,4.825597429977831,29.114582201441188,0.017086774110794067,18.614417194287235,3.5669359633401596,0.07344471663236618,23.86449969786421,4.196266696658995
CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,0.2858623266220093,5.542842565854846,49.05485342919319,0.0282343290746212,37.59133747431331,4.682617913786425,0.15704832784831524,43.32309545175325,5.112730239820635
Cc1ccccc1N1CCN(C2CCC(n3c(O)nc4ccccc43)CC2)CC1,0.1335022896528244,5.606128460955175,31.96102230885907,0.49334341287612915,49.57631621413394,4.383491594300228,0.3134228512644768,40.768669261496505,4.994810027627702
C=CCNC(=O)OCCCOC(=O)NC1CCCCC1,0.3361874520778656,4.883805898887092,41.06164423402681,0.09811577200889587,25.958400755224623,5.445609459487632,0.21715161204338074,33.510022494625716,5.164707679187362
Cc1cc2c(OCC(O)CN3CCC(Cc4cccc(C5CC5)c4)CC3C)cccc2[nH]1,0.19043590128421783,5.613022251048911,28.712334639493484,0.31346964836120605,50.84089128972796,4.613057093901947,0.25195277482271194,39.77661296461072,5.113039672475429
COc1ccc(C(=O)N=c2sc3cc(OCCN4CCCCC4)ccc3n2C)cc1,0.11348437517881393,5.441142013352186,42.5119420554702,0.2091749906539917,43.51163392707605,5.046708376207768,0.16132968291640282,43.011787991273124,5.243925194779977
CCN=C1N=C(Cc2ccc3c(c2)OCO3)C(=O)N1C,0.3421725332736969,6.752260091159735,45.543443767800454,0.0206131711602211,29.24342112679369,5.5026758546685635,0.181392852216959,37.39343244729707,6.127467972914149
Nc1c2c(nc3ccccc13)CCCC2,0.32378196716308594,6.57587655858797,33.41588690739856,0.6973347067832947,65.84631215073469,4.09024200592928,0.5105583369731903,49.631099529066624,5.333059282258625
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,0.04165836423635483,4.503207676975168,22.95927792691412,0.053019147366285324,37.353911987421164,4.310025441722241,0.047338755801320076,30.15659495716764,4.406616559348704
COc1ccc(CN2CCC3(CC2)C(=O)Nc2ccccc23)cc1OC,0.18503175675868988,4.983758726800284,36.29302278955724,0.06029285863041878,19.227135349970872,4.195295664486919,0.12266230769455433,27.760079069764057,4.589527195643601
COc1ccc(CNc2ccc(C)c(O)c2)cc1,0.19838419556617737,4.423511830225777,33.00364001852644,0.12192676216363907,36.3619315447184,5.681379313651541,0.16015547886490822,34.68278578162242,5.052445571938659
O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2c(c1)OCCO2,0.24884119629859924,8.753227341944768,45.41877781801934,0.17875604331493378,47.43599351512088,5.126734893512007,0.2137986198067665,46.42738566657011,6.939981117728388
CC(=O)Nc1cn(C)c2cccc(OCc3cc(NC4CC4)ncn3)c12,0.1320442408323288,5.0384962253451135,28.839463275529106,0.12322667986154556,30.276353833219307,5.034869617691643,0.12763546034693718,29.557908554374208,5.036682921518379
Oc1cc2c(nc3ccccc13)CCNC2,,,,,,,,,
CNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(c2)CCC3CC(=O)O)c1,0.15703058242797852,6.955539609086413,37.94049995334186,0.05011466518044472,31.005539838931483,4.80955516647431,0.10357262380421162,34.47301989613668,5.882547387780361
CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0.20171628892421722,6.653550033829106,39.51402909644885,0.05307492986321449,39.788243541519,4.884688212348126,0.12739560939371586,39.65113631898393,5.7691191230886165
Cc1cc(C)cc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCN4CCNC4=O)C2N3C)c1,0.07859935611486435,6.187446192026284,31.658141968381795,0.015392642468214035,18.496757362106315,4.467585454965111,0.04699599929153919,25.077449665244053,5.327515823495697
Cc1ccc2nc(NC(=O)Cn3c(=O)c4cccn4c4ccccc43)sc2c1,0.1787363588809967,5.3204971449053104,31.85100421580369,0.17537082731723785,43.24416175428792,4.685041321533836,0.17705359309911728,37.54758298504581,5.002769233219573
Cc1ccc(CN2CCC(n3nccc3NC(=O)Cc3ccccc3)CC2)cc1,0.10023569315671921,4.64873333254768,25.434203870129178,0.2716652452945709,37.00217268931391,3.714583398130891,0.18595046922564507,31.218188279721545,4.181658365339286
CCOC(=O)c1cc(O)c(O)c(O)c1,0.10248657315969467,5.372909604402098,39.09208004446508,0.0811762735247612,45.50825508484749,4.058047580720132,0.09183142334222794,42.300167564656284,4.715478592561115
COc1ccc2c3c1OC1C(=O)CCC4(NC1CCN(Cc5ccc(Cl)cc5)C(C2)N(CC2CC2)CCC314,,,,,,,,,
CCN(CC)CCCOC(=O)c1ccc(N(C)Cc2ccccc2)cc1,0.13270579278469086,4.685119879818575,36.55687428504387,0.016755761578679085,33.69094553882071,4.251404676384283,0.07473077718168497,35.12390991193229,4.468262278101429
COc1cc2cc(C(=O)CC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,0.255942165851593,7.176061896351248,39.12467070987803,0.055746812373399734,35.32878838839818,4.444322134604844,0.15584448911249638,37.226729549138106,5.810192015478046
CC[N+](C)(CC)CCOc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.1549970954656601,5.417889695053047,39.52325362116711,0.01313702017068863,34.11100163762049,6.508451384717635,0.08406705781817436,36.817127629393795,5.963170539885341
CC1=[N+](C)c2cc(OCCCN3CCCC3)ccc2C1(C)C,0.6027708649635315,7.0090367580303345,66.27410872668966,0.00721316784620285,19.815797551124938,5.19329431222839,0.30499201640486717,43.0449531389073,6.101165535129362
CCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.13928262889385223,6.725734650496916,35.79446230889535,0.001303277094848454,4.79007290783354,3.85064273570657,0.07029295299435034,20.292267608364444,5.288188693101743
Cc1ccccc1N=C1CCN(Cc2cccc([N+](=O)[O-])c2)CC1,0.46286725997924805,6.31307420287869,53.60199203190352,0.5570996999740601,50.642545762105485,4.311522439454256,0.509983479976654,52.1222688970045,5.312298321166473
c1coc(CNCCCCCCCCCCCn2cc(C=C3CCN(c4ccccc4)CC3)nn2)c1,0.22262343764305115,6.349495361220644,49.07049789502007,0.3549680709838867,55.13434973955832,5.196201791643772,0.28879575431346893,52.10242381728919,5.772848576432208
CCN(c1ccccc1)c1nc(-c2cccnc2)nc(-c2ccccc2)c1C#N,0.009273150935769081,5.491904035855617,11.889703934640789,0.19739073514938354,40.2961361414447,4.366064927127336,0.10333194304257631,26.09292003804274,4.928984481491477
CN(C)Cc1nc(O)c2sc3cc(F)ccc3c2n1,0.07129860669374466,6.081292042021989,30.33459263412705,0.08676714450120926,52.9099113710802,4.480339907007221,0.07903287559747696,41.622252002603624,5.280815974514605
Cc1ccc(CN2CCC(Nc3nc4ccccc4n3Cc3cccc(C(F)(F)F)c3)CC2)cc1,0.06933872401714325,5.60526161502394,26.1388594454987,0.585857093334198,55.266656733137076,4.0052938755191745,0.3275979086756706,40.70275808931789,4.805277745271557
Nc1c2c(nc3ccccc13)CCCC2,0.32378196716308594,6.57587655858797,33.41588690739856,0.6973347067832947,65.84631215073469,4.09024200592928,0.5105583369731903,49.631099529066624,5.333059282258625
CNc1c2c(nc3cc(F)ccc13)CCCC2,0.26539498567581177,8.091384219243707,40.564941908309876,0.5175937414169312,59.92338913958383,4.9056044472758025,0.39149436354637146,50.244165523946855,6.498494333259755
Nc1c2c(nc3ccccc13)CCCC2,0.32378196716308594,6.57587655858797,33.41588690739856,0.6973347067832947,65.84631215073469,4.09024200592928,0.5105583369731903,49.631099529066624,5.333059282258625
Cc1nn(CCCCCN2CCN(c3ccccc3)CC2)c(=O)c2cc(-c3ccccc3)nn12,0.24414598941802979,6.4223295182997155,50.805771696918015,0.30651095509529114,49.14704683450345,4.21796391474419,0.27532847225666046,49.97640926571073,5.320146716521952
CCN(c1cccc(C)c1)S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,0.4100228250026703,5.928259931081715,40.303608504589164,0.021421462297439575,28.83277873729569,3.727374704441459,0.21572214365005493,34.568193620942424,4.827817317761587
Cn1c(=O)n(CC2CCN(Cc3ccccc3)CC2)c(=O)c2c3c(sc21)CCCCC3,0.40537726879119873,6.809426551631769,44.80831713288154,0.38350242376327515,46.662187593749024,4.4073133918728225,0.39443984627723694,45.73525236331528,5.608369971752296
CC(=O)NCCNc1c2c(nc3cc(-c4ccccc4)nn13)CCCC2,0.28395646810531616,5.415342284356754,42.882086362767254,0.2546270191669464,49.59938893465456,4.011636991738572,0.2692917436361313,46.240737648710905,4.713489638047664
