SMILES,D2R_Activity,D2R_pXC50,D2R_inhibition,D3R_Activity,D3R_pXC50,D3R_inhibition,D2R_D3R_Activity,D2R_D3R_inhibition,D2R_D3R_pXC50
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)Cl)oc6c(C)c5CC4)n3C)cccc2n1,0.17475105822086334,6.152200818075989,30.02312738432785,0.19763045012950897,7.717482651118024,35.92882979718536,0.18619075417518616,32.975978590756604,6.934841734597006
C=CCN1CCCC(c2nc3ccccc3s2)C1,0.2879538834095001,6.132424044536929,38.7738303014291,0.5639915466308594,6.6805513941870664,45.00369883082509,0.42597271502017975,41.888764566127094,6.406487719361998
COc1ccccc1N1CCN(CC(=O)NC(N)=NCc2cc(Cl)ccc2OC)CC1,0.5118975043296814,6.648223301441012,41.34251032445787,0.20628447830677032,5.5370097244312015,27.150354699074875,0.35909099131822586,34.24643251176637,6.092616512936107
COc1ccccc1N1CCN(CCCCCn2cc(-c3ccc(OC)nc3)nn2)CC1,0.08843909204006195,7.339776420927996,27.967096911187785,0.27482640743255615,6.925232229625497,46.2351217362525,0.18163274973630905,37.101109323720145,7.132504325276747
Fc1ccc(C=CCN2CCN(Cc3cc4ccccc4o3)CC2)cc1,0.7366502285003662,5.748882082907354,62.167555996928925,0.5745421648025513,6.733949206983131,52.046123475750136,0.6555961966514587,57.10683973633953,6.241415644945242
O=C(CN1CCN(c2ccccn2)CC1)Nc1cccc(-c2ccccc2)c1,0.6968801021575928,5.886026636724287,76.40707648367953,0.4030148684978485,5.751431889145154,43.427149008164434,0.5499474853277206,59.91711274592198,5.8187292629347205
Fc1ccc(-n2c(CN3CCN(c4ccccn4)CC3)cc3sc(Cl)cc32)cc1,0.7005093097686768,6.458344236607309,59.60819939256599,0.5276730060577393,5.592954611451019,56.53586229964314,0.614091157913208,58.07203084610457,6.025649424029164
COc1ccccc1N1CCN(CCCCSc2nc3cc(Cl)ccc3o2)CC1,0.19344060122966766,7.6163550274425855,33.89085380114176,0.44743767380714417,8.174885893183042,56.73950846488179,0.3204391375184059,45.31518113301178,7.895620460312814
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,0.10514462739229202,6.091093901087321,22.00341912103772,0.221915602684021,7.617174674131207,39.7222990180519,0.1635301150381565,30.86285906954481,6.854134287609265
NC(=NC1CCCCC1)NCCc1c[nH]cn1,0.029824212193489075,6.909087866180138,7.028212123072208,0.21848423779010773,5.913210495187857,5.56480829449859,0.1241542249917984,6.296510208785399,6.4111491806839975
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2Cc1coc2ccccc12,0.1650533825159073,7.719829559737031,24.3730237672792,0.6758912801742554,8.050919092463106,48.215358876877865,0.42047233134508133,36.29419132207853,7.885374326100068
CN(CCCN1CCN(c2ccccc2)CC1)CCc1cccc(O)c1,0.6098347902297974,6.0440055325701705,76.25595186911968,0.6587386131286621,6.7169755465775625,68.33140006793843,0.6342867016792297,72.29367596852906,6.3804905395738665
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,0.0778384581208229,7.2732064566093335,27.772501844323877,0.3922199010848999,8.277391781497474,50.43038393308525,0.2350291796028614,39.10144288870457,7.775299119053404
CCCN(CCCCNS(=O)(=O)c1ccc(C)cc1)C1CCc2nc(N)sc2C1,0.16629153490066528,7.670413016435002,41.464378535657374,0.676869809627533,8.234554475673724,73.16610516433019,0.4215806722640991,57.31524184999378,7.952483746054362
CCCN(CCN1CCN(c2ccc(-c3ccc(OC)cc3)nn2)CC1)C1CCc2nc(N)sc2C1,0.07615166157484055,6.2252475632752144,27.66711032033691,0.5311195254325867,7.860165319669508,59.351466225274145,0.3036355935037136,43.50928827280553,7.042706441472362
O=S(=O)(NC1CCC(CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1cc2ccccc2s1,0.43504855036735535,7.981117224368358,53.03772882488417,0.6371010541915894,8.648448132854634,49.70735411210402,0.5360748022794724,51.37254146849409,8.314782678611497
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.10745206475257874,5.871118508738032,36.60678829190889,0.3421468138694763,6.5338176994418395,50.745352257806054,0.22479943931102753,43.67607027485747,6.202468104089936
O=C(NCCCCN1CCN(c2ccc(Cl)cc2Cl)CC1)c1cc2ccccc2[nH]1,0.2110949605703354,6.664563575903449,39.96186281150019,0.5621324181556702,8.796559418747936,57.7631538323998,0.3866136893630028,48.862508321949996,7.730561497325692
CCOc1c(C(N)=O)c(O)c(Cl)c2c1CCN(C)C2,0.9202644228935242,7.055418124259493,75.18846079963726,0.32212579250335693,6.498438188064985,37.734140494610884,0.6211951076984406,56.46130064712407,6.7769281561622385
CCCN1CCCC(c2cccc(C(F)(F)F)c2)C1,0.604117214679718,6.403312572455026,45.377740700544095,0.703937828540802,6.935274573696157,62.56305405654571,0.65402752161026,53.9703973785449,6.669293573075592
CCCCCCCCCCCCc1ccc(NC(=O)C(C)(C)C)cc1,0.2587389349937439,6.764429793018725,53.44662353334573,0.4523972272872925,5.871619711534638,61.70797414325688,0.3555680811405182,57.5772988383013,6.318024752276681
N#CC1CCC=C1CC1CCN(Cc2ccccc2)CC1,0.3461463153362274,5.517828320062712,40.99734097307376,0.45748600363731384,6.80000159287241,28.54028115264315,0.40181615948677063,34.768811062858454,6.1589149564675605
COc1ccc2c(c1)C1OC(CN1CCC(Cc1ccc(OC(C)(C)C)cc1)C(C)CC2=O,,,,,,,,,
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,0.8572230339050293,7.66863588055657,62.521672171584996,0.6053333878517151,8.148377382320318,59.94894552537418,0.7312782108783722,61.23530884847959,7.908506631438444
CCCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,0.8806467652320862,7.6255694014412825,73.70031114223883,0.7133093476295471,8.112225353731107,73.45635119874485,0.7969780564308167,73.57833117049185,7.868897377586195
COc1ccc(OC)c2c(S)c3ccccc3nc12,0.13840940594673157,6.409626961744999,14.050607383094263,0.21526293456554413,6.076353403229694,36.290705178787505,0.17683617025613785,25.170656280940882,6.242990182487347
COc1ccccc1N1CCN(CCCCn2c(O)c3c(c2O)C2(C)C=CC3C2)CC1,0.7436020970344543,6.636100580375934,58.68726882630263,0.6587377786636353,8.381596250860367,66.53948201761591,0.7011699378490448,62.61337542195927,7.50884841561815
c1cc2c(cn1)CCCO2,0.22507938742637634,6.389635767914291,19.556535260428895,0.4950453042984009,5.680963253280275,44.311734868359586,0.3600623458623886,31.93413506439424,6.035299510597284
Cc1ccc(S(=O)(=O)NC2CC3CCC(C2)N3CCc2ccccc2)cc1,0.08925206959247589,6.650366627658693,45.29140684522758,0.6504768133163452,7.880741896166578,43.2314182580759,0.36986444145441055,44.26141255165174,7.265554261912635
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)c(F)c1,0.530707597732544,7.282553515597437,53.39818222623615,0.5865160226821899,7.893144089336931,55.225328221962634,0.5586118102073669,54.31175522409939,7.5878488024671835
CN1CCN(c2cccc(-c3c[nH]c4ncccc34)n2)CC1,0.19556471705436707,5.944371143275329,33.60141877960691,0.4272877871990204,5.864722415421015,49.16888405352083,0.3114262521266937,41.38515141656387,5.904546779348172
Oc1cc2c(cc1O)C1c3cc(O)c(O)cc3CNC1CC2,0.9445940256118774,6.142049455389718,102.46971380721628,0.5518364906311035,6.616404672255723,50.272337001778816,0.7482152581214905,76.37102540449754,6.379227063822721
COc1ccccc1N1CCN(CCCNC(=O)c2ccc3ccnn3c2)CC1,0.08669444173574448,7.18505911432105,29.803059241506986,0.4671148359775543,6.861006304366473,55.97417645477043,0.2769046388566494,42.88861784813871,7.023032709343761
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,0.3285171389579773,7.027319152613649,45.246970632686825,0.5434790849685669,8.597876314534068,52.6363866023211,0.4359981119632721,48.94167861750397,7.812597733573858
CCCN(CCC)C1CCc2cccc(O)c2C1,0.1259603053331375,5.792719719762846,36.68096212722949,0.7210208177566528,7.607885445115451,77.61744453180964,0.42349056154489517,57.149203329519565,6.700302582439148
Oc1c2c(c(O)n1C1CCN(Cc3ccccc3)CC1)C1C=CC2C1,0.48285049200057983,6.306027432435121,40.95605446746364,0.6229941844940186,7.374002498818392,43.66011895581123,0.5529223382472992,42.30808671163743,6.840014965626756
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,0.3086453676223755,7.801860444345968,40.422706222978505,0.5027409791946411,8.88898886683243,51.33543502826235,0.4056931734085083,45.87907062562043,8.345424655589198
C1=C(c2ccccc2)CCN(CC2CCCN(Cc3ccc4[nH]ccc4c3)C2)C1,0.6427528262138367,6.210173334588117,61.012427040318315,0.6467486619949341,6.653974653036786,48.931774113241914,0.6447507441043854,54.972100576780115,6.432073993812452
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)c(Cl)c3)C2)n1C,0.1438697874546051,7.06853488687163,18.897679319407885,0.1936398595571518,8.828362858114145,25.79270330979111,0.16875482350587845,22.345191314599496,7.948448872492888
CC(C)n1cc(CN2CCN(c3ccccc3OC(C)C)CC2)c2ccccc21,0.7248274087905884,6.734522419380999,50.92096940632161,0.5258092880249023,7.254648279824734,64.66835194752029,0.6253183484077454,57.794660676920955,6.9945853496028665
COc1ccccc1N1CCN(CCCCn2c(=O)c3ccccc3c2-c2ccc(C)cc2)CC1,,,,,,,,,
CN(C)CCCCCc1cn(C(CC(=O)O)C(=O)O)nn1,0.14160458743572235,6.488856625135417,33.68040902474278,0.07126139104366302,4.45919793190435,13.768189469094132,0.10643298923969269,23.724299246918456,5.474027278519884
Clc1ccc(CN2CCC(c3c[nH]c4cc(F)ccc34)CC2)cc1,0.7924318313598633,8.146805337273399,55.01784594456305,0.6504620313644409,6.553899046311427,53.710420767757604,0.7214469313621521,54.36413335616032,7.350352191792413
COc1ccccc1N1CCN(CCCC=C(C#N)c2ccccn2)CC1,0.09955338388681412,7.270097244363312,19.812501579920323,0.13597643375396729,7.050227895240834,29.137261821132043,0.1177649088203907,24.474881700526183,7.160162569802073
CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)C1CCc2ccc3sccc3c2C1,0.5326710343360901,7.076189816044399,50.820879854935576,0.6530283093452454,7.673155935450122,67.1669631233787,0.5928496718406677,58.99392148915713,7.37467287574726
CC(CCCN1CCC2C(C1)c1cccc3c1N2CCCS3)OCc1ccccn1,0.5110510587692261,6.273167682906385,48.3099359425641,0.6786165833473206,6.776521717022012,62.19904333570361,0.5948338210582733,55.25448963913385,6.5248446999641985
C=CCN1CCN(c2cccc(OC)c2)CC1,0.5331708192825317,6.247295627335588,56.5078555846395,0.6299831867218018,5.977916500444572,63.31580068194967,0.5815770030021667,59.911828133294584,6.11260606389008
CC(C)C1CCc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)C1,0.47638335824012756,7.494863323511783,49.34626003856721,0.7031291723251343,6.54981434161737,67.10029501605135,0.5897562652826309,58.22327752730928,7.022338832564577
COc1c(Br)cc2oc(=O)ccc2c1Br,0.4446345865726471,5.008661896423174,23.45145549266908,0.14031201601028442,6.880980312881626,24.884591947491884,0.29247330129146576,24.168023720080484,5.9448211046524
COc1cc2c(cc1OC)CN(CCCNC(=O)C1CCCN1C(=O)CC(c1ccc(O)cc1)c1ccccc1)CC2,0.11866959929466248,5.726005572213002,37.22002593816295,0.4407682418823242,6.517074434909886,46.21153143373958,0.27971892058849335,41.715778685951264,6.121540003561444
CC(C)(C)CCC(=O)N1CCN(C2CCC(c3cn(-c4ccc(F)cc4)c4ccc(-c5nc6ccccc6o5)cc34)CC2)CC1,0.24198755621910095,5.723312825609712,29.386412390955137,0.48819786310195923,6.857107344005596,44.471067680895324,0.3650927096605301,36.92874003592523,6.290210084807654
CC(C)c1ccc(CCCCN2CCC(O)(c3ccc(Cl)cc3)CC2)cc1,0.2819952368736267,6.918812698047225,36.599230068342315,0.6501782536506653,7.316376401566228,61.75997457255295,0.466086745262146,49.17960232044763,7.117594549806727
O=C1C(=Cc2ccc3c(c2)OCO3)Oc2cc(O)cc(O)c21,0.9559890627861023,5.4684406403822665,86.0379891210012,0.1162886843085289,4.80546698296944,17.345380363161357,0.5361388735473156,51.69168474208128,5.136953811675854
CCCN(CCN1CCN(c2ccccc2OC)CC1)C1CCc2nc(N)sc2C1,0.1989208608865738,7.292445206847008,37.47092406034882,0.6854381561279297,8.499017576192607,72.61638744259596,0.44217950850725174,55.04365575147239,7.895731391519807
CSc1ccc(CCNCCOc2ccc(F)cc2)cc1,0.22589613497257233,6.971738169233309,28.736784825529053,0.40301355719566345,6.572795836413537,49.05260427094553,0.3144548460841179,38.89469454823729,6.772267002823423
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ocnc4C)n2C)CC3)no1,0.04887128621339798,6.201657622083825,17.33709866622711,0.08677510172128677,8.260047923371445,20.14180867236561,0.06782319396734238,18.73945366929636,7.230852772727635
CCCN(CCN1CCN(c2ccc(-c3coc4ccccc34)cc2)CC1)C1CCc2nc(N)sc2C1,0.15120810270309448,6.268103971873603,32.366324875399336,0.6698960661888123,8.347851836369038,66.57605862345878,0.41055208444595337,49.47119174942905,7.307977904121321
COc1c(F)cccc1C(=O)C1CCN(Cc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2)CC1,0.463739812374115,7.490419539678549,43.97352787133509,0.6098035573959351,6.947086880529581,57.11982357138399,0.536771684885025,50.546675721359534,7.218753210104065
O=C(OC1CN2CCC1CC2)c1cccc2ccccc12,0.17774052917957306,5.8055767097807305,23.221263218859164,0.5455864667892456,6.1767704651448065,27.266866678091912,0.36166349798440933,25.24406494847554,5.991173587462768
CCCCc1nc(C(=O)NCCCN2CCN(c3ccc(Cl)cc3)CC2)c(C)n1-c1ccccc1C,0.19405338168144226,5.802114154204599,24.708623916572158,0.32811200618743896,5.499526123118246,42.67909598186222,0.2610826939344406,33.693859949217185,5.650820138661422
COC(=O)c1cc2c(cc1Cl)C1C=CCC1C(c1cc3c(cc1Br)OCO3)N2,0.15519537031650543,5.838944944605586,12.806017347543605,0.3210386335849762,5.35914335062024,27.64198424928963,0.23811700195074081,20.22400079841662,5.599044147612913
CCCN(CCC)C1CCc2cccc(O)c2C1,0.1259603053331375,5.792719719762846,36.68096212722949,0.7210208177566528,7.607885445115451,77.61744453180964,0.42349056154489517,57.149203329519565,6.700302582439148
COc1cc(OC)cc(C(=O)NCC2CCCN2CCc2ccccc2)c1,0.0668400377035141,6.049809076221135,27.842921606089547,0.45389166474342346,7.351628621880739,46.16936259782291,0.2603658512234688,37.00614210195623,6.700718849050936
OC1(c2ccc3c(c2)OCO3)CCN(Cc2noc3ccccc23)CC1,0.3203064203262329,6.416390962635665,25.212123271456527,0.4982207715511322,6.2499355832365175,49.11436659550683,0.40926359593868256,37.16324493348168,6.333163272936091
CCCN(CCC)C1CCc2ccc3[nH]cc(C)c3c2C1,0.2961275577545166,7.5437498686782405,39.23369952143057,0.7416818141937256,7.092603763844406,82.01692428278842,0.5189046859741211,60.6253119021095,7.318176816261323
CCN1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,0.5425190329551697,8.535626239487822,48.434131687032426,0.2592453360557556,7.4227614114406215,40.68392985178944,0.40088218450546265,44.55903076941094,7.979193825464222
COc1ccc2[nH]cc(CCNCc3ccccc3)c2c1,0.08002731949090958,7.0434385411308895,18.885754990898295,0.3953750729560852,6.528548589856293,46.62193695669617,0.2377011962234974,32.75384597379723,6.785993565493591
OC(CN1CCN(C2C=C(c3c[nH]c4ccc(F)cc34)CC2)CC1)c1ccc(F)c(F)c1,0.7846346497535706,5.8915248868824746,52.21015099362569,0.6846145987510681,7.248479399933486,57.62654709590106,0.7346246242523193,54.918349044763374,6.57000214340798
COc1ccccc1N1CCN(CCCn2c3ccccc3c3ccccc32)CC1,0.330099493265152,6.818185956325704,42.3284651697678,0.6309289932250977,6.351181204603514,65.12252529415647,0.4805142432451248,53.72549523196214,6.584683580464609
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1OC,0.21374580264091492,8.002880125288858,31.90538080002333,0.42386212944984436,7.019314790884578,36.68498582828636,0.31880396604537964,34.29518331415484,7.511097458086718
CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1,0.6931259036064148,7.810885721160272,65.05606004144789,0.6290464997291565,8.124683665078983,58.44641898798185,0.6610862016677856,61.75123951471487,7.9677846931196274
COc1ccccc1N1CCN(CCCCCNC(=O)c2cc3ccccc3o2)CC1,0.11097901314496994,7.0135199474346575,33.77677094600894,0.46299028396606445,7.639595442780117,53.36106181117196,0.2869846485555172,43.568916378590444,7.326557695107388
COc1c(C)cc2c(c1Cl)CCNC2C,0.611508846282959,5.43982303396589,40.934705545406274,0.5752124786376953,6.24143250230303,60.4990673605418,0.5933606624603271,50.71688645297404,5.8406277681344605
COc1cccc(N2CCN(CCCCNS(=O)(=O)c3ccc4c(c3)oc(=O)n4C)CC2)c1,0.323443740606308,6.954651984269757,51.422855072937494,0.582505464553833,7.539116206632466,68.17684934473718,0.4529746025800705,59.799852208837336,7.246884095451112
c1cnc(N2CCC(OC3CCN(Cc4ccncc4)CC3)CC2)nc1,0.3069237768650055,5.747595898349315,33.604268794273615,0.5831853747367859,5.643564095016581,41.067860760825795,0.4450545758008957,37.33606477754971,5.695579996682948
COc1cc2c(cc1OC)C(CCCCN1CCN(c3cc(C)ccc3C)CC1)CC2,0.4794204831123352,6.71796591222077,54.07970338474822,0.6668823957443237,7.317739830278431,71.29097253874866,0.5731514394283295,62.685337961748445,7.017852871249601
CC(C)c1cc(-c2cccc(CO)c2)c(C=CC(O)CCCCCO)c(O)c1,0.1576337218284607,6.198964403411957,33.55258631405226,0.37454521656036377,7.314362753780909,45.46366358590804,0.26608946919441223,39.50812494998015,6.756663578596433
CCCN(CCC)CC#CCOc1ccccc1OC,0.12322913110256195,4.78566533261753,21.614225921404394,0.10708405077457428,6.224954337307922,36.939437443002504,0.11515659093856812,29.27683168220345,5.505309834962726
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccc2[nH]cnc12,0.16280069947242737,8.368101779817081,32.05269193910892,0.6263729333877563,8.776550972352531,50.583306146662906,0.39458681643009186,41.317999042885916,8.572326376084806
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)F)oc6c(Br)c5CC4)n3C)cccc2n1,0.20272739231586456,6.0652057277465286,30.8677567600826,0.19628165662288666,7.7601820915137765,34.15632751661874,0.1995045244693756,32.512042138350665,6.9126939096301525
C#CCN1CCN(c2ccc(OC)cc2OC)CC1,0.5123116374015808,4.835930385468072,49.71974558228757,0.3847731649875641,5.609365419445501,54.26374078942916,0.44854240119457245,51.99174318585837,5.222647902456787
Oc1ccc2c(c1)OC(CNCCCOc1ccccc1)CC2,0.3803603947162628,9.257624511449833,47.14657400768187,0.46080756187438965,8.355513524329666,46.06234197236417,0.42058397829532623,46.60445799002302,8.80656901788975
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccccc1-c1ccccc1,0.12162385135889053,8.122311317318111,30.832599510577744,0.6151279211044312,8.680770228719458,47.90588405956148,0.36837588623166084,39.36924178506961,8.401540773018784
COc1cc(Br)cc(CN2CCN(c3ccccc3)CC2)c1O,0.7107685208320618,6.581683751826401,58.89033601206819,0.5218848586082458,6.363862545839593,55.27837220909865,0.6163266897201538,57.08435411058342,6.472773148832998
Cc1ccc(-c2cc(-c3ccccc3)cc(=O)n2CC(=O)N2CCN(c3ccccc3)CC2)cc1,0.10904546827077866,6.425079823150274,20.17148436859444,0.39483213424682617,6.018748435724344,41.43484012402588,0.2519388012588024,30.803162246310162,6.221914129437309
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,0.19003401696681976,6.099825821000017,31.83944850196058,0.2034929096698761,7.878868126166097,35.07525542344195,0.19676346331834793,33.45735196270127,6.989346973583057
CCCN(CCC)C1CCc2ccc3[nH]cc(C(=O)C(F)(F)F)c3c2C1,0.8728401064872742,7.271282777156834,54.70856352819595,0.6980730295181274,6.934489963358266,74.22962562919996,0.7854565680027008,64.46909457869796,7.102886370257551
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,0.18970859050750732,6.968417234230368,41.750229769139345,0.5958530306816101,9.020123910428367,61.46537009277905,0.3927808105945587,51.607799930959196,7.994270572329368
C1=C(c2ccc(CN3CCN(c4ccccc4)CC3)cc2)CCN(CCCc2c[nH]c3ccccc23)C1,0.5140663981437683,7.167913887066152,54.67448905432153,0.6719956994056702,6.534991245200195,61.27078031212179,0.5930310487747192,57.97263468322166,6.851452566133173
COc1cc(-c2c(-c3ccco3)nc3sc4c(NCCN5CCOCC5)ncnc4c23)cc(OC)c1OC,,,,,,,,,
COc1c(C(=O)NC2CCN(C3C4CCC3CC(O)(CC4)C4)C2)ccc2ccccc12,,,,,,,,,
O=C1CC2(CCCC2)CC(=O)N1CCCN1CCN(c2cc(I)ccc2Cl)CC1,0.8465392589569092,7.739991676111904,70.15775747457515,0.6895838379859924,7.84335017982629,59.005214312663895,0.7680615484714508,64.58148589361952,7.791670927969097
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(OCCOCCF)cc1,0.29689422249794006,6.921239754339456,44.037654862034785,0.6136728525161743,8.416036029562207,62.92008972165911,0.4552835375070572,53.47887229184695,7.668637891950832
CN(C)C1(COc2ccccc2)COC(c2ccccc2)O1,0.16058272123336792,6.457850115683612,20.34572591072429,0.4827619194984436,6.567506527321603,42.73929465748821,0.32167232036590576,31.54251028410625,6.512678321502607
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)cc3)C2)n1C,0.10255544632673264,6.915762797846023,16.153520150390413,0.16813041269779205,8.537807994443284,21.141091497335612,0.13534292951226234,18.647305823863014,7.7267853961446535
Cc1cccc(N(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C(=O)CCl)c1,0.42449134588241577,6.378762882126801,58.76480966460711,0.4751383662223816,6.104147012763873,47.47777313596582,0.4498148560523987,53.12129140028647,6.241454947445337
CCCNCCC1CCc2cc(OC)c(OC)cc2C1,0.17052678763866425,5.799201153890814,27.282533352438055,0.6102367639541626,7.177656747073511,64.98567840432858,0.3903817757964134,46.134105878383316,6.488428950482163
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cn(-c2ccc(Cl)cc2)nn1,0.07542555034160614,8.25990285263938,23.712000231060316,0.38256707787513733,8.297950550534965,34.405388701790116,0.22899631410837173,29.058694466425216,8.278926701587173
CCCN(CCC)C1CCc2ccc3nc(O)sc3c2C1,0.044483914971351624,7.568540819768651,19.053848370505545,0.6503770351409912,8.134460453984833,71.41369957018769,0.3474304750561714,45.23377397034662,7.851500636876741
C=CCc1cccc2cc(C(=O)N(C)CCN3CCCC3)oc12,0.12499706447124481,5.86343134402527,24.169937164112056,0.3211205303668976,5.718480722938528,32.782153771183346,0.2230587974190712,28.4760454676477,5.7909560334818995
CCCN(CCC)C1Cc2ccc(O)cc2C1,0.21832025051116943,8.537701722707107,48.932902393646835,0.7091248631477356,8.380065416840521,78.48839096083313,0.4637225568294525,63.71064667723998,8.458883569773814
CCCCn1c(-c2cccs2)cc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1C,0.1648162454366684,7.0988658661893185,33.2559724747581,0.5257317423820496,7.872855317836896,60.39197826516269,0.345273993909359,46.823975369960394,7.485860592013108
c1ccc(C2CC(c3ccccc3)n3ncnc3N2)cc1,0.00821424089372158,4.527097592251871,3.5398493573239733,0.17160823941230774,5.59020671920229,19.531051497235552,0.08991124015301466,11.535450427279763,5.0586521557270805
CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0.2211351990699768,7.695189940344829,37.393116424391664,0.5853132605552673,9.223234351564951,44.521025842422375,0.40322422981262207,40.95707113340702,8.45921214595489
COc1ccccc1N1CCN(CCCNC(=O)C2CCCN2C(=O)c2ccc3[nH]ccc3c2)CC1,0.10839883983135223,7.278155758450489,33.75627409019213,0.5530837774276733,7.045757881165523,53.47548571003791,0.3307413086295128,43.61587990011502,7.161956819808006
CC(C)(O)Cc1ccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,0.45803746581077576,5.945511728396455,50.56345416441984,0.5679208040237427,7.862896619466561,62.026670149171196,0.5129791349172592,56.29506215679552,6.904204173931507
COc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,0.44085535407066345,6.711233405048047,47.14934558626586,0.5754454731941223,6.670988256827167,63.14213221059374,0.5081504136323929,55.1457388984298,6.691110830937607
