SMILES,MAOB_Activity,MAOB_pXC50,MAOB_inhibition,AChE_Activity,AChE_inhibition,AChE_pXC50,AChE_MAOB_Activity,AChE_MAOB_inhibition,AChE_MAOB_pXC50
CC(=O)NCCCc1cccc2nc(C)oc12,0.05571376904845238,4.693392516191571,44.21739702969365,0.2538178563117981,40.14000332478159,5.351693780004197,0.15476581268012524,42.178700177237616,5.022543148097884
COc1ccc(C=NNc2ccc(Cl)nn2)c(O)c1,0.19041359424591064,4.549274204327916,46.146996419412424,0.03931131958961487,22.63025988854946,4.680622144234741,0.11486245691776276,34.388628153980946,4.614948174281329
COc1ccc(-c2nc3cc(C)c(C)cc3o2)cc1-n1cnc(C)c1,0.13836339116096497,5.841580247249153,45.80932133838578,0.08528906106948853,34.53413805713392,5.31726647938657,0.11182622611522675,40.17172969775985,5.579423363317861
CCOc1ccc(C=CC=C2C(=O)NC(=S)NC2=O)cc1C,0.02475360780954361,5.685598671340174,20.625378820079106,0.661756694316864,62.02968533237187,4.569522758121003,0.3432551510632038,41.32753207622549,5.127560714730588
COc1ccc(C=Cc2cc(O)cc(O)c2)cc1OC,0.06021329388022423,4.656474035923195,30.52305102773233,0.11894550919532776,31.157433883341675,4.790842534675977,0.089579401537776,30.840242455537002,4.723658285299586
CN1CCCC(C(=O)Nc2ccc3nc(Nc4cccc(Br)c4)cc(C(F)(F)F)c3c2)C1,0.3271700143814087,5.032644987753892,48.276151092751604,0.0579553097486496,28.045389119922195,5.784287335240465,0.19256266206502914,38.1607701063369,5.408466161497179
N#CC(=Cc1ccc(OCc2ccccc2Cl)cc1)c1nc2ccccc2[nH]1,0.3269886374473572,6.477038479102024,43.98020203554321,0.008961969055235386,1.1979198158938758,5.679174050432059,0.16797530325129628,22.58906092571854,6.078106264767042
Cc1ccc(-c2nnn(CCCCCOc3ccc4c(c3)OC(=O)N4)n2)cc1,0.21686603128910065,6.31449494977991,50.68058254790836,0.29476723074913025,53.60220497835307,6.358880767350138,0.25581663101911545,52.141393763130715,6.336687858565024
CNS(=O)(=O)c1ccc(C(=O)Nc2cc(C(F)(F)F)nn2-c2cccc(Cl)c2Cl)cc1,0.1576540768146515,4.708074455186619,43.44949278137701,0.027785874903202057,31.895040555707283,6.279959746812621,0.09271997585892677,37.67226666854215,5.494017100999621
CC1CCCCN1c1cc(C=Cc2ccc3ccccc3n2)ncn1,0.4671001732349396,5.360229903252855,57.49338528052218,0.04297658056020737,23.313376324892356,4.852770886730129,0.25503837689757347,40.40338080270727,5.106500394991492
COc1cc(C=C2SC(=S)N(Nc3ccc(C(=O)O)cc3)C2=O)ccc1O,0.04079192876815796,4.2942640995784345,36.509196741992056,0.34459012746810913,53.560164617068736,6.05650541539116,0.19269102811813354,45.034680679530396,5.175384757484798
CC(=O)c1sc(NC(=O)NC2CCN(Cc3ccccc3)CC2C)nc1C,0.04214736446738243,3.83820359240571,31.39234636705115,0.06091330572962761,25.037899485850282,6.116555382700125,0.05153033509850502,28.215122926450718,4.977379487552917
O=C(NCCc1ccccc1)c1cc(S(=O)(=O)N2CCCCC2)ccc1F,0.15198837220668793,4.106957986889853,43.570112526091776,0.24357180297374725,44.337641595442854,5.764235285690405,0.1977800875902176,43.95387706076731,4.9355966362901285
c1ccc(-n2ncc3c(N4CCC(c5ccccc5)CC4)ncnc32)cc1,0.47664543986320496,4.173003972499801,54.2746795048532,0.04038136079907417,27.664395979711166,5.022782978416579,0.25851340033113956,40.969537742282185,4.59789347545819
CNC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccccc12,0.15732818841934204,4.917403911997424,40.97543228629273,0.07579027861356735,32.3800933304254,5.938981304379216,0.1165592335164547,36.67776280835906,5.42819260818832
CNC(=O)c1cc(-c2ccc(OC)cc2)nc(-c2ccccc2)c1C,0.06701333075761795,4.883753612495296,32.25067410916714,0.04425269365310669,26.43773136482217,5.584731914760076,0.05563301220536232,29.344202736994657,5.234242763627686
c1ccc2c(c1)NCCN2Cc1ccc2ccccc2c1,0.3163132965564728,4.0582347272181165,46.73414065852346,0.1620275378227234,28.58358761044129,4.5197591215520285,0.23917041718959808,37.65886413448237,4.2889969243850725
O=C1NN(c2cccc(I)c2)C(=O)C1=Cc1cccc(OCc2ccccc2)c1,0.1521666944026947,6.780527019659492,35.91183556702733,0.21814365684986115,43.10132183079318,5.460452659687101,0.18515517562627792,39.50657869891026,6.120489839673296
C#CCN(C)C1CCc2cccc(S(=O)(=O)N(C)C)c21,0.019855212420225143,4.789376452545442,31.602983076119266,0.2994041442871094,30.895503835216953,4.30001199674652,0.15962967835366726,31.249243455668108,4.544694224645981
CSc1ccc(-c2nn(Cc3ccccc3)cc2C=C(C#N)C#N)cc1,0.3826734721660614,4.083220352965793,44.482153963949386,0.0031564717646688223,-12.17389001329672,6.596667366206553,0.1929149719653651,16.154131975326333,5.339943859586173
Nc1nc(O)c2ncn(COC(=O)c3ccc(Cl)cc3Cl)c2n1,0.13459087908267975,5.169769919018398,34.86646570672244,0.04707634821534157,31.11328476068888,4.919269962481695,0.09083361364901066,32.98987523370566,5.044519940750046
COc1ccc2nc(N3C(=O)C(Cc4ccccc4)=NC3=S)sc2c1,0.08217700570821762,4.197995000055148,40.11082300244383,0.33625590801239014,45.124483458670625,5.27624478340646,0.20921645686030388,42.617653230557224,4.737119891730804
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCC(Cc2ccccc2)CC1,0.26717084646224976,4.931075103076682,40.89392596862063,0.17428232729434967,42.80222355728075,6.610965594191118,0.2207265868782997,41.84807476295069,5.7710203486339005
O=C(COC(=O)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1)Nc1ccc(Cl)cc1,0.08408095687627792,4.575457898741229,37.92134909711584,0.15180934965610504,35.60467713766944,5.352865221293944,0.11794515326619148,36.76301311739264,4.964161560017587
N#Cc1cccc(NC(=O)c2cnc(C3CCCO3)s2)c1,0.2025817632675171,6.5654111813230145,47.203291522224376,0.008542513474822044,8.867195660696503,5.930897803550842,0.10556213837116957,28.03524359146044,6.248154492436928
NC(=O)COc1ccc2oc(-c3ccco3)cc(=O)c2c1,0.2602892518043518,5.8860511843197765,54.715622141171394,0.10143885761499405,27.297069663763153,4.978030235876171,0.18086405470967293,41.006345902467274,5.432040710097974
CCOC(=O)C1=C(C)N=C2SC=C(C#N)C1c1ccc(OCc2ccccc2)cc1,,,,,,,,,
CN(C)C(=O)c1ccc(COc2ccc(Br)cc2)o1,0.017903294414281845,5.380068325079999,35.1748192369347,0.023695118725299835,16.723181375082795,5.409571202088723,0.02079920656979084,25.94900030600875,5.394819763584361
N#CCCN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,0.1980612426996231,3.6517349341578305,42.8012193712623,0.376864492893219,50.07709891680156,5.101139932645131,0.28746286779642105,46.43915914403193,4.376437433401481
COc1cccc(-c2nnc(-c3ccccc3OC)o2)c1,0.1192222610116005,5.934045809837582,45.16523915231765,0.04013131931424141,33.924415192009285,5.3092492193062375,0.07967679016292095,39.544827172163465,5.62164751457191
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,0.3726165294647217,5.2690195966124715,49.518420370351976,0.05582805350422859,26.673507251144198,5.46000742322767,0.21422229148447514,38.09596381074809,5.364513509920071
COc1cc(NC(=O)c2cc3c(s2)CCCC3)cc(OC)c1,0.12104874104261398,4.952472970146284,41.44203449399239,0.04573645442724228,18.063187132089652,7.06103522966423,0.08339259773492813,29.75261081304102,6.006754099905257
CNC1=NC(=C2CC(=O)C=CC2=O)S1,0.008856034837663174,6.066806799293696,21.70180374838953,0.789271891117096,78.88512556426622,7.059941752950352,0.39906396297737956,50.29346465632787,6.563374276122024
CSc1ccc(C=CC(=O)OCC(=O)NCc2ccc3c(c2)OCO3)cc1,0.0676225796341896,5.571618973489687,34.2669066255808,0.06287004053592682,23.514962475703424,4.709576367492788,0.06524631008505821,28.890934550642115,5.140597670491237
CCn1c(SCC(=O)Nc2nnc(C3CC3)s2)nc2c1c(=O)[nH]c(=O)n2C,0.03504224494099617,5.879907934984167,25.713120174018336,0.48765307664871216,43.80327535232509,5.5052143239932345,0.26134766079485416,34.75819776317171,5.6925611294887
Nc1nc(Nc2cc(F)ccc2F)nc2c1sc1ccccc12,0.37792539596557617,4.651272095137038,58.38016403318772,0.0785374566912651,33.928860202677825,5.230653215555816,0.22823142632842064,46.15451211793277,4.940962655346427
CSc1nc(Nc2ccc(O)cc2)c2cnn(CC(F)(F)F)c2n1,0.37967225909233093,6.069038007239174,54.47114176118162,0.0698026493191719,28.90961375118978,5.857841992151417,0.22473745420575142,41.6903777561857,5.963439999695295
COC(=O)c1ccc(OCC(=O)Nc2cccc(F)c2)cc1,0.0682920590043068,6.104207804744782,34.11159838503053,0.028152264654636383,17.848302081158955,5.146750509685061,0.04822216182947159,25.979950233094744,5.625479157214921
CC(C)CN(C)C(=O)c1ccc2c(c1)nc(Cc1ccccc1)n2C,0.03019249066710472,3.679706365532104,30.12287251709104,0.05146133154630661,15.81713524415957,4.772089431449459,0.040826911106705666,22.970003880625306,4.225897898490781
COc1ccc(C=C2CCC(=Cc3ccccc3O)C2=O)cc1,0.3389461040496826,6.491447539683811,51.25751098566648,0.08580731600522995,41.06325395144729,4.78783702045109,0.21237671002745628,46.16038246855688,5.63964228006745
O=C(Cc1cccc(C(F)(F)F)c1)Nc1ccc2c(c1)OCO2,0.31346264481544495,5.771103156629403,50.76847081063235,0.0566103532910347,27.297847312649285,5.408101442059569,0.18503649905323982,39.033159061640816,5.589602299344486
CCN(CC(=O)Nc1ccc(N2CCOCC2)c(Cl)c1)c1cccc(F)c1,0.09448578208684921,5.105231560503945,34.663543224788334,0.06498877704143524,22.23169669452424,4.945299998565245,0.07973727956414223,28.447619959656286,5.025265779534595
CCCn1c(=O)c2c(nc(-c3cccc(OCC(=O)O)c3)n2C)n(CCC)c1=O,0.05708640068769455,5.231522120975216,31.19077507554549,0.1822332739830017,33.6815958677259,5.729067680265975,0.11965983733534813,32.436185471635696,5.480294900620596
C=CCn1c(C)cc(C(=O)COc2nc(N(C)C)nc(N(C)C)n2)c1C,0.005899813026189804,6.38133003493932,15.750976556064877,0.09213458001613617,38.84050155986011,6.164072286648503,0.04901719652116299,27.295739057962493,6.272701160793911
NC(=S)NN=Cc1c[nH]c2ccc(O)cc12,0.170587420463562,4.255986629051418,45.78084309981753,0.2447492927312851,31.22961129372584,3.75519410592113,0.20766835659742355,38.505227196771685,4.005590367486274
O=C(NC1CCCCC1)C(NCC1CCCO1)c1ccccc1,0.4301825165748596,4.422244946657781,45.534955182527256,0.19447264075279236,32.50929030743859,4.084216631328796,0.312327578663826,39.02212274498292,4.253230788993289
COc1ccc(F)cc1C(=O)CCc1ccc(C)c(OC)c1,0.03666882589459419,5.573491810702932,31.513372641211923,0.1627553105354309,42.66229407921028,6.2551192197152385,0.09971206821501255,37.0878333602111,5.914305515209085
CC=CC=CC(=O)N1C2CCC1CC(NC(=O)c1ccccc1)C2,0.343584269285202,4.824645900333671,46.45487043396187,0.013922259211540222,16.532310374136824,5.133571402886714,0.17875326424837112,31.49359040404935,4.979108651610193
Clc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1,0.2954327464103699,4.224309296237771,47.03607820866044,0.05439397692680359,27.991605156290486,4.970092016363554,0.17491336166858673,37.513841682475466,4.597200656300663
CCCCOc1cccc(C(=O)Nc2ccc(OC)c(OC)c2)c1,0.02139652706682682,5.236335654364717,21.25595704336826,0.08524008095264435,31.16395181925163,5.173809642303682,0.053318304009735584,26.209954431309946,5.205072648334199
Cn1cccc1C(=O)OCCOc1ccc(Br)cc1,0.0598825067281723,7.125620282890871,31.073092553348975,0.086100734770298,27.987839947586235,4.551112447963543,0.07299162074923515,29.530466250467605,5.838366365427207
O=C(Nc1ccc(-c2ccccc2)cc1)N1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1,0.1318410485982895,4.211658088422901,43.08574460343476,0.08385782688856125,34.3465604800615,4.877922644469076,0.10784943774342537,38.71615254174813,4.544790366445989
CCN1CCN(C(=O)CCCOc2ccccc2)CC1,0.17236797511577606,5.134035436577937,37.74144799954208,0.10473896563053131,35.96702247842439,6.713731916617611,0.1385534703731537,36.854235238983236,5.923883676597774
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3ncccn3)CC2)CC1,0.6655431985855103,5.905172777556525,54.01438872199961,0.021092602983117104,18.504410598174577,5.280180313250563,0.3433179007843137,36.25939966008709,5.592676545403544
O=S(=O)(NCc1ccccc1F)c1ccc(-c2cnc(C3CC3)o2)cc1,0.20979072153568268,5.116176014909939,51.48096452820809,0.2077414095401764,39.43671928228528,4.803928568179613,0.20876606553792953,45.458841905246686,4.960052291544776
O=C(CCCc1ccccc1)Nc1ccc2nc[nH]c2c1,0.16413381695747375,5.530156777946776,37.672994396963894,0.2006852924823761,35.91760648025274,4.642183590846821,0.18240955471992493,36.79530043860832,5.086170184396799
COc1cccc(-n2c(=O)c(-c3cccs3)nc3cnc(N(C)C)nc32)c1,0.05904892832040787,4.725268321874122,37.685562869308406,0.03262370824813843,33.97993757750124,5.42917711851948,0.04583631828427315,35.83275022340482,5.077222720196801
Cc1cccc(COc2ccc(-c3nnn(CC(=O)NCc4ccccc4Cl)n3)cc2)c1,0.18824651837348938,6.071196203655177,45.623672387154166,0.0830591693520546,24.70245914030533,5.1058558255758175,0.135652843862772,35.16306576372975,5.588526014615497
CN(c1ccc(C(=O)NC2CCCC2)cc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],0.13706429302692413,4.062154174312312,38.31231106523666,0.5763794779777527,55.969393425835634,5.285786141104189,0.3567218855023384,47.14085224553615,4.673970157708251
CC(C)=CCCC1=CCC2c3c(ccc(O)c3O)CCCC21,0.48367467522621155,5.291748573643065,60.51590864338837,0.13367369771003723,35.15295304555008,4.654431875032068,0.3086741864681244,47.834430844469225,4.973090224337566
C#CCCCOC(=O)c1cc(-c2ccco2)nc2cc(OC)c(OC)cc12,0.07084714621305466,5.542696312100663,37.43581235503069,0.0628545805811882,29.029285712383682,4.5243923424425185,0.06685086339712143,33.23254903370719,5.03354432727159
c1cncc(CSc2ccc(-c3ccc4c(c3)OCCO4)nn2)c1,0.1715526133775711,6.623810995302086,47.72758668714993,0.10355465114116669,22.283731342507426,5.155659901505019,0.1375536322593689,35.00565901482868,5.8897354484035525
NC(Cn1cc(-c2ccc(O)cc2)c2cccc(Cl)c21)C(=O)NC1CCOCC1,0.24348552525043488,4.445671976640819,43.246838419793804,0.1849806159734726,32.2235602402282,4.073927459297837,0.21423307061195374,37.735199330011,4.259799717969328
CC(=O)c1c(NC(=O)c2ccco2)sc(C)c1-c1ccc(C)cc1,0.06497462093830109,4.801101598848637,39.640497835894344,0.06193031743168831,27.62454620644024,7.061556368381825,0.0634524691849947,33.63252202116729,5.931328983615231
c1ccc2c(c1)oc1c(N3CCCCC3)ncnc12,0.7067912220954895,4.577017017261449,72.37019383882222,0.05684224143624306,39.64061156427591,4.797281269884683,0.3818167317658663,56.00540270154906,4.687149143573066
Cc1cccc(OCCn2c3ccccc3c3ccccc32)c1,0.1849450170993805,5.707628538676083,38.916949849983304,0.2712141275405884,30.59257784927387,5.356853385072532,0.22807957231998444,34.75476384962859,5.532240961874308
CNc1nc(C)c2cc(Cl)c(OC)c(OC)c2n1,0.007789076771587133,4.1594133729059415,15.030170729444308,0.12477784603834152,40.451570007260415,5.740943962686833,0.06628346140496433,27.74087036835236,4.950178667796387
C(=NNc1nc2ccccc2[nH]1)c1ccc2c(c1)OCCO2,0.18721957504749298,4.1699292984244405,44.817290032231405,0.08050262182950974,18.100181451210233,5.025066591778535,0.13386109843850136,31.45873574172082,4.5974979451014875
COc1cccc(C=C2C(=O)ON=C2C)c1,0.024402443319559097,5.772347097097268,31.335390646248506,0.21374575793743134,50.145443685439105,5.517201545656754,0.11907410062849522,40.74041716584381,5.64477432137701
COCCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1OC,0.0696120485663414,5.666237164602644,29.342335980761042,0.052303288131952286,17.91608214735993,5.263549245277071,0.06095766834914684,23.629209064060486,5.464893204939857
Brc1cccc(Nc2nc3cc4ccccc4cc3[nH]2)c1,0.23531661927700043,5.137430603387393,42.2895493091785,0.2619248330593109,37.70293531684362,5.3943549288942325,0.24862072616815567,39.99624231301106,5.265892766140812
CC(=O)Nc1c(C(=O)c2ccccc2)oc2ccccc12,0.1192847192287445,3.735814244792376,41.436741102438475,0.01846855692565441,19.687509524248014,5.149201260447154,0.06887663807719946,30.562125313343245,4.442507752619765
O=c1c2ccccc2nc(-c2ccc(Cl)cc2)n1CCC1=CC=CCC1,0.395800918340683,5.045698978743895,52.57630612251672,0.08868464082479477,33.443278031748704,5.523500446758426,0.24224277958273888,43.009792077132715,5.28459971275116
N#Cc1ccc(-c2snc(C(=O)NCC3CCCO3)c2N)cc1,0.2089398205280304,4.6596382754547605,51.37125679015796,0.014134190045297146,12.413211486212646,5.071209695116433,0.11153700528666377,31.8922341381853,4.865423985285597
O=C1N=C(Cc2ccccc2)C(=O)N1,0.0708220973610878,4.470550785998119,28.592666941641028,0.6461954712867737,53.59205453092456,4.578055104464794,0.35850878432393074,41.09236073628279,4.524302945231456
COc1ccc(OCC(=O)N2CCC(Oc3cccc(C(=O)O)c3)CC2)cc1,0.25974923372268677,4.611762576831624,45.531815640703314,0.048611097037792206,21.28842042600482,6.186254385349195,0.1541801653802395,33.41011803335407,5.3990084810904095
COc1cc(C2Oc3ccc(OC)cc3C2O)ccc1OCCN1CCCC1,0.05958962440490723,4.291010555968455,26.49949485135989,0.1393200010061264,43.39624004437002,4.968917391931262,0.09945481270551682,34.94786744786495,4.629963973949859
COc1cccc(-c2csc(NN=C3CCCC3)n2)c1,0.5628989934921265,6.802632610659787,61.46297930548228,0.12370958179235458,31.354925941487522,4.292854140320486,0.3433042876422405,46.4089526234849,5.547743375490136
c1cc2c(cc1C1=NN=C(c3ccc(N4CCOCC4)cc3)CSC1)OCO2,0.19224150478839874,6.0310497076743586,46.405944709676874,0.2406499832868576,28.951638733008323,5.711508838322946,0.21644574403762817,37.6787917213426,5.8712792729986525
N#CC1=C2SCN(c3ccc(F)cc3)CN2C(=O)CC1c1ccccc1Cl,0.2564737796783447,6.090953859745062,43.200273969797976,0.03482124209403992,19.914857463311215,6.559767705323918,0.14564751088619232,31.557565716554596,6.32536078253449
COC(=O)c1ccc(NC(=O)c2ccc[nH]2)cc1,0.06236414238810539,5.150254843299561,31.341629644202172,0.014887610450387001,20.17176552433407,5.738127172948502,0.0386258764192462,25.75669758426812,5.444191008124031
COc1ccc(C=NNc2nc(-c3ccco3)c(CC(=O)Nc3ccc(C)cc3)s2)c(O)c1,0.15044070780277252,4.521282124108193,45.27821047094362,0.040675580501556396,21.824825434204378,5.282198694622388,0.09555814415216446,33.551517952574,4.90174040936529
C=CCc1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OC)c1,0.1485084593296051,5.184788686859447,43.1995255774504,0.5148454904556274,52.436100756334774,5.264091186503695,0.33167697489261627,47.81781316689259,5.224439936681571
COC(=O)c1ccccc1NC(=S)NC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,0.043581485748291016,5.103484293537544,30.120709402271366,0.02951009012758732,29.31410632079912,6.614284939371197,0.03654578793793917,29.717407861535243,5.858884616454371
O=C1c2cccc(O)c2C(=O)c2c1ccc(O)c2O,0.2752462327480316,5.957644804625274,47.634007012181875,0.07432781159877777,44.84143661531088,6.119964662865364,0.1747870221734047,46.237721813746376,6.0388047337453195
NC(=O)CC(NC(=O)Cc1cccs1)c1ccc(N)c(F)c1,0.17412716150283813,5.429726184604567,46.83925442475027,0.1286204755306244,29.552416269870786,4.071282850671422,0.15137381851673126,38.19583534731053,4.750504517637994
CCCCCNC(=O)Nc1c(C(=O)OC)oc2ccccc12,0.010906915180385113,4.617282178759146,24.628687182872,0.06094946339726448,29.050311019514456,6.026885871208619,0.0359281892888248,26.839499101193226,5.322084024983882
COC(=O)Nc1cccc(C(=O)Oc2ccccc2OC)c1,0.019193746149539948,4.436840805233832,21.581041434743465,0.02894040010869503,23.70286169064235,5.661915208465698,0.02406707312911749,22.64195156269291,5.049378006849764
O=C(NN=Cc1c(O)ccc2ccccc12)c1cccnc1,0.24210768938064575,5.772527480444923,48.54773999070179,0.031197234988212585,19.37570702329358,5.179340778389971,0.13665246218442917,33.961723506997686,5.475934129417447
CC(=O)c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,0.1826908141374588,6.154813768641355,44.063359051849545,0.14515796303749084,47.321395192950284,6.530935831305402,0.16392438858747482,45.69237712239992,6.342874799973378
O=c1c2ccccc2nc(-c2csc(NCc3ccco3)n2)n1-c1ccccc1,0.24885518848896027,4.816758651254041,47.22540218608395,0.058192525058984756,25.480533130645554,5.311308981531154,0.1535238567739725,36.35296765836475,5.064033816392597
CC1Nc2cc(F)ccc2-c2c1ncn2C1OC(CO)C(O)C1O,0.24655643105506897,5.211267433235248,52.677024076389706,0.022341007366776466,16.940596545310356,7.029423665209586,0.13444871921092272,34.808810310850035,6.120345549222417
O=C1c2ccc(O)cc2C(=O)c2c(O)ccc(O)c21,0.28250569105148315,5.924233317297715,45.53889870723697,0.06975766271352768,43.76442051218789,5.67057270611112,0.17613167688250542,44.651659609712425,5.797403011704418
Cc1ccc(CNC(=O)c2csc3c2CCCC3)cn1,0.33674830198287964,5.611564851125569,55.11029983569958,0.09465265274047852,21.390821641449726,6.6930637720695145,0.21570047736167908,38.25056073857465,6.152314311597541
COc1ccc2c(c1)CCC(=O)N2Cc1cccc(C(F)(F)F)c1,0.43281757831573486,5.588097274912783,55.24660481002547,0.06192731112241745,24.51133496969156,5.178742347591413,0.24737244471907616,39.87896988985851,5.383419811252098
CN1CCOc2ccc(C(=O)CCc3ccccc3)cc21,0.0728076621890068,5.158154072194589,37.21801410979167,0.24034704267978668,44.060084038338154,5.706616662061428,0.15657735243439674,40.639049074064914,5.432385367128008
O=C(Nc1ccc(F)cc1)C(c1ccccc1)c1ccccc1,0.1722390055656433,3.4014388649856073,36.2661613378285,0.028772253543138504,17.80636267226551,5.034839018725273,0.10050562955439091,27.036262005047007,4.21813894185544
O=C1C(=O)c2cccc(OCc3cccc(Cl)c3)c2-c2ccccc21,0.24832949042320251,7.120119761542055,45.664105238603454,0.02130657434463501,11.780060173839544,5.754060549875607,0.13481803238391876,28.7220827062215,6.437090155708831
Cc1nc2ccccc2n1CC(=O)NCc1ccc2c(c1)OCO2,0.0925467237830162,4.830021221720847,36.26329577794282,0.1968088150024414,30.85198921411476,5.734212266281454,0.1446777693927288,33.55764249602879,5.282116744001151
CC(Nc1ccc(OCc2ccccc2)cc1)c1ccccc1,0.1511538177728653,6.189603501058121,37.959407816600454,0.11933726817369461,23.712705337445406,4.371201051958471,0.13524554297327995,30.83605657702293,5.280402276508296
CCCOc1cccc2oc(C(=O)NC)c(C)c12,0.016517166048288345,4.849238413884465,26.66227756121276,0.04683171585202217,22.23311791490234,6.6612981614488636,0.03167444095015526,24.44769773805755,5.755268287666665
Cc1ccc(C=CC(=O)ON=Cc2ccc(Br)cc2)cc1,0.2191605418920517,6.174441585313819,48.546428507800634,0.015075255185365677,12.580246681239075,4.748226173946546,0.11711789853870869,30.563337594519854,5.461333879630182
