SMILES,D2R_pXC50,_5HT2A_pXC50,D2R__5HT2A_pXC50
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,8.932706832885742,8.876782417297363
CC(=O)N1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.271411895751953,7.342372894287109,7.306892395019531
O=C1NCCc2[nH]c(-c3ccncc3)cc21,6.349347114562988,6.47963285446167,6.414489984512329
CCN(CC)Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,6.677377700805664,7.108874797821045,6.8931262493133545
Cc1c(-c2ccccc2F)sc(C(=O)N2CCN(CC(O)COc3ccc(F)cc3F)CC2)c1C,5.431567192077637,6.514052391052246,5.972809791564941
O=C1C2Oc3ccccc3C=C2CN1CCCCN1CC=C(c2c[nH]c4ccccc24)CC1,7.593666076660156,7.580137729644775,7.586901903152466
CC(C)Cn1c2c(c3cc(F)ccc31)CCNCC2,6.290729999542236,7.580528259277344,6.93562912940979
CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,6.455897331237793,5.540081024169922,5.997989177703857
CCN(CC)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,5.560239791870117,5.486597537994385,5.523418664932251
CC1=Nc2[nH]ncc2Cc2c(C)ccc(F)c21,5.574443340301514,5.102506637573242,5.338474988937378
COC(=O)CC1(C(=O)OC)CCN(CC2CCCCCC2)CC1,5.448482513427734,6.199532508850098,5.824007511138916
CCCN(C)CC(=O)c1cccc(S(=O)(=O)N2CCCN(C)CC2)c1,4.900727272033691,4.596522331237793,4.748624801635742
CCC(=O)NCC1CCc2c(OC)ccc3ccc(OC)c1c23,7.348580360412598,7.0098185539245605,7.179199457168579
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)CCN3C(=O)CC2CCC2)CC1,8.058415412902832,7.140509128570557,7.599462270736694
Clc1ccc(N2CCN(CCC3CCC(Nc4nccs4)CC3)CC2)cc1,7.350593090057373,7.51153564453125,7.4310643672943115
CCNCc1cn(CCC(=O)N2CCC(N3CCN(c4ccccc4OCCF)CC3)CC2)nn1,5.635802268981934,6.291128635406494,5.963465452194214
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1,8.669334411621094,9.20349407196045,8.936414241790771
CN(C)CCSc1nc2c([nH]1)CCc1ccccc1-2,6.532926559448242,6.090297698974609,6.311612129211426
COc1cccc(C(=O)ON2C3CCC2CC(NC(=O)c2cccc(Cl)c2)C3)c1,6.169228076934815,6.253996849060059,6.2116124629974365
Oc1nc2ccccc2n1CCCCN1CCN(c2noc3ccccc23)CC1,7.181255340576172,7.09703254699707,7.139143943786621
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,8.344566345214844,8.660513877868652,8.502540111541748
O=C1Cc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1,8.506383895874023,9.216353416442873,8.861368656158447
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c4CCC(F)(F)5)CC3)cc12,8.418254852294922,8.226421356201172,8.322338104248047
O=c1ccn(C2CCCN(Cc3ccc(Cl)c(Cl)c3)C2)c(=O)[nH]1,6.272241115570068,6.232260227203369,6.252250671386719
CCc1ccccc1N1CCN(Cc2ccc(F)cc2Cl)CC1,7.034127235412598,5.978634834289551,6.506381034851074
Cc1ccc2c(c1)N(CCC1CCC(NCCc3cccc(F)c3F)CC1)CC2,7.357410430908203,7.564523696899414,7.460967063903809
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4COC5)CC3)c(F)c12,7.289577960968018,8.391651153564453,7.840614557266235
Cc1ccccc1-c1c(C(=O)OCCN(C)C)c2c(C)noc2n1-c1ccc(F)cc1,5.522849082946777,7.736166954040527,6.629508018493652
CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,5.829484939575195,6.829390048980713,6.329437494277954
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,8.405183792114258,7.164306640625,7.784745216369629
O=C1N=C(NCCc2ccc(F)cc2)SC1=Cc1c[nH]c2ccccc12,6.41428279876709,6.946956157684326,6.680619478225708
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7.5598344802856445,7.770195960998535,7.66501522064209
CCN(CC)C(=O)NC1CC2=C(Cc3c[nH]c4cccc2c34)N(C)C1,8.485456466674805,8.52921199798584,8.507334232330322
Oc1ccc2c(c1)OC(CNCCCNc1ccc(Cl)nn1)CC2,9.268529891967772,6.946326732635498,8.107428312301636
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc2scnc12,7.999388694763184,8.162026405334473,8.080707550048828
COCC1CCCN1C(=O)c1cccc(Oc2ccccc2)c1,5.349600791931152,5.306002140045166,5.327801465988159
Oc1ccc2c(c1)CCCC2CCC(CCCc1ccccc1)Oc1ccccc1,7.291212558746338,6.288486003875732,6.789849281311035
CCCN1CCC2c3c(cccc3C(=O)CC21,,,
NCC1(c2ccccc2Cl)CC2CCC(C1)N2Cc1coc2cc(F)ccc12,6.9887003898620605,6.661567211151123,6.825133800506592
CN1CCC(C#N)(c2cccc(C(=O)N3CCC(N4CCCc5cc(F)ccc54)CC3)n2)CC1,6.129678726196289,7.136299133300781,6.632988929748535
Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2,7.498373031616211,6.945295333862305,7.221834182739258
CN1CCCC1Cn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,5.416444778442383,6.635456085205078,6.0259504318237305
O=C(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2nc[nH]c2c1,7.277658462524414,7.293452262878418,7.285555362701416
Cc1cc2c(cc1Br)N(C(=O)Nc1cccnc1)CC2,6.497269153594971,6.998022079467773,6.747645616531372
CCOc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(N(C)C)cc2)CC1,7.353731155395508,5.963371753692627,6.658551454544067
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.645715713500977,8.318900108337402,8.48230791091919
Cc1c(-c2ccc3c(c2)OCCO3)nsc1C(=O)NCCN1CCOCC1,6.139434337615967,5.358201503753662,5.7488179206848145
COc1cccc(Oc2nc3ccc(C(C)C)cc3c(=O)n2C)c1,6.424567222595215,5.319648742675781,5.872107982635498
O=S(=O)(c1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)N1CCCCC1,6.605841159820557,6.218425273895264,6.41213321685791
CC1CNCCc2cc(Cl)c(O)cc21,6.211254119873047,6.961884021759033,6.58656907081604
CN1CCN(c2ccc3[nH]c(-c4c(O)nc5ccccc5c4N)nc3c2)CC1,6.024202346801758,5.865812301635742,5.94500732421875
CCN(CC)CCOCCn1cc2c(c1O)-c1ccccc1C2=O,6.418888092041016,6.005127906799316,6.212007999420166
CC(C)Cn1cc2c3c(cccc31)C1=C(COC(=O)C3CCCCC3)CN(C)C1C2,7.194006443023682,8.10757827758789,7.650792360305786
O=C1c2ccccc2N=C(NCCc2c[nH]c3ccc(O)cc23)N1O,8.357383728027344,5.927980899810791,7.142682313919067
CCN(CC)C(=O)NC1CC2=C(Cc3c[nH]c4cccc2c34)N(C)C1,8.485445976257324,8.52921199798584,8.507328987121582
CN1CCN(C2Cn3cccc3Sc3ccc(Br)cc32)CC1,8.921730041503906,8.011363983154297,8.466547012329102
CC1CN(C2CCN(CC3CCc4ccc(O)cc4O3)CC2)CCN1,6.328455924987793,6.06136417388916,6.194910049438477
COc1ccccc1N1CCN(CCCCN2C(=O)CC3(CCCC3)CC2=O)CC1,7.245671272277832,6.9373860359191895,7.091528654098511
COc1cc(OC)cc(-c2nnc(NC(=O)c3ccc(CC(C)C)cc3)s2)c1,5.821521759033203,5.210108757019043,5.515815258026123
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc12,8.429683685302734,8.158443450927734,8.294063568115234
COc1cc(Cl)cc(C(C)NC(=O)c2ccc(-c3ccnc(F)n3)cc2)c1,6.072580337524414,6.167497634887695,6.120038986206055
O=C1C2CCCN2C(=O)N1CCC(c1ccccc1)c1ccc(Cl)cc1,6.295073509216309,6.043890953063965,6.169482231140137
Oc1cccc(C(O)CNCCCCCCCOC(c2ccc(F)cc2)c2ccc(F)cc2)c1,5.6157660484313965,6.676294326782227,6.1460301876068115
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(Cl)c(Cl)c1,7.838024616241455,8.326993942260742,8.082509279251099
CC1C2c3ccc(F)cc3CC1(C)CCN2CC1CC1,6.311562538146973,7.162450790405273,6.737006664276123
COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)c(F)c2)CC1,8.410529136657715,7.088652610778809,7.749590873718262
OCC1OC(c2ccc(I)cc2)C(O)C1O,4.974745750427246,8.210738182067871,6.592741966247559
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOCC5CC5)c4)n[nH]c2-3)CC1,5.907994270324707,6.3066229820251465,6.107308626174927
CN(C)CC1CC2c3ccccc3Oc3ccc(F)cc3C2O1,7.53953742980957,7.360119819641113,7.449828624725342
CCN(CC)CCC=C1c2ccccc2Oc2ccc(Cl)cc21,6.337567329406738,6.549924850463867,6.443746089935303
O=C1CC(c2cccnc2)c2cc3c(cc2N1)CCCC3,6.556643009185791,6.339875221252441,6.448259115219116
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4COCC5)CC3)cc12,7.823232650756836,7.874759674072266,7.848996162414551
CCCN1CCCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1,6.661169528961182,5.918868064880371,6.290018796920776
O=C1CC(=O)c2cnc(Nc3ccc(F)cc3)nc2N1,7.468515872955322,6.3358001708984375,6.90215802192688
O=C(c1ccc2c(c1)OCO2)N1CCN(Cc2ccc3c(c2)OCO3)CC1,5.551772594451904,6.098147869110107,5.824960231781006
CN1CCN(c2cccc(-c3ccc(C(=O)Nc4ccc5c(c4)N(C)C5=O)cc3)c2)CC1,6.1131510734558105,7.0382513999938965,6.5757012367248535
CC(C)C1(O)CN2CCN(CC3COc4ccccc4O3)CC2C1,6.250229358673096,6.413190364837647,6.331709861755371
Cn1cc(C2=C(c3cn(C)c4ccc(F)cc34)C(=O)NC2=O)c2ccccc21,5.652647495269775,6.282242774963379,5.967445135116577
COc1ccc2[nH]cc(CCNc3ccc([N+](=O)[O-])cc3S(=O)(=O)N(C)C)c2c1,7.407656192779541,7.065296173095703,7.236476182937622
CC(=O)c1ccc2[nH]cc(CCN)c2c1,6.119909286499023,6.946431636810303,6.533170461654663
O=S(=O)(NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc(F)cc1,7.131699562072754,6.654242038726807,6.89297080039978
CNCC1CC2c3ccccc3Oc3ccc(Cl)cc3C2O1,7.21808910369873,7.358509540557861,7.288299322128296
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc(Cl)c5Cl)CC4)c(=O)c23)C1,7.474087715148926,7.387228488922119,7.4306581020355225
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.742376327514648,7.725006103515625,7.733691215515137
Oc1ccc2c(c1)CCCC2CCN1CCC2(CC1)OCc1c2ccc2cc(O)ccc12,7.307730674743652,6.526504039764404,6.917117357254028
CN1CCN(CCn2ccc3cc(-c4cccnc4)ccc32)CC1,6.861662864685059,6.84867000579834,6.855166435241699
CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1,7.159012317657471,5.827651500701904,6.4933319091796875
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c12,8.439596176147461,8.983060836791992,8.711328506469727
NC(=O)N(O)CC1COc2ccccc2O1,7.873223781585693,4.506576061248779,6.189899921417236
CCC1(Cc2c[nH]c3c(Br)cccc23)NCC(=O)N(C)C1=O,7.411246299743652,6.574808597564697,6.993027448654175
NC1CC1c1c[nH]c2ccc(C3=CCN(Cc4ccccc4)CC3)cc12,6.768435478210449,6.916114807128906,6.842275142669678
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.645715713500977,8.318900108337402,8.48230791091919
CCCN(CCC)C1CCc2ccc(O)c(O)c2C1,8.07470703125,6.115329742431641,7.09501838684082
Clc1ccccc1-c1nc(Nc2ccccc2)c2ccccc2n1,6.4250359535217285,5.765553951263428,6.095294952392578
CC(C)C1(NS(=O)(=O)c2cccc(C#N)c2)CCN(C2CCC2)C1,6.273074626922607,5.573697090148926,5.923385858535767
O=C(CCCN1CCC2(CC1)OCc1cc(F)ccc1O2)N1CCN(c2ccccc2)CC1,6.379977703094482,7.332575798034668,6.856276750564575
CCCc1nc2cccc(CCCCCN3CCN(c4cccc5nc(C)ccc45)CC3)c2o1,7.071314334869385,6.473687648773193,6.772500991821289
O=c1c2c3c(sc2ncn1CCN1CCN(c2ccc(Cl)cc2Cl)CC1)CCC3,7.401257038116455,7.18631649017334,7.2937867641448975
Cc1ccc(C(C(=O)NCCCN2CCN(c3noc4ccccc34)CC2)C(=O)Nc2ccc(C)cc2)cc1,5.529575347900391,6.752532958984375,6.141054153442383
O=C(NC(Cc1ccc2nc(O)c3ccccc3c2c1)C(=O)N1CCN(c2ccccc2CN2CCCC2)CC1)OCc1ccccc1,6.354194164276123,6.040387630462647,6.197290897369385
CCCN=C1CCc2cc(OC)c(OC)c(OC)c2C2=CC=C(SC)C(=O)CC21,5.5316081047058105,4.38158130645752,4.956594705581665
CC1=Nc2ccnn2C(c2ccc(Cl)c(Cl)c2)C1C(=O)N1CCN(c2ccc(F)cc2)CC1,4.9804558753967285,6.897403240203857,5.938929557800293
N#Cc1ccccc1N1CCN(CCCCNc2ccc(C(=O)c3cccc(F)c3)cc2)CC1,7.327095985412598,6.660057067871094,6.993576526641846
CN(C)CCOc1cccc(-c2cc3cccc4c3ncn4-c3o2)c1,,,
CSc1ccccc1CN1CCC(N2CCN(c3ccccc3F)CC2)CC1,5.902259349822998,6.549501895904541,6.2258806228637695
Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12,6.025961399078369,6.121137619018555,6.073549509048462
COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,8.793431282043457,7.404601573944092,8.099016427993774
O=C(NCC1CCN(CCc2c[nH]c3ccccc23)CC1)c1cc(=O)c2ccccc2o1,6.124909400939941,6.505586624145508,6.315248012542725
CCC(=O)NCc1ccc(C(=O)N2CCC(c3ccccc3)CC2)cc1,6.479704856872559,5.66571855545044,6.072711706161499
COc1cccc2c1C1CC(N(C)C)CCN(Cc3ccccc3)C21,7.073067665100098,7.132510185241699,7.102788925170898
Cc1occc1-c1nc(N)c(OCC(N)Cc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,4.883583545684815,5.5988616943359375,5.241222620010376
COc1cc(F)ccc1CCCCCN1CCN(c2ccccn2)CC1,6.714266777038574,7.373027324676514,7.043647050857544
COc1cc(Br)cc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(N1CCN(C)CC1)CC3,6.212533473968506,4.946130275726318,5.579331874847412
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,8.028115272521973,8.284923553466797,8.156519412994385
Nc1nc(-c2ccc(F)cc2)c(-c2ccc3ccccc3n2)s1,5.394650936126709,4.608158588409424,5.001404762268066
COC1=CC(=O)C(=O)C(Cc2cccc(-n3ccnc3)c2)=CC1=O,5.045009136199951,5.206718921661377,5.125864028930664
CS(=O)(=O)N(Cc1ccc2nc(O)c3cccn3c2c1)C1CC1,6.759657859802246,5.666206359863281,6.212932109832764
C1=C(c2c[nH]c3ccccc23)CCN(CCCc2c[nH]c3ncccc23)C1,7.793261528015137,5.829087257385254,6.811174392700195
Oc1cc(O)cc(C(c2ccc(F)cc2)N2CCN(c3ccc(F)cc3)CC2)c1,6.648784637451172,5.558396816253662,6.103590726852417
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,8.932706832885742,8.876782417297363
O=C1N(CCN2CCC3c4ccccc4CCC32)C2CCCCC21,6.763006210327148,6.8308587074279785,6.7969324588775635
Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,6.94764518737793,4.7793803215026855,5.863512754440308
CC1CN(C2CC(c3ccccc3)c3ccc(Cl)cc32)CCN1,7.243241786956787,7.543790817260742,7.393516302108765
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(-n2cccn2)cc1,7.074960708618164,7.707690238952637,7.3913254737854
CN(C)Cc1coc2cc(OS(=O)(=O)c3ccccc3F)ccc12,5.570492744445801,6.869145393371582,6.219819068908691
CN1CC(C(=O)N2CCC(C(N)=O)(c3ccccc3)CC2)CC1=O,7.124335289001465,5.994291305541992,6.5593132972717285
CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,7.99347448348999,8.390985488891602,8.192229986190796
O=P1(NCCCCN2CCC(c3noc4cc(F)ccc34)CC2)CCc2ccccc21,7.711685657501221,9.021862030029297,8.366773843765259
CC(C)C1(C)C2CCC1C2CCN2CCc1cn(CCCCn2cc3c(c2O)CCCC3)c2ccccc12,,,
COc1ccc(NC(=O)Nc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2)cc1,7.982319355010986,7.602075099945068,7.792197227478027
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc(-c6ccccc6)oc45)CC3)c2c1,7.513632774353027,6.116550445556641,6.815091609954834
c1ccc(-c2ccc(N3CCN(c4ncccn4)CC3)nn2)cc1,4.706887245178223,5.530716419219971,5.118801832199097
COc1cc(CC(NC(=O)N2CCN(c3ncc(-c4ccccc4)s3)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc(OC)c1,5.67775821685791,6.019058227539063,5.848408222198486
COc1cc(OC)cc(C(=O)NCC(CCCN2CCN(c3ccc(Cl)cc3Cl)CC2)c2ccc(SC(C)C)cc2)c1,6.4698333740234375,6.331600666046143,6.40071702003479
Cn1c(=O)sc2cc(NC(=O)C3CCN3)ccc21,5.873157024383545,5.5583815574646,5.715769290924072
O=C1N(CCN2CCCCCC2)CCN1c1cccc(C(F)(F)F)c1,7.84260368347168,6.138169765472412,6.990386724472046
CCCCN1CCN(c2ccc(C(=O)Nc3ccc4c(c3)-c3c(c(C(N)=O)nn3-c3ccc(F)cc3)CC4)c(Cl)c2)CC1,6.357667446136475,7.447316646575928,6.902492046356201
CCC1CCCCN1CCCNC(=O)c1ccc(N)cc1,6.057336330413818,6.340458869934082,6.19889760017395
Nc1ccccc1C(=O)NC1CCN(c2cccc3c2OCCO3)CC1,7.98633337020874,6.224885940551758,7.105609655380249
COc1ccc(C2CN(C)Cc3c2cc(O)c(O)c3Cl)cc1,6.134575843811035,6.509615898132324,6.32209587097168
Cc1ncn(-c2ccc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)cc2)n1,5.968784809112549,6.547548770904541,6.258166790008545
O=c1c2cnc3nc(CCN4CCN(c5nsc6ccccc56)CC4)[nH]c3c2ncn1CC1CC1,6.743093013763428,7.121067523956299,6.932080268859863
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,8.932706832885742,8.876782417297363
CCCN1CCCC2Cc3[nH]ncc3CC21,7.043054103851318,7.065154075622559,7.0541040897369385
Cn1ccc2cc3c(N4CCN(Cc5ccc(F)cc5)CC4)ncnc3cc21,6.764435291290283,6.247988700866699,6.506211996078491
Cn1cc(C2C(C3CCN(CCC(F)(F)F)CC3)=Nc3ncnn32)cn1,5.7979841232299805,5.812471389770508,5.805227756500244
COc1ccc(C2CN(C)Cc3c2c(O)n(-c2cccc(C#N)c2)c3C)cc1,6.293645858764648,6.174880027770996,6.234262943267822
