SMILES,D2R_pXC50,D3R_pXC50,D2R_D3R_pXC50
O=C1N(CCN2CCC3(CC2)CCN(CCCNc2ccccc2Cl)CC3)CCN1c1ccccn1,6.803408145904541,6.19118595123291,6.497297048568726
CCCN(CCC1CCC(NC(=O)C=Cc2ccccc2)CC1)C1CCc2c(O)cccc2C1,7.449110984802246,8.662602424621582,8.055856704711914
O=C1Cc2ccccc2CC1CCN1CCN(c2cccc(Cl)c2Cl)CC1,6.932613849639893,7.520868301391602,7.226741075515747
O=C(CCCN1C2CCC1CC(OC(=O)C1CC1)C2)c1cccc(F)c1,7.492775917053223,7.98893404006958,7.740854978561401
Oc1cc2c(OCCNCc3ccccc3)ccc(Cl)c2[nH]1,8.818074226379395,7.795685768127441,8.306879997253418
CCC1Cc2ccc3c(c2)CCN(CCCSc2nnc(-c4ccco4)n2C)CC31,7.231085300445557,8.585785865783691,7.908435583114624
CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1OC,8.196069717407227,8.626472473144531,8.411271095275879
Cc1ccc2c(N3CCN(CCc4cccc5[nH]ccc45)CC3)cccc2n1,7.763713836669922,6.748334884643555,7.256024360656738
Oc1c2c(cc1O)CCCCCN1CCN(c3cccc(Cl)c3Cl)CC1,,,
CCCN(CCC1CCC(NC(=O)c2ccc3ncccc3c2)CC1)C1CCc2nc(N)sc2C1,7.144192695617676,8.6812744140625,7.912733554840088
N#CC(=Cc1ccccc1)CCCCN1CCN(c2cccc3ccccc23)CC1,7.638523578643799,7.919492244720459,7.779007911682129
O=C1N(CCN2CCC(C(F)(F)F)C2)CCN1c1cccc(I)c1,7.755248546600342,8.840574264526367,8.297911405563354
c1ccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)cc1,6.912728786468506,6.608251094818115,6.7604899406433105
Brc1ccc2c(CN3CCN(c4ccccc4)CC3)c[nH]c2c1,6.713802337646484,6.697941780090332,6.705872058868408
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7.559896469116211,7.69283390045166,7.6263651847839355
CCCN(CCN1CCN(c2ccccc2Cl)CC1)C1CCc2ccc(O)cc2C1,7.593542575836182,8.679712295532227,8.136627435684204
Oc1ccc2c(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)ccc(F)c2n1,8.239189147949219,6.923435211181641,7.58131217956543
Fc1cccc(CN2CCC(CCN3CCN(c4ccccc4)CC3)CC2)c1,6.239078521728516,6.533306121826172,6.386192321777344
CN(CCCN1CC=C(c2cccc3cc(C(=N)N)ccc23)CC1)c1ccccc1,7.215498924255371,6.883099555969238,7.049299240112305
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1I,7.927801132202148,8.420702934265137,8.174252033233643
Oc1ccc2[nH]c3c(c2c1)CCN(CCCSc1nnc(-c2cccc4nc(C5CCCC5)no4)n1CCC3,,,
N#Cc1ccc(N2CCN(CCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1,7.286004066467285,7.663704872131348,7.474854469299316
CN1CCN(c2ccc3ncc(C#N)c(Nc4cccc(Br)c4)c3c2)CC1,5.75969934463501,5.498516082763672,5.629107713699341
O=C(NC1CCc2cc(CCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc21)C1CC1,7.132916927337647,7.18869686126709,7.160806894302368
COc1ccccc1N1CCN(CCCCCN2CCc3ccc(C(N)=O)cc3C(c3ccccc3)C2)CC1,6.65207052230835,7.331469535827637,6.991770029067993
O=C1N(CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN1c1cccc(Cl)c1,7.927756309509277,8.702208518981934,8.314982414245605
NCCN1CCCC1CNc1cccc2ccccc12,5.96533727645874,6.42289400100708,6.19411563873291
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,7.363232612609863,8.831465721130371,8.097349166870117
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc12,8.662345886230469,7.776519298553467,8.219432592391968
Fc1ccc(N2CCN(CCCCCNc3cccc(F)n3)CC2)nc1,7.506291389465332,6.297811508178711,6.9020514488220215
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn(CCCF)n4)cc32)CC1,7.794327735900879,7.39818000793457,7.596253871917725
Oc1c2cccc(OCCNCCc3cccc(Cl)c3)c2[nH]1,,,
O=C(c1ccc(F)cc1)C1CCN(CCCCCCN2CCN(c3ccccc3OCCF)CC2)CC1,7.783071041107178,7.41394567489624,7.598508358001709
O=C1CC2(CCCC2)CCN1CCN1CCN(c2ccc(C(F)(F)F)cc2)CC1,6.203782558441162,7.394220352172852,6.799001455307007
O=C1c2ccccc2CCN1CCCCN1CCN(c2cccc3ccccc23)CC1,7.655913829803467,8.31832504272461,7.987119436264038
O=C1N(CCN2CCOCC2)CCN1CCN1CC=C(c2cccc3ccccc23)CC1,6.822161674499512,7.0672712326049805,6.944716453552246
Oc1ccc2[nH]cc(CCCN3CC=C(c4ccccc4)CC3)c2c1,8.563095092773438,8.061660766601562,8.3123779296875
N#Cc1ccc(N2CCN(CCCCc3nnc(-c4ccccc4)n3CC=CCCN3CCC(F)C3)CC2)cc1,5.890801429748535,6.928757667541504,6.4097795486450195
CN1CCc2cccc3c2Cc2nc(N)sc2C1,,,
CCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7.3402862548828125,7.266788482666016,7.303537368774414
O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccc(I)cc2)CC1,7.393781185150146,7.349679946899414,7.37173056602478
N#Cc1cccc(N2CCN(CCCCNC(=O)c3ccc(I)cc3)CC2)c1,7.043934345245361,8.738791465759277,7.891362905502319
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,6.6872968673706055,8.366487503051758,7.526892185211182
CC1NCCN(c2ccc3c(c2)CCN3CCCl)C1=O,5.944334506988525,7.243075847625732,6.593705177307129
O=C1N(CCN2CCN(c3cccc4ccccc34)CC2)CCN1c1cccc(Cl)c1,7.656652450561523,7.664817810058594,7.660735130310059
CN1CCN(C2=Cc3ccccc3Cc3ccc(O)cc32)CC1,7.547271251678467,7.532943248748779,7.540107250213623
NCCN1CCN(CCCN2c3ccccc3Sc3c(Cl)cccc32)CC1,6.501908302307129,6.946674346923828,6.7242913246154785
CN1CCc2ccccc2Cc2ccccc2CC1,7.3978271484375,7.025852203369141,7.21183967590332
FC(F)(F)c1cccc(N2CCN(CCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c1,6.920155048370361,6.12790060043335,6.5240278244018555
CCCN(CCN1CCN(c2cccc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,7.852016448974609,8.869171142578125,8.360593795776367
Oc1[nH]c2ccccc2c1CCCCN1CC=C(c2cccc3ccccc23)CC1,7.441141128540039,8.35091495513916,7.8960280418396
O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,8.367292404174805,7.846202850341797,8.1067476272583
CCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2ccc(O)cc2C1,7.324533462524414,8.182275772094727,7.75340461730957
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(Cl)c45)CC3)cc12,8.160287857055664,7.99403190612793,8.077159881591797
Oc1ccc2c(OCCNCc3ccccc3)ccc(I)c2[nH]1,,,
CCCN(CCN1CCN(c2ccc3ccoc3c2)CC1)C1CCc2ccc(O)cc2C1,7.370891094207764,8.643271446228027,8.007081270217896
CCCN(CCN1CCN(c2cccc(Cl)c2Cl)C1=O)C1CCc2ccc(O)cc2C1,7.456831932067871,8.600118637084961,8.028475284576416
Ic1cccc(N2CCN(CCC3CC(c4ccc(C#Cc5ccc(F)cc5)cc4)CC3)CC2)c1,6.374200344085693,7.08738374710083,6.730792045593262
Oc1cc2c(OCCNCCN3CCN(c4ccccc4Cl)CC3)ccc(F)c2[nH]1,8.581485748291016,7.664556980133057,8.123021364212036
Clc1ccc(N2CCN(CCCCOc3ccc4[nH]cnc4c3)C2)cc1,6.821593284606934,7.217513084411621,7.019553184509277
CCCN(CCN1CCN(c2cccc3c2OCCCO3)CC1)C1CCc2ccc(O)cc2C1,8.271718978881836,8.31121826171875,8.291468620300293
Oc1cc(C2=CCN(Cc3cnc4ccccc4c3)CC2)ccc1OCCN1CCCCC1,7.124101161956787,7.3233819007873535,7.22374153137207
Cc1ccc2c(N3CCN(CCc4cccc(-n5cncn5)c4)CC3)cccc2n1,6.764975547790527,6.538593292236328,6.651784420013428
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc12,8.662345886230469,7.776519298553467,8.219432592391968
O=C(NCCCCN1CCN(c2cccc(-c3ccccc3F)c2)CC1)c1cccc2ccccc12,6.838946342468262,7.633925437927246,7.236435890197754
O=C1N(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN1c1cccc(Cl)c1,7.528343200683594,7.927173614501953,7.727758407592773
CCCN(CCN1CCN(c2ccccc2OC)CC1)C1CCc2ccc(O)cc2C1,7.815720081329346,8.517810821533203,8.166765451431274
c1ccc2c(c1)CCc1cccc3c1C2CCCN3CC1CCCCC1,6.026673793792725,6.834339141845703,6.430506467819214
CCCN(CCN1CCN(c2cccc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,7.852016448974609,8.869157791137695,8.360587120056152
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,7.061977386474609,8.358572006225586,7.710274696350098
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccc2)cc1,7.198726177215576,8.894172668457031,8.046449422836304
Oc1cc2c(N3CCN(CCCCCNc4cccc5scnc45)CC3)cccc2[nH]1,9.007879257202148,7.907093524932861,8.457486391067505
O=C1N(CCN2Cc3ccccc3CC2)CCN1c1cccc(Cl)c1,6.83345365524292,7.647637367248535,7.2405455112457275
Cc1ccc2c(OC3CCN(Cc4ccccc4)CC3)cccc2c1,6.713620185852051,6.521151065826416,6.617385625839233
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)C1=O)C1CCc2ccc(O)cc2CC1,7.274652004241943,8.056150436401367,7.665401220321655
NCCc1c[nH]c2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc12,7.708860397338867,7.688190460205078,7.698525428771973
Cc1ccc2c(N3CCN(CCCc4cccc(O)c4)CC3)cccc2n1,7.563036441802978,7.250993728637695,7.407015085220337
CCN1CCc2ccc(Br)cc2CC1,7.596177577972412,7.289559364318848,7.44286847114563
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2ccc(O)cc2C1,7.323070049285889,8.556982040405273,7.940026044845581
O=CC(OCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2,6.310373306274414,7.210146903991699,6.760260105133057
COc1ccccc1N1CCN(CCCCCCN2CCN(c3ccccc3OC)CC2)CC1,7.870885848999023,7.619773864746094,7.745329856872559
COc1ccccc1N1CCN(CCCNC(=O)c2ccc3ccccc3c2)CC1,6.867298126220703,7.302934646606445,7.085116386413574
O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(C(F)(F)F)c1,6.323578834533691,8.029830932617188,7.1767048835754395
Cc1cccc2c1CN(CCCSc1nc3cc([N+](=O)[O-])ccc3o1)C2,6.4392828941345215,6.985785961151123,6.712534427642822
COc1cccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,7.145890235900879,9.06395435333252,8.1049222946167
c1ccc(OCCNCC2CCc3ccc(OCCN4CCCCC4)cc3O2)cc1,8.667202949523926,7.414070129394531,8.040636539459229
Oc1[nH]c2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc2c1OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,8.39440631866455,8.625312805175781,8.509859561920166
O=C1Cc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,8.484224319458008,7.3502302169799805,7.917227268218994
O=C(NCC1CC1)c1ccc2c(c1)CCC2N1CCN(c2ccccc2Cl)CC1,6.491673469543457,6.906309604644775,6.698991537094116
OC1(c2ccc(I)cc2)CCN(CCCCN2CCC3(CC2)CC3c2cccc4cccc(O)c24)CC1,7.06239128112793,7.936734199523926,7.499562740325928
Cc1cc(N2CCN(CCCCOc3ccc(F)cc3)CC2)c2cc[nH]c2n1,8.299785614013672,7.75054121017456,8.025163412094116
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1ccc(F)c2Cl,7.330468654632568,8.320951461791992,7.82571005821228
Oc1ccc2[nH]cc(CCCCN3CCN(c4cccc5ccccc45)CC3)c2c1,8.49316692352295,8.180514335632324,8.336840629577637
OC1(c2ccc(Br)cc2)CC2CCC(C1)N2Cc1coc2ccccc12,8.125388145446777,8.381101608276367,8.253244876861572
CCCN1CCCC2Cc3nc(C(F)(F)F)ccc3CCC21,6.9763617515563965,7.24765157699585,7.112006664276123
O=C1N(CCN2CCN(c3ccc(C#Cc4ccccc4F)cc3)CC2)CCN1c1ccc(Cl)cc1,5.290849685668945,5.925708770751953,5.608279228210449
COc1cccc2c1CC1CN(CCCCN3CCN(c4ccccc4OC)CC3)CCC1C2,7.333305358886719,7.709129333496094,7.521217346191406
NCCN1CCC(Cc2ccc(F)cc2)CC1,5.30598783493042,6.179337024688721,5.74266242980957
CCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2c(O)cccc2C1,8.090709686279297,8.394647598266602,8.24267864227295
CCCN(CCN1CCN(c2cccc3c2CCCC3)C1)C1CCc2ccc(O)cc2C1,7.448918342590332,8.644094467163086,8.046506404876709
CCN1CCCC1CNCc1ccc(I)cc1,5.181658744812012,7.064368724822998,6.123013734817505
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.132925987243652,7.728168487548828,7.93054723739624
CN1C(CN(Cc2ccccc2C(F)(F)F)C2CC3CCC1C3,,,
Cc1cn2c(-c3ccnc(NCCC(C)CO)n3)c(-c3ccc(F)cc3F)nc2c(C)n1,5.719828128814697,5.449549674987793,5.584688901901245
CCc1ccccc1N1CCN(CCCCc2ccc3c(c2)sc(=O)n3CCCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,7.530012607574463,7.334066390991211,7.432039499282837
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2ccc(O)cc2C1,7.323070049285889,8.556982040405273,7.940026044845581
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.742376327514648,6.387310028076172,7.06484317779541
CN1CCN(C2=Cc3cc(Cl)ccc3Oc3cccc(F)c32)CC1,7.660265922546387,7.829961776733398,7.745113849639893
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,7.821849822998047,8.171525955200195,7.996687889099121
Oc1ccc2c(c1)OC(CNCCCN1CCc3ccc(OCCCF)cc3C1)CC2,8.11311149597168,7.846938610076904,7.980025053024292
O=C1N(CCN2Cc3ccccc3CC2)CCN1c1cccc(Cl)c1,6.83345365524292,7.647637367248535,7.2405455112457275
N#Cc1ccc(N2CCN(CCCCc3cc(F)ccc3Br)CC2)cc1,6.6621809005737305,6.893321990966797,6.777751445770264
CN1CC=C(c2ccccc2CCN2CCC(c3ccccc3)CC2)CC1,6.618398189544678,6.095953941345215,6.357176065444946
Oc1[nH]c(CCN2CCN(c3ccccc3)CC2)c2cccc(Cl)c12,7.16441822052002,6.286174774169922,6.725296497344971
O=C1CCc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2N1,8.785455703735352,8.286078453063965,8.535767078399658
O=C(CCCN1CCC2(CC1)C(=O)N(CCCN2CCC(c3ccccc3)CC2)C1)c1ccccc1OCCN1CCCCC1,,,
Cc1cccc(N2CCN(CC3CNC(=O)c4ccccc4O3)CC2)c1C,7.271816253662109,6.3932414054870605,6.832528829574585
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,6.971603870391846,8.865472793579102,7.918538331985474
CCCN(CCC1CCC(NC(=O)c2cccc(-c3ccccc3)c2)C1)C1CCc2c(O)cccc2C1,7.307022571563721,8.432978630065918,7.870000600814819
CC1N(CCN2CCN(c3ccc(F)cc3)CC2)CC1C2c3cc(O)ccc3CCc3ccc(O(F)(F)F)cc3OCC12,,,
O=C(NCCCCN1CCN(C2=Nc3ccccc3Cc3ccc(Cl)cc32)CC1)c1cc2ccccc2s1,6.476768493652344,8.28513240814209,7.380950450897217
c1ccc(CCNCC2CC2c2c[nH]c3ccc(OCCCN4CCCCC4)cc23)cc1,6.259391784667969,7.227499008178711,6.74344539642334
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c2cccc3c2c1ccn3CCCN1CC=C(c2c[nH]c3ccccc23)CC1,,,
Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,8.44819450378418,8.916884422302246,8.682539463043213
CCCN(CCN1CCN(c2cccc3cccc(O)c23)CC1)C1CCc2ccc(O)cc2C1,7.969192981719971,9.062225341796877,8.515709161758423
N#Cc1ccc2ccn(CCN3CCN(c4cccc5n[nH]c(C(F)(F)F)c45)CC3)c2c1,7.756313323974609,6.2612786293029785,7.008795976638794
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,7.061977386474609,8.358572006225586,7.710274696350098
Oc1[nH]c2cccc(OCCNCCCc3ccc(F)cc3F)c2[nH]1,,,
Oc1cc2c(OCCNCCCCCc3ccccc3)ccc(F)c2[nH]1,8.943645477294922,7.446093559265137,8.19486951828003
CC1CCN(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)C1,6.312230587005615,8.022150039672852,7.167190313339233
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,8.2858247756958,7.846155166625977,8.065989971160889
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,7.087527751922607,9.066522598266602,8.077025175094604
Oc1ccc2[nH]cc(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2c1,8.743884086608887,8.450736045837402,8.597310066223145
CCCN(CCN1CCN(c2cc(C)ccc2OC)CC1)C1CCc2ccc(O)cc2C1,7.722879886627197,8.316121101379395,8.019500494003296
Oc1ccc2c(CCCCN3CCN(c4cccc5ccccc45)CC3)c[nH]c2c1,8.319184303283691,8.32239055633545,8.32078742980957
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1ccccc1I,7.136043548583984,7.986358642578125,7.561201095581055
CCCN(CCN1CCN(c2cccc3c2CCCC3)C1=O)C1CCc2ccc(O)cc2C1,7.800132751464844,7.935602188110352,7.867867469787598
Oc1c2c(cc3c1CCCNC3)CCC(OCCCCN1CCN(c3cccc(Cl)c3Cl)CC1)CC2,7.9256720542907715,8.22053337097168,8.073102712631226
Oc1cc(O)c2c(c1)OC(CNCCN1CCN(c3cccc(Cl)c3Cl)CC1)C2,8.322154998779297,8.843183517456055,8.582669258117676
Cc1cc2cc(OCCCNCC(O)c3ccc(Cl)cc3)ccc2[nH]1,5.511324405670166,6.839882373809815,6.17560338973999
CCCN(CCN1CCN(c2ccccc2Cl)CC1)C1CCc2ccc(O)cc2C1,7.593542575836182,8.679712295532227,8.136627435684204
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1,6.880761623382568,9.034921646118164,7.957841634750366
CCN(C)C1CCc2ccc(O)cc2C1,7.848549842834473,8.591924667358398,8.220237255096436
Fc1cccc(CN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,6.800118446350098,6.523263931274414,6.661691188812256
N#Cc1cccc(N2CCN(CCCCc3ccc4ccccc4c3)CC2)c1,7.403651237487793,7.834644317626953,7.619147777557373
Fc1ccccc1N1CCN(CCCCCNCC2CCc3cccc(-n4ccnc4)c3O2)CC1,8.323875427246094,7.384938240051269,7.854406833648682
Oc1ccc(N2CCN(CCCCN=C3CCc4ccccc4C3)CC2)cc1Cl,6.516090393066406,7.706076145172119,7.111083269119263
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2cccc(OCCCCCN3CCCC3)c2)CC1,6.9199748039245605,8.679494857788086,7.799734830856323
O=C1N(CCN2Cc3ccccc3CC2)CCN1c1ccccc1Nc1ccc(C(F)(F)F)cc1,7.159215450286865,7.085431098937988,7.122323274612427
N#Cc1cc2c(-c3ccc(F)cc3)cncc2cc1OCCN1CCN(c2ccccc2Cl)CC1,6.772801876068115,6.848163604736328,6.810482740402222
O=C(NCCN1CCN(c2ccccc2Cl)CC1)c1cc(I)ccc1F,7.270702838897705,6.8907575607299805,7.080730199813843
Cc1c(-c2ccc3c(c2)NCCC3)c(C(=O)N2CCN(c3cccc(Cl)c3Cl)CC2)c2ccccc2n1C,,,
CCN1CC(CN2c3ccccc3CCc3ccccc32)C1,5.911147117614746,4.854578971862793,5.3828630447387695
Oc1nc2ccc(Cl)cc2c2[nH]c(CCCN3CCN(c4ccccc4OCCF)CC3)nc12,8.387238502502441,7.230870246887207,7.809054374694824
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccc2ccccc2c1,7.402788162231445,8.681697845458984,8.042243003845215
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3cn2)CC1,7.018458366394043,8.637602806091309,7.828030586242676
CCN1CCN(c2cccc(Nc3c(Cl)ccc4ccccc34)n2)C1,7.288968086242676,6.240659236907959,6.764813661575317
CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1,7.754941463470459,8.884286880493164,8.319614171981812
CN1CCN(c2cccc(Nc3ccc4c(c3)CCN(Cc3ccccc3)CC4)n2)CC1,6.84670352935791,7.012967109680176,6.929835319519043
CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,7.99347448348999,7.783572196960449,7.88852334022522
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2c(O)cccc2C1,7.487314701080322,8.477007865905762,7.982161283493042
CN1CCN(C2=CC(c3cncc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)n3)CC2)CC1,6.557079315185547,7.762814998626709,7.159947156906128
CN1C(=O)C(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1=S,6.850133419036865,8.471158027648926,7.6606457233428955
O=C(NCC1CCc2ccc(O)cc2O1)C1CCCN1CCN(c2cccc(Cl)c2Cl)C1,,,
CCN1CCN(c2ccc(CCNCC(O)c3ccc(O)c4ccccc34)cc2)CC1,5.754330158233643,5.93751859664917,5.845924377441406
Cc1ccc(C(C)C)c(OCCCN2C3CCC2CC(O)(c2ccc(C(F)(F)F)cc2)C3)c1,6.929789543151856,7.703444480895996,7.316617012023926
CN1CCN(c2cccc(-c3cccc(NC(=O)C4CCCC4)c3)c2)CC1,5.714471340179443,6.464341640472412,6.089406490325928
NCCCOc1cccc2ccc(CCCCN3CCN(c4ccccc4Cl)CC3)cc12,7.234147548675537,8.190966606140137,7.712557077407837
O=C(NCC1CCC(CN2CCN(c3cc(Cl)ccc3Cl)CC2)CC1)c1cn2ccccc2n1,6.246737003326416,7.748369216918945,6.997553110122681
CCN1CCCC1CNC(=O)c1cc(Br)cc(OC)c1OC,8.090721130371094,8.708663940429688,8.39969253540039
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3[nH]2)CC1,7.458228588104248,9.089479446411133,8.27385401725769
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,7.323400497436523,8.93916130065918,8.131280899047852
CCCCN(CCN1CCN(c2cccc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,7.899647235870361,8.804038047790527,8.351842641830444
COc1ccccc1N1CCN(CCCCNC(=O)c2cncs2)CC1,7.271232604980469,8.320629119873047,7.795930862426758
CNCCC(c1cccc2ccccc12)c1cccs1,5.4085612297058105,5.461087226867676,5.434824228286743
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)C1=O)C1CCc2c(O)cccc2C1,7.581985950469971,8.339210510253906,7.9605982303619385
CCCN(CCN1CCN(c2cccc3ccoc23)CC1)C1CCc2ccc(O)cc2C1,8.003236770629883,8.87026596069336,8.436751365661621
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cn(-c2ccccc2)nc1,7.371269226074219,8.925752639770508,8.148510932922363
c1ccc(N2CCN(CCCCCN3CC=C(c4c[nH]c5ccc(-n6cccn6)cc45)CC3)CC2)cc1,7.706333160400391,7.625288009643555,7.665810585021973
