SMILES,AChE_pXC50,MAOB_pXC50,AChE_MAOB_pXC50
O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,6.260799407958984,5.1169023513793945,5.6888508796691895
CCCN1CCCC1COc1cccc(C(=O)Nc2ccccn2)c1,5.692804336547852,5.458953380584717,5.575878858566284
COc1cc(NC(=NC#N)Nc2cccc(C)c2)ccc1OCC(=O)Nc1cccc(C(=O)O)c1,5.3957390785217285,4.518589019775391,4.95716404914856
O=C(NCC1CC1)Oc1cccc2cccnc12,7.394796371459961,4.825689792633057,6.110243082046509
CC(=O)OC1COC(n2cc(-c3ccc(OC(C)=O)cc3)nn2)C(OC(C)=O)C1OC(C)=O,4.098572731018066,3.907917499542236,4.003245115280151
CC1CNC(=O)c2cc(Sc3ccccc3C#N)ccc2O1,6.344311237335205,4.942760944366455,5.64353609085083
C=CCN1CCC2(CC1)Oc1ccc(O)cc1C1CCCCC12,5.499312400817871,5.2842302322387695,5.39177131652832
Cc1ccccc1NC(=O)c1ccc2c(c1)CCC(=O)N2,5.547253608703613,5.628958225250244,5.588105916976929
CC(C)C(=O)Nc1ccc(C2=NOC3C2OC(CO)C(O)C(O)C2O)cc1,,,
O=C(CCl)c1c[nH]c2cccc(Oc3cc([N+](=O)[O-])ccc3[N+](=O)[O-])c12,6.091241359710693,5.565362453460693,5.828301906585693
COc1cccc(-c2csc(NN=Cc3cccc(F)c3)n2)c1,5.115147113800049,5.604358673095703,5.359752893447876
O=C(c1cc(-c2ccc3[nH]ncc3c2)on1)N1CCCC(O)C1,5.81642484664917,4.623737812042236,5.220081329345703
CCCCCCCCCCCCCc1c2c(nc3cc(Cl)ccc13)CCC2,5.784791469573975,5.39409875869751,5.589445114135742
O=C1NC(=O)c2cc(Sc3ccc(Cl)cc3)c(NCc3ccccc3)cc21,5.641931056976318,5.905027866363525,5.773479461669922
COc1ccc(C(=O)N(C)c2ccccc2)cc1S(=O)(=O)N1CCCC1,6.3921332359313965,4.642467021942139,5.517300128936768
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCOc1ccc(C2=O)cc1,,,
CCOC(=O)CCCC1=CC2=CC(=NS(=O)(=O)c3cccs3)CC=C2CSC1=N,5.730978488922119,5.866285800933838,5.7986321449279785
Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,5.505970001220703,5.148581504821777,5.32727575302124
NC(=O)c1cn(-c2cc(O)cc(Br)c2)c2cc(-c3ccccc3)ccc2c1=O,5.554190635681152,6.282189846038818,5.918190240859985
Oc1[nH]c2ccc(Br)cc2c1Cc1cc2c([nH]1)=CCCC=2,7.27515172958374,7.194495677947998,7.234823703765869
COc1ccc2[nH]c3c(c2c1)CCNC3=O,5.850005626678467,5.702216625213623,5.776111125946045
COc1ccc2cc(-c3cc(C(F)(F)F)nc(N)n3)ccc2c1,4.813682556152344,5.992099761962891,5.402891159057617
O=C(CCl)Nc1ccc2c(c1)OCO2,4.335616111755371,5.228646755218506,4.7821314334869385
O=C(Nc1ccccc1F)c1ccc2c(c1)OCCO2,5.714961051940918,5.633166790008545,5.6740639209747314
O=C(C=Cc1cccc([N+](=O)[O-])c1)OCC=Cc1ccccc1,4.588488578796387,6.080107688903809,5.334298133850098
Cc1nccn2c(-c3ccnc(NCCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,5.286056041717529,6.365551471710205,5.825803756713867
CC1=NC(=O)NC(c2cccc(F)c2F)C1C(=O)OCc1ccccc1,6.173984050750732,6.4558820724487305,6.3149330615997314
CCN(CC)C(C)CNc1ccnc2cc(Cl)ccc12,4.943203449249268,5.181414604187012,5.06230902671814
Cc1ccc(N2C(=O)NC(=O)C(=Cc3ccc(-c4cccc([N+](=O)[O-])c4)o3)C2=O)cc1[N+](=O)[O-],5.580925941467285,5.143975734710693,5.362450838088989
CCN1CCC2(C)c3cc(OC(=O)Nc4ccc(Cl)cc4)ccc3N(C)C12,6.617412567138672,5.505530834197998,6.061471700668335
COc1ccc(NC(=O)CCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,7.892345428466797,4.765442371368408,6.3288938999176025
CCCF)c1ccc(Nc2nc(-c3ccccc3)cs2)cc1,,,
O=C1C(=O)C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,5.846800804138184,4.774688243865967,5.310744524002075
CC(=O)N1CCN(CC(=O)Nc2cccc(C)c2C)CC1,5.113422393798828,4.276630878448486,4.695026636123657
CC(=O)NC1CCC(CCN2CCC(Oc3ccc(F)cc3)CC2)CC1,4.770877361297607,4.295215129852295,4.533046245574951
Cc1ccc(C(=O)Nc2nc(C)c(C(=O)Nc3ccccc3)s2)cc1,6.474613666534424,5.028232097625732,5.751422882080078
CCNC(=O)c1ccc2nc3ccc(C)cc3c(=O)n2c1,6.352470397949219,5.169010162353516,5.760740280151367
CC=CC=CCC=C1c2ccc(OC(=O)CCC)cc2OC(=O)C1=CCN(C)C,5.623798847198486,5.336631774902344,5.480215311050415
O=C(O)c1cc(-c2cccc(Cl)c2)nn1-c1ccccc1,5.690911293029785,4.842002868652344,5.2664570808410645
N#Cc1ccc(-c2ccc(OCCCCN3CCCCC3)cc2)cc1,4.380218505859375,5.496420860290527,4.938319683074951
CC(C)(C)c1ccc(C(=O)Nc2ccc(CC(=O)NF)cc2)cc1,4.925265312194824,4.022219181060791,4.473742246627808
O=C(c1cc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1)N1CCNCC1,4.907562255859375,5.025869846343994,4.966716051101685
CC1=CC(C)(C)Nc2cc(C3CCCCC3)cc(C(F)(F)F)c21,5.194258689880371,6.123389720916748,5.65882420539856
O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,4.912286281585693,4.503289222717285,4.707787752151489
OC(Nc1cc(O)c(O)c2c1CCC1C2C(O)NC1(O)C=O)c1ccccc1,5.202168941497803,5.140241146087647,5.171205043792725
Cn1cccc1C=C1C(=O)NC(=O)N(c2ccc(F)cc2)C1=O,4.70576286315918,5.391341686248779,5.0485522747039795
C=Cc1cc(OC)c2c(c1)c(=O)oc1c2cc(OC)c2c(O)cccc12,6.176693916320801,5.471618175506592,5.824156045913696
COc1cc2cc(C(=O)N3CCCC3)c(=O)oc2cc1OC,6.8861188888549805,4.023654460906982,5.4548866748809814
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,6.089005947113037,5.500176906585693,5.794591426849365
CC=C1CC(=O)Oc2cc(OCc3cccc(Br)c3)ccc21,5.4325852394104,7.543145179748535,6.487865209579468
O=C(CCc1cccc(Cl)c1)Nc1ccc(N2CCCC2)cc1,5.123658180236816,4.967870235443115,5.045764207839966
O=c1c(=Cc2ccc(O)c([N+](=O)[O-])c2)sc2cc(O)cc(O)c2[n+]1O,,,
COc1ccc2c(c1)c(-c1ccc3ccccc3c1)cn2C,4.8562188148498535,6.854762077331543,5.855490446090698
N=c1c2nc3ccccc3nc2[nH]c2ccccc12,4.575729846954346,2.843746900558472,3.7097383737564087
NC(=O)c1noc2c1CCCC2,6.109442234039307,4.410414218902588,5.259928226470947
c1ccc2cc3c(CC4CCCCO4)c[nH]c3cc2c1,5.124571800231934,5.688206672668457,5.406389236450195
O=C1c2cccc3cccc(c23)C(=O)N1CCCCN1CCN(c2cccc(Cl)c2)CC1,6.97240161895752,5.628312110900879,6.300356864929199
O=C(Nc1nc2c(s1)CCCC2)C1CCCN1C(=O)C1CC(O)CN1C(=O)c1ccccc1,5.484074592590332,4.712526798248291,5.0983006954193115
CC(=NNC(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)c1ccc(N)cc1,6.1799798011779785,5.78146505355835,5.980722427368164
COc1ccc2nc3ccccc3c(=O)c2c1,,,
CN(C)c1ccc(-c2cc(=O)c3c(O)cccc3o2)c(F)c1,5.639726161956787,4.669671058654785,5.154698610305786
CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5OC(C)C)CC4)c(=O)c23)C1,5.100106239318848,4.4338059425354,4.766956090927124
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,5.139800071716309,5.498981952667236,5.3193910121917725
N#Cc1cc2c(nc1SCC(N)=O)CCCC2,5.739194393157959,4.933160781860352,5.336177587509155
Clc1ccc2c(c1)SC(c1cccc(C3=NCCN3)c1)O2,6.736291885375977,5.454390048980713,6.095340967178345
O=C1CC(c2ccc(Cl)cc2Cl)CC(=O)C1=NNc1ccccn1,5.4651618003845215,5.905470848083496,5.685316324234009
Clc1ccc(CN=C(NC2CCCCC2)SCCCc2c[nH]cn2)c(Cl)c1,5.363855838775635,4.8778910636901855,5.12087345123291
Cc1cc(C)c2c(N)c(C(=O)Nc3ccc(C)cc3)sc2n1,6.023659706115723,4.334071159362793,5.178865432739258
COc1cccc(C=NNc2ccc(C(=O)O)cc2)c1O,5.444729328155518,4.9867753982543945,5.215752363204956
NC1=NC(=O)C(Cc2ccc([N+](=O)[O-])cc2)=N1,4.871893405914307,5.591086864471436,5.231490135192871
O=C(Nc1ccccc1)c1cccc(NC(=O)C2CCCN(Cc3ccccc3)C2)c1,5.985292434692383,4.081173419952393,5.033232927322388
COc1ccccc1C=C1C(=O)ON=C1c1cc(Br)cs1,5.917164325714111,5.3847503662109375,5.650957345962524
COc1ccccc1C(=O)N=c1sc(C)cn1C,6.586146831512451,5.022432804107666,5.804289817810059
CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,5.121114730834961,5.207802295684815,5.164458513259888
N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,5.128121376037598,5.848506450653076,5.488313913345337
O=C(O)c1cc(-c2cccc(CO)c2)ccc1F,4.005498886108398,6.306278705596924,5.155888795852661
CN(C)c1nc(C2CCCCC2)nc2c1CCCC2,6.376768589019775,5.5109076499938965,5.943838119506836
CC(C)(C)c1ccc(OCCNCc2ccccc2)cc1,4.537082672119141,3.0981664657592773,3.817624568939209
NC(=O)CCc1cccc(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,4.156284809112549,6.366508960723877,5.261396884918213
CCCNC(=O)c1ccc(Nc2nc(Nc3cccc(F)c3)ncc2F)cc1,5.861530303955078,5.860516548156738,5.861023426055908
CC1=NC2C(=O)C(=CN(C)C)C=CN2C(=O)C1,4.411179065704346,4.689690589904785,4.550434827804565
CCc1nc2cc(Cl)ccc2n1CCCOc1cccc(CC2COCC(=O)O2)c1,5.834000587463379,5.662055015563965,5.748027801513672
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,5.890967845916748,3.322573661804199,4.606770753860474
CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3,5.062972545623779,5.858632564544678,5.4608025550842285
CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(CC3CCCO3)c2n1,6.018079280853272,6.020870208740234,6.019474744796753
Cc1ccccc1-c1nc2cc(Cl)cnc2n1C,5.45526933670044,5.006242275238037,5.230755805969238
Cn1cnc(CCC(=O)N2CCN(c3ccc(F)cc3)CC2)c1,5.939657211303711,5.681910514831543,5.810783863067627
NC(=O)c1c2c(nc3ccccc13)CCCC2,5.773320198059082,3.899161815643311,4.836241006851196
CC(=O)NCCc1cccc2ccc(OCCCCc3ccccc3)cc12,4.825059413909912,5.676315307617188,5.25068736076355
O=C1CCc2cc(-c3cncc(Nc4cccc(Cl)c4)c3)ccc2N1,5.347311496734619,6.218385696411133,5.782848596572876
Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)NCCCN3CCOCC3)cc12,6.885637283325195,4.1978068351745605,5.541722059249878
c1coc(CNc2ccc3ccccc3c2)c1,4.024467468261719,5.817699432373047,4.921083450317383
CCCOCCn1c(=O)nc(NC2CCC(N)CC2)c2ccccc21,5.42804765701294,4.797901630401611,5.112974643707275
COc1ccc2cc(-c3cccnc3)c(=O)oc2c1,5.298425197601318,6.409643173217773,5.854034185409546
COc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(C)CCC314,5.840905666351318,6.588170528411865,6.214538097381592
NC(=O)C1CCN(CC(=O)NCCCCN2CCCC2=O)CC1,6.681257724761963,4.299293041229248,5.4902753829956055
Cc1cc(C)c2c(=O)c(-c3ccc(OCc4ccccc4)cc3)coc2c1,4.466466426849365,6.905662536621094,5.6860644817352295
COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,5.711820125579834,5.167863845825195,5.439841985702515
Fc1ccc(-c2csc(NN=Cc3ccccc3)n2)cc1,5.092301368713379,5.355146884918213,5.223724126815796
CC(=O)c1ccc(NC(=O)C=S(O)(O)=Cc2ccc3ccccc3n2)cc1,5.915098667144775,5.208487987518311,5.561793327331543
O=C(Nc1ccccc1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,5.525514125823975,5.0414228439331055,5.28346848487854
O=C1c2ccccc2-c2nc3nnnn3nc21,4.122465133666992,3.952200412750244,4.037332773208618
COc1ccc(Cc2c(-c3ccco3)nc3c(C)c([N+](=O)[O-])cnn3c2C)cc1,,,
CC(=O)Nc1nc(-c2ccc(F)cc2)cs1,4.791912078857422,6.636952877044678,5.71443247795105
O=C(c1cc2cc(O)ccc2oc1=O)N1Cc2ccccc2C1,6.1575212478637695,4.486324310302734,5.321922779083252
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCCCC3)c2)CC1,6.0186381340026855,4.693051815032959,5.355844974517822
O=C(C=Cc1ccccc1)c1cccc(OCc2ccccc2)c1,4.491893768310547,5.731193542480469,5.111543655395508
COc1ccc(OC)c(NC(=O)c2sc3nc(C)cc(C)c3c2N)c1,5.9478254318237305,4.0395684242248535,4.993696928024292
NC1CCCCC1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,5.465372562408447,4.863749980926514,5.1645612716674805
O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21,4.619190692901611,5.365114688873291,4.992152690887451
O=C1C(Cl)=C(Nc2ccc(Cl)cc2Cl)C(=O)c2ccccc21,4.231626033782959,6.41508674621582,5.32335638999939
N#Cc1cc2c(-c3ccccc3)onc2cc1Cl,4.7837419509887695,5.389115333557129,5.086428642272949
CN1CCc2c(c3ccccc3n2C)C1,4.590245723724365,4.207931041717529,4.399088382720947
COc1cc2c(cc1OC)C(=O)C(C)N2,6.484727382659912,4.61379337310791,5.549260377883911
CC(C)(C)OC(=O)n1ncc2cc(N=C3C(=O)C(=O)C3NCc3ccc(S(N)(=O)=O)cc3)ccc21,5.786619663238525,4.361483097076416,5.074051380157471
COc1ccc2c(c1)c(-c1ccc3nc(C)sc3c1)c(C)n2C,5.437976360321045,6.341272354125977,5.889624357223511
Cc1ccccc1-c1ccc2c(c1)N(CC1CCCN1C)C(=S)N2,5.747146129608154,5.1048784255981445,5.426012277603149
Nc1ccccc1-c1nc2cc([N+](=O)[O-])ccc2o1,5.762776374816895,4.0671868324279785,4.9149816036224365
CCn1c(-c2ccc(OC)cc2)nc2c(N)ncnc21,4.217065334320068,4.333720207214356,4.275392770767212
COc1cc2c(cc1OC)C(=O)C(Cc1ccccc1)C2,6.889962673187256,4.686090469360352,5.788026571273804
O=C1C=CC(=CNNc2ccccc2)C(O)=C1O,4.244205474853516,6.083093166351318,5.163649320602417
Cc1ccc(C)c2c1OC(CO)C2=O,7.212801933288574,4.703037738800049,5.9579198360443115
COc1cccc(NC(=O)Nc2ccc(F)cc2)c1,4.934742450714111,5.042290210723877,4.988516330718994
N#Cc1cc2c(cc1C#N)OC(=O)CC2,5.342762470245361,5.726044178009033,5.534403324127197
COc1cc(C(=O)OC(=O)C=Cc2coc3cc(OC)c(OC)cc3c2=O)cc(OC)c1OC,6.409792423248291,4.046586513519287,5.228189468383789
CCNC(=O)C1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(F)nc32)C(O)C1O,5.233725547790527,4.922748565673828,5.078237056732178
O=C(NCCc1ccncc1)C1COc2ccccc2C1O,4.835636615753174,5.2804155349731445,5.058026075363159
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,4.594919681549072,5.89539909362793,5.245159387588501
COc1ccc2[nH]c3c4c(cccc4c13)C2=O,6.291176795959473,5.030155181884766,5.660665988922119
Cc1ccc(-c2ccc(C(=O)NC3CCCCCC3)o2)c(C)c1,5.037540435791016,4.725492000579834,4.881516218185425
COc1ccc(-n2cc(-c3cccnc3)c3cc(OCc4ccccc4)ccc32)cc1,4.726035118103027,6.269404411315918,5.497719764709473
CCCCCOc1nccnc1NC1CCCC1,4.686217308044434,6.389525413513184,5.537871360778809
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,4.634964466094971,4.937049388885498,4.786006927490234
CCOc1ccc2[nH]c(C)c(C=NNc3nc(-c4ccc(F)cc4)cs3)c2c1,6.20311450958252,5.913811206817627,6.058462858200073
O=c1oc2cc(O)ccc2c2ccccc12,5.024423599243164,5.064657211303711,5.0445404052734375
Cc1ccc(N=C2CC(=O)c3sc(C)nc3C2=O)cc1,5.841367721557617,5.803250312805176,5.8223090171813965
COc1cc(C(=O)NCc2ccccc2)cc(OC)c1OC,5.729562282562256,3.5346226692199707,4.632092475891113
Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,4.834400653839111,8.764252662658691,6.799326658248901
O=C(CCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc(F)cc1,8.1403169631958,4.837366104125977,6.488841533660889
Cc1ccc2c(c1)C(=O)C(C)(C)C2=NO,5.611330509185791,6.147654533386231,5.879492521286011
CCCc1ccc(OCC(=O)NC)cc1,5.623375415802002,5.910243988037109,5.766809701919556
COc1cc(C=C2SC(=S)N(NC(=O)c3ccccc3)C2=O)ccc1O,6.579751968383789,4.063973903656006,5.3218629360198975
CC(N)Cn1cc(-c2cc(-c3ccncc3)c3ccccc3c2)c2c(N)ncnc21,5.325772285461426,4.604860782623291,4.965316534042358
COc1cc(C=C2SC(=S)NC2=O)ccc1O,6.169413089752197,4.328384876251221,5.248898983001709
O=C(CCCc1cccc2ccccc12)N1CCCCC1,5.354312896728516,4.415760517120361,4.8850367069244385
Oc1ccc(O)c(C=Cc2cc[n+](CCc3ccc(OCCN4CCOCC4)cc3)cc2)c1,4.516427993774414,5.13525915145874,4.825843572616577
COc1ccc2cc(-c3cc(-c4ccc(Cl)cc4)no3)c(=O)oc2c1,5.761013507843018,6.6113996505737305,6.186206579208374
O=C(COc1ccccc1)Nc1cccc(C(=O)NCCc2ccccc2)c1,5.803126335144043,4.987905025482178,5.39551568031311
O=C(O)c1ccccc1NC(=O)c1ccccc1,6.364288330078125,5.76627779006958,6.0652830600738525
O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21,4.619190692901611,5.365114688873291,4.992152690887451
N#Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,5.900904178619385,4.566212177276611,5.233558177947998
CN(C)S(=O)(=O)c1ccc2[nH]c(O)c(Cc3cc4c([nH]3)=CCCC=4)c2c1,6.785559177398682,5.958608150482178,6.37208366394043
OCC1OC(c2ccc(Cl)c(Cl)c2)C(O)C1O,3.936615228652954,5.0410685539245605,4.488841891288757
CC1=Nc2nc(O)c(C(C)C)cc2C(c2ccccc2)C1,5.838456153869629,5.628582000732422,5.733519077301025
CC(=O)c1cccc(Nc2nc3c(-c4ncn[nH]4)cccc3c3cnccc23)c1,5.6018805503845215,4.830820083618164,5.216350317001343
O=C(Nc1ccc(-c2ccc(=O)[nH]n2)cc1)C1CC1,5.843593120574951,5.518612384796143,5.681102752685547
Fc1ccccc1C1CC(c2c3ccc(-c4ccccc4)cc3c3ccccc23)=NN1,,,
COc1cc2nncc(-c3ccc4c(c3)OCCCO4)c2cc1OC,4.941528797149658,5.096407413482666,5.018968105316162
COc1cc2c(cc1OC)C(=O)C(=Cc1ccco1)C2,6.3464555740356445,5.3224711418151855,5.834463357925415
N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N,7.137716293334961,4.338095664978027,5.737905979156494
CCNC(=O)C=CC(=O)Nc1ccccc1OC,4.2299909591674805,5.374757766723633,4.802374362945557
O=C1C(=Cc2cccs2)COc2ccc(Cl)cc21,5.0693888664245605,6.822021484375,5.94570517539978
CCN(C)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1,6.030575752258301,4.42519474029541,5.2278852462768555
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2(C)C)CC(O)C(O)C1O,4.322512149810791,7.089323997497559,5.705918073654175
CN(C)c1ccc(C(=O)OCCN2CCCC2=O)cc1,4.692535400390625,5.419892311096191,5.056213855743408
Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)s1,5.589969158172607,5.364303588867188,5.4771363735198975
O=C1c2ccccc2-c2n[nH]c3cccc1c23,4.932783126831055,5.525638580322266,5.22921085357666
c1ccc(-c2ccc(Cc3ccncc3)cc2)cc1,4.222579956054688,4.071987152099609,4.147283554077148
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,6.668081760406494,6.066353797912598,6.367217779159546
CC1CCc2c(sc(NC(=O)c3ccc4c(c3)OCCO4)c2C#N)C1,6.395334243774414,4.693251132965088,5.544292688369751
CCOC(=O)c1c(C)[nH]c2c1cc(O)c1ccccc12,5.37746000289917,5.3365092277526855,5.356984615325928
Oc1ccc(-c2coc3ccc(O)cc3c2=O)cc1,5.388253688812256,5.426814556121826,5.407534122467041
O=C1CC(c2cccc(Cl)c2)Cc2nc3cc(Cl)ccc3c(O)c21,5.626169204711914,6.669709205627441,6.147939205169678
O=S(=O)(c1cccc2cnccc12)N1CCOCC1,4.16470193862915,5.1378607749938965,4.651281356811523
COCCCNC(=O)c1coc(-c2ccco2)n1,5.765501499176025,6.4830498695373535,6.1242756843566895
Cc1cccc2c1nc(N3CCCC3)n2Cc1ccccc1,5.0864996910095215,4.052986145019531,4.569742918014526
CNc1nc(O)c(C=C2C=Nc3ccccc32)n1CCCC(C)C,6.18577241897583,5.069967269897461,5.6278698444366455
N#Cc1ccc2c(N)n(-c3nc(-c4ccccc4)cs3)c2c1,,,
CCn1cc(C(=O)NC2CCCc3c2cnn3-c2ccc(F)cc2F)cn1,5.775981903076172,5.81057596206665,5.793278932571411
CC(=O)N1CCC(CC(=O)NC2CCCc3c2cnn3-c2cc(C)ccc2C)CC1,5.162374019622803,4.494341850280762,4.828357934951782
Cc1cccc(C)c1NC(=O)CN(C)C(=O)c1cc2c(s1)CCCCC2,5.747320652008057,4.2438178062438965,4.995569229125977
COCC(=O)COc1cccc2c1-c1ccccc1C2=O,4.548935890197754,5.7596435546875,5.154289722442627
O=S(=O)(NCC1CCCCC1CNc1nc(-c2ccccc2)no1)c1cccc2ccccc12,5.735278129577637,4.829809665679932,5.282543897628784
Oc1occ2ccc(OCCOc3ccc(Cl)cc3)cc12,4.312546253204346,7.759607315063477,6.036076784133911
COc1ccc(CC(=NC(=O)CCc2ccc(OC)cc2)C(=O)Nc2cc(C)cc(C)c2)cc1,5.069002628326416,4.672475814819336,4.870739221572876
C#CCN(C)Cc1cc2ccccc2n1C,4.767838001251221,6.863555908203125,5.815696954727173
COc1ccc(-c2cc(-c3ccccc3)c3c(c2)=C(C)CCC3)cc1,,,
c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,5.703967094421387,4.177243709564209,4.940605401992798
O=C(CCCC1CCN(Cc2ccccc2)CC1)c1cccs1,6.7561116218566895,3.6212565898895264,5.188684105873108
O=C(NCCCCCCCC(=O)NCc1ccccc1)NCc1cccnc1,5.202827453613281,4.720726490020752,4.961776971817017
O=C(COc1cccc2[nH]cc(Sc3ccccc3)c12)NS(=O)(=O)c1ccccc1,5.497014045715332,3.724051952362061,4.610532999038696
O=C(NCC1CCCO1)c1ccc(Cl)cc1,5.351066589355469,4.739500999450684,5.045283794403076
NC(=O)c1cccc(Nc2nc(-c3ccc(F)cc3)cs2)c1,5.8622236251831055,6.323089122772217,6.092656373977661
