SMILES,D2R_pXC50,D3R_pXC50,D2R_D3R_pXC50
COc1cccc(Nc2ccccc2C(C)=O)c1,6.093936920166016,5.0910186767578125,5.592477798461914
COc1ccc(CN2CCN(CCc3c[nH]c4ccc(C#N)cc34)CC2)cc1OC,7.070023059844971,6.814074516296387,6.942048788070679
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.742376327514648,6.387310028076172,7.06484317779541
COc1ccccc1N1CCN(CCc2ccc3nc(N)sc3c2)CC1,7.759366512298584,6.729472160339356,7.24441933631897
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2Cc1coc2cc(F)ccc12,8.11114501953125,8.557474136352539,8.334309577941895
CCCN(CCc1ccccc1)C1CCc2ccc3[nH]ccc3c2C1,7.630286693572998,7.434272766113281,7.53227972984314
CCN(CC)CCSc1nc(NCCC)ncc1C(F)(F)F,7.54356050491333,6.811036586761475,7.177298545837402
CCCN(CCC)C1CCc2ccc(O)c(O)c2C1,8.07470703125,8.906779289245605,8.490743160247803
CCCNC1CCc2[nH]c(C(=O)O)cc2C1,5.743407726287842,6.4593915939331055,6.101399660110474
CCCN(CCC)S(=O)(=O)c1ccc(OCC)c(OC)c1,6.716038703918457,6.307540893554688,6.511789798736572
O=C1N(CCN2CCCCC2)CCN1c1ccccc1I,7.846759796142578,7.235560417175293,7.5411601066589355
Fc1ccccc1N1CCN(CCCCOc2ccc3c(c2)CCC3)CC1,7.995997428894043,7.8051323890686035,7.900564908981323
Cc1ccc2c(N3CCN(CCc4ccc5[nH]c(N)nc5c4)CC3)cccc2n1,7.305866241455078,6.576362133026123,6.941114187240601
CN(C)C(=O)NC1CCC(COc2ccc(F)c(Cl)c2)(CC2CCC2)CC1,6.076037406921387,7.024875164031982,6.550456285476685
O=C(CCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1,7.815347194671631,8.006396293640137,7.910871744155884
CCC1(CCN2CCN(c3cc(C(F)(F)F)ncn3)CC2)COC(C)(C)C1OC(=O)c1ccc(F)cc1,5.89129638671875,7.065335273742676,6.478315830230713
COc1ccc(N2CCN(CCNC(=O)c3cc4cc(-c5ccccc5)ccc4[nH]3)CC2)cc1,6.144106864929199,6.647883415222168,6.395995140075684
N#Cc1ccc(N2CCC3(CC2)CCN(C(=O)CNCc2cc(Cl)ccc2OCc2ccccc2)CC3)nc1,6.385204792022705,5.753008365631104,6.069106578826904
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,6.174854278564453,5.212871074676514,5.693862676620483
CCCNc1cccc(-n2cc(CCNC(=O)c3ccccc3)c3ccccc32)c1,6.445350170135498,6.671335220336914,6.558342695236206
COc1ccccc1N1CCN(CCNC(=O)C2CCCN(c3nc4ccccc4s3)C2)CC1,7.206170558929443,6.538523674011231,6.872347116470337
COc1cccc(Cn2cc(CN3CCN(c4ccccc4OC)CC3)nn2)c1,6.542996883392334,5.550064563751221,6.046530723571777
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,6.971603870391846,8.865472793579102,7.918538331985474
COc1cc(NC(=O)c2c(Cl)cccc2Cl)cc(OC)c1OC,6.521925926208496,5.945010662078857,6.233468294143677
CCCN(Cc1ccccc1)C1CCc2c(O)cccc2C1,7.796046733856201,8.044795036315918,7.92042088508606
O=C(CCCCN1CCN(c2ccccc2O)CC1)c1ccc(F)cc1,8.715490341186523,8.36658000946045,8.541035175323486
COc1ccc(N2CCN(CCC3CCC(Nc4ncccn4)CC3)CC2)cc1,7.163640022277832,7.093814373016357,7.128727197647095
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,6.68971061706543,8.816180229187012,7.752945423126221
Oc1nc2c(O)ccc(C(O)CNCC3CCCN3CCc3ccc(Cl)cc3)c2s1,6.101323127746582,7.632205963134766,6.866764545440674
CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,8.200567245483398,8.143576622009277,8.172071933746338
COc1cccc2c1CC(C)(C)C2N1CCN(C)CC1,6.841166496276856,6.331214904785156,6.586190700531006
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccc(O)cc2[nH]1,7.402360916137695,9.634045600891112,8.518203258514404
COc1ccccc1N1CCN(CCCCNC(=O)c2cccc(Oc3ccccc3)c2)CC1,6.9858927726745605,8.263080596923828,7.624486684799194
COc1c(O)ccc2c1C1=NC(CCCCN3CCN(c4cccc5ccccc45)CC3)C1CO2,7.315804004669189,8.111795425415039,7.713799715042114
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cnn(C)c4)cc32)CC1,8.523214340209961,7.4359450340271,7.97957968711853
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,7.946581840515137,8.38371992111206
COc1cc(C(=O)NC2CCN(C3COCC(CC4CCCCC4)O3)CC2)cc(OC)c1OC,6.2788591384887695,6.543991565704346,6.411425352096558
CCOC(=O)c1ccc(NC(=O)NCCc2ccc(OC)c(OC)c2)cc1,6.924315929412842,5.856884479522705,6.390600204467773
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc12,8.662344932556152,7.776519298553467,8.21943211555481
COc1cccc(C(=O)NCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,6.533158302307129,6.594513893127441,6.563836097717285
CN1CCc2c(sc3ncn(CCN4CCN(c5ccncc5Cl)CC4)c(=O)c23)C1,7.053447723388672,7.29779052734375,7.175619125366211
CCCN(CCC)C1COc2c(cccc2-c2ccccc2)C1,6.995641708374023,7.33798885345459,7.166815280914307
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc3c(c2)CCO3)CC1,7.720231056213379,8.751705169677734,8.235968112945557
CCCNC(=O)c1ccc2c(c1)NC(=O)C2C(=Nc1ccc(CCN2CCCCC2)cc1)c1ccccc1,5.735235691070557,5.904070854187012,5.819653272628784
COc1ccccc1N1CCN(Cc2ccc3ccccc3c2)CC1,7.909242153167725,7.220834255218506,7.565038204193115
COc1cc(F)ccc1N1CCN(Cc2ccc(C(=O)N3CCC(OC)CC3)cc2)CC1,6.553833961486816,6.301109313964844,6.42747163772583
COc1ccc2c(c1)N(C)CC1CCCN1C2c1ccccc1C,6.186131477355957,6.868266105651856,6.527198791503906
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,7.551733493804932,8.872730255126953,8.212231874465942
CN(CCCc1ccc(F)cc1)CCc1ccc(C(=O)O)cc1,6.075782775878906,6.382815361022949,6.229299068450928
COc1ccccc1N1CCN(CCCC(=O)NCc2cc3ccccc3o2)CC1,7.512973785400391,6.758808612823486,7.1358911991119385
O=C(O)C1CCCC2=CCC(NC(=O)Cc3ccccc3)CC21,6.687473297119141,5.068606853485107,5.878040075302124
O=C1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CN1,8.020562171936035,7.66535758972168,7.842959880828857
CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,7.104347229003906,7.010074138641357,7.057210683822632
CCN1CCc2ccc(Br)cc2C(c2ccccc2)C1,6.8824615478515625,6.926319599151611,6.904390573501587
O=C(c1cc(CC2CCN(CC3COC(Cc4ccc(Cl)c(Cl)c4)(C(F)(F)F)CC3)CC2)cc(C(F)(F)F)c1)N1CCN(c2ccccc2)CC1,6.309972763061523,6.973219871520996,6.64159631729126
Cc1cc(-c2cc3ccnc(O)c3cc2Cl)cc(C)c1O,6.576650619506836,5.126327037811279,5.851488828659058
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cnn(C)c4)cc32)CC1,8.523214340209961,7.4359450340271,7.97957968711853
CCN1CCCC1CNC(=O)c1c(O)c(Br)cc(Br)c1OC,7.051560878753662,8.71286678314209,7.882213830947876
O=C(CCCCCCCN1CCC2C(C1)c1cccc3c1N2CCCS3)Nc1ccc(F)cc1,7.21638011932373,6.815142154693604,7.015761137008667
COc1ccc(COCC(Cc2c[nH]cn2)N2CCN(c3ccccc3)CC2)cc1,5.704992294311523,6.013826370239258,5.859409332275391
COc1ccc2cccc(CN3CCN(c4ccccn4)CC3)c2n1,6.169615745544434,5.882580280303955,6.026098012924194
COc1ccccc1N1CCN(CCCNC(=O)c2cc3cccnc3[nH]2)CC1,6.7110443115234375,7.287442207336426,6.999243259429932
CN1CC=CCCC1CNC(=O)c1cc(C2CC2)[nH]n1,5.888131141662598,7.619616508483887,6.753873825073242
Cc1cc(C)c2nc(N3CCN(Cc4ccccc4)CC3)sc2c1,6.874596118927002,6.387091159820557,6.630843639373779
O=C(NCC1CCCN1)c1ccccc1-c1cc(-c2ccccc2)no1,5.1190056800842285,6.708560943603516,5.913783311843872
CC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,7.416705131530762,6.034064769744873,6.725384950637817
Fc1ccc2c(C3NCCN(c4cccc(Cl)c4Cl)CC3)c[nH]c2c1,6.421606063842773,5.881365776062012,6.151485919952393
CCCCN(CCCC)C1CCc2ccc(O)cc2C1,7.541502952575684,7.979030609130859,7.7602667808532715
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,7.946710586547852,8.383784294128418
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(Cl)ccc2[nH]1,7.220568180084228,9.150126457214355,8.185347318649292
Cc1ccc(C2CC2CN)cc1C#CC1COc2cc(O)ccc2C1,6.309389591217041,6.758838176727295,6.534113883972168
COc1ccc(C(=O)Nc2ccc(CCN3CCN(c4cccc5nc(C)c(C)cc45)CC3)cc2)cc1,6.755415916442871,6.206588268280029,6.48100209236145
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)nc2N1,8.741589546203613,7.593361377716064,8.167475461959839
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)cc3)C2)n1C,7.12682056427002,8.707328796386719,7.917074680328369
Cc1cccc(CN2CCC(NC(=O)c3cc4cc(O)ccc4[nH]3)CC2)c1,6.4591898918151855,7.210903167724609,6.8350465297698975
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.132925987243652,7.728168487548828,7.93054723739624
COc1ccc(C(C)NCC2Cc3ccc(O)cc3O2)cc1,7.564493179321289,6.831966400146484,7.198229789733887
O=C1N(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN1c1cccc(Cl)c1,7.528343200683594,7.927173614501953,7.727758407592773
CCCN(CCC)C1CCc2ccc3[nH]c(S)nc3c2C1,7.610679149627685,7.663329124450684,7.637004137039185
O=C1N(CCN2CCCCC2)CN=C1c1cnn2ccc(Cl)cc12,6.274084091186523,6.209532737731934,6.2418084144592285
O=C(NC1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1)c1cc2ccccc2s1,6.988425731658936,8.53018569946289,7.759305715560913
CCOc1ccc(-c2cc(C(F)(F)F)n3ncc(C(=O)NCC4CCC(N(C)C)CC4)c3n2)cc1,6.118898868560791,7.444149017333984,6.781523942947388
Nc1ccccc1-c1csc(C(CC(=O)O)N2CCC3(CC2)OC(=O)NC3c2ccccc2)n1,6.553272247314453,5.065120220184326,5.80919623374939
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccccc4)CC3)C1CN2,6.374814510345459,6.217729568481445,6.296272039413452
CN1C(=O)COC(CN2CCOCC2)C1C(=O)Nc1ccc2c(c1)OCO2,5.376264572143555,4.945322036743164,5.160793304443359
CCCN(CCC)C1CCc2c(Br)cccc2C1,7.844857215881348,7.684189319610596,7.764523267745972
CN(C)C(=O)CC1CC2c3ccccc3Oc3ccccc3C2O1,6.056873321533203,5.904007911682129,5.980440616607666
O=C(NCCCCCCNC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,6.09016752243042,6.69025182723999,6.390209674835205
Oc1nc2c(O)ccc(C(O)CNC3CCCCC3OCCCF)c2s1,5.689460754394531,7.201478958129883,6.445469856262207
CCCN(CCC)C1CCc2c(ccc(O)c2O)C1,8.462950706481934,9.167142868041992,8.815046787261963
O=C1c2ccccc2-c2nc3nnnn3nc21,5.3273138999938965,3.7288005352020255,4.528057217597961
CCCN(CCN1CCN(c2ccc(-c3ccncc3)cc2)CC1)C1CCc2nc(N)sc2C1,6.593181610107422,8.178442001342773,7.385811805725098
CCCN1CC(CSC)OC2Cc3c(O)cccc3CC21,8.292390823364258,7.977133274078369,8.134762048721313
O=C1NCN(c2ccccc2)C12CCN(C1CCCCCCCCCCCCCCCNCc3ccccc3)CC1)CC2,,,
O=C(O)C1CCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1,6.191767692565918,6.370334625244141,6.281051158905029
CCCN(CCC)C1CCc2c(ccc(O)c2O)C1,8.462950706481934,9.167142868041992,8.815046787261963
COc1ccc(Cc2nnc(NC(=O)c3ccc4nc(C)sc4c3)s2)cc1,5.622554779052734,4.2726664543151855,4.94761061668396
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(Cl)ccc2Cl)CC1,7.122228622436523,8.30682373046875,7.714526176452637
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2cn1,6.880761623382568,9.034955978393556,7.957858800888062
COc1ccccc1N1CCN(CCCCc2c(C)[nH]c3ccccc23)CC1,8.017662048339844,7.643064498901367,7.8303632736206055
CC(C)(C)c1ccc(C(=O)NCCOCC(=O)N2CCC(O)(c3ccccc3)CC2)cc1,6.372028350830078,5.994910717010498,6.183469533920288
O=C1Cc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,8.552324295043945,8.547882080078125,8.550103187561035
COc1cc2c(cc1OC)C1C(=O)c3ccc(O)c(O)c3OC(CN3CCN(C)CC3)C1C2,6.606388092041016,7.463926792144775,7.0351574420928955
Cc1cc(Cl)ccc1N1CCN(CC(O)CNC(=O)c2cnc(O)c3cc(F)ccc23)CC1,6.223272323608398,6.261279582977295,6.242275953292847
Oc1ccc2c(c1)OC(CNCc1cnc[nH]1)CC2,8.972797393798828,7.70567512512207,8.33923625946045
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2OC)CC1,7.560798168182373,8.727657318115234,8.144227743148804
C[SH](=O)(O)Nc1ccc(CCNC(=O)C2CCCN2C(=O)CN2CCN(c3ccccc3OC(F)(F)F)CC2)cc1,7.424102783203125,8.022297859191895,7.72320032119751
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,6.635016441345215,6.488577842712402,6.561797142028809
COc1ccc(CCN(C)CCCCc2cc(OCCCOc3ccc(F)c(Cl)c3)on2)cc1OC,6.166836738586426,7.565473556518555,6.86615514755249
COc1ccccc1N1CCN(CCCCn2c(O)nc3cc(Cl)c(Cl)cc32)CC1,8.067862510681152,8.063787460327148,8.06582498550415
O=C(c1ccc(C=Cc2[nH]nc3ccccc23)cc1)N1CCNCC1,5.232034683227539,5.515347957611084,5.3736913204193115
COc1ccccc1N1CCN(CCCCc2cc(-c3cccc(C)c3OC)no2)CC1,6.595752239227295,7.722176551818848,7.158964395523071
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc(-c4cnccn4)cc3CC2)n1C,5.586082458496094,7.422632217407227,6.50435733795166
COc1ccc(CNCC2CCN(S(=O)(=O)c3ccccc3)CC2)cc1,6.23091983795166,5.935177803039551,6.0830488204956055
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,7.43854284286499,9.065712928771973,8.252127885818481
O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,4.711459636688232,5.4183430671691895,5.064901351928711
CN(CCC#N)CC1CC1c1cccc2oc(C(F)(F)F)cc12,6.74629020690918,6.807209014892578,6.776749610900879
COc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,7.0198893547058105,8.479230880737305,7.749560117721558
CC(C)(C)c1nc(CN2CCN(CCC3CCC(NS(=O)(=O)c4cccc(Cl)c4)CC3)C(CF)C2)co1,6.643091678619385,8.412055015563965,7.527573347091675
CC(C)Oc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,6.052422046661377,4.710726261138916,5.3815741539001465
CC(C)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5c(F)cccc5F)cc4)c4c(N)ncnc43)CC2)CC1,5.463054180145264,6.390969753265381,5.927011966705322
COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccccc1,6.6069440841674805,5.674339771270752,6.140641927719116
Cc1ccc2[nH]c(-c3ccc(N4CCOCC4)cc3)nc2c1,5.796206474304199,5.231950759887695,5.514078617095947
COc1cc(N2CCN(C(=O)Cc3ccc(C)cc3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,6.764283180236816,5.347260475158691,6.055771827697754
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(F)c1,7.059025287628174,8.446210861206055,7.752618074417114
CS(=O)(=O)c1ccc2c(c1)N(CCN1CCOCC1)C(=O)N2CC1CCCN1,6.225701808929443,6.75332498550415,6.489513397216797
Cc1c(-c2ccc3c(c2)OCO3)cnc2ccccc12,5.482969760894775,5.789485454559326,5.636227607727051
Oc1ccc2c(c1)OC(CNCc1ccc3c(c1)OCO3)CC2,9.008360862731934,7.878251075744629,8.443305969238281
O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1cc2ccc1-c1cccs1,,,
Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCN(c2ccc(F)c(F)c2)CC1,4.649734020233154,5.239430904388428,4.944582462310791
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccc3c(c2)OCO3)CC1,7.518978118896484,6.715655326843262,7.117316722869873
CC(C)CN1CCN(c2nc3ccccc3n3cccc23)CC1,6.517012119293213,6.481328010559082,6.4991700649261475
O=C1N(CCN2C(=O)c3ccccc3C2=O)CCN1c1cccc(Cl)c1,6.455317974090576,6.864402294158936,6.659860134124756
Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)ccnc2n1,6.629500389099121,6.0894622802734375,6.359481334686279
CCN(CC(=NOC)C(CCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1)c1ccc(Cl)c(Cl)c1)C(=O)c1cccc(Cl)c1,6.831042289733887,5.829858303070068,6.3304502964019775
CCCN(CCCCN1C(=O)c2cccc3cccc(c23)C1=O)C1CCc2c(O)cccc2C1,7.481387138366699,7.926023483276367,7.703705310821533
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn[nH]4)cc32)CC1,8.55559253692627,6.824313163757324,7.689952850341797
CCN(CC)CCN1CCN(c2ccc(Cl)c(Cl)c2)CC1,6.267977714538574,6.852964878082275,6.560471296310425
CCOc1ccccc1N1CCN(CCCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,7.901507377624512,8.559772491455078,8.230639934539795
CCCCN(CCCC)C1Cc2ccc(O)cc2C1,7.632876396179199,8.01951789855957,7.826197147369385
COc1ccc(OCCNCC2COCC(c3ccccc3)(c3ccccc3)O2)cc1,5.630337715148926,6.226617813110352,5.928477764129639
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(OC)c(OC)cc3[nH]2)CC1,7.077182769775391,8.412052154541016,7.744617462158203
CC(C)CCN1CCCN(c2ccc(C(=O)NCCc3ccc(Cl)cc3Cl)cc2NC(=O)c2cccs2)CC1,6.407093524932861,6.855247974395752,6.631170749664307
COc1ccc(-c2c(C(=O)c3ccco3)c(O)c(O)n2CCN2CCC(n3c(O)nc4cc(Cl)ccc43)CC2)cc1,6.897280693054199,6.550702095031738,6.723991394042969
CCCN1CCCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1,6.661169528961182,5.90226411819458,6.281716823577881
CC(C)(C)c1n[nH]c(NC2=NC3(CC3)COC2)n1,5.020421504974365,7.178699970245361,6.099560737609863
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C1CC1,7.392701625823975,6.859647750854492,7.126174688339233
O=C1NCN(c2ccccc2)C12CCN(C1CCOCC1)CC2,6.851552963256836,6.128960132598877,6.4902565479278564
CCCNC(=O)c1cccc(OCCCCN2CCN(c3cccc4ccccc34)CC2)c1,7.144976139068604,8.070281982421875,7.607629060745239
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,3.254723310470581,4.766267776489258,4.010495543479919
Oc1nc2cccc(OCCNCc3ccccc3)c2[nH]1,8.100204467773438,8.080207824707031,8.090206146240234
COc1ccccc1N1CCN(CCc2ccc3nn[nH]c3c2)CC1,8.160194396972656,6.45262622833252,7.306410312652588
CCCN(CCC)c1nc(C)nc2ccc(Cl)cc12,7.247448444366455,5.379921913146973,6.313685178756714
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,4.700615882873535,5.1716837882995605,4.936149835586548
CCN(CC)CCn1cnc2c(C)cc(C(=O)Nc3ccc(Cl)c(Cl)c3)cc21,5.971244812011719,6.456398010253906,6.2138214111328125
