SMILES,D2R_pXC50,D3R_pXC50,D2R_D3R_pXC50
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc12,8.251432418823242,8.164287567138672,8.207859992980957
COc1ccc(C2CC(CN3CCN(c4ccccc4)CC3)c3ccc(C(F)(F)F)cc3O2)cc1,5.753419399261475,6.2443695068359375,5.998894453048706
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,5.677109718322754,6.7533793449401855,6.21524453163147
Cc1cc(C(=O)CCl)ccc1NC(=O)NCC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1,6.956823348999023,7.536985874176025,7.246904611587524
CCCN(CCC)C1CCc2cccc(O)c2C1,7.518751621246338,8.177104949951172,7.847928285598755
CCN(CC)c1ccc2nc(NC3CCC(NC(=O)c4cc(Cl)ccc4-n4cncn4)CC3)sc2c1,6.986142158508301,6.71684455871582,6.8514933586120605
O=Cc1ccsc1NC(=O)CN1CCN(Cc2cccc(Cl)c2)CC1,4.682575702667236,5.186718940734863,4.93464732170105
O=C(NC1CCC(CCF)CC1)OC(c1ccc(F)cc1)c1ccc(F)cc1,6.201540946960449,6.803079605102539,6.502310276031494
COc1cccc2c1N1CCN(Cc3ccccc3)CC1C2,6.980546951293945,6.4295759201049805,6.705061435699463
O=C1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,8.409677505493164,6.847138404846191,7.628407955169678
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cnc3ccccn23)cc1,6.798381805419922,8.613276481628418,7.70582914352417
CCc1ccccc1N1CCN(C2CCC(NC(=O)c3csc4ccccc34)CC2)CC1,6.825840473175049,7.585049629211426,7.205445051193237
COc1cccc(OC)c1C1CCCCC(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NC2CCC(OC)CC2)cc1,7.263848304748535,6.195028781890869,6.729438543319702
O=C(NCC1CCC(NCCc2ccccc2)CC1)c1nc2ccccc2s1,5.906443595886231,6.790782451629639,6.348613023757935
CN(C)C(=O)c1cccnc1NCCCCNC(=O)c1ccsc1,6.513687133789063,6.726876258850098,6.62028169631958
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccn2c(-c3ccccc3)nnc2c1,6.972361564636231,8.429335594177246,7.700848579406738
O=C(NCC1CCC(CNCC(F)(F)F)CC1)c1ccc(-c2ccccn2)cc1,4.697292327880859,6.869225978851318,5.783259153366089
CN1CC2CCC1CN2c1ccc(-c2ccc3[nH]ccc3c2)cn1,6.532843112945557,6.6294684410095215,6.581155776977539
N#Cc1ccc(OCCN2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,7.4943766593933105,6.833909034729004,7.164142847061157
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-n2cccc2)cc1,7.6436004638671875,8.838537216186523,8.241068840026855
Cc1ccccc1-c1cc(NC(=O)C2Cc3ccccc3CN2C(=O)c2c(N)cccc2C)no1,5.975147247314453,5.341183662414551,5.658165454864502
COc1ccc(Br)cc1S(=O)(=O)NC1CCC(N2CCN(c3cccc(Cl)c3Cl)CC2)CC1,6.9863996505737305,8.501235961914062,7.7438178062438965
O=CC(O)N1CCN(C2CCCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CC1,5.873350143432617,6.427204132080078,6.150277137756348
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1,7.3516130447387695,8.580318450927734,7.965965747833252
CCN(CC)c1ccc(C(=O)NCC2CN(S(=O)(=O)c3ccccc3)CCN2c2cccc(C(F)(F)F)c2)cc1,6.778341293334961,6.677198886871338,6.727770090103149
O=C(Cc1ccccc1)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,7.884555339813232,7.925503253936768,7.905029296875
Cc1cc(OCCN2CCC(NS(=O)(=O)c3ccc(Cl)cc3)CC2)ccc1-c1ccccc1,7.194742202758789,7.329928398132324,7.262335300445557
CCCN1CCc2c(sc3ncn(CCN4CCN(c5cccc(Cl)c5Cl)CC4)c(=O)c23)C1,7.35004186630249,8.09699535369873,7.72351861000061
CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCCC3=O)n2C)CC1,8.326491355895996,6.791318893432617,7.558905124664307
CCCN(CCN1CCN(c2cccc(Cl)c2Cl)CC1)C1CCc2ccc(O)cc2C1,7.754941463470459,8.884286880493164,8.319614171981812
CCc1ccccc1N1CCN(Cc2ccc(CN3CCCC3=O)n2C)CC1,7.253251075744629,6.619931221008301,6.936591148376465
COc1cccc(CN2CCC(CCCOc3ccc4cccc(=O)n4n3)CC2)c1,6.609969139099121,7.027616500854492,6.818792819976807
O=C(c1ccc(F)cc1)C1CCN(CCCN2C(=O)N(CCCc3ccccc3)C2=O)CC1,7.138843536376953,6.356168270111084,6.7475059032440186
O=C(NC1C2CCC(C2)C1OC(=O)c1cc2ccccc2o1)N1CCc2c(-c3ccccc3)cccc2C1,5.777992248535156,6.783977508544922,6.280984878540039
COc1cc(C(=O)NC2CCN(C3COCC(CC4CC4)(c4ccc(Cl)c(Cl)c4)O3)CC2)cc(OC)c1OC,6.220571041107178,7.583352088928223,6.9019615650177
CN1CCN(C2Cc3ccc(Cl)cc3Sc3ccc(Cl)cc32)CC1,9.35035228729248,8.611810684204102,8.981081485748291
COc1ccc(C2CC2C(=O)O)cc1CNC(=O)Nc1cccc(Cl)c1,7.418514728546143,4.966598987579346,6.192556858062744
Cc1nc(C)c(C(=O)NC2CCN(Cc3ccccc3)CC2)s1,6.784996032714844,6.452951908111572,6.618973970413208
CCCN(Cc1cccs1)C1CCc2c(O)cccc2C1,7.668894290924072,8.368451118469238,8.018672704696655
Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1,6.803325653076172,5.686314582824707,6.2448201179504395
O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O,5.757927894592285,5.338367462158203,5.548147678375244
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,6.715102195739746,4.786593437194824,5.750847816467285
Oc1nc2cc3c(cc2c2[nH]c(-c4ccc(Cl)cc4)nc12)OCO3,7.676576137542725,5.996279716491699,6.836427927017212
CCCC(=O)Nc1cccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)c1,6.3231520652771,6.695185661315918,6.509168863296509
CCOc1ccccc1N1CCN(Cc2cn[nH]c2-c2cccc(OC)c2)CC1,6.877307891845703,6.900203227996826,6.888755559921265
CC(C)c1nc2c(N3CCN(Cc4cccc(NS(=O)(=O)c5c(F)cccc5F)c4)CC3)cccc2[nH]1,6.925665855407715,7.223905563354492,7.0747857093811035
Oc1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1,7.561922073364258,7.530576229095459,7.546249151229858
O=C1CCc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ncc2N1,8.602363586425781,8.16340446472168,8.38288402557373
CCCN(CCC)C1CCc2ccc(OS(=O)(=O)c3cccs3)cc2C1,6.578749656677246,7.442197322845459,7.0104734897613525
CCN(CC)CC#CCN1c2ccccc2Sc2ccc(Cl)cc21,6.405302047729492,5.5722527503967285,5.98877739906311
COc1ccccc1N1CCN(CCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,7.127490043640137,7.366861343383789,7.247175693511963
O=S(=O)(Nc1ccc(CCN2CCN(c3cccc4nc(-c5ccccc5)[nH]c34)CC2)cc1)c1ccc(Cl)cc1,7.532649993896484,6.954493522644043,7.243571758270264
CCOc1nc(NC(C)=O)cc(N)c1C#N,7.19559383392334,3.862962007522583,5.529277920722961
OC1(c2ccc(Cl)c(Cl)c2)CC2CCC(C1)N2Cc1coc2ccc3ccccc3c12,7.392076969146728,8.242284774780273,7.817180871963501
Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,6.241697788238525,4.5542168617248535,5.3979573249816895
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(OC)cc2)CC1,7.396512985229492,8.468226432800293,7.932369709014893
O=C1N(CC2CCCCCC2)CCN1c1cccc(Cl)c1,8.200661659240723,7.596853733062744,7.898757696151733
O=c1cc(-c2ccccc2)oc2cc3c(cc12)CCN1CCN(CCCc2ccc(F)cc2)CC1,,,
Clc1ccccc1N1CCN(CCCCNc2ccccn2)CC1,8.46660041809082,7.217280864715576,7.841940641403198
Cc1cccc2[nH]c(C(=O)NCCCN3CCCN(c4ccccn4)CC3)cc12,5.723329544067383,6.370119571685791,6.046724557876587
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,6.543483257293701,7.039327621459961,6.791405439376831
O=C(NC1CCCC1)c1cccc(S(=O)(=O)N2CCCc3ccccc32)c1,7.29671049118042,5.649514198303223,6.473112344741821
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,7.3425798416137695,9.33303451538086,8.337807178497314
N#Cc1ccc(CCN2CCN(CC(=O)N3c4ccccc4CC3C3C3)CC2)cc1,,,
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccncc1,6.090781211853027,5.842205047607422,5.966493129730225
O=C1N(CCN2CCC(C3CCN(Cc4ccccc4)CC3)CC2)CCN1c1ccccc1,6.634680271148682,6.553335189819336,6.594007730484009
CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1,8.05771255493164,7.835014820098877,7.946363687515259
COc1ccccc1SC1CC(C)(C)NC(=O)C1(C)C,6.076960563659668,7.36286449432373,6.719912528991699
COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C52C4C2C52CF)c2ccccn2)CC1,,,
COc1ccc(CCN2CCC3(CCc4cc(OC)cc(OC)c4O3)CC2)cc1,5.583827972412109,5.94508695602417,5.76445746421814
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3o2)CC1,7.590694904327393,8.77053451538086,8.180614709854126
O=C(CCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)cc1,8.510517120361328,8.09615707397461,8.303337097167969
O=C(O)CCCCCN1CCN(c2nsc3ccccc23)CC1,7.699371337890625,6.200226306915283,6.949798822402954
COc1ccc(N2CCN(CCCCCNC(=O)c3cc(OCCOCCF)ccc3OC)CC2)cc1,6.180697441101074,6.515456199645996,6.348076820373535
CCCN(CCCc1ccccc1)C1CCc2c(O)cccc2C1,8.239448547363281,7.968846321105957,8.10414743423462
O=C1N=C2c3cccc4[nH]cc(c34)CN2C1=NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,5.696689605712891,6.67906665802002,6.187878131866455
Cc1ccc2c(N3CCN(CCc4cccc(N5CCCNC5=O)c4)CC3)cccc2n1,7.556875705718994,6.96616792678833,7.261521816253662
O=C(CCCN1CCC2(CC1)C(=O)N(Cc1ccccc1)CN2c1ccccc1)c1ccc(F)cc1,9.200150489807127,7.732632637023926,8.466391563415527
CCOc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,7.348824977874756,9.27159595489502,8.310210466384888
COc1ccc(CN2CCC(CCc3c[nH]c4ccc(F)cc34)CC2)cc1,6.769167900085449,6.766495704650879,6.767831802368164
Oc1ccc2c(c1)OC(CNCc1ccc(COC3CCCC3)cc1)CC2,7.927139282226562,7.481328010559082,7.704233646392822
COc1ccccc1N1CCN(CC2CC(c3ccccc3)c3ccccc3O2)CC1,7.181888580322266,6.851653575897217,7.016771078109741
CCOc1ccccc1N1CCN(CCCCNC(=O)c2cc3cccc(OC)c3o2)CC1,6.937435626983643,8.655640602111816,7.7965381145477295
CCN(CC)CCN1CCC(c2ccc(Nc3nc(-c4cccc(Br)c4)cs3)cc2)CC1,6.940408229827881,6.762946128845215,6.851677179336548
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4nnn(C)n4)cc32)CC1,8.439382553100586,7.074907779693604,7.757145166397095
CNCC1CC2c3ccccc3Oc3ccc(Cl)cc3C2O1,7.21808910369873,7.077519416809082,7.147804260253906
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc(Cl)c5Cl)CC4)c(=O)c23)C1,7.474087715148926,7.908846855163574,7.69146728515625
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.742370128631592,6.387310028076172,7.064840078353882
Oc1ccc2c(c1)CCc1ccccc1C2CCN2Cc1ccc(OCCN2CCCCCC2)cc1,,,
COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3ccccc3C)nc(N)c2cc1OC,6.861299514770508,5.877144813537598,6.369222164154053
CCCN(CCCc1ccc(C(=O)NCC)cc1)C1CCc2c(O)cccc2C1,7.887625217437744,7.960878372192383,7.9242517948150635
CCCN(CCC)C1CCc2[nH]nc(C(=O)NCC)c2C1,6.906458854675293,7.482594490051269,7.194526672363281
CCN(CC)C1CCC(c2ccccc2)c2ccc(Cl)cc21,6.71342658996582,6.828736305236816,6.771081447601318
Cc1ccc2c(c1)N(CCCCN1CCN(c3ccc(F)cc3)CC1)c1cccc(C)n1,,,
COc1ccccc1N1CCN(CCCCC2COC(c3ccccc3)(c3ccccc3)O2)CC1,6.5797224044799805,6.649537086486816,6.614629745483398
CC1Cc2ccccc2N1C(=O)CN1CCC(Cc2c(F)cccc2Cl)CC1,6.544808864593506,6.326291084289551,6.435549974441528
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)c(F)c1,8.927783012390137,8.518905639648438,8.723344326019287
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(-c3ccccc3)cc2)CC1,7.30664587020874,8.732769966125488,8.019707918167114
Cc1ccc(C)c(OCC(O)CN2CCN(c3ccccc3F)CC2)c1,5.902900218963623,5.994801044464111,5.948850631713867
CN(C)C1CCN(CCCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7.120306015014648,7.755954742431641,7.4381303787231445
CCCCOc1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cn1,6.449691295623779,5.938738822937012,6.1942150592803955
Oc1cccc(C2(c3ccccc3Cl)CCCNC2)c1,5.876909732818604,5.894198417663574,5.885554075241089
COc1ccc(N2CCN(c3cccc(Cl)c3NC(=O)c3ccnc(OC)c3)CC2)cc1,5.702928066253662,5.267281532287598,5.48510479927063
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,7.946710586547852,8.383784294128418
CC=S(O)(O)=Nc1cccc(CN2CCN(c3cccc(Cl)c3Cl)CC2)c1,7.483269691467285,7.917596817016602,7.700433254241943
N#CC1=C(c2ccccc2)CCC(c2ccc(Cl)cc2)CC1,6.877177238464356,5.778542518615723,6.327859878540039
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccc2)cc1,7.198726177215576,8.894172668457031,8.046449422836304
O=C1c2cccc(O)c2C(=O)N1CC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.3703999519348145,8.147019386291504,7.758709669113159
Cc1nsc2c1c(-c1ccc(Cl)cc1)c(=O)n2C,,,
COc1cc(N2CCN(C(=O)Cn3nc(C#N)c(N4C5CCC4CC5)c3C)CC2)ccc1Cl,5.602860450744629,6.242161750793457,5.922511100769043
O=C(NCC(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1)c1ccccc1,6.835075855255127,6.437444686889648,6.636260271072388
COc1ccccc1N1CCN(CCn2ncc3c2-c2ccc(F)cc2)CC1,,,
O=C(O)Cc1ccc(N2CCC(CN3CCN(c4ccc(Cl)cc4Cl)CC3)CC2)cc1,5.859908580780029,5.809173583984375,5.834541082382202
O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,7.223559856414795,8.687921524047852,7.955740690231323
COc1ccccc1N1CCN(CCCCCc2ccc3c(c2)NC(=O)CCO3)CC1,8.734850883483887,7.074738025665283,7.904794454574585
CC(C)Oc1ccccc1N1CCN(Cc2cc(CN3CCCCC3=O)n(C)n2)CC1,7.678335189819336,6.399223327636719,7.038779258728027
O=C(NCC1CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1c[nH]c2ccccc12,6.639748573303223,7.85081148147583,7.245280027389526
C(=Cc1nccn1Cc1ccccc1)c1ccccn1,6.080846309661865,5.714160919189453,5.897503614425659
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.742376327514648,6.38731050491333,7.064843416213989
Cc1cc2c(-c3nc4ccccc4[nH]3)cccc2[nH]1,6.863823413848877,6.239156723022461,6.551490068435669
O=C1CCc2ccc(OCCCCN3CCN(c4ccc(F)c5ccccc45)CC3)nc2N1,8.591423988342285,7.387938022613525,7.989681005477905
O=C1N(CCN2CCOCC2)CCN1c1cccc(C(F)(F)F)c1,6.709684371948242,8.136678695678711,7.423181533813477
CCCN(CCC1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)CC1)C1CCc2nc(N)sc2C1,7.602651596069336,8.790101051330566,8.196376323699951
CCCCN(C)C1CCc2c(O)ccc(O)c2C1,8.030116081237793,9.2557373046875,8.642926692962646
CCCN(CCN1CCN(c2cccc3c2CCO3)CC1)C1CCc2c(O)cccc2C1,7.822171211242676,8.8883638381958,8.355267524719238
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,6.014633655548096,5.93870735168457,5.976670503616333
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1,7.120330333709717,6.30902624130249,6.7146782875061035
N#Cc1ccccc1N1CCN(C(c2ccccc2)c2ccccc2)CC1,6.933335304260254,6.74392032623291,6.838627815246582
CCCN(CC1CC1)C1CCc2cc(O)ccc2C1,7.005254745483398,9.045400619506836,8.025327682495117
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,6.68971061706543,8.816180229187012,7.752945423126221
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1c[nH]c2ccccc12,7.580685615539551,8.897761344909668,8.23922348022461
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nnn(C)n4-5)CC3)cccc2n1,,,
Cc1ccccc1-c1ccccc1S(=O)(=O)NC(=O)Nc1cc(C2CC2)n[nH]1,6.347634315490723,6.710923671722412,6.529278993606567
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(OCCN4CCCC4)c3)nnc2c1,6.7551984786987305,6.298543930053711,6.526871204376221
O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,7.252906322479248,8.941497802734375,8.097202062606812
CCN(CC)C(=O)C1CCCN(c2ccnc3cc(OC)c(OC)cc23)C1,6.292618751525879,6.035270690917969,6.163944721221924
O=C1N(CCN2CCc3ccccc3C2)CCN1c1cccc(Cl)c1,6.83345365524292,7.647637367248535,7.2405455112457275
COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1,6.228270053863525,7.310538291931152,6.769404172897339
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,8.384242057800293,8.055950164794922,8.220096111297607
COc1ccccc1N1CCN(CC(O)CNC(=O)c2cnc(O)c3ccccc23)CC1,6.471965312957764,6.54645299911499,6.509209156036377
CCCCN1CCCCC1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,6.326963424682617,7.011668682098389,6.669316053390503
COc1cccc(S(=O)(=O)NCCCN2CCN(c3ccc(F)cc3OC)CC2)c1,6.35883378982544,7.039205074310303,6.699019432067871
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,6.68971061706543,8.816180229187012,7.752945423126221
COc1ccc(CC2CCN(CC3CN4c5ccccc5N3C4)CC2)cc1,7.151036739349365,6.81540584564209,6.9832212924957275
CCN(CCCNc1c([N+](=O)[O-])cc(C)cc1C)Cc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,6.5937089920043945,6.657055377960205,6.6253821849823
COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,7.094912528991699,7.71485424041748,7.40488338470459
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(I)c(Cl)c2)CC1,7.57136344909668,8.862196922302246,8.216780185699463
O=C(NCCCCCCNC(=O)NCc1cccnc1)NCc1cccnc1,7.309911727905273,5.714794635772705,6.512353181838989
CCCN(CCC)C1CCc2c(F)ccc(O)c2C1,7.845858573913574,8.5043306350708,8.175094604492188
O=C(Nc1ccc2[nH]cc(CCCCN3CCCC3)c2c1)c1ccc(Cl)cc1,6.389694690704346,7.7554168701171875,7.072555780410767
COc1ccccc1N1CCN(CCCCNC(=O)-C2CCCCC2)CC1,7.4190497398376465,8.245101928710938,7.832075834274292
O=C1N(CCF)CN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,8.802186012268066,7.306979179382324,8.054582595825195
O=C(CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,8.233951568603516,7.872768402099609,8.053359985351562
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,6.9997735023498535,6.859379291534424,6.929576396942139
CCOc1ccccc1N1CCN(CCc2ccc3n[nH]nc3c2)CC1,7.970079898834228,6.674920082092285,7.322499990463257
Cc1ccc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,7.341516971588135,8.821422576904297,8.081469774246216
N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)COC4)o2)cc1,5.218732833862305,6.25486946105957,5.7368011474609375
