SMILES,AChE_pXC50,MAOB_pXC50,AChE_MAOB_pXC50
CC(C)(C)N1CCN(CC(O)COc2cccc3ccccc23)CC1,4.176008701324463,4.192488193511963,4.184248447418213
Cc1cc(N)ccc1NC(=O)CCCOc1ccccc1,5.968475341796875,5.242495059967041,5.605485200881958
CN(C)c1ccc(C=CC=Cc2cc3ccccc3[n+]2C)c(F)c1,,,
Cc1nnc(C)n1N=Cc1ccc(O)c(O)c1O,6.530482292175293,3.8742716312408447,5.202376961708069
CC1=NC2=CCCCN2C(=O)C1CCN1CCC(c2noc3cc(F)ccc23)CC1,7.390058517456055,6.018840789794922,6.704449653625488
CCc1c(C)[nH]c2c1C(=NOC(=O)Nc1ccccc1)CCC2,5.725826740264893,4.694451332092285,5.210139036178589
O=C(NC1CCCC1)C1CCCN1S(=O)(=O)c1ccc(F)cc1,5.0060625076293945,5.432622909545898,5.2193427085876465
O=C(NCCC1CCN(Cc2cccc(Cl)c2)CC1)c1cc2ccccc2o1,7.322186470031738,3.883766651153565,5.602976560592651
O=C(C=Cc1ccccc1)Nc1ccc2c(c1)OCCO2,5.104298114776611,6.383691310882568,5.74399471282959
CCCCCCOc1ccc2c(=O)cc(-c3ccccc3)oc2c1,4.033825397491455,5.6225199699401855,4.82817268371582
CC(C)Oc1ccc(NC(=O)CCl)cc1,5.045989513397217,4.885194778442383,4.9655921459198
CC(C)CN=C1C(=O)c2ccccc2C(=O)C1Cl,6.484990119934082,5.312358856201172,5.898674488067627
CC=CCOc1ccc2c(CC=C)cc(=O)oc2c1,5.407061576843262,6.9956560134887695,6.201358795166016
O=C(C=Cc1ccccc1)NC(=S)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,5.194683074951172,4.624079704284668,4.90938138961792
Cc1cccc2c1NC(=O)C2(O)CC1(C)C(=O)NC(=O)NC1=O,5.657358646392822,5.383041858673096,5.520200252532959
O=C1C=CC(=CNNC2CCCC2)C=C1O,3.5769331455230717,5.662638187408447,4.619785666465759
COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)(C)c3ccccc3)cc1)C2,6.298940658569336,4.63892936706543,5.468935012817383
COc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,6.800415992736816,7.829558372497559,7.3149871826171875
CCN(CC)C(=O)CN1C(=O)C(=O)c2cc(SCC)ccc21,5.223979949951172,5.554859638214111,5.389419794082642
O=C(C=Cc1cccc(-c2cccc(Cl)c2)c1)Nc1ccccc1,4.224279403686523,6.028717041015625,5.126498222351074
O=C(O)c1cccc(-c2ccccc2OCc2ccc(Cl)cc2)c1,4.433074951171875,6.32061767578125,5.3768463134765625
CCN1CCC2(C)c3cc(OC(=O)Nc4ccc(OC)cc4)ccc3N(C)C12,6.244413375854492,5.069713115692139,5.657063245773315
C=Cc1cc(C(=O)OCC)cc(Cl)c1OC(C)=O,5.031636714935303,5.18120002746582,5.1064183712005615
COc1cc(CN(C)C)ccc1OCc1cccc(OC(=O)c2cc(Cl)ccc2OC)c1,5.269449710845947,4.706801891326904,4.988125801086426
Cc1cc(C(=O)NC2CCCCC2)ccc1[N+](=O)[O-],4.726417541503906,4.957527160644531,4.841972351074219
COc1cc(CCC(=O)N2CCN(C(C)=O)CC2)ccc1OCc1ccc(Cl)cc1,5.619058132171631,5.21769905090332,5.418378591537476
O=C(NCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc(Cl)cc1,8.585686683654785,4.60390043258667,6.5947935581207275
COc1ccc(C(=O)Nc2c(Cl)cnc3cc(OC)c(OC)cc23)cc1,5.811516761779785,4.34751033782959,5.0795135498046875
N#Cc1cccc(C=NNC(=O)c2cc(-c3cccc(Cl)c3)nc3ccccc23)c1,5.056323051452637,5.704364776611328,5.380343914031982
C#CCNC(=O)C1CCC(CNC(=O)c2ccc(C)c(F)c2)C(CC2CCCC2)C1,5.457062244415283,4.2437615394592285,4.850411891937256
CC(O)c1cccc(C=C2C=CC(C(=O)N3CCOCC3)OC2=O)c1,4.865158081054688,4.775884628295898,4.820521354675293
COc1ccc(C(=O)N2CCOCC2)cc1OC(C)C,5.083876609802246,4.002285957336426,4.543081283569336
CC(=O)N1N=C(c2ccccc2O)CC1c1ccc(C)cc1,7.041308879852295,5.429198265075684,6.235253572463989
O=C(O)c1ccc(Cl)c(NC(=O)c2cc3ccccc3oc2=O)c1,6.263551235198975,5.667815208435059,5.965683221817017
COc1ccc2[nH]c3c(c2c1)CCNC3C,4.664571285247803,5.887040138244629,5.275805711746216
O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,4.912286281585693,4.503289222717285,4.707787752151489
OC(COc1ccc(F)cc1)COc1ccc2c(c1)OCO2,4.377002716064453,6.550168514251709,5.463585615158081
C=CCOc1cc2c(cc1OC)CCCC2,5.621645450592041,5.309168815612793,5.465407133102417
NC(=O)Oc1cccc(-n2c(S)nnc2-c2ccc(Br)cc2)c1,6.180922031402588,5.001394748687744,5.591158390045166
CCC(C)C(=O)NCC#Cc1ccc(OCc2ccc(F)cc2)cc1,4.235862731933594,6.642637729644775,5.439250230789185
COc1cccc(NC(=O)N2CCC(NC(=O)C3CCCC3)CC2)c1,4.765803337097168,4.3368072509765625,4.551305294036865
O=C(CCN1C(=O)SC(=Cc2ccccc2)C1=O)Nc1ccccc1,6.025620460510254,5.677502155303955,5.8515613079071045
Cc1oc2cc(c3c(C45CC6CC(CC(C6)C4)[N+](C)(C)C5)ccc3[n+]2c1C,,,
Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O,5.40964412689209,8.44015884399414,6.924901485443115
O=C(NCCO)c1ccsc1NC(=O)c1ccc2ccccc2n1,6.675649166107178,5.533025741577148,6.104337453842163
CCN(CC)CCOc1ccc(C=C2C(=O)NC(=S)N(C)C2=O)cc1,5.3535566329956055,5.860264778137207,5.606910705566406
N=c1scnc1C(=O)Nc1ccc(Cl)cc1,,,
CCN(CC)c1nc2c(c(=O)n(Cc3ccc(F)cc3)c(=O)n2C)n1C,5.437385559082031,5.699464797973633,5.568425178527832
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccco4)CC3)C1CO2,6.715887069702148,4.724155426025391,5.7200212478637695
COc1cc(C=Cc2ccnc3ccccc23)cc(OC)c1OC,4.727647304534912,4.951252460479736,4.839449882507324
CCOC(=O)NC1=NC(c2ccccc2)CS1,7.376339435577393,5.548261642456055,6.462300539016724
COc1ccc(Cl)c2c(O)n3c(c12)C=CC(CCC(=O)NC1CCCCC1)CO3,5.842771530151367,4.960972309112549,5.401871919631958
CN(C)CC1CC2c3ccccc3Oc3ccc(Br)cc3C2O1,4.669798374176025,5.669631004333496,5.169714689254761
O=C1C(=O)C(NCCc2ccc(Oc3ccccc3)cc2)C1=Nc1ccncc1,6.504975318908691,4.961444854736328,5.73321008682251
O=C(c1ccc(F)cc1)C1CCN(CCC2CCN(Cc3ccc(Cl)cc3)CC2)CC1,6.1725664138793945,4.1116719245910645,5.1421191692352295
O=C1CC(=CSc2nc3ccccc3s2)c2ccccc21,5.689423084259033,5.39478063583374,5.542101860046387
CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,8.481307029724121,5.611645698547363,7.046476364135742
C=CCn1c(C)cc(C2=NN=C(NC3CC3)SC2)c1C,7.315834999084473,5.777228355407715,6.546531677246094
Cc1c(C)c2c(c(C)c1O)CCC(C)(CC2CC(=O)NC(C(=O)O)c3ccccc3)C2)O2,,,
CN(C)C1(CNCCC2CCOCC2)COc2ccccc2OC1,4.520482540130615,5.510475158691406,5.015478849411011
COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,5.212551593780518,5.944971084594727,5.578761339187622
Nc1c(Cl)cc(S(=O)(=O)N2CCCCC2)cc1Cl,5.965360641479492,4.816385269165039,5.390872955322266
O=C(CCl)Oc1ccc2c(c1)C1CCCCC1C(=O)O2,5.413469314575195,6.295146465301514,5.8543078899383545
O=C(CC#CCN1CCCCC1)Nc1ccc2c(c1)OCCO2,6.155310153961182,4.709041595458984,5.432175874710083
CCCCOC(=O)NS(=O)(=O)c1ccccc1-c1ccc(CNC(=O)C2CCC2)cc1,5.690384864807129,4.862107276916504,5.276246070861816
CC(C)(CNC(=O)CCc1c[nH]c2ccccc12)CN(C1CCCCC1)SC(C)(C)C,6.018505573272705,3.5582666397094727,4.788386106491089
O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21,4.619190692901611,5.365114688873291,4.992152690887451
CC(=O)Nc1ccc(OC(=O)c2cn(-c3ccc(Cl)cc3)nc2-c2cccc(Cl)c2)cc1,5.448243618011475,5.089152812957764,5.268698215484619
COc1cc(C#N)cc(Br)c1OC(=O)c1cccnc1,5.227232933044434,4.803491115570068,5.015362024307251
CCCNC(=O)OC1=COC(=CN2CCCCC2)CC1=O,4.283867835998535,4.399067401885986,4.341467618942261
Cc1onc(-c2ccccc2Cl)c1C(=O)NCCC1CCCN1C,6.863571643829346,4.723392963409424,5.793482303619385
CN1CC=CC1COC(=O)c1ccccc1O,4.854483127593994,4.687984943389893,4.771234035491943
CCC(=O)CCCCc1ccc2c(c1)OCCO2,5.0604166984558105,5.275204181671143,5.167810440063477
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,5.890967845916748,3.322573661804199,4.606770753860474
CN1CCC(Oc2cccc3c2=C(O)N(CCCCO)C3=O)CC1,,,
COc1cccc(-c2cc3c(=O)n(C)c4cc(OC)ccc4n3n2)c1,5.188211441040039,5.216035842895508,5.202123641967773
Cc1ccccc1-c1nc2cc(Cl)cnc2n1C,5.45526933670044,5.006242275238037,5.230755805969238
Cn1cnc(CCC(=O)c2ccc(F)c(F)c2)n1,5.569137573242188,6.56242561340332,6.065781593322754
O=C(CCc1c[nH]c2ccccc12)Nc1ccccn1,4.713564872741699,5.304394721984863,5.008979797363281
CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,4.575815200805664,4.805994987487793,4.6909050941467285
CC1=CC(C)(C)Nc2ccc3c(c21)C(=Cc1ccccc1C)Oc1ccc(F)cc1-3,5.631093502044678,6.6444830894470215,6.13778829574585
CN(C)C(=O)c1ccc2c(c1)C(=O)N(CCCCCN1CCN(c3ccc(F)cc3)CC1)O2,6.908638000488281,5.0727152824401855,5.990676641464233
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1c1ccc(O)cc1,5.22882080078125,5.128052711486816,5.178436756134033
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccsc4)CC3)C1CO2,6.704949378967285,4.791882514953613,5.748415946960449
CN(C)c1ccc(C=CC=C2C=CC(=[N+](C)C)C=C2)cc1,4.689563751220703,5.64225959777832,5.165911674499512
CN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,3.8821029663085938,5.409505367279053,4.645804166793823
CN(C)c1ccc(C=C2C(=O)ON=C2c2cccnc2)cc1,5.130490779876709,6.223190307617188,5.676840543746948
CN(C)C1CCC(Oc2cc(OCc3ccccc3)c3c(c2)OCO3)CC1,4.923044204711914,4.976624488830566,4.94983434677124
Cc1c(Cc2ccccc2)c2ccc(CN3CCCC3)cc2oc1=O,6.189963340759277,4.116652011871338,5.153307676315308
COc1ccc(CC(=O)Nc2sc3c(c2C(=O)N2CCN(c4ccc(F)cc4)CC2)CCC3)cc1OC,6.16818904876709,4.454381942749023,5.311285495758057
CN(C)c1ccc(C=C2C(=O)Nc3ccccc32)cc1,5.143176078796387,6.588056564331055,5.865616321563721
Cc1cc(OCCC(=O)NN=Cc2ccccc2Br)ccc1[N+](=O)[O-],5.520541667938232,5.360063552856445,5.440302610397339
CN(C)C(C(=O)NCCc1cccc2c1OCO2)c1cccc(F)c1,5.44550371170044,4.628064155578613,5.036783933639526
CCCOC1OC(COc2ccccc2)C=C(c2ccccc2)C1CCCO,4.460464954376221,5.663521766662598,5.061993360519409
COc1cc2c(cc1OC)C(=O)C(C(C)C)CC2,5.560237407684326,4.693085670471191,5.126661539077759
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC(C)=Cc4ccc(F)cc4)CC3)C1CO2,6.733798027038574,5.186834335327148,5.960316181182861
CCCCCCCN1CCN(c2cccc(Cl)c2)CC1,5.504705905914307,4.490180015563965,4.997442960739136
Cc1ccc(N=C2c3cc(O)ccc3OC(=N)C2C#N)cc1,6.904289722442627,4.247342586517334,5.5758161544799805
CC12CCC(O)CC1=CCC1C2CCC2(C)C1CCC2(C)O,4.386000633239746,7.869696617126465,6.1278486251831055
CCOc1ccc2cc(-c3csc(N)n3)ccc2c1,5.307039737701416,5.968474388122559,5.637757062911987
CC(C)(C)OC(=O)NCCCCC(=O)Nc1ccc2c(c1)-c1ccccc1S2,5.971785545349121,4.556757926940918,5.2642717361450195
NC(=O)c1sc2c(Br)ccc(Cl)c2c1N,6.371959686279297,2.926008462905884,4.64898407459259
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1,5.5857672691345215,4.856871604919434,5.2213194370269775
COc1ccc(OC)c(C=C2C(=O)Nc3ccccc32)c1,5.602932929992676,5.646757125854492,5.624845027923584
CC1CCc2c(sc(NC(=O)c3cccs3)c2C#N)C1,6.493489742279053,5.357790946960449,5.925640344619751
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,5.595563888549805,5.4030961990356445,5.499330043792725
Cn1c(=O)c2c(nc(SCc3cccc(Br)c3)n2C)n(C)c1=O,5.733372688293457,6.556705474853516,6.145039081573486
CC(C)C1=NOC2(C1)C(=O)N(Cc1ccccc1)c1ccccc12,6.327394485473633,5.00197696685791,5.6646857261657715
COc1cc(C=CC=CC(=O)c2ccc(C)cc2)ccc1O,4.542118549346924,5.672982215881348,5.107550382614136
CN(C)c1ccc(CC2=c3ccccc3=NC2=O)cc1,5.365333080291748,6.217818260192871,5.79157567024231
O=C1c2ccccc2-c2n[nH]c3cccc1c23,4.932783126831055,5.525638580322266,5.22921085357666
Nc1c(Br)cccc1C(=O)Nc1ccc2c(c1)OCO2,6.125341415405273,4.506772994995117,5.316057205200195
Oc1ccc(C2=CC3CCC(C2)N3Cc2ccco2)cc1,6.080080509185791,5.463504791259766,5.771792650222778
NCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,4.711108207702637,3.4247031211853027,4.06790566444397
CNC(=O)COc1ccc(C=CC2=NN(C)C(=O)C(C)(C)C2)cc1,6.089871406555176,5.931534767150879,6.010703086853027
Fc1ccc(-c2nc3sccn3c2-c2ccncc2)cc1,5.310950756072998,5.878870010375977,5.594910383224487
O=C(CCc1ccc2ccccc2c1)Nc1nnc(C2CC2)s1,6.436453819274902,5.960062026977539,6.198257923126221
O=C(C=Cc1cccc2cc(O)n(CCCCCn3ccnc3)c12)NCc1ccccc1,6.0209126472473145,5.550692558288574,5.785802602767944
COc1cccc(-c2csc(NN=Cc3ccco3)n2)c1,5.021340847015381,5.393505573272705,5.207423210144043
O=C1C=CC(=CNNC=Cc2cccc(O)c2O)CC1=O,4.534540176391602,6.541818141937256,5.538179159164429
CC1CCN(S(=O)(=O)c2ccc(C=CC(=O)NCCCC3=CCCCC3)cc2)CC1,5.03493595123291,4.598447799682617,4.816691875457764
O=C(O)C1CCN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1,5.594114303588867,4.9407734870910645,5.267443895339966
CCC1(c2cccc(O)c2)CCCCN(CCCC(=O)c2ccc(F)cc2)C1,5.774801254272461,4.472861289978027,5.123831272125244
Oc1cc2c(cc1O)C1c3cc4c(cc3CNC1CC2)OCO4,5.236538887023926,6.097690105438232,5.667114496231079
CC1(C)C=C2Oc3ccc(F)cc3C(=O)C2C(=O)C1,4.369480609893799,6.470454216003418,5.419967412948608
COc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,6.800415992736816,7.829558372497559,7.3149871826171875
Cc1ccccc1C#CCSc1nc2c(c(=O)n1C)CCCC2,6.15435266494751,6.44530200958252,6.299827337265015
Cc1cccc(C2CC(c3ccccc3)=NN2C(=O)COC(=O)c2ccco2)c1,6.59957218170166,4.856829643249512,5.728200912475586
COc1ccc2c(c1)CCC(CC1CCN(Cc3coc(O)c3C)CC1)O2,6.208951950073242,4.59035062789917,5.399651288986206
CN1CCN(C=C2C=C(SCC(=O)Nc3ccccc3)NC2=O)CC1,4.988979816436768,4.753702163696289,4.871340990066528
CC(N)Cn1ccc2cc(F)c(Cl)cc21,4.418909549713135,5.534825801849365,4.97686767578125
O=C(C=Cc1ccc(Cl)cc1)c1cccc([N+](=O)[O-])c1,4.351325035095215,5.618209838867188,4.984767436981201
c1ccc2c(c1)-c1cccc3c1C2CCNC3c1cccc2ccccc12,4.470059394836426,7.069731712341309,5.769895553588867
O=C(NCc1ccccc1)c1ccc2c(c1)OCCO2,5.542187213897705,4.746092319488525,5.144139766693115
O=C(Nc1cccc(C2Nc3ccccc3C3COCC23)c1)c1ccccc1,5.110918521881104,5.898960113525391,5.504939317703247
CCN(C)CCCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,6.1121368408203125,5.116249561309815,5.6141932010650635
CC1CCN(CCO)C(=O)C=CCOc2ccc(S(=O)(=O)N(C)c3ccc(Cl)cc3)cc2O1,5.37847375869751,5.147419452667236,5.262946605682373
COc1cc2c(cc1OC)CN(C=Nc1ccc3c(c1)OCCO3)CC2,5.585659503936768,4.550571441650391,5.068115472793579
Cc1ccc(C=CC(=O)c2coc(=O)c(Br)c2)cc1,4.30464506149292,6.700176239013672,5.502410650253296
COC(=O)C1C(C)=NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1cccc(F)c1,6.451076984405518,5.093283176422119,5.772180080413818
O=C1C(=O)C(NCc2cccc(Cl)c2)C1=Nc1ccncc1,5.703125,5.393734931945801,5.5484299659729
COc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1OC,6.002158164978027,4.742388725280762,5.3722734451293945
CCN(CC)CCOC(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1,5.090447425842285,5.070277690887451,5.080362558364868
CCOC(=O)c1c(-c2ccccc2)csc1N=CC1CC(=O)O1,6.568030834197998,5.390771389007568,5.979401111602783
COc1cc2nncc(-c3ccc4c(c3)OCCCO4)c2cc1OC,4.941528797149658,5.096407413482666,5.018968105316162
COc1cc2c(cc1OC)C(=O)C(=Cc1ccco1)C2,6.3464555740356445,5.3224711418151855,5.834463357925415
N#Cc1cc(C#N)c(NCCCO)nc1Nc1ccccc1,4.986695289611816,6.035029411315918,5.510862350463867
O=C(Cc1ccc(Cl)cc1)Nc1ccc(Br)cn1,4.167331218719482,4.536129474639893,4.3517303466796875
CC(=O)c1ccccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.473663330078125,3.7423152923583984,4.607989311218262
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,4.587324619293213,3.1240651607513428,3.855694890022278
c1csc(C2CN3CCSC3=N2)c1,7.117712020874023,6.565881252288818,6.841796636581421
COc1ccc2cc(-c3ccc(SC)cc3)c(=O)oc2c1,5.7882843017578125,6.664274215698242,6.226279258728027
O=C(C=Cc1cccc(Cl)c1)NC12CC3CC(CC(C3)C1)C2,5.570638179779053,4.460453510284424,5.015545845031738
O=c1cc(-c2ccc(O)c(O)c2)oc2c1ccc1ccccc12,5.298251152038574,5.224016189575195,5.261133670806885
O=C1c2ccccc2-c2n[nH]c3cccc1c23,4.932783126831055,5.525638580322266,5.22921085357666
c1ccc(-c2ccc(Cc3ccon3)o2)cc1,5.101276874542236,4.318634986877441,4.709955930709839
Cc1ccc(C(c2nnnn2Cc2ccco2)N2CCN(C3CCCCC3)CC2)cc1,5.634555816650391,5.247645854949951,5.441100835800171
CCCCSc1ccc(-c2ccc(C(=O)O)cc2)cc1,4.37349796295166,5.89585018157959,5.134674072265625
Cc1ccc(-c2cn3cc(C)ccc3n2)cc1,5.19586706161499,5.552902221679688,5.374384641647339
COc1cc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,,,
O=C(NC1CCCCC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,5.5776567459106445,4.875247001647949,5.226451873779297
COc1cc(-c2csc3c(C=CCNC4CCCC4)cnc(N)c23)ccc1NC(=O)c1ccccc1,6.385927677154541,5.1126885414123535,5.749308109283447
Cc1cc2c(c(=O)o1)C1CCC(CN(C)Cc3ccc(Cl)cc3)CC1C2,5.300799369812012,4.893364906311035,5.097082138061523
Clc1ccc(C2CN3CCCC3c3cc(Cl)ccc32)cc1,4.659196853637695,6.827520370483398,5.743358612060547
COc1ccc(S(=O)(=O)NC(=O)Oc2ccc3c(c2)C2CCCCC2C(C)N3)cc1,5.781522750854492,4.562550067901611,5.172036409378052
Cc1cccc(NC(=O)c2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)c1,5.5984954833984375,5.117096424102783,5.35779595375061
CCc1cccc(C)c1NC(=O)N1CC(C)Oc2cccc(C(C)=O)c21,6.519125938415527,4.537258148193359,5.528192043304443
CCOC(=O)CCC1=C(Cc2ccc(Cl)cc2)C(=O)CC1,4.967994689941406,5.700387477874756,5.334191083908081
O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,6.559193134307861,5.347151756286621,5.953172445297241
CCOC1OC(C(=O)N2CCN(C(=O)C(CO)Cc3ccc(OC)c(OC)c3)CC2)C(O)C1O,6.070833683013916,4.398266315460205,5.2345499992370605
CC(NC1C(=O)C(=O)C1=Nc1ccncc1)C(C)(C)C,5.5386152267456055,5.903437614440918,5.721026420593262
O=C(Nc1ccc2n[nH]cc2c1)c1cccc(F)c1,5.22772741317749,5.940925121307373,5.584326267242432
O=C(O)c1cccc(NC(c2ccccc2)c2ccc3cccnc3c2O)c1,5.251895904541016,5.415947437286377,5.333921670913696
COc1ccc(C2=C(OC(=O)NC3CCCC3)C3C(=O)c4ccccc4C(=O)C3CCCCC23)cc1,,,
Cc1ccc(-c2csc(Nc3ccccn3)n2)s1,5.305461883544922,6.372461318969727,5.838961601257324
CCN(CC)CCOC(=O)C=Cc1ccccc1,4.281865119934082,5.5550312995910645,4.918448209762573
CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,5.527045249938965,6.0119733810424805,5.769509315490723
C#CCN(C)Cc1cc2cc(OCc3ccccc3)ccc2n1C,4.428907871246338,7.657023429870605,6.042965650558472
Nc1ccc(CN2CCC(COc3ccc(C(F)(F)F)cc3)CC2)cc1,6.459364891052246,5.017971515655518,5.738668203353882
COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C)cc1)C2,6.67012357711792,4.894330978393555,5.782227277755737
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,4.476421356201172,4.901605606079102,4.689013481140137
