SMILES,D2R_pXC50,_5HT2A_pXC50,D2R__5HT2A_pXC50
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(OCCF)cc2)CC1,7.613565444946289,6.251582145690918,6.9325737953186035
FC(F)(F)c1cccc(N2CCN(CCCCNc3ccc4c(c3)CNC4=O)CC2)c1,8.246423721313477,6.80239725112915,7.5244104862213135
CN1CCN(C2Cc3ccccc3Sc3ccc(F)cc32)CC1,9.00782871246338,8.796836853027344,8.902332782745361
Oc1ccc(N2CCN(CCC3CCC(c4ccccc4)(c4ccc(F)cc4)CC3)CC2)c2ccccc12,7.235254764556885,7.025360107421875,7.13030743598938
Cc1ccc2c(OCCN3CCC(Cc4ccc5ccccc5c4)CC3)cccc2n1,6.67478084564209,6.652271270751953,6.6635260581970215
CC1NC(N)=Nc2ccc(Cl)c(Cl)c21,8.231038093566895,6.872568130493164,7.551803112030029
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc12,8.385160446166992,8.426273345947266,8.405716896057129
OC1(c2ccc(C3CCN(CCCc4ccccc4)CC3)cc2)CCC1,6.452939033508301,7.412688732147217,6.932813882827759
c1cc2c(cc1OCCCN1CCN(c3cccc4c3OCCC4)CC1)OCCO2,7.671547412872314,7.141066074371338,7.406306743621826
NCCn1cc(S(=O)(=O)c2ccc(CCCN3CCN(c4nsc5ccccc45)CC3)c3ccccc23)c2ccccc21,6.269560813903809,7.823330879211426,7.046445846557617
COc1cccc(NC(NC2CCC3(CCN(Cc4ccccc4C(F)(F)F)CC3)C2)C(=O)O)c1,5.78159761428833,5.813892841339111,5.797745227813721
CCC1Cc2c([nH]c3ccc(F)cc23)CCN1CC1CCCN1CCNCC1,,,
Oc1[nH]cc2cc(F)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,7.735916614532471,8.688028335571289,8.21197247505188
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCC5)CC3)c(F)c12,8.404449462890625,8.498711585998535,8.45158052444458
CC1CCN(CCCc2cccc3c2Cc2cccc(F)c23)CC1,6.633452892303467,7.450957298278809,7.042205095291138
CN1CCN(C2=Cc3ccccc3Cc3ccc(F)cc32)CC1,7.8052144050598145,8.737046241760254,8.271130323410034
CCCl,5.984464168548584,3.752833127975464,4.868648648262024
Cc1c(F)cccc1OC1CCN(CCc2c[nH]c3ccccc23)CC1,7.317474842071533,8.223685264587402,7.770580053329468
NCCCc1cc2c(c(Cl)c1O)CCC(N1CCN(c3nsc4ccccc34)CC1)CC2,7.2887067794799805,8.383326530456543,7.836016654968262
CC1CCN(CCC2Cc3ccc(F)cc3C2=O)CC1,6.304449558258057,6.917729377746582,6.611089468002319
CCN1CCN(CCC=Cc2cc(C3CCC3)nc(C)c2)CC1,6.55631685256958,6.096840858459473,6.326578855514526
CN1CCN(C2=Cc3ccccc3Oc3ccc(F)cc32)CC1,8.009591102600098,8.521321296691895,8.265456199645996
CN1CCN(C2CCc3ccc(I)cc3C2)CC1,6.622628688812256,7.228915691375732,6.925772190093994
N#Cc1c(O)[nH]c(CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1O,7.988839149475098,7.305688381195068,7.647263765335083
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c(F)cc(F)cc45)CC3)cc12,8.331177711486816,8.38489818572998,8.358037948608398
Clc1cccc(N2CCN(CCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1Cl,8.070672988891602,8.057443618774414,8.064058303833008
Fc1cccc(F)c1OCC1CNCCC1Cc1ccccc1,6.560732364654541,6.532016277313232,6.546374320983887
O=C1NCCc2cc(CCCCN3CCN(c4nsc5ccccc45)CC3)ccc21,8.244510650634766,8.991227149963379,8.617868900299072
NCCc1c2c(c(Br)c3c1OCC3)OCCC2,5.868810653686523,8.10140609741211,6.985108375549316
CN1CCN(c2cccc3c2CCC3)Cc2ccccc2CCN2CCC3(CC2)C(=O)NC3=O,,,
OC1(c2ccc(F)cc2)CC2CCC(C1)N2CCCSc1ccc(F)cc1,7.5441694259643555,7.317653656005859,7.430911540985107
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,8.2858247756958,8.333948135375977,8.309886455535889
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.079899787902832,8.922830581665039,8.501365184783936
CCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(O)c1,8.366128921508789,7.15158748626709,7.7588582038879395
CN1CCCCC1CCOCc1ccccc1,4.962235927581787,7.512548446655273,6.23739218711853
CC(F)c1cccc(C(F)(F)F)c1N1CCN(CC(O)CN2CCN(c3ccccc3OC(C)C)CC2)CC1,7.099485397338867,5.202971458435059,6.151228427886963
COc1ccccc1N1CCN(CC=Cc2ccc(F)cc2)CC1,7.806893348693848,6.343258380889893,7.07507586479187
CC(Cc1ccccc1)N1CCN(CCCCc2c[nH]c3ccc(C(C)(C)C)cc23)CC1,6.156311511993408,7.07650089263916,6.616406202316284
NCCc1ccc2c[nH]c(O)c2c1,6.400046825408936,6.942002296447754,6.671024560928345
CN1CCN(C2=Cc3cc(Cl)ccc3Cc3ccccc32)CC1,7.753978252410889,8.41577434539795,8.084876298904419
CN1CCCN(CCOc2c(O)cc(-c3c(Cc4ccccc4)sc4ccccc34)cc2O)CC1,6.433598041534424,6.701882839202881,6.567740440368652
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc12,8.385160446166992,8.426273345947266,8.405716896057129
OCCN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,7.914056301116943,7.708837509155273,7.811446905136108
NCC1CN(c2ccccc2)c2ccccc21,6.0193610191345215,5.712742805480957,5.866051912307739
Oc1[nH]cc2cc(F)c(OCCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,7.97303295135498,8.514182090759277,8.243607521057129
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc12,8.385160446166992,8.426273345947266,8.405716896057129
OC1(Cc2ccccc2)CCN(CCCCc2c[nH]c3ccc(F)cc23)CC1,5.370423793792725,6.275830268859863,5.823127031326294
CCN1CCN(c2ccc(OCCCCN3CCN(c4cccc(OC)c4)CC3)cc2)CC1,6.261307239532471,7.4457783699035645,6.853542804718018
CN1CCc2cc(Cl)c(O)cc2C2c3cccc4c3CCCC42)CC1,,,
C1CC2C(C1)C2N1CCC(=O)c2ccc3ccc(OCCCN4CCC(c5coc6ccc(F)cc56)CC4)cc3c21,7.457676887512207,7.723505973815918,7.5905914306640625
CC1=C(c2cccc(NCCCN3CCN(c4cccc5ccccc45)CC3)c2)CC(C)N1,7.383357048034668,7.359920501708984,7.371638774871826
O=C1C2Cc3c(OCCCCN4CCN(c5ccccc5)CC4)cccc3CN2CCN1,6.6726975440979,7.412264823913574,7.042481184005737
FC(F)(F)c1cc(F)cc2c1CCNCC2,6.84633731842041,6.28669548034668,6.566516399383545
CCN1CCc2cc(OCCF)cc3c2C1Cc1cccc(O)c1-3,7.951207637786865,6.880992412567139,7.416100025177002
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)CCCO3)CC1,8.275033950805664,6.951020240783691,7.613027095794678
Fc1ccc(CCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1,6.62435245513916,6.799843788146973,6.712098121643066
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc12,8.182527542114258,8.166369438171387,8.174448490142822
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,6.6178388595581055,6.618898868560791,6.618368864059448
Cc1c(N2CCN(CCOC(=O)c3c(F)ccc(Cl)c3F)CC2)cccc1-c1nc(CC(C)N)c(C)o1,6.189847946166992,8.149812698364258,7.169830322265625
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,8.327508926391602,8.48940658569336,8.40845775604248
CCCN1CCCC2Cc3ccccc3CC21,6.954287528991699,6.699104309082031,6.826695919036865
Fc1ccc(N2CCN(CCCCCCN3CCN(c4ccccn4)CC3)CC2)cc1,6.433677673339844,7.735090255737305,7.084383964538574
CCCCCc1c(F)cccc1CCCN1CCN(c2cc(C)ccn2)CC1,7.256608486175537,7.217909812927246,7.237259149551392
Fc1ccc2c1CCCN=C2c1ccccc1,,,
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)nc2N1,8.741589546203613,9.16368293762207,8.952636241912842
CCCCCCCc1cc(O)ccc1OCCCN1CCN(c2nsc3ccccc23)CC1,7.731009483337402,7.545385360717773,7.638197422027588
Ic1ccc(N2CCN(CCC3CC(c4ccc(F)cc4)(c4ccc(F)cc4)CC3)CC2)cc1Cl,6.928663730621338,6.8658766746521,6.897270202636719
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,6.571829319000244,7.10517692565918,6.838503122329712
OC1(c2ccc(F)cc2)CC2CCC(C1)N2Cc1coc2ccccc12,7.858871936798096,6.884069442749023,7.37147068977356
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,8.327508926391602,8.48940658569336,8.40845775604248
Oc1[nH]cc2cc(F)c(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,8.179012298583984,8.222856521606445,8.200934410095215
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c12,8.301332473754883,8.610830307006836,8.45608139038086
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.354814529418945,9.018909454345703,8.686861991882324
O=C1Cc2c([nH]c3ccc(Br)cc23)CCN1CCN1CCC2(CC1)C(=O)c1c2ccc2c1CCNC2,7.006319046020508,7.809584140777588,7.407951593399048
NCCc1c[nH]c2ccc(O)cc12,7.165433406829834,6.788872241973877,6.9771528244018555
CN1CCN(CC2Cc3ccccc3Sc3ccc(Cc4nnn(CCCN5CCN(c6ccccc6OC(C)(C)C)CC5)c4I)c32)CC1,,,
Clc1ccc2c(C3CNCCC3)c[nH]c2c1,6.078972339630127,6.490572929382324,6.284772634506226
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,8.195241928100586,7.898791313171387,8.047016620635986
OC1CC(C2CCC(CCN3CCN(c4cccc5ccc(F)cc45)CC3)CC2)CC1,6.866627216339111,6.779360294342041,6.822993755340576
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,8.327508926391602,8.48940658569336,8.40845775604248
Oc1c2ccccc2n1CCCN1CCN(c2cccc3c2OCCO3)CC1,,,
Cc1c(OCCN2CCN(c3cccc4ccoc34)CC2)ccc2c[nH]c(O)c12,8.310690879821777,8.199494361877441,8.25509262084961
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,8.344551086425781,8.660513877868652,8.502532482147217
Cc1cnc2c(c1)C(N1CCN(C3CCN(Cc4ccc(F)cc4)CC3)CC1)CC1CCC21,6.258068084716797,6.963702201843262,6.610885143280029
CC1CN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CCN1,7.350225448608398,7.413600921630859,7.381913185119629
CN1CCCCC1C1C=S(O)C(c2ccccc2)(c2ccccc2)O1,6.789389610290527,7.27623701095581,7.032813310623169
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc12,8.385160446166992,8.426273345947266,8.405716896057129
CC(C)Cc1cccc(CCN2CCN(c3cccc4ncnc(N)c34)CC2)c1,7.360163688659668,7.768933296203613,7.564548492431641
CCCN(CCC1CCC(NC(=O)c2cccc(F)c2)CC1)C1CCc2c(O)cccc2C1,7.6441650390625,6.664775848388672,7.154470443725586
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.132925987243652,8.799540519714355,8.466233253479004
CN1C(C)(C)Cc2cc(CCCN3CCN(c4cccc5nsnc45)CC3)ccc21,7.565233707427978,8.072713851928711,7.818973779678345
Cc1ccc2c(N3CCN(CCc4cccc5[nH]ccc45)CC3)cccc2n1,7.763713836669922,6.873590469360352,7.318652153015137
Cc1cccc(N2CCN(CCCCOc3ccc4[nH]c(C(=O)NC(C)c5ccccc5)cc4c3)CC2)c1,6.475582599639893,6.936013698577881,6.705798149108887
Cn1ccc2ccc(CN3CCN(c4ccccc4)CC3)cc21,6.912087440490723,6.312090396881104,6.612088918685913
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c12,8.439596176147461,8.983060836791992,8.711328506469727
O=C(CCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)cc1,8.510517120361328,8.831098556518555,8.670807838439941
COc1ccc(C(=O)c2cc(F)ccc2OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,,,
Cc1c2ccc(F)cc2c(CCN2CCC3(CCc4c(ccc5c4C3=O)C2)OC(=O)CC3(Cc4ccccc4)CCC3)c21,,,
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,8.308917045593262,9.833468437194824,9.071192741394043
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1O,7.478652000427246,6.982588768005371,7.230620384216309
CN1CCc2cc(Cl)c(O)cc2C2c3ccccc3CCC21,6.098809719085693,7.359335422515869,6.729072570800781
Cc1c(OC2CCN(CC3Cc4ccccc4CC3)C2)ccc2c[nH]c(O)c12,6.994232654571533,7.118673324584961,7.056452989578247
CN(C)CCCc1ccc2cc(O)ccc2c1,6.657365798950195,6.283833980560303,6.470599889755249
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)c(F)c12,8.035676002502441,8.606794357299805,8.321235179901123
COc1ccccc1N1CCN(CCCCNC(=O)c2cc(Cl)ccc2OC)CC1,7.568019866943359,6.47064208984375,7.019330978393555
OC1CN(C2CCC(c3ccc(F)cc3)CC2)CC1,5.593868732452393,6.135738372802734,5.8648035526275635
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,7.594958782196045,7.836950778961182,7.715954780578613
COc1cccc2c1CCCC2CCCCCN1CCN(c2nsc3ccccc23)CC1,7.593058109283447,7.967566967010498,7.780312538146973
c1cc2c(c(N1CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)CC1)OCO2,,,
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,8.386061668395996,8.22883129119873,8.307446479797363
N#Cc1ccccc1N1CCN(CCCc2ccc3c(c2)sc(=O)n3CCN2CCC(c3c[nH]c4cc(F)ccc34)CC2)CC1,7.738146781921387,7.949599266052246,7.843873023986816
CCN1CC(Cc2ccc3cccc(C)c3c2)CC1=O,6.3816423416137695,7.051011562347412,6.716326951980591
COc1cccc(CCN2CCN(c3cccc4cc(F)ccc34)CC2)c1,7.59135627746582,7.690954208374023,7.641155242919922
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.354814529418945,9.018909454345703,8.686861991882324
O=C1c2ccccc2CCC1CCN1CCC(c2noc3cc(F)ccc23)CC1,7.504402160644531,8.84151840209961,8.17296028137207
Cc1nc2c(Cl)cccc2c(NCCN(C)C)c1-c1ccccc1,6.375871658325195,6.858235836029053,6.617053747177124
O=C1N2CCCCCC2CN1CCN1CCN(c2cc(C(F)(F)F)ccc2Cl)CC1,7.682997226715088,6.344969749450684,7.013983488082886
O=C1NCCCCCCN1CCN1CCN(c2cccc(Cl)c2Cl)CC1,8.44057559967041,6.916812896728516,7.678694248199463
COc1cccc(Cl)c1NCCN1CCN(c2cccc3cccnc23)CC1,8.045101165771484,7.023382186889648,7.534241676330566
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,8.327508926391602,8.48940658569336,8.40845775604248
Oc1[nH]cc2ccc(OCCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c12,8.310641288757324,8.505149841308594,8.407895565032959
CC(C)(CN1CCN(C2=Cc3ccccc3Cn3ccnc32)CC1)C(=O)O,5.837175369262695,7.104959011077881,6.471067190170288
[H]C([H])(O)C1C2CC1C(=O)N(CCN1CCN(c2cc(F)cc(Cl)c2)CC1)CC2,6.227254390716553,5.044227600097656,5.6357409954071045
Fc1ccc2c(c1)CCN(CCC1CCC(Nc3ncccn3)CC1)CC2,7.07316780090332,7.153651714324951,7.113409757614136
COC(=O)c1ccccc1OCCCN1CCN(c2nsc3ccccc23)CC1,6.869393348693848,7.564045429229736,7.216719388961792
CCN(CC)CC2CN(CCc3ccc(F)cc3)CCC21c1cccc(Cl)c1,,,
CC(CN1CCN(c2cccc3cc(F)ccc23)CC1)c1cccc(F)c1,7.4413323402404785,6.818952083587647,7.1301422119140625
NCCc1c[nH]c2ccc(OCCN3CCN(c4cccc5sc(C(N)=O)cc45)CC3)cc12,7.724423885345459,6.623493671417236,7.173958778381348
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,7.4388251304626465,8.878500938415527,8.158663034439087
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c12,8.439596176147461,8.983060836791992,8.711328506469727
CC1CC(O)c2c(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc(F)c2O1,7.748185157775879,7.386159420013428,7.567172288894653
C(=Cc1nccn1C1CCN(CC2Cc3ccccc3C2)CC1)c1ccc(F)cc1,6.204647064208984,7.209003925323486,6.706825494766235
CC1C2c3ccc(F)cc3CC1(C)CCN2CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.016100883483887,7.741605758666992,7.3788533210754395
C(Cc1c[nH]c2c(Br)cc(OCCCN3CCN(c4ccc(F)cc4)CC3)cc12)CC1CCCN1,7.124280452728272,7.344929695129394,7.234605073928833
CC(C)Oc1ccccc1OC1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,7.554837226867676,7.595959663391113,7.5753984451293945
CN1CCN(c2nccc(Nc3ccc(-c4c(C(F)(F)F)nc(C(F)(F)F)n4CCF)cc3)n2)CC1,6.862664699554443,7.123189926147461,6.992927312850952
OC1CC2CCC(C1)N2c1cccc2c1OCCCN1CCC(c2ccccc2)CC1,,,
Oc1[nH]cc2ccc(OCCCCN3CCCN(c4cccc5cccc(F)c45)CC3)c(F)c12,8.10391902923584,8.431840896606445,8.267879962921143
N#Cc1c(N2CCN(CC3CC3)CC2)ccc2c1CCC2,6.982129096984863,6.345241069793701,6.663685083389282
CC(F)CN1CCN(C2Cc3cc(Cl)ccc3C2)CC1,6.614784240722656,5.812716960906982,6.213750600814819
Fc1ccc2[nH]cc(CCCN3CCN(c4cccc5ccoc45)CC3)c2c1,8.505928039550781,8.059532165527344,8.282730102539062
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,9.140546798706056,8.63495922088623,8.887753009796143
FC(F)(F)c1ccc2c(c1)CCN2CCC=C(c1cccc2c1)c1ccccc1,,,
Oc1cc2c(cc1O)CCC(CNCCc1ccccc1)O2,8.869205474853516,6.688084602355957,7.778645038604736
FC(F)(F)c1cccc(N2CCN(CCCCc3cn4ccccc4c3CCc3ccc(F)cc3)CC2)c1,7.054696083068848,6.802702903747559,6.928699493408203
CN1CCCC1Cc1c[nH]c2ccc(C3=CCN(C(=S)NC4CCCCC4)CC3)cc12,7.107721328735352,7.622481346130371,7.365101337432861
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccoc45)CC3)cc12,8.676849365234375,8.398866653442383,8.537858009338379
CN1CCN(c2ncnc3ccc(-c4ccccc4)cc23)CC1,7.13431978225708,6.598243713378906,6.866281747817993
CCN1CCCC1CNC(=O)c1c(OC)ccc(CCN)c1C,7.415432453155518,5.758281230926514,6.586856842041016
Fc1cccc(CCN2CCN(c3cccc4c3OCCO4)CC2)c1,7.496553421020508,8.031309127807617,7.7639312744140625
CN1CCN(C2=Cc3ccccc3Oc3ccc(CCN4CCN(c5nsc6ccccc56)CC4)cc32)CC1,7.757392406463623,9.446996688842772,8.602194547653198
Clc1c(Cl)cc(N2CCN(CCC3CC3c3ccccc3)CC2)c2ccccc12,7.114451408386231,6.617926120758057,6.8661887645721436
CN1CC2c3c(cccc3CCN2CCCCc2cc(=O)n(C)c3ccccc23)C1,6.905337810516357,6.436655521392822,6.67099666595459
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)nc2N1,8.741589546203613,9.16368293762207,8.952636241912842
CC1CN(CCO)CCN1c1cc2c(cc1Br)Cc1ccccc1OC2,6.01649284362793,6.583122253417969,6.299807548522949
NCCc1c[nH]c2ccc(OCCCCCCCCCCCCCCNC(=O)Cc3c[nH]c4ccc(Br)cc34)cc12,6.460385799407959,7.264872074127197,6.862628936767578
CC1CN(CCOc2ccccc2)CCN1CCC1=CC(=O)c2ccc(F)cc21,6.733992576599121,7.265937805175781,6.999965190887451
CN1CCN(C2=Cc3ccccc3Oc3ccccc32)CC1,7.522921562194824,8.400096893310547,7.9615092277526855
Oc1c(CCCCc2ccc(F)cc2)ccc2cccnc12,8.070494651794434,7.042761325836182,7.556627988815308
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c12,8.297725677490234,8.780759811401367,8.5392427444458
CN1CCN(C2=c3ccccc3=Cc3ccccc32)CC1,7.267828464508057,7.235656261444092,7.251742362976074
Oc1[nH]cc2cc(F)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,8.246258735656738,8.615042686462402,8.43065071105957
Oc1ccc(CCN2CC(c3ccc(F)cc3)CC2)c2c(O)c[nH]c12,7.905048370361328,8.05017375946045,7.977611064910889
Fc1cc(F)cc(N2CCN(CCCCc3ccccc3)CC2)c1,7.27568244934082,6.823095321655273,7.049388885498047
O=S(=O)(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccc2ccccc2c1,7.830300331115723,7.548367977142334,7.689334154129028
O=C1C2CCCCN2C(=O)N1CCCCN1CC=C(c2csc3cc(F)ccc23)CC1,7.432835102081299,7.632544994354248,7.532690048217773
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C1CC1,7.219380378723144,9.53977870941162,8.379579544067381
CCCCCCCN1CCN(c2ccccc2Cl)CC1,7.200038909912109,6.688343048095703,6.944190979003906
CC1(C)c2ccc3c(OC(=O)NCCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2C(C)(C)C1,,,
CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,6.781023979187012,6.922544002532959,6.851783990859985
CN1CCN(C2=Cc3ccccc3Cc3ccc(F)cc32)CC1,7.8052144050598145,8.737046241760254,8.271130323410034
CCN1CCN(c2cccc(C(C)NC(=O)c3ccc(OC)cc3)n2)CC1,6.444902896881104,6.520730495452881,6.482816696166992
