SMILES,MAOB_Activity,MAOB_pXC50,MAOB_inhibition,AChE_Activity,AChE_inhibition,AChE_pXC50,AChE_MAOB_Activity,AChE_MAOB_inhibition,AChE_MAOB_pXC50
Clc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,0.7004830241203308,7.063213024628143,66.59490114511257,0.0904078260064125,29.34117260322738,4.375348641862297,0.39544542506337166,47.968036874169975,5.71928083324522
COc1ccc(-c2csc(NN=Cc3ccco3)n2)cc1,0.19751864671707153,5.235480731175018,51.736351998692456,0.028189312666654587,15.943492935178767,4.094589372059824,0.11285397969186306,33.83992246693561,4.665035051617421
N#Cc1ccc(COc2ccc(Br)cc2CO)cc1,0.15046414732933044,6.864126005041063,45.84951291933595,0.02485251985490322,11.298140275174099,4.952162943559385,0.08765833359211683,28.573826597255024,5.908144474300224
Cc1ccc(C=CC(=O)c2ccccc2)cc1,0.26995155215263367,5.786827415799184,44.69874982744555,0.0195548664778471,21.43121837161977,4.883063016183158,0.14475320931524038,33.064984099532666,5.334945215991171
CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4=C3C(c3ccc(OC(C)=O)cc3)CC21C,0.07908152788877487,5.315917350232523,36.01590256720154,0.0543660931289196,27.176740328992583,5.655765802981182,0.06672381050884724,31.596321448097065,5.485841576606852
O=C1CC(C2=CC=CC=C2)c2cc(O)ccc2O1,0.1348528414964676,4.959183583539098,38.855241138164736,0.15458925068378448,39.230553205427796,5.3621872111539925,0.14472104609012604,39.04289717179627,5.160685397346546
CC#CCN(C)Cc1cc2cc(OCc3ccccc3)ccc2n1C,0.2606236934661865,7.468666870896854,39.324688295652585,0.12724505364894867,16.650028748828753,5.173872049830772,0.1939343735575676,27.98735852224067,6.321269460363813
Nc1ccc(C=Cc2ccc3c(c2)OCO3)cc1,0.17170464992523193,6.1424580048556585,43.474489993386676,0.12298955768346786,30.196440864565037,4.636867473797833,0.1473471038043499,36.83546542897586,5.389662739326745
Cc1cc(NC(=O)c2cc3cc([N+](=O)[O-])ccc3oc2=O)ccc1Br,0.1447639912366867,6.547071695779833,49.26668977404702,0.4169379770755768,60.7449210391403,6.090629941990641,0.28085098415613174,55.005805406593666,6.318850818885236
O=C1Cc2ccccc2C(=O)C1c1ccc(Cl)cc1,0.20505447685718536,5.174591729371264,33.697806243201576,0.034584321081638336,24.29680404081956,5.21428980055411,0.11981939896941185,28.997305142010568,5.194440764962687
C#CCCCCOc1ccc2c(c1)OC(=O)C(=NC(C)C)C2,0.16415685415267944,6.885137729988195,41.78371663177241,0.13926278054714203,25.90420428845374,4.60325106753543,0.15170981734991074,33.843960460113074,5.744194398761812
CCn1c(=O)c2c(nc(C(=O)Nc3ccc(C)c(C)c3)n2C)n(C)c1=O,0.02666301093995571,5.472234773459445,24.269070100435012,0.07568822056055069,32.91586911144243,5.1617839987646486,0.0511756157502532,28.592469605938724,5.317009386112047
Oc1occ2ccc(OCCOc3ccc(CC4CCCCC4)cc3)cc12,0.4553578197956085,7.303088745427252,53.22367193200779,0.32589760422706604,43.10689629562805,5.199719615630374,0.3906277120113373,48.16528411381792,6.251404180528813
CN1CCN(C(=O)c2cc3cc(NC(=O)C(C)(C)C)ccc3oc2=O)CC1,0.015705028548836708,4.925825068777077,29.76843859054889,0.03503263369202614,27.655320517507597,5.256140144754909,0.025368831120431423,28.711879554028243,5.0909826067659925
O=C1COc2cc(OCc3cccc(F)c3)ccc2N1,0.18192636966705322,7.590742322429929,43.40965743367162,0.1370888352394104,23.798951804275063,5.085032783034836,0.1595076024532318,33.604304618973345,6.337887552732383
O=C1NCCc2cccc(OCc3ccc(Cl)cc3)c21,0.18379905819892883,6.7333316002990475,38.758588171491176,0.08563774824142456,21.151112555335466,4.946141513855098,0.1347184032201767,29.95485036341332,5.839736557077073
N=C1C(=O)C(=Cc2ccc(-c3ccccc3)o2)C(=O)c2ccccc21,0.31177979707717896,5.897667553899167,50.49686527333739,0.022584641352295876,27.115074586310616,5.150293571503199,0.16718221921473742,38.805969929824,5.523980562701183
Oc1ccc(C2CC(c3ccccc3)=NN2c2ccccc2)cc1,0.30274665355682373,4.740050717066646,46.13750594222457,0.1552649736404419,27.559621594389615,6.485012768300087,0.2290058135986328,36.848563768307095,5.612531742683366
C#CCN(C)C(C)Cc1ccccc1,0.4641600549221039,6.860467064478048,53.51508736558139,0.12390583008527756,17.93671271486848,3.614858766017569,0.2940329425036907,35.725900040224936,5.2376629152478085
COc1cc(=O)oc2cc(OCc3ccccc3)ccc12,0.12144625931978226,6.38007773038216,42.95595128541655,0.18771971762180328,36.933079876420166,5.503461309110522,0.15458298847079277,39.94451558091836,5.941769519746341
O=C(CCCc1ccccc1)c1ccc(OCC(O)CO)cc1,0.29757392406463623,6.253305886272684,53.47074956244889,0.16112132370471954,31.264943250331466,5.1361788897944285,0.2293476238846779,42.36784640639018,5.694742388033556
C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCCOC)c1,0.029980862513184547,6.449676667861083,30.35767484909741,0.11332394182682037,22.58071198188268,4.872225805638445,0.07165240217000246,26.469193415490047,5.660951236749764
O=C(c1cccs1)C1CC(=O)N(Cc2ccc(F)cc2)C1,0.27075743675231934,5.031302246481226,57.86221299662141,0.0193711519241333,14.368569387172506,6.982932478509385,0.14506429433822632,36.11539119189696,6.007117362495306
COc1cc(C=C2COc3ccccc3C2=O)cc(OC)c1OC,0.014880654402077198,5.038128258168537,23.35366411143218,0.0945456251502037,39.96527839685478,5.459254318601195,0.05471313977614045,31.65947125414348,5.248691288384865
Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,0.24963028728961945,7.369117480103028,51.729017829319595,0.1611853986978531,32.081804253421254,4.9177055600030535,0.20540784299373627,41.90541104137043,6.143411520053041
COc1ccc(COc2ccc(C3=NN(CCC#N)C(=O)CO3)cc2)cc1,0.12258503586053848,7.077009502794971,41.82149777673296,0.13599318265914917,21.45825310642588,5.926881428611031,0.12928910925984383,31.63987544157942,6.501945465703001
CNC(=O)Cc1coc2cc(OS(=O)(=O)c3cccc(Cl)c3)ccc12,0.05300356075167656,4.903996712486553,33.24633354881452,0.23671166598796844,43.07869666487385,6.513028412837142,0.1448576133698225,38.16251510684418,5.708512562661847
NC1CCc2cc(OCc3ccccc3)ccc21,0.30859875679016113,6.423782972106308,49.449537264687,0.14470648765563965,23.32662317143543,4.091518311998295,0.2266526222229004,36.38808021806122,5.257650642052302
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0.3201126754283905,3.898856482938729,48.86790972469999,0.27423545718193054,42.38570345672464,4.817839259767507,0.2971740663051605,45.62680659071232,4.358347871353118
Cc1[nH]c2ccc3c(c2c1C)CCNC3=O,0.13183696568012238,5.9893706448005375,33.80312611040334,0.21554352343082428,31.701595465966065,6.277787722771733,0.17369024455547333,32.7523607881847,6.133579183786136
Clc1ccc(-c2sc3ccccc3c2-c2ccccc2)c(Cl)c1,0.2719014883041382,5.351465492089853,45.825144598925085,0.09482284635305405,27.91084363791783,4.434716491986027,0.18336216732859612,36.86799411842146,4.89309099203794
C#CCN(C)Cc1cc2cc(OCc3ccccc3)ccc2n1C,0.2993887662887573,7.504478416222541,44.13084861239031,0.10792508721351624,15.809945541070341,4.756460560214878,0.20365692675113678,29.970397076730325,6.13046948821871
Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,0.10139068961143494,5.255853735928143,31.75832346085829,0.15847252309322357,37.62885085270016,4.940779756818625,0.12993160635232925,34.69358715677922,5.098316746373384
c1cnc2ccc(OCC3CCCCC3)cc2c1,0.6443580985069275,6.294556224225669,57.854976394315585,0.3473873734474182,45.446037329633306,4.590472767699857,0.49587273597717285,51.65050686197445,5.442514495962763
O=c1ccoc2ccc(OCc3ccc(Cl)c(Cl)c3)cc12,0.22945262491703033,7.677972977958376,48.916229625568704,0.05802881717681885,26.756786664110138,4.980982757502624,0.1437407210469246,37.83650814483942,6.3294778677305
Cn1c(=O)c2c(cc(OCc3cccc(Br)c3)n2C)n(C)c1=O,0.017902810126543045,7.088450444313984,22.852603522471803,0.31041979789733887,40.851417978197915,5.18101762201656,0.16416130401194096,31.85201075033486,6.134734033165271
CCc1ccc(OCc2ccc(C(=O)Nc3ccc(Cl)cc3)o2)cc1,0.14201003313064575,6.369189036571469,41.90986876953865,0.02262168750166893,12.722715742893055,5.716539122621245,0.08231586031615734,27.316292256215853,6.042864079596357
C#CCNCCCOc1ccc(OC)cc1,0.15134795010089874,6.376307573569294,37.42202003997024,0.17873577773571014,27.494553046312905,3.7304349955401226,0.16504186391830444,32.458286543141575,5.053371284554708
O=C1CC(c2ccccc2)=NN1c1cccc(C#Cc2ccc(Cl)cc2)c1,0.295937180519104,5.588174294235045,41.92188993979875,0.03317469730973244,14.389449180896086,6.696414231347152,0.16455593891441822,28.15566956034742,6.142294262791099
COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,0.6192672848701477,6.654548326455231,63.254549657857176,0.15408465266227722,35.09592736656926,4.080827077680741,0.38667596876621246,49.17523851221322,5.367687702067986
CCc1ccc2c(c1)nc(C#N)n2Cc1ccc(OC)c(OC)c1,0.05429210513830185,4.148984747569463,28.53278799049641,0.022170592099428177,12.604667695549601,5.257319162820574,0.03823134861886501,20.568727843023005,4.703151955195018
Cc1cc(O)ccc1-n1cc(C(N)=O)c(=O)c2ccc(-c3ccncc3)cc21,0.22130286693572998,5.79486203838968,44.433531529539465,0.3105887174606323,44.42295740741893,4.959671214663389,0.26594579219818115,44.42824446847919,5.377266626526534
CCn1c(=O)n(C)c(=O)c2c1nc(CN1CCN(c3ccccc3)CC1)n2CCCO,0.12550252676010132,4.831254402136337,29.5120981394097,0.28918859362602234,43.26670945125254,4.977257315066526,0.20734556019306183,36.38940379533112,4.904255858601431
O=C(c1cccc(-c2ccc(Cl)cc2)c1)N1CCOCC1,0.2538782060146332,4.5310021542546774,45.25219636806855,0.029753902927041054,12.352343504025935,3.935584138965865,0.14181605447083712,28.802269936047246,4.233293146610271
N#Cc1ccc(OCc2ccc(Br)cc2)c(C#N)c1,0.1795097291469574,7.308481317748599,43.45474287281784,0.007385344244539738,5.185687530166049,5.296050072159751,0.09344753669574857,24.320215201491944,6.302265694954175
N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)oc1=O,0.27921435236930847,7.184296895950062,51.53437455590772,0.07234255969524384,24.353278227930574,5.448166267457296,0.17577845603227615,37.943826391919146,6.316231581703679
NC(=S)N1N=C(c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2)CC1c1ccccc1C(F)(F)F,0.46523016691207886,6.5304830929291535,60.53845193021188,0.33444562554359436,41.39657193071173,5.612379480419683,0.3998378962278366,50.967511930461804,6.071431286674418
Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1,0.13126231729984283,5.367951721972593,42.46370387667864,0.08074819296598434,32.03504624100252,5.747409239027751,0.10600525513291359,37.249375058840585,5.5576804805001725
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.24301768839359283,7.27355950242171,45.525455629333166,0.02840038575232029,31.57883558408106,5.723877790510463,0.13570903707295656,38.552145606707114,6.498718646466086
CC(=O)c1cc(OCc2cccc(C(F)(F)F)c2)ccc1OCCCO,0.250954806804657,6.952572677176759,52.101057695292646,0.079613596200943,32.25642182084642,5.449607603368508,0.1652842015028,42.17873975806953,6.201090140272633
CC1CCN(C(=O)C=Cc2ccc(Br)cc2)CC1,0.2858487069606781,6.191222475092362,51.801549489491606,0.03369191288948059,24.51935358655292,4.913554204127765,0.15977030992507935,38.160451538022265,5.552388339610063
C#CCNC1CCc2ccc(OCCCCN3CCOCC3)cc21,0.334634929895401,5.36860220416717,43.87842256710749,0.17604446411132812,27.075918466381832,4.3728250823186,0.25533969700336456,35.477170516744664,4.870713643242885
O=C1C=CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,0.17340372502803802,4.807926869965542,41.39127825269959,0.21269120275974274,45.59110512666234,5.606004632226854,0.19304746389389038,43.49119168968097,5.206965751096199
Cc1ccc(C(=O)C=Cc2cccc(Cl)c2)o1,0.22506378591060638,6.152275572480957,48.55298516597258,0.007638688664883375,11.522098422236699,5.70789005357862,0.11635123728774488,30.03754179410464,5.930082813029788
C[SH](=O)(O)N=CCOc1ccc(CC=Cc2ccccc2)cc1,0.36052221059799194,4.175636046849946,51.01454629871817,0.12152338773012161,27.442184782225425,5.012757872717918,0.24102279916405678,39.2283655404718,4.5941969597839325
O=c1ncc2cc(OCc3cccc(Cl)c3)ccc2n1C1CCCC1,0.4002707898616791,7.445757456064898,49.475017395861826,0.2120366394519806,36.677308910003376,4.982557023239858,0.30615371465682983,43.0761631529326,6.214157239652378
COc1ccc(OCc2cccc(C(=O)Nc3cc(C)on3)c2)cc1,0.12190096080303192,6.303179426037364,40.48110789025265,0.043234530836343765,20.29473026859045,6.42943231980961,0.08256774581968784,30.38791907942155,6.366305872923487
CC(=O)c1cccc(OCCOc2ccc3c(c2)OC(=O)C2CCC=C32)c1,0.07639582455158234,7.51925828476309,30.169613949208475,0.118669793009758,31.932752977577177,7.065706468933293,0.09753280878067017,31.051183463392825,7.2924823768481914
Cn1c(=O)n(Cc2ccc(Cl)c(Cl)c2)c2ccccc21,0.10357450693845749,5.037112936141413,29.0793859280802,0.06939762085676193,27.36280150059568,5.161620089340051,0.08648606389760971,28.22109371433794,5.0993665127407315
COc1cc(C=Cc2cccs2)ccc1O,0.14915570616722107,5.8738717416352415,44.73828112894203,0.07414593547582626,25.052338043820274,4.299177385737681,0.11165082082152367,34.89530958638115,5.086524563686462
CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(C(=O)O)c2)ccc1OCc1ccccc1Cl,0.13269871473312378,5.761189009910521,40.30755583720818,0.0432179719209671,22.68314632233085,4.666305265724839,0.08795834332704544,31.495351079769513,5.2137471378176805
O=C(C=Cc1ccccc1F)NCc1ccc(Cl)cc1,0.20419156551361084,6.380831587492873,41.19834731913098,0.023014506325125694,19.43514589819665,4.077861823484107,0.11360303591936827,30.316746608663816,5.22934670548849
COC(C)c1ccc(C=Cc2cc3cc(C)ccc3oc2=O)cc1,0.09696672856807709,6.702175890429271,47.08330066910841,0.1192154586315155,37.41788756554867,4.7542224971744185,0.1080910935997963,42.25059411732854,5.728199193801845
O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCc1ccc(c(N3CCCC3)n1)CCCn1cc2c2ccccc21,0.46145927906036377,5.243258375834507,50.61891259819976,0.18313850462436676,38.59435873055252,5.026057400937072,0.32229889184236526,44.60663566437614,5.134657888385789
Fc1cccc(CSc2nnc(-c3ccncc3)o2)c1,0.23100915551185608,8.055945650461824,53.644535417195684,0.04592766612768173,28.077106310546725,5.68990354970965,0.1384684108197689,40.860820863871204,6.872924600085737
NC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,0.19305984675884247,7.05237987359793,50.338439046478,0.1812017410993576,39.04206878209788,5.112018120545994,0.18713079392910004,44.690253914287936,6.082198997071962
O=C(Nc1ccc(C2=CCCCC2)cc1)c1ccc(O)cc1,0.49520382285118103,5.873228175061371,53.32625500516236,0.0778748020529747,31.111764559646264,5.38322634872412,0.28653931245207787,42.219009782404314,5.628227261892746
O=C(c1ccccc1)N1CCN(c2nc(-c3ccc(Cl)cc3)cs2)CC1,0.4020095467567444,4.8204511353001696,57.60058955351878,0.010994473472237587,14.68791807934652,4.65586697915717,0.20650201011449099,36.14425381643265,4.738159057228669
N#CCCCNC(=O)c1ccc2c(c1)OCO2,0.08271688967943192,5.478841249584235,33.916631022562626,0.07260196655988693,26.721642613028976,5.806589238908301,0.07765942811965942,30.3191368177958,5.6427152442462685
CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,0.13169440627098083,5.2245514802438375,39.496663652603246,0.07048600167036057,25.022219528948472,4.663544808642965,0.1010902039706707,32.25944159077586,4.944048144443402
N#Cc1ccc(COc2ccccc2C=CC(=O)O)cc1,0.268208384513855,6.421734075169692,46.28938609958597,0.011311620473861694,9.712618303504719,4.875084088312352,0.13976000249385834,28.001002201545344,5.648409081741022
Cc1cccc(C2CC(c3ccccc3)=NN2c2nc3ccccc3s2)c1,0.2979637384414673,5.425010820356873,53.94247347391783,0.10647700726985931,24.060775773520287,6.223661028931695,0.2022203728556633,39.00162462371906,5.824335924644284
Cc1cc(C)c2c(=O)n(Cc3ccc(F)cc3)c(C)cc2n1,0.18140003085136414,5.087615133055165,43.53689888126969,0.15374168753623962,32.64873543092265,5.773759898265024,0.16757085919380188,38.092817156096174,5.430687515660095
Clc1ccc(-c2csc(NN=C3CCCC3)n2)c(Cl)c1,0.6431639790534973,6.860615788440832,60.707982650701496,0.06674345582723618,28.31095424280978,4.708857604939411,0.35495371744036674,44.50946844675563,5.784736696690121
NCC=C1CC(=O)Oc2cc(OCc3cccc(Cl)c3)ccc21,0.1488390862941742,7.023436726724577,36.33103133606928,0.13204798102378845,31.52115962973856,4.908086013564488,0.14044353365898132,33.92609548290392,5.9657613701445324
Cc1ccc2cc(-c3ccc(C(F)(F)F)c(F)c3)ccc2c1,0.6287134885787964,7.4009294224787725,62.534020649426814,0.08858352899551392,31.68067387164313,4.702588876442431,0.35864850878715515,47.10734726053497,6.051759149460602
Cc1ccc(C)c2c1NCC(C)O2,0.016619490459561348,3.6052968133823398,23.639712599984655,0.23880180716514587,34.863486852599614,5.346199586304633,0.1277106488123536,29.251599726292135,4.475748199843486
O=C(O)CCCCCON=C(C1CCCCC1)C(Cc1ccccc1)n1ccnc1,0.5814308524131775,6.050339453956318,54.89158775008263,0.2531885802745819,39.63738739729162,5.000183114673285,0.4173097163438797,47.26448757368712,5.5252612843148015
CC1=CC(=O)C(=O)C(c2ccccc2)O1,0.03742864355444908,4.885945526646271,32.099941310260796,0.018754716962575912,18.80182422866391,4.874019663378326,0.028091680258512497,25.450882769462353,4.879982595012299
CN1CCOc2ccc(-c3cc(C(F)(F)F)nn3C)cc21,0.2673622965812683,5.963385445037612,51.236496249559956,0.07151828706264496,33.08895928102368,5.10704551389396,0.16944029182195663,42.16272776529182,5.535215479465785
Cc1cc2cc(-c3ccsc3)ccc2oc1=O,0.25494498014450073,7.829976186501546,57.07913971654834,0.2516636550426483,39.417896393526235,5.0753817638347645,0.2533043175935745,48.24851805503729,6.452678975168155
Clc1ccc(-c2csc(NN=C3CCCCC3)n2)c(Cl)c1,0.6808333992958069,6.802249343693012,61.24265320342296,0.082305908203125,31.635156962397254,4.696802819954538,0.38156965374946594,46.43890508291011,5.749526081823775
O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc21,0.0958622395992279,7.96798313712003,35.59346552943242,0.25577428936958313,40.10809132759025,6.451698491581547,0.17581826448440552,37.85077842851133,7.209840814350789
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,0.16465049982070923,5.2753300406080585,45.68740032127687,0.09206994622945786,36.030446409523606,5.609522049572654,0.12836022302508354,40.85892336540024,5.442426045090356
Cc1nccc2c1[nH]c1cc(OCc3ccccc3)ccc12,0.22010537981987,6.606403495833829,42.0827670665089,0.22537820041179657,34.045988834008085,5.464079066040339,0.22274179011583328,38.06437795025849,6.035241280937084
Cn1c(=O)c2c(nc(SCCOc3ccc(C(N)=O)cc3)n2C)n(C)c1=O,0.02094840072095394,6.843789418926745,22.719992482684123,0.35849353671073914,42.88300439857198,5.577368678390365,0.18972096871584654,32.80149844062805,6.2105790486585555
O=C(c1cccc(Cl)c1)N1CCn2c(C3C=CC=CC3)nc3ccccc3c2=O,,,,,,,,,
O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc21,0.0958622395992279,7.96798313712003,35.59346552943242,0.25577428936958313,40.10809132759025,6.451698491581547,0.17581826448440552,37.85077842851133,7.209840814350789
Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,0.24963028728961945,7.369117480103028,51.729017829319595,0.1611853986978531,32.081804253421254,4.9177055600030535,0.20540784299373627,41.90541104137043,6.143411520053041
O=C(C=Cc1ccccc1)N=c1[nH]c2ccccc2c(=O)s1,0.22088420391082764,6.560410588561458,45.09805590698737,0.09558311849832535,30.029754665108705,5.713220405103076,0.1582336612045765,37.56390528604804,6.136815496832267
O=C(CCC=Cc1ccccc1)Nc1cccc(-c2nc3ccccc3o2)c1,0.25286540389060974,5.52602475447373,47.13162964598336,0.06776490807533264,30.879940801689756,4.903389309155062,0.1603151559829712,39.005785223836554,5.214707031814396
NCC=C(F)COc1cccc(C(N)=O)c1,0.5076554417610168,6.879852409686875,51.128326138233035,0.05215820297598839,25.324673680767695,4.579861605108871,0.2799068223685026,38.22649990950036,5.729857007397873
NC(=O)c1ccccc1N=CCC(=O)c1ccccc1,0.21366269886493683,5.062981234687545,43.3742356721656,0.09522917866706848,31.827552699356527,5.5812318477828,0.15444593876600266,37.600894185761064,5.322106541235172
Cc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)c(O)c1,0.2745898365974426,7.423258404363999,47.003084656989586,0.3345964848995209,39.678990035318556,6.920023180555287,0.30459316074848175,43.34103734615407,7.171640792459643
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(F)c2)c1,0.1030491292476654,5.844685883701945,39.034327002386654,0.04713018611073494,24.734887729809465,5.194084198000973,0.07508965767920017,31.88460736609806,5.519385040851459
COc1ccc(N2CCN(CCc3ccccc3)CC2)cc1,0.3002570569515228,3.90740702172467,40.75995258248018,0.11356469243764877,32.86783213870426,4.0117917994812835,0.2069108746945858,36.81389236059222,3.959599410602977
Clc1cccc(COc2ccc(Br)cc2OCc2cccc(Cl)c2)c1Cl,0.10911263525485992,7.572353697862136,39.86116679354342,0.049764327704906464,22.78842231484467,4.738837786422977,0.0794384814798832,31.324794554194042,6.155595742142556
CC(=NNc1nc(-c2ccc3ccccc3c2)cs1)c1cccnc1,0.20445966720581055,5.9792621636944325,50.70205940399909,0.08500265330076218,25.439021980722867,5.2134022866128245,0.14473116025328636,38.07054069236098,5.5963322251536285
COc1ccc(COc2ccc(OCc3cccc(Cl)c3)cc2)nc1OC,0.06503894180059433,6.993689668893634,32.37752869199939,0.05877482518553734,21.133135931540743,5.075315949000162,0.061906883493065834,26.755332311770065,6.034502808946898
Fc1ccc(-c2csc(NN=Cc3cccs3)n2)cc1,0.3253207504749298,6.014778308553911,60.06840254189355,0.01907358318567276,13.649455536569143,4.356537973071998,0.17219716683030128,36.85892903923134,5.185658140812954
