SMILES,D2R_Activity,D2R_pXC50,D2R_inhibition,D3R_Activity,D3R_inhibition,D3R_pXC50,D2R_D3R_Activity,D2R_D3R_inhibition,D2R_D3R_pXC50,_5HT2A_Activity,_5HT2A_inhibition,_5HT2A_pXC50,D2R__5HT2A_Activity,D2R__5HT2A_inhibition,D2R__5HT2A_pXC50
CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,0.1171610280871391,5.578105677684326,22.929953140610827,0.4141973555088043,38.36080806891526,6.366654785876784,0.2656791917979717,30.645380604763044,5.972380231780555,0.3525632619857788,47.17208197148779,6.0751152780637545,0.23486214503645897,35.05101755604931,5.82661047787404
CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6691924333572388,7.581871901514882,66.39404982255465,0.7311267852783203,81.93078928873149,7.889475904539638,0.7001596093177795,74.16241955564307,7.73567390302726,0.7076433300971985,86.15197582803336,8.031842049953077,0.6884178817272186,76.273012825294,7.80685697573398
CCCN(CCC)C1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,0.1872811168432235,6.557000533529168,27.737824409031848,0.7140932083129883,77.69664690687073,6.742351176477687,0.4506871625781059,52.717235657951285,6.649675855003427,0.19239026308059692,50.50821905426087,6.364539316213581,0.1898356899619102,39.12302173164636,6.460769924871375
O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,0.4242020845413208,6.879516790824963,57.74356062601272,0.568708598613739,65.41420646171886,6.817941640188865,0.4964553415775299,61.57888354386579,6.848729215506914,0.4836346507072449,65.64110513172814,7.3847618761900415,0.45391836762428284,61.69233287887043,7.132139333507502
CCCN(Cc1ccc(OC)cc1)C1CCc2nc3ccc(Cl)cc3c(NC(=O)c3ccc(Cl)cc3)c2C1,0.1181030347943306,6.140281558567728,22.80308392653493,0.4897640347480774,53.35708143852368,6.887449850275383,0.303933534771204,38.08008268252931,6.513865704421555,0.21063688397407532,42.78194355252491,6.3907800989629235,0.16436995938420296,32.79251373952992,6.265530828765326
N#Cc1ccc(CNCC2CCN(c3ncccn3)CC2)cc1,0.0493710823357105,5.068626340016406,12.698559403240694,0.1627514362335205,24.05404335921132,6.356449402933133,0.1060612592846155,18.376301381226007,5.712537871474769,0.48579415678977966,52.91172053432804,5.368678665976845,0.2675826195627451,32.80513996878437,5.218652502996626
FCCCN(CCc1ccc(Cl)cc1)C1CCc2ccc3[nH]ccc3c2C1,0.1602580547332763,7.606560143970545,32.93785973952855,0.7198652625083923,72.84568468390773,7.14740202512472,0.4400616586208343,52.89177221171814,7.376981084547632,0.3523695170879364,66.69511221675664,7.862107084225797,0.2563137859106064,49.816485978142595,7.734333614098171
CN(C)CCc1c[nH]c2ccc(CCC3CCCCN3C)cc12,0.6721422076225281,6.749125401395908,61.38983387719015,0.6553817391395569,58.073046145187504,6.785346091607861,0.6637619733810425,59.73144001118882,6.767235746501885,0.3449028730392456,52.82760302650678,6.455285947765429,0.5085225403308868,57.10871845184846,6.602205674580668
CNCC(O)C(c1cccc(F)c1)N1CCc2cc3c(cc2C1)OCO3,0.5731143951416016,5.615030612047302,49.00559807927185,0.5535407662391663,58.00724316852784,5.228509194032332,0.5633275806903839,53.50642062389984,5.4217699030398165,0.08853396028280258,29.28978428961672,5.119449629666055,0.33082417771220207,39.147691184444284,5.367240120856678
COc1ccccc1N1CCN(CCCC(=O)N2CCc3ccccc3C2)CC1,0.165766030550003,6.944625753475656,32.53572867412137,0.6540691256523132,65.66819223684472,7.443492255972382,0.4099175781011581,49.101960455483045,7.194059004724019,0.5491900444030762,73.62941945024572,5.715135526740916,0.3574780374765396,53.08257406218355,6.329880640108286
COc1cccc2c1N1CCNCC1C2,0.2204781025648117,5.621160624838653,31.276529854292136,0.646414577960968,53.07752946079042,5.91837913880742,0.4334463402628898,42.17702965754128,5.769769881823036,0.3770841956138611,53.48171639216861,6.493894372080407,0.2987811490893364,42.37912312323037,6.05752749845953
CCCN(CC1CC1)C1CCc2ccc3[nH]ccc3c2C1,0.1704951822757721,7.455162625914281,38.00484256325942,0.7346742749214172,66.88006380403299,7.664750738590824,0.4525847285985946,52.44245318364621,7.559956682252553,0.35733920335769653,64.62502238578381,6.7577100017974265,0.2639171928167343,51.31493247452161,7.106436313855854
CN(Cc1ccc(OCCCOc2cccc3c2OCCC3)cc1)CC1CCNCC1,0.3634651899337768,6.6505602432137545,35.38347712566827,0.4982641637325287,37.42977653074975,6.282616410184716,0.4308646768331527,36.40662682820901,6.466588326699235,0.158895805478096,33.43199554117063,6.879091714466335,0.26118049770593643,34.40773633341945,6.764825978840045
CCc1cccc(N2CCN(CCCCOc3ccc4c(c3)nc(O)n4CC)CC2)c1,0.2611729502677917,7.5833267494317536,35.902482553178096,0.4810197353363037,56.444471902009646,7.087347933915551,0.3710963428020477,46.17347722759387,7.335337341673652,0.38735687732696533,62.106097221907476,6.5291874585660725,0.32426491379737854,49.00428988754278,7.056257103998913
O=C(CCCN1CCC2(CC1)C(=O)Nc1ccccc12)c1nc2ccccc2s1,0.3207927048206329,6.01390340535492,38.39606769177166,0.4980114102363586,48.42399039375668,6.985967114442592,0.4094020575284958,43.410029042764165,6.499935259898756,0.4297141432762146,55.85436410485897,6.174394655161884,0.37525342404842377,47.12521589831532,6.094149030258402
Cc1ccc2nc(NCCCCN3CCN(c4ccccc4C#N)CC3)cc(C)c2c1,0.33391073346138,7.678928256870717,40.52650143216157,0.310389757156372,48.03237843607217,7.100340972140007,0.322150245308876,44.27943993411687,7.389634614505361,0.4771214425563812,62.515744471009874,5.914589472917419,0.4055160880088806,51.521122951585724,6.796758864894068
COc1ccccc1N1CCN(CCC(O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,0.618925929069519,7.140028627609088,55.808790292812034,0.5627171993255615,60.71707450196967,7.770373843587515,0.5908215641975403,58.262932397390855,7.455201235598301,0.30154988169670105,55.7146013376726,6.514042491107592,0.46023790538311005,55.76169581524232,6.82703555935834
COc1ccccc1N1CCN(CCCCc2cc(-c3ccc(O)cc3)no2)CC1,0.3092055022716522,7.294447013649051,50.68639084369072,0.3946709930896759,50.649646333781774,8.41162790495196,0.351938247680664,50.668018588736246,7.853037459300506,0.39526474475860596,65.86290232752873,6.922581089863518,0.3522351235151291,58.27464658560972,7.108514051756284
Clc1ccc(N2CCc3c([nH]c4ncccc34)C2)cc1,0.1620467454195022,5.172120901506203,27.56237490012977,0.5467450618743896,57.30732641765317,5.5543402934082895,0.3543959036469459,42.43485065889148,5.363230597457246,0.41117262840270996,54.5574680846721,5.825616402031127,0.2866096869111061,41.05992149240094,5.498868651768665
O=C(c1ccc(Cn2cncn2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.0915709361433982,5.4008297648506565,19.98192658448883,0.4958804249763489,40.30783286008667,6.216659174601844,0.2937256805598736,30.144879722287747,5.80874446972625,0.5623446106910706,64.05180017968254,6.407037812508613,0.32695777341723437,42.01686338208569,5.903933788679635
Cc1ccc2c(c1)CCCN2Cc1ccc(F)cc1,0.7263684868812561,6.404902668019295,50.87436559858298,0.5743854641914368,54.29829297022023,5.906733895560665,0.6503769755363464,52.58632928440161,6.15581828178998,0.4300261437892914,52.99130945694732,7.073602474486091,0.5781973153352737,51.93283752776515,6.739252571252693
CC1C(=NCCCCN2CCN(c3ccccc3C#N)CC2)C(=O)N(c2ccccc2)N1C,0.4471803903579712,6.397934092838737,42.3694910734093,0.2098381221294403,37.788816367019706,7.065659881477922,0.3285092562437057,40.07915372021451,6.731796987158329,0.4434714913368225,56.55411675114621,5.871736242255847,0.44532594084739685,49.46180391227776,6.134835167547292
Fc1ccc(-n2c(-c3ccco3)nc3nc4ccccc4nc32)cc1,0.0052846688777208,5.058964714759901,7.478810300293698,0.0499786809086799,12.397203300979456,5.058969725008916,0.0276316748932003,9.938006800636575,5.0589672198844085,0.30063319206237793,38.2791303944516,5.62567724831305,0.15295893047004935,22.878970347372647,5.342320981536475
CCCN1CCc2cc3c(cc2C(c2ccccc2)c2ccccc2)OCC1C,,,,,,,,,,,,,,,
CCN1CCN(C2Cn3cccc3Sc3ccc(F)cc32)CC1,0.8358100652694702,8.371325064062889,68.86880174231055,0.7207615375518799,70.00466501317676,7.891029899647635,0.778285801410675,69.43673337774365,8.131177481855262,0.6703473329544067,83.02475554296899,8.652796906576937,0.7530786991119385,75.94677864263977,8.512060985319913
OC(CN1CCN(Cc2c[nH]c3ncccc23)CC1)CN1CCC(c2ccc(F)cc2)CC1,0.7951377630233765,4.8885712920298,64.96056730439476,0.6759149432182312,57.9821244805579,5.390915655408934,0.7355263531208038,61.47134589247633,5.139743473719367,0.5633501410484314,71.58942354014268,5.564007347545651,0.6792439520359039,68.27499542226872,5.226289319787726
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1Cl,0.1873676478862762,5.7006096989599655,29.37671493181668,0.5941575169563293,54.45993834357919,6.6543053250314,0.3907625824213028,41.91832663769793,6.177457511995683,0.49588483572006226,59.72692782663128,5.797424487626522,0.34162624180316925,44.55182137922398,5.749017093293244
CC(=O)N1c2ccc(Cl)cc2N(C2CCCCC2)C(=O)c2cccc(Cl)c21,0.8888189792633057,5.6857903873046105,60.074433687905135,0.3900863528251648,32.27586329423572,5.469008465865435,0.6394526660442352,46.17514849107043,5.577399426585023,0.38822028040885925,41.08007533884984,5.800693913424063,0.6385196298360825,50.57725451337748,5.7432421503643365
Oc1cccc2c1C(CCCc1ccccc1)=CCC2,0.4143264889717102,7.784951217660534,47.982491101936425,0.4889436066150665,45.97165299017938,6.373687783185578,0.4516350477933883,46.9770720460579,7.079319500423056,0.15792740881443024,30.609219756716833,7.510350107387282,0.2861269488930702,39.29585542932663,7.647650662523908
COc1cccc(C(=O)NCCSCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,0.2081850469112396,6.757454511935431,39.63937502910321,0.5814008116722107,62.52292048091199,7.6881870260327005,0.3947929292917251,51.0811477550076,7.222820768984066,0.4272857904434204,63.65691794796902,6.967204247414523,0.31773541867733,51.64814648853611,6.862329379674977
CC(=O)c1cccc(NC(=O)NCCCC2CC(Cc3ccccc3)CCN2CCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,0.3776067495346069,6.697205802975601,52.05174485347186,0.5873703360557556,51.76007482000408,7.814910375932675,0.4824885427951813,51.90590983673797,7.256058089454138,0.5298823714256287,65.82034092515573,6.648349746934013,0.4537445604801178,58.936042889313796,6.672777774954807
COc1ccc2onc(N3CCN(CCCCNC(=O)c4cc(-c5ccccc5C)nc5ccccc45)CC3)c2c1,0.1058972105383873,6.464064898503773,27.25380888368428,0.3349432647228241,43.65415249584141,7.369016599981247,0.2204202376306057,35.453980689762844,6.91654074924251,0.3605496883392334,56.168840578958175,7.065049904131902,0.23322344943881035,41.71132473132123,6.764557401317838
CCN(CCCN1CCC2(CC1)OCc1ccccc12)Cc1ccsc1,0.5228071212768555,5.400761517222053,57.96444072281035,0.727618396282196,72.61765282881224,5.811112317962891,0.6252127587795258,65.2910467758113,5.605936917592472,0.36087653040885925,58.9140500322186,6.358068869469707,0.44184182584285736,58.439245377514474,5.87941519334588
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c(O)occ45)CC3)cc12,0.7066410779953003,8.246021338932017,60.913948111295255,0.5318847894668579,57.26789690599649,8.446143925399715,0.6192629337310791,59.09092250864588,8.346082632165867,0.3258454501628876,60.29839438738213,7.791998633541465,0.5162432640790939,60.60617124933869,8.01900998623674
CCCN(CCc1ccccc1)C1CCc2ccc3[nH]cc(C=O)c3c2C1,0.0995497554540634,7.49720195124373,25.466290926380168,0.6756252646446228,65.62883409605693,6.596823832704198,0.3875875100493431,45.54756251121855,7.047012891973964,0.22391900420188904,51.92785578018,7.46883047487858,0.16173437982797623,38.69707335328009,7.483016213061155
Cc1c(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1CC1CCCO1,0.342722475528717,6.479130292764638,41.903196992912655,0.6247735023498535,57.04635015525938,6.465106420632729,0.4837479889392853,49.474773574086015,6.472118356698683,0.4250293970108032,58.75631789493943,6.91320444671147,0.38387593626976013,50.32975744392604,6.696167369738054
CCCCCCCCCCCCCCCCCCCCNC1=CC(=O)C(C)(C)C1=O,0.2972783148288727,6.402623352332167,65.46936863188006,0.5793629884719849,71.24133506389609,5.222780735521441,0.4383206516504287,68.35535184788807,5.812702043926804,0.1350632905960083,51.54582945150649,6.553727161629799,0.2161708027124405,58.507599041693275,6.4781752569809825
Clc1ccc2c(c1)Nc1ccccc1N1CCNCC1C2,0.5818189382553101,5.594726942537606,56.419868184282834,0.6328867077827454,50.2901850235968,5.8409310419194735,0.6073528230190277,53.35502660393982,5.71782899222854,0.5168555378913879,61.60537037136333,7.7166102621477535,0.549337238073349,59.01261927782308,6.655668602342679
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Br)cc3)C2)n1C,0.1029952019453048,7.014310089075506,16.286848205414252,0.1630295068025589,20.21023404622196,8.545496868205742,0.1330123543739318,18.248541125818107,7.779903478640624,0.3804261386394501,50.29327797348901,6.627331152088965,0.24171067029237744,33.290063089451635,6.820820620582236
CN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1,0.7097883224487305,5.894091119107049,70.07013798288007,0.5511026978492737,50.98513812343332,6.748182986598331,0.6304455101490021,60.52763805315669,6.32113705285269,0.2476533055305481,44.9757865507231,7.6282611354026715,0.4787208139896393,57.522962266801585,6.76117612725486
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)nc2)CC1,0.1441125273704528,7.54378817367137,34.608137597751494,0.499092549085617,57.613817040513446,8.653931463521086,0.321602538228035,46.11097731913247,8.098859818596228,0.5578688383102417,71.86225842606157,6.077881709576181,0.35099068284034723,53.23519801190653,6.810834941623775
CCCc1cc(O)c(OC)c(C(=O)NCC2CCCN2CC)c1Cl,0.792091429233551,8.696041076630944,65.57371570405552,0.4220960736274719,45.77377123196132,8.240623516087437,0.6070937514305115,55.67374346800842,8.46833229635919,0.2259480506181717,43.65656437452148,6.331669636479966,0.5090197399258614,54.6151400392885,7.513855356555455
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(N(C)C)c3CCC21,0.78696209192276,6.3888263726193255,69.62293069715625,0.663057267665863,64.11830630557759,7.644270907098034,0.7250096797943115,66.87061850136692,7.01654863985868,0.24284324049949646,46.793826381105326,7.5152910424093005,0.5149026662111282,58.20837853913079,6.952058707514313
CCCN1CCC=C(c2c[nH]c3ccc(C(N)=O)cc23)C1,0.563939094543457,6.550466362597279,52.79204657445274,0.575922429561615,55.789402097530086,7.173690002560792,0.569930762052536,54.29072433599141,6.862078182579035,0.34140661358833313,50.028807397935445,5.864678758863614,0.4526728540658951,51.410426986194096,6.207572560730447
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2nc(N)sc2C1,0.1105072125792503,6.455281287081863,31.876688523277444,0.6755378246307373,66.516139885599,8.184131040193316,0.3930225186049938,49.19641420443823,7.319706163637589,0.5679352879524231,78.58396860527313,5.960723690759837,0.3392212502658367,55.23032856427528,6.20800248892085
COc1ccc(-n2cc(CN(CCC#N)CC3CCN(Cc4ccccc4)C3)c3ccccc3c2=O)cc1,0.3826129734516144,5.79539297667773,40.37192384151742,0.4061992764472961,46.95739848606377,5.877826123779391,0.3944061249494552,43.6646611637906,5.836609550228561,0.1899579018354416,35.776897858576675,5.821235156539269,0.286285437643528,38.074410850047045,5.808314066608499
CC(C)C1CCc2c(ccc3c2OC2COc4ccc(OCCN5CCCC5)cc4C2C3=O)C1,0.6192662715911865,6.002270354281239,47.6793272110053,0.6501237750053406,53.9410962384162,6.47722430195377,0.6346950232982635,50.810211724710754,6.239747328117504,0.13637275993824005,38.90095528255562,7.124731849126547,0.3778195157647133,43.290141246780465,6.563501101703893
FC(F)(F)c1cccc(N2CCN(CCCCNc3nccc4ccccc34)CC2)c1,0.3313045501708984,7.526525097868067,40.11897105165341,0.645149290561676,65.1527055269915,7.006169810226496,0.4882269203662872,52.63583828932245,7.266347454047281,0.7208731770515442,76.67232276778074,6.7803501732900235,0.5260888636112213,58.39564690971707,7.153437635579046
CC(C)NC(=O)N(C)CC1OCCN(CCCC(=O)c2ccc(F)cc2)CC1C,0.2196049839258194,6.748887318666824,25.41705657171116,0.4394326210021972,43.21011598265,7.067937318869691,0.3295188024640083,34.313586277180576,6.908412318768258,0.20408593118190765,42.71572917817658,6.480807256738448,0.21184545755386353,34.06639287494387,6.614847287702636
COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cc3ccccc3o2)CC1,0.1523133069276809,6.224691938559732,33.16921220308311,0.4043311476707458,47.425871806085695,8.073394156777685,0.2783222272992134,40.2975420045844,7.149043047668709,0.21602903306484222,45.20845999282414,5.743922037159885,0.18417116999626157,39.188836097953626,5.984306987859808
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(C)C(=O)C6)n3C)cccc2n1,0.3217841982841491,6.242659003488527,39.570163489601896,0.3085616528987884,45.14083867878042,7.751661468903689,0.3151729255914688,42.35550108419116,6.997160236196107,0.34337687492370605,50.902507905840295,5.778789316416268,0.3325805366039276,45.236335697721096,6.010724159952398
CN(C)CCC1(c2ccc(F)cc2)OC=C(c2ccc(F)cc2)C1=O,0.7993915677070618,5.787103991967278,49.00786276147765,0.3381669223308563,44.17629767375148,6.498212955974958,0.568779245018959,46.592080217614566,6.142658473971118,0.13851580023765564,34.474781892846245,6.60709413639978,0.4689536839723587,41.741322327161946,6.197099064183529
CCCN(CCn1ccc2cc(S(=O)(=O)N3CCC(C)CC3)ccc21)Cc1cccc(C#N)c1,0.2276667952537536,6.490291983363884,37.72326660726964,0.5111754536628723,56.78826827094107,5.9677956364881775,0.369421124458313,47.25576743910536,6.229043809926031,0.2116994559764862,37.32572498735535,5.78297698284923,0.2196831256151199,37.5244957973125,6.1366344831065565
Oc1cc2c(cc1O)C1c3ccccc3CNC1CC2,0.6633262634277344,6.0490634776224725,64.55226022782324,0.5949417948722839,46.88625089224139,6.359962370470812,0.6291340291500092,55.71925556003232,6.204512924046642,0.13158538937568665,35.83141484585868,7.424737285857749,0.3974558264017105,50.191837536840964,6.736900381740111
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(CCl)cc2)CC1,0.1058234423398971,7.547491214468452,32.79665435127264,0.5581400394439697,60.86630423755267,8.439536332732976,0.3319817408919334,46.83147929441265,7.993513773600714,0.4840324819087982,67.7980734127974,6.302043591765756,0.2949279621243477,50.297363882035015,6.924767403117103
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,0.7318953275680542,8.485654678415624,59.66331824188346,0.6076285243034363,61.476278262067176,8.25060845103468,0.6697619259357452,60.569798251975314,8.368131564725152,0.4776046574115753,70.87620761350883,8.258551957266654,0.6047499924898148,65.26976292769615,8.37210331784114
Cc1ccccc1OCCNCC1CCC(c2ccccc2)(c2ccccc2)C1O,0.0804161950945854,6.874589558189796,17.454445177778805,0.5218325257301331,44.101216604692986,6.529306982601777,0.3011243604123592,30.777830891235894,6.701948270395786,0.08834870159626007,29.549563812787525,6.259967123017003,0.08438244834542274,23.502004495283167,6.5672783406034
COc1ccccc1N1CCN(Cc2cccc(F)c2)CC1,0.7138412594795227,7.657382844687616,57.28661398044176,0.611859917640686,62.50809848748848,6.95112243435706,0.6628505885601044,59.89735623396512,7.304252639522338,0.5184181332588196,64.07639321176079,6.181022885143273,0.6161296963691711,60.68150359610127,6.9192028649154445
O=C1C(c2cccc([N+](=O)[O-])c2)=COC12CCN(CC1CCc3c(Cl)cccc3C1)CC2,0.1289016902446746,5.701884284118677,19.53420320467028,0.5700677037239075,45.5217478995427,6.96334484432676,0.3494846969842911,32.52797555210649,6.332614564222718,0.43702495098114014,56.06527649944661,5.868035339704518,0.28296332061290735,37.799739852058444,5.784959811911597
CN1CCN(C2CC(c3ccc(F)cc3)c3c(Cl)cccc32)CC1(C)C,0.7777605056762695,7.646503619693516,54.50276359864957,0.6998460292816162,66.07647990160187,6.892862862359445,0.7388032674789429,60.28962175012572,7.269683241026481,0.4388537108898163,60.571664185446494,7.967137360180044,0.6083071082830429,57.53721389204803,7.80682048993678
Cn1c(N2CCCN(CCc3ccc(Cl)cc3)CC2)nc2ccccc21,0.2334930896759033,5.961413560737928,33.16541303516792,0.5478832125663757,57.54029347188636,6.567224493612108,0.3906881511211395,45.35285325352714,6.264319027175018,0.7109732031822205,81.21366939189137,6.426177719622621,0.4722331464290619,57.18954121352965,6.193795640180275
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)nc2)CC1,0.1441125273704528,7.54378817367137,34.608137597751494,0.499092549085617,57.613817040513446,8.653931463521086,0.321602538228035,46.11097731913247,8.098859818596228,0.5578688383102417,71.86225842606157,6.077881709576181,0.35099068284034723,53.23519801190653,6.810834941623775
CCCN(CCC)C1CCc2cc3c(cc2C1)CCN3,0.1381607204675674,6.512872473341084,38.02971765989523,0.7271891236305237,77.76260516339383,6.890330520106517,0.4326749220490455,57.89616141164453,6.7016014967238,0.2725498378276825,61.49733419523879,7.560511392190753,0.20535527914762494,49.76352592756702,7.036691932765919
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC1CCN(CC2CCCCC2)C1,0.1214323118329048,6.594590140448982,21.183079892696064,0.2091344743967056,6.781797345881614,5.630936366004224,0.1652833931148052,13.98243861928884,6.112763253226603,0.2104838490486145,30.877463570056534,5.655179378713909,0.16595808044075966,26.0302717313763,6.1248847595814455
Cc1c(-c2ccc3nnc(Sc4cccc(Cl)c4)n3n2)cc(C(F)(F)F)n1C,0.0437667109072208,5.888138266908921,13.657045268104536,0.0942330583930015,22.3835560910331,5.6341754251977605,0.0689998846501112,18.02030067956882,5.761156846053341,0.4798290729522705,48.23710058213023,6.735756361549882,0.2617978919297457,30.947072925117382,6.311947314229402
O=C(NCCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1C(F)(F)F,0.2941434681415558,7.196589827671009,39.69354140377456,0.5803824663162231,60.028362977513176,7.435396696283376,0.4372629672288894,49.86095219064387,7.315993261977193,0.660305380821228,72.98009461727511,8.02707638846639,0.4772244244813919,56.33681801052484,7.6118331080687
Oc1ccc2c(c1)OC(CNCc1ccccc1)CC2,0.3326725661754608,8.551985169088859,44.60649530620209,0.464240163564682,42.60305948351981,8.150400446416885,0.3984563648700714,43.60477739486095,8.351192807752872,0.12122773379087448,28.390832882526233,7.313728033117157,0.22695014998316765,36.49866409436416,7.932856601103008
Nc1c(C(=O)OCC2CCCCC2)cc(-c2ccccc2)n1-c1ccc(F)cc1,0.2113365978002548,7.078716596823584,23.2028953789292,0.2638378739356994,17.186680484851557,5.880425329435985,0.2375872358679771,20.194787931890374,6.479570963129785,0.33484968543052673,44.904441117172574,7.504683584395847,0.2730931416153908,34.05366824805088,7.291700090609716
CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(Cl)cc32)CC1(C)C,0.8132938742637634,8.186070517889158,58.77677895973089,0.6876252889633179,64.10637772575835,6.942000230958977,0.7504595816135406,61.44157834274462,7.564035374424067,0.44641825556755066,61.40130159432896,8.430110434764272,0.629856064915657,60.08904027702992,8.308090476326715
OC1(c2ccccc2)CC2CCC(C1)N2Cc1c[nH]c2ccccc12,0.1283598244190216,6.97364060559983,22.55745481846573,0.6734094619750977,44.45965340534425,7.266723451956838,0.4008846431970596,33.508554111904985,7.120182028778334,0.2926984429359436,47.917248693892944,6.2501633664216945,0.2105291336774826,35.237351756179336,6.611901986010762
COc1cccc(N2CCN(CCCCNC(=O)c3nc4ncccc4s3)CC2)c1,0.0295790266245603,5.414488731943007,17.428088610049773,0.2466219812631607,37.23614639893792,6.991914957817977,0.1381005039438605,27.332117504493844,6.203201844880493,0.4431080222129822,63.415180780147594,5.902176326932886,0.23634352441877124,40.42163469509868,5.6583325294379465
